QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,TVPURCH,APBGRPON,APBPURCH,APBP_RCH
20174,03756171,1,0,1,470,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756171,2,0,1,470,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756171,3,0,1,540,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756171,4,0,1,540,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756171,5,0,1,560,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756191,1,0,1,640,D,1,D,08,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03756191,2,0,1,650,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756201,1,0,1,700,D,1,D,09,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756231,1,0,1,260,D,1,D,09,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756261,1,0,1,320,D,1,D,07,D,1287,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756291,1,0,1,230,D,1,D,09,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756291,2,0,1,230,D,1,D,09,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756291,3,0,1,460,D,2,D,,A,,A,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756291,4,0,1,470,D,1,D,08,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756371,1,0,1,230,D,1,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756371,2,0,1,230,D,1,D,09,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756371,3,0,1,230,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756371,4,0,1,640,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03756371,5,0,1,640,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03756371,6,0,1,460,D,2,D,,A,,A,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756391,1,0,1,640,D,1,D,08,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03756391,2,0,1,660,D,1,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756391,3,0,1,660,D,1,D,09,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756391,4,0,1,470,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756483,2,0,1,260,D,1,D,07,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756501,1,0,1,230,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756501,2,0,1,700,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756501,3,0,1,470,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756604,1,0,1,500,D,1,D,08,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756631,1,0,1,660,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756741,1,0,1,540,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756791,1,0,1,365,D,1,D,09,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03756871,1,0,1,700,D,1,D,09,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756871,2,0,1,470,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756883,1,0,1,230,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756883,2,0,1,750,D,3,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756883,3,0,1,660,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756883,4,0,1,460,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756883,5,0,1,320,D,1,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756883,6,0,1,330,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03756941,1,0,1,640,D,1,D,09,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03757041,1,0,1,230,D,1,D,09,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757051,1,0,1,260,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757091,1,0,1,230,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757091,2,0,1,470,D,1,D,08,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757091,3,0,1,520,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757091,4,0,1,520,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757121,1,0,1,240,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757153,1,0,1,240,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757153,2,0,1,490,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757291,1,0,1,660,D,1,D,08,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757313,1,0,1,230,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757313,2,0,1,660,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757321,2,0,1,470,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757401,1,0,1,340,D,1,D,07,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757621,2,0,1,660,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757671,1,0,1,700,D,1,D,07,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757671,2,0,1,660,D,1,D,08,D,849,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757671,3,0,1,350,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757701,1,0,1,230,D,1,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757701,2,0,1,750,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757701,3,0,1,470,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,1,0,1,230,D,1,D,08,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,2,0,1,645,D,1,D,08,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,3,0,1,660,D,1,D,09,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,4,0,1,310,D,1,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,5,0,1,330,D,1,D,08,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,6,0,1,470,D,1,D,07,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,7,0,1,480,D,1,D,07,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757751,8,0,1,490,D,1,D,08,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757851,1,0,1,230,D,1,D,07,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757851,2,0,1,230,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757851,3,0,1,240,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757851,4,0,1,240,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757893,1,0,1,660,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03757921,1,0,1,470,D,1,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,1,0,1,230,D,1,D,07,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,2,0,1,270,D,1,D,07,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,3,0,1,270,D,1,D,08,D,371,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,4,0,1,645,D,1,D,08,D,1272,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,5,0,1,660,D,1,D,08,D,742,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,6,0,1,660,D,1,D,08,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,7,0,1,310,D,1,D,08,D,254,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,8,0,1,310,D,1,D,08,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758021,9,0,1,365,D,1,D,07,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03758041,2,0,1,230,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758071,1,0,1,470,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758111,1,0,1,230,D,1,D,08,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758111,2,0,1,480,D,1,D,08,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758151,1,0,1,230,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758151,2,0,1,645,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758151,3,0,1,500,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758161,2,0,1,700,D,1,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758221,4,0,1,660,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758221,5,0,1,440,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03758221,6,0,1,470,D,1,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758241,1,0,1,470,D,1,D,08,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758271,1,0,1,700,D,1,D,08,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758321,1,0,1,350,D,1,D,08,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758351,1,0,1,270,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758351,2,0,1,650,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758351,3,0,1,650,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758351,4,0,1,540,D,1,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758384,1,0,1,660,D,1,D,09,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758384,2,0,1,470,D,1,D,07,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,2,D
20174,03758411,1,0,1,660,D,1,D,09,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758511,1,0,1,480,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758511,2,0,1,480,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758541,1,0,1,260,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758551,1,0,1,500,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758651,1,0,1,310,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758651,2,0,1,500,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758791,1,0,1,230,D,1,D,08,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758791,2,0,1,645,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758801,1,0,1,750,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758801,2,0,1,310,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758841,1,0,1,240,D,1,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758841,2,0,1,240,D,1,D,07,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758841,3,0,1,260,D,1,D,07,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758851,1,0,1,645,D,1,D,07,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758851,2,0,1,350,D,1,D,08,D,423,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758851,3,0,1,560,D,1,D,08,D,1060,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758931,1,0,1,470,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758931,2,0,1,470,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758941,2,0,1,645,D,1,D,09,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758941,3,0,1,310,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758941,4,0,1,470,D,1,D,08,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03758973,1,0,1,470,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759041,3,0,1,640,D,1,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03759041,4,0,1,500,D,1,D,08,D,267,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759041,5,0,1,480,D,1,D,08,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759041,6,0,1,540,D,1,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759141,1,0,1,470,D,1,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759201,1,0,1,310,D,1,D,08,D,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759201,2,0,1,310,D,1,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759231,1,0,1,310,D,1,D,07,D,9000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759261,1,0,1,660,D,1,D,08,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759281,1,0,1,230,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759281,2,0,1,230,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759281,3,0,1,660,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759281,4,0,1,390,D,1,D,09,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759571,2,0,1,310,D,1,D,08,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759571,3,0,1,365,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03759611,1,0,1,700,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759671,1,0,1,470,D,1,D,08,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759751,1,0,1,260,D,1,D,09,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759751,2,0,1,330,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759751,3,0,1,500,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759801,2,0,1,660,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759801,3,0,1,640,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03759801,4,0,1,640,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03759801,5,0,1,500,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759801,6,0,1,480,D,1,D,09,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759831,1,0,1,310,D,1,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759831,2,0,1,320,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759831,3,0,1,340,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759851,1,0,1,260,D,1,D,09,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759941,1,0,1,640,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03759941,2,0,1,645,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03759941,3,0,1,425,D,1,D,08,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760021,1,0,1,230,D,1,D,07,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760031,2,0,1,230,D,1,D,08,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760031,3,0,1,660,D,1,D,07,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760031,4,0,1,500,D,1,D,09,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760061,2,0,1,260,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760061,3,0,1,500,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760061,4,0,1,520,D,1,D,07,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760081,2,0,1,230,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760081,3,0,1,230,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760081,4,0,1,700,D,1,D,07,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760081,5,0,1,365,D,1,D,08,D,541,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760171,1,0,1,365,D,1,D,09,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760191,1,0,1,230,D,1,D,08,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760191,2,0,1,240,D,1,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760191,3,0,1,645,D,1,D,09,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760191,4,0,1,660,D,1,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760321,1,0,1,260,D,1,D,07,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760321,2,0,1,640,D,1,D,07,D,1485,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760321,3,0,1,660,D,1,D,07,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760321,4,0,1,365,D,1,D,07,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760471,1,0,1,620,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760521,1,0,1,640,D,1,D,09,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20174,03760521,2,0,1,320,D,1,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760521,3,0,1,310,D,1,D,08,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,1,0,1,230,D,1,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,2,0,1,240,D,1,D,08,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,3,0,1,270,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,4,0,1,660,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,5,0,1,660,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,6,0,1,660,D,1,D,08,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,7,0,1,310,D,1,D,07,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,8,0,1,310,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,9,0,1,470,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,10,0,1,470,D,1,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20174,03760531,11,0,1,490,D,1,D,08,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
