QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,QFCD3MCX,QFCD_MCX,FONPURCH,INTAWAY,INTAWAY_,INTAWYX,INTAWYX_,FONCARDX,FONC_RDX
20173,03601833,25,0,1,,A,,2,D,,A,,A
20173,03601853,16,0,1,,A,,2,D,,A,,A
20173,03601873,35,0,1,,A,,2,D,,A,,A
20173,03601883,24,0,1,,A,,2,D,,A,,A
20173,03601903,31,0,1,,A,,2,D,,A,,A
20173,03601913,60,0,1,,A,,2,D,,A,,A
20173,03601923,57,0,1,,A,,2,D,,A,,A
20173,03601953,15,0,1,,A,,2,D,,A,,A
20173,03601963,18,0,1,,A,,2,D,,A,,A
20173,03602013,52,0,1,,A,,2,D,,A,,A
20173,03602023,74,0,1,,A,,2,D,,A,,A
20173,03602033,39,0,1,,A,,2,D,,A,,A
20173,03602063,25,0,1,,A,,1,D,85,D,,A
20173,03602073,18,0,1,,A,,2,D,,A,,A
20173,03602103,13,0,1,,A,,2,D,,A,,A
20173,03602153,27,0,1,,A,,2,D,,A,,A
20173,03602193,40,0,1,,A,,2,D,,A,,A
20173,03602213,27,0,1,,A,,2,D,,A,,A
20173,03602223,30,0,1,,A,,2,D,,A,,A
20173,03602233,27,0,1,,A,,2,D,,A,,A
20173,03602253,84,0,1,,A,,2,D,,A,,A
20173,03602263,60,0,1,,A,,2,D,,A,,A
20173,03602293,33,0,1,,A,,2,D,,A,,A
20173,03602343,17,0,1,,A,,2,D,,A,,A
20173,03602353,25,0,1,,A,,2,D,,A,,A
20173,03602363,32,0,1,,A,,2,D,,A,,A
20173,03602373,25,0,1,,A,,2,D,,A,,A
20173,03602383,55,0,1,,A,,2,D,,A,,A
20173,03602443,23,0,1,,A,,2,D,,A,,A
20173,03602453,39,0,1,,A,,2,D,,A,,A
20173,03602493,19,0,1,,A,,2,D,,A,,A
20173,03602503,47,0,1,,A,,2,D,,A,,A
20173,03602533,42,0,1,,A,,2,D,,A,,A
20173,03602563,25,0,1,,A,,2,D,,A,,A
20173,03602573,9,0,1,,A,,2,D,,A,,A
20173,03602583,28,0,1,,A,,2,D,,A,,A
20173,03602613,33,0,1,,A,,2,D,,A,,A
20173,03602693,22,0,1,,A,,2,D,,A,,A
20173,03602703,29,0,1,,A,,2,D,,A,,A
20173,03602753,30,0,1,,A,,2,D,,A,,A
20173,03602793,44,0,1,,A,,2,D,,A,,A
20173,03602813,39,0,1,,A,,2,D,,A,,A
20173,03602833,17,0,1,,A,,2,D,,A,,A
20173,03602843,48,0,1,,A,,2,D,,A,,A
20173,03602863,21,0,1,,A,,2,D,,A,,A
20173,03602893,56,0,1,,A,,2,D,,A,,A
20173,03602903,21,0,1,,A,,1,D,103,D,,A
20173,03602913,21,0,1,,A,,2,D,,A,,A
20173,03602933,36,0,1,,A,,2,D,,A,,A
20173,03602953,26,0,1,,A,,2,D,,A,,A
20173,03602963,51,0,1,,A,,2,D,,A,,A
20173,03602993,20,0,1,,A,,2,D,,A,,A
20173,03603033,25,0,1,,A,,2,D,,A,,A
20173,03603043,47,0,1,,A,,2,D,,A,,A
20173,03603073,24,0,1,,A,,2,D,,A,,A
20173,03603093,10,0,1,,A,,2,D,,A,,A
20173,03603113,13,0,1,,A,,2,D,,A,,A
20173,03603133,54,0,1,,A,,2,D,,A,,A
20173,03603143,7,0,1,,A,,2,D,,A,,A
20173,03603163,22,0,1,,A,,2,D,,A,,A
20173,03603173,34,0,1,,A,,2,D,,A,125,D
20173,03603183,18,0,1,,A,,2,D,,A,,A
20173,03603203,33,0,1,,A,,2,D,,A,,A
20173,03603213,40,0,1,,A,,2,D,,A,,A
20173,03603253,23,0,1,,A,,2,D,,A,,A
20173,03603263,42,0,1,,A,,2,D,,A,,A
20173,03603283,46,0,1,,A,,2,D,,A,,A
20173,03603303,19,0,1,,A,,2,D,,A,,A
20173,03603333,41,0,1,,A,,2,D,,A,,A
20173,03603353,10,0,1,,A,,2,D,,A,,A
20173,03603374,46,0,1,,A,,2,D,,A,75,D
20173,03603433,48,0,1,,A,,2,D,,A,,A
20173,03603453,32,0,1,,A,,2,D,,A,,A
20173,03603483,21,0,1,,A,,2,D,,A,,A
20173,03603533,108,0,1,,A,,2,D,,A,,A
20173,03603563,29,0,1,,A,,2,D,,A,,A
20173,03603583,61,0,1,,A,,2,D,,A,,A
20173,03603593,22,0,1,,A,,2,D,,A,,A
20173,03603603,8,0,1,,A,,2,D,,A,,A
20173,03603623,19,0,1,,A,,2,D,,A,,A
20173,03603643,41,0,1,,A,,2,D,,A,,A
20173,03603683,51,0,1,,A,,2,D,,A,,A
20173,03603693,43,0,1,,A,,2,D,,A,,A
20173,03603703,10,0,1,,A,,2,D,,A,,A
20173,03603743,52,0,1,,A,,2,D,,A,,A
20173,03603763,21,0,1,,A,,2,D,,A,,A
20173,03603783,40,0,1,,A,,2,D,,A,,A
20173,03603793,44,0,1,,A,,2,D,,A,,A
20173,03603813,31,0,1,,A,,2,D,,A,,A
20173,03603823,11,0,1,,A,,2,D,,A,,A
20173,03603833,35,0,1,,A,,2,D,,A,,A
20173,03603853,34,0,1,,A,,2,D,,A,,A
20173,03603863,31,0,1,,A,,2,D,,A,,A
20173,03603913,33,0,1,,A,,2,D,,A,,A
20173,03603923,11,0,1,,A,,2,D,,A,,A
20173,03603933,61,0,1,,A,,2,D,,A,,A
20173,03603953,16,0,1,,A,,2,D,,A,,A
20173,03603964,36,0,1,,A,,2,D,,A,,A
20173,03604013,17,0,1,,A,,2,D,,A,,A
20173,03604043,14,0,1,,A,,2,D,,A,,A
20173,03604053,24,0,1,,A,,2,D,,A,,A
20173,03604073,11,0,1,,A,,2,D,,A,,A
20173,03604113,8,0,1,,A,,2,D,,A,,A
20173,03604123,22,0,1,,A,,2,D,,A,,A
20173,03604163,19,0,1,,A,,2,D,,A,,A
20173,03604173,50,0,1,,A,,2,D,,A,,A
20173,03604203,23,0,1,,A,,2,D,,A,,A
20173,03604213,53,0,1,,A,,2,D,,A,,A
20173,03604233,4,0,1,,A,,2,D,,A,,A
20173,03604243,32,0,1,,A,,2,D,,A,,A
20173,03604263,43,0,1,,A,,2,D,,A,,A
20173,03604283,18,0,1,,A,,2,D,,A,,A
20173,03604293,13,0,1,,A,,2,D,,A,,A
20173,03604303,10,0,1,,A,,2,D,,A,,A
20173,03604343,21,0,1,,A,,2,D,,A,,A
20173,03604373,7,0,1,,A,,2,D,,A,,A
20173,03604393,31,0,1,,A,,2,D,,A,,A
20173,03604403,13,0,1,,A,,2,D,,A,,A
20173,03604413,28,0,1,,A,,2,D,,A,,A
20173,03604433,16,0,1,,A,,2,D,,A,,A
20173,03604443,10,0,1,,A,,2,D,,A,,A
20173,03604453,40,0,1,,A,,2,D,,A,,A
20173,03604464,18,0,1,,A,,2,D,,A,,A
20173,03604473,37,0,1,,A,,2,D,,A,,A
20173,03604483,48,0,1,,A,,2,D,,A,,A
20173,03604493,20,0,1,,A,,2,D,,A,,A
20173,03604543,49,0,1,,A,,2,D,,A,,A
20173,03604573,22,0,1,,A,,2,D,,A,,A
20173,03604583,24,0,1,,A,,2,D,,A,,A
20173,03604593,9,0,1,,A,,2,D,,A,,A
20173,03604633,51,0,1,,A,,2,D,,A,,A
20173,03604663,15,0,1,,A,,2,D,,A,,A
20173,03604683,10,0,1,,A,,2,D,,A,,A
20173,03604693,31,0,1,,A,,2,D,,A,,A
20173,03604713,28,0,1,,A,,2,D,,A,,A
20173,03604743,24,0,1,,A,,2,D,,A,,A
20173,03604753,12,0,1,,A,,2,D,,A,,A
20173,03604773,16,0,1,,A,,2,D,,A,,A
20173,03604843,53,0,1,,A,,2,D,,A,,A
20173,03604853,55,0,1,,A,,2,D,,A,,A
20173,03604863,18,0,1,,A,,2,D,,A,,A
20173,03604883,86,0,1,,A,,2,D,,A,25,D
20173,03604923,50,0,1,,A,,2,D,,A,,A
20173,03604933,12,0,1,,A,,2,D,,A,,A
20173,03604963,27,0,1,,A,,2,D,,A,,A
20173,03604993,21,0,1,,A,,2,D,,A,,A
20173,03605083,34,0,1,,A,,2,D,,A,,A
20173,03605093,20,0,1,,A,,2,D,,A,,A
20173,03605213,40,0,1,,A,,2,D,,A,,A
20173,03605223,47,0,1,,A,,2,D,,A,,A
20173,03605253,36,0,1,,A,,2,D,,A,,A
20173,03605263,14,0,1,,A,,2,D,,A,,A
20173,03605283,15,0,1,,A,,2,D,,A,,A
20173,03605293,8,0,1,,A,,2,D,,A,,A
20173,03605313,35,0,1,,A,,2,D,,A,,A
20173,03605333,22,0,1,,A,,2,D,,A,,A
20173,03605343,23,0,1,,A,,2,D,,A,,A
20173,03605353,6,0,1,,A,,2,D,,A,,A
20173,03605403,27,0,1,,A,,2,D,,A,,A
20173,03605443,23,0,1,,A,,2,D,,A,,A
20173,03605453,10,0,1,,A,,2,D,,A,,A
20173,03605473,23,0,1,,A,,2,D,,A,,A
20173,03605483,21,0,1,,A,,2,D,,A,,A
20173,03605523,28,0,1,,A,,2,D,,A,,A
20173,03605543,31,0,1,,A,,2,D,,A,,A
20173,03605623,12,0,1,,A,,2,D,,A,,A
20173,03605673,23,0,1,,A,,2,D,,A,,A
20173,03605683,19,0,1,,A,,2,D,,A,,A
20173,03605713,27,0,1,,A,,2,D,,A,,A
20173,03605783,62,0,1,,A,,2,D,,A,,A
20173,03605813,47,0,1,,A,,2,D,,A,,A
20173,03605853,28,0,1,,A,,2,D,,A,,A
20173,03605873,27,0,1,,A,,2,D,,A,,A
20173,03605893,30,0,1,,A,,2,D,,A,,A
20173,03605913,48,0,1,,A,,2,D,,A,,A
20173,03605943,43,0,1,,A,,2,D,,A,,A
20173,03605973,25,0,1,,A,,2,D,,A,,A
20173,03605993,28,0,1,,A,,2,D,,A,,A
20173,03606003,51,0,1,,A,,2,D,,A,,A
20173,03606033,14,0,1,,A,,2,D,,A,,A
20173,03606053,40,0,1,,A,,2,D,,A,,A
20173,03606063,25,0,1,,A,,2,D,,A,,A
20173,03606073,33,0,1,,A,,2,D,,A,,A
20173,03606103,19,0,1,,A,,2,D,,A,,A
20173,03606123,25,0,1,,A,,2,D,,A,,A
20173,03606143,39,0,1,,A,,2,D,,A,,A
20173,03606173,50,0,1,,A,,2,D,,A,,A
20173,03606213,19,0,1,,A,,2,D,,A,60,D
20173,03606243,25,0,1,,A,,2,D,,A,,A
20173,03606253,25,0,1,,A,,2,D,,A,,A
20173,03606273,26,0,1,,A,,2,D,,A,,A
20173,03606283,34,0,1,,A,,2,D,,A,,A
20173,03606293,26,0,1,,A,,2,D,,A,,A
20173,03606303,60,0,1,,A,,2,D,,A,,A
20173,03606313,16,0,1,,A,,2,D,,A,,A
20173,03606333,15,0,1,,A,,2,D,,A,,A
20173,03606353,23,0,1,,A,,2,D,,A,,A
20173,03606383,74,0,1,,A,,2,D,,A,,A
20173,03606413,44,0,1,,A,,2,D,,A,,A
20173,03606463,11,0,1,,A,,2,D,,A,,A
20173,03606483,25,0,1,,A,,2,D,,A,,A
20173,03606493,11,0,1,,A,,2,D,,A,,A
20173,03606503,24,0,1,,A,,2,D,,A,,A
20173,03606513,21,0,1,,A,,2,D,,A,,A
20173,03606523,13,0,1,,A,,2,D,,A,,A
20173,03606543,68,0,1,,A,,2,D,,A,,A
20173,03606553,13,0,1,,A,,2,D,,A,,A
20173,03606593,17,0,1,,A,,2,D,,A,,A
20173,03606603,38,0,1,,A,,2,D,,A,,A
20173,03606623,41,0,1,,A,,2,D,,A,,A
20173,03606633,65,0,1,,A,,1,D,50,D,,A
20173,03606653,42,0,1,,A,,2,D,,A,,A
20173,03606663,23,0,1,,A,,2,D,,A,,A
20173,03606673,61,0,1,,A,,2,D,,A,,A
20173,03606693,20,0,1,,A,,2,D,,A,,A
20173,03606713,15,0,1,,A,,2,D,,A,,A
20173,03606723,38,0,1,,A,,2,D,,A,,A
20173,03606733,19,0,1,,A,,2,D,,A,,A
20173,03606743,39,0,1,,A,,2,D,,A,,A
20173,03606773,17,0,1,,A,,2,D,,A,,A
20173,03606803,49,0,1,,A,,2,D,,A,,A
20173,03606823,18,0,1,,A,,2,D,,A,,A
20173,03606833,34,0,1,,A,,2,D,,A,49,D
20173,03606863,32,0,1,,A,,2,D,,A,,A
20173,03606873,21,0,1,,A,,2,D,,A,,A
20173,03606883,20,0,1,,A,,2,D,,A,,A
20173,03606903,28,0,1,,A,,2,D,,A,,A
20173,03606913,31,0,1,,A,,2,D,,A,,A
20173,03606983,26,0,1,,A,,2,D,,A,,A
20173,03607013,7,0,1,,A,,2,D,,A,,A
20173,03607023,43,0,1,,A,,2,D,,A,,A
20173,03607033,8,0,1,,A,,2,D,,A,,A
20173,03607063,21,0,1,,A,,2,D,,A,,A
20173,03607083,10,0,1,,A,,2,D,,A,30,D
20173,03607103,36,0,1,,A,,2,D,,A,,A
20173,03607113,31,0,1,,A,,2,D,,A,,A
20173,03607143,6,0,1,,A,,2,D,,A,,A
20173,03607163,13,0,1,,A,,2,D,,A,,A
20173,03607203,39,0,1,,A,,2,D,,A,120,D
20173,03607223,37,0,1,,A,,2,D,,A,,A
20173,03607263,34,0,1,,A,,2,D,,A,,A
20173,03607273,37,0,1,,A,,2,D,,A,,A
20173,03607333,9,0,1,,A,,2,D,,A,,A
20173,03607363,58,0,1,,A,,2,D,,A,,A
20173,03607373,25,0,1,,A,,2,D,,A,,A
20173,03607383,19,0,1,,A,,2,D,,A,,A
20173,03607403,47,0,1,,A,,2,D,,A,,A
20173,03607413,22,0,1,,A,,2,D,,A,,A
20173,03607433,21,0,1,,A,,2,D,,A,,A
20173,03607463,17,0,1,,A,,2,D,,A,,A
20173,03607473,35,0,1,,A,,2,D,,A,,A
20173,03607483,10,0,1,,A,,2,D,,A,,A
20173,03607493,25,0,1,,A,,2,D,,A,,A
20173,03607503,50,0,1,,A,,2,D,,A,,A
20173,03607513,51,0,1,,A,,2,D,,A,,A
20173,03607523,20,0,1,,A,,2,D,,A,,A
20173,03607533,28,0,1,,A,,2,D,,A,,A
20173,03607543,50,0,1,,A,,2,D,,A,,A
20173,03607553,25,0,1,,A,,2,D,,A,,A
20173,03607573,41,0,1,,A,,2,D,,A,,A
20173,03607583,43,0,1,,A,,2,D,,A,,A
20173,03607593,26,0,1,,A,,2,D,,A,,A
20173,03607633,23,0,1,,A,,2,D,,A,,A
20173,03607693,27,0,1,,A,,2,D,,A,,A
20173,03607703,23,0,1,,A,,2,D,,A,,A
20173,03607733,15,0,1,,A,,2,D,,A,,A
20173,03607753,34,0,1,,A,,2,D,,A,,A
20173,03607793,34,0,1,,A,,2,D,,A,,A
20173,03607803,18,0,1,,A,,2,D,,A,,A
20173,03607833,24,0,1,,A,,2,D,,A,,A
20173,03607843,28,0,1,,A,,2,D,,A,,A
20173,03607853,11,0,1,,A,,2,D,,A,,A
20173,03607863,23,0,1,,A,,2,D,,A,,A
20173,03607873,18,0,1,,A,,2,D,,A,,A
20173,03607893,43,0,1,,A,,2,D,,A,100,D
20173,03607943,59,0,1,,A,,2,D,,A,20,D
20173,03607963,19,0,1,,A,,2,D,,A,,A
20173,03607983,37,0,1,,A,,2,D,,A,,A
20173,03608013,21,0,1,,A,,2,D,,A,,A
20173,03608023,19,0,1,,A,,2,D,,A,,A
20173,03608083,10,0,1,,A,,2,D,,A,,A
20173,03608103,18,0,1,,A,,2,D,,A,,A
20173,03608113,58,0,1,,A,,2,D,,A,,A
20173,03608153,59,0,1,,A,,2,D,,A,,A
20173,03608163,23,0,1,,A,,2,D,,A,,A
20173,03608173,24,0,1,,A,,2,D,,A,,A
20173,03608193,27,0,1,,A,,2,D,,A,,A
20173,03608203,21,0,1,,A,,2,D,,A,,A
20173,03608233,60,0,1,,A,,2,D,,A,,A
20173,03608253,77,0,1,,A,,2,D,,A,,A
20173,03608323,30,0,1,,A,,2,D,,A,,A
20173,03608373,26,0,1,,A,,2,D,,A,,A
20173,03608403,37,0,1,,A,,2,D,,A,,A
20173,03608443,42,0,1,,A,,2,D,,A,,A
20173,03608463,32,0,1,,A,,2,D,,A,,A
20173,03608483,24,0,1,,A,,2,D,,A,,A
20173,03608493,27,0,1,,A,,2,D,,A,,A
20173,03608563,12,0,1,,A,,2,D,,A,,A
20173,03608583,21,0,1,,A,,2,D,,A,,A
20173,03608603,41,0,1,,A,,2,D,,A,,A
20173,03608613,36,0,1,,A,,2,D,,A,,A
20173,03608623,26,0,1,,A,,2,D,,A,,A
20173,03608633,47,0,1,,A,,2,D,,A,,A
20173,03608673,29,0,1,,A,,2,D,,A,,A
20173,03608693,40,0,1,,A,,2,D,,A,,A
20173,03608713,25,0,1,,A,,2,D,,A,,A
20173,03608723,33,0,1,,A,,2,D,,A,,A
20173,03608743,33,0,1,,A,,2,D,,A,,A
20173,03608763,18,0,1,,A,,2,D,,A,,A
20173,03608773,26,0,1,,A,,2,D,,A,,A
20173,03608823,26,0,1,,A,,2,D,,A,,A
20173,03608833,14,0,1,,A,,2,D,,A,,A
20173,03608863,9,0,1,,A,,2,D,,A,,A
20173,03608883,25,0,1,,A,,2,D,,A,,A
20173,03639432,34,0,1,,A,,2,D,,A,,A
20173,03639442,26,0,1,,A,,2,D,,A,,A
20173,03639502,25,0,1,,A,,2,D,,A,,A
20173,03639542,31,0,1,,A,,2,D,,A,,A
20173,03639562,30,0,1,,A,,2,D,,A,,A
20173,03639582,17,0,1,,A,,2,D,,A,,A
20173,03639592,9,0,1,,A,,1,D,35,D,,A
20173,03639602,43,0,1,,A,,2,D,,A,,A
20173,03639612,37,0,1,,A,,2,D,,A,,A
20173,03639622,22,0,1,,A,,1,D,75,D,,A
20173,03639632,48,0,1,,A,,2,D,,A,,A
20173,03639662,30,0,1,,A,,2,D,,A,,A
20173,03639682,17,0,1,,A,,2,D,,A,,A
20173,03639712,10,0,1,,A,,2,D,,A,240,D
20173,03639732,25,0,1,,A,,2,D,,A,,A
20173,03639752,32,0,1,,A,,2,D,,A,,A
20173,03639772,13,0,1,,A,,2,D,,A,,A
20173,03639792,22,0,1,,A,,2,D,,A,,A
20173,03639812,47,0,1,,A,,2,D,,A,,A
20173,03639902,14,0,1,,A,,2,D,,A,,A
20173,03639912,35,0,1,,A,,2,D,,A,,A
20173,03639922,28,0,1,,A,,2,D,,A,,A
20173,03639942,35,0,1,,A,,2,D,,A,,A
20173,03639972,29,0,1,,A,,2,D,,A,,A
20173,03639992,72,0,1,,A,,2,D,,A,,A
20173,03640002,12,0,1,,A,,2,D,,A,,A
20173,03640042,32,0,1,,A,,2,D,,A,,A
20173,03640052,88,0,1,,A,,2,D,,A,,A
20173,03640062,23,0,1,,A,,2,D,,A,,A
20173,03640102,30,0,1,,A,,2,D,,A,,A
20173,03640112,37,0,1,,A,,2,D,,A,,A
20173,03640132,29,0,1,,A,,2,D,,A,,A
20173,03640142,23,0,1,,A,,2,D,,A,,A
20173,03640152,36,0,1,,A,,2,D,,A,,A
20173,03640172,30,0,1,,A,,2,D,,A,,A
20173,03640182,35,0,1,,A,,2,D,,A,,A
20173,03640212,47,0,1,,A,,2,D,,A,,A
20173,03640232,18,0,1,,A,,2,D,,A,,A
20173,03640262,17,0,1,,A,,2,D,,A,,A
20173,03640282,12,0,1,,A,,2,D,,A,,A
20173,03640292,32,0,1,,A,,2,D,,A,,A
20173,03640302,49,0,1,,A,,2,D,,A,,A
20173,03640342,14,0,1,,A,,2,D,,A,,A
20173,03640362,26,0,1,,A,,2,D,,A,,A
20173,03640372,23,0,1,,A,,2,D,,A,,A
20173,03640392,8,0,1,,A,,2,D,,A,,A
20173,03640412,32,0,1,,A,,2,D,,A,,A
20173,03640422,7,0,1,,A,,2,D,,A,,A
20173,03640432,27,0,1,,A,,2,D,,A,,A
20173,03640442,13,0,1,,A,,2,D,,A,,A
20173,03640452,39,0,1,,A,,2,D,,A,,A
20173,03640482,28,0,1,,A,,2,D,,A,,A
20173,03640492,19,0,1,,A,,2,D,,A,,A
20173,03640502,19,0,1,,A,,2,D,,A,,A
20173,03640512,28,0,1,,A,,2,D,,A,,A
20173,03640522,10,0,1,,A,,2,D,,A,,A
20173,03640532,30,0,1,,A,,2,D,,A,,A
20173,03640582,18,0,1,,A,,2,D,,A,,A
20173,03640612,22,0,1,,A,,2,D,,A,,A
20173,03640632,46,0,1,,A,,2,D,,A,,A
20173,03640662,38,0,1,,A,,2,D,,A,,A
20173,03640682,8,0,1,,A,,2,D,,A,,A
20173,03640692,24,0,1,,A,,2,D,,A,,A
20173,03640742,87,0,1,,A,,2,D,,A,,A
20173,03640762,36,0,1,,A,,2,D,,A,,A
20173,03640772,19,0,1,,A,,2,D,,A,,A
20173,03640782,71,0,1,,A,,2,D,,A,,A
20173,03640792,26,0,1,,A,,2,D,,A,,A
20173,03640802,26,0,1,,A,,2,D,,A,20,D
20173,03640812,44,0,1,,A,,2,D,,A,,A
20173,03640832,24,0,1,,A,,2,D,,A,,A
20173,03640842,35,0,1,,A,,2,D,,A,,A
20173,03640872,82,0,1,,A,,2,D,,A,,A
20173,03640892,7,0,1,,A,,2,D,,A,,A
20173,03640902,24,0,1,,A,,2,D,,A,,A
20173,03640972,109,0,1,,A,,2,D,,A,,A
20173,03640982,30,0,1,,A,,2,D,,A,,A
20173,03640992,24,0,1,,A,,2,D,,A,,A
20173,03641013,31,0,1,,A,,2,D,,A,,A
20173,03641042,41,0,1,,A,,2,D,,A,,A
20173,03641072,68,0,1,,A,,2,D,,A,,A
20173,03641082,22,0,1,,A,,2,D,,A,5,D
20173,03641102,8,0,1,,A,,2,D,,A,,A
20173,03641112,22,0,1,,A,,2,D,,A,,A
20173,03641122,18,0,1,,A,,2,D,,A,,A
20173,03641142,17,0,1,,A,,2,D,,A,,A
20173,03641152,57,0,1,,A,,2,D,,A,,A
20173,03641202,33,0,1,,A,,2,D,,A,,A
20173,03641242,25,0,1,,A,,2,D,,A,,A
20173,03641262,25,0,1,,A,,2,D,,A,,A
20173,03641282,42,0,1,,A,,2,D,,A,,A
20173,03641302,25,0,1,,A,,2,D,,A,,A
20173,03641372,12,0,1,,A,,2,D,,A,,A
20173,03641382,25,0,1,,A,,2,D,,A,,A
20173,03641402,17,0,1,,A,,2,D,,A,,A
20173,03641412,29,0,1,,A,,2,D,,A,,A
20173,03641422,13,0,1,,A,,2,D,,A,150,D
20173,03641432,23,0,1,,A,,2,D,,A,,A
20173,03641472,55,0,1,,A,,2,D,,A,,A
20173,03641492,24,0,1,,A,,2,D,,A,,A
20173,03641502,20,0,1,,A,,2,D,,A,,A
20173,03641632,13,0,1,,A,,2,D,,A,,A
20173,03641642,10,0,1,,A,,2,D,,A,,A
20173,03641652,19,0,1,,A,,2,D,,A,,A
20173,03641672,50,0,1,,A,,2,D,,A,,A
20173,03641682,17,0,1,,A,,2,D,,A,,A
20173,03641712,30,0,1,,A,,2,D,,A,,A
20173,03641722,31,0,1,,A,,2,D,,A,,A
20173,03641732,29,0,1,,A,,2,D,,A,,A
20173,03641752,30,0,1,,A,,2,D,,A,,A
20173,03641762,24,0,1,,A,,2,D,,A,,A
20173,03641792,21,0,1,,A,,2,D,,A,,A
20173,03641802,14,0,1,,A,,2,D,,A,,A
20173,03641812,43,0,1,,A,,2,D,,A,,A
20173,03641852,57,0,1,,A,,2,D,,A,,A
20173,03641872,97,0,1,,A,,2,D,,A,,A
20173,03641892,18,0,1,,A,,2,D,,A,,A
20173,03641912,29,0,1,,A,,2,D,,A,,A
20173,03641922,21,0,1,,A,,2,D,,A,,A
20173,03641932,21,0,1,,A,,2,D,,A,,A
20173,03641942,14,0,1,,A,,2,D,,A,,A
20173,03641982,13,0,1,,A,,2,D,,A,,A
20173,03641992,37,0,1,,A,,2,D,,A,,A
20173,03642002,20,0,1,,A,,2,D,,A,,A
20173,03642012,10,0,1,,A,,2,D,,A,,A
20173,03642032,29,0,1,,A,,2,D,,A,,A
20173,03642052,22,0,1,,A,,2,D,,A,,A
20173,03642062,36,0,1,,A,,2,D,,A,,A
20173,03642092,22,0,1,,A,,2,D,,A,,A
20173,03642102,50,0,1,,A,,2,D,,A,,A
20173,03642112,11,0,1,,A,,2,D,,A,,A
20173,03642172,38,0,1,,A,,2,D,,A,,A
20173,03642212,17,0,1,,A,,2,D,,A,,A
20173,03642222,33,0,1,,A,,2,D,,A,,A
20173,03642242,38,0,1,,A,,2,D,,A,,A
20173,03642252,25,0,1,,A,,2,D,,A,,A
20173,03642292,23,0,1,,A,,2,D,,A,,A
20173,03642302,40,0,1,,A,,2,D,,A,,A
20173,03642312,22,0,1,,A,,2,D,,A,,A
20173,03642332,33,0,1,,A,,2,D,,A,,A
20173,03642342,61,0,1,,A,,2,D,,A,,A
20173,03642352,17,0,1,,A,,2,D,,A,,A
20173,03642392,33,0,1,,A,,2,D,,A,,A
20173,03642422,38,0,1,,A,,2,D,,A,,A
20173,03642432,20,0,1,,A,,2,D,,A,,A
20173,03642442,23,0,1,,A,,2,D,,A,,A
20173,03642452,38,0,1,,A,,2,D,,A,,A
20173,03642462,20,0,1,,A,,2,D,,A,,A
20173,03642472,29,0,1,,A,,2,D,,A,,A
20173,03642482,16,0,1,,A,,2,D,,A,,A
20173,03642492,14,0,1,,A,,2,D,,A,,A
20173,03642502,57,0,1,,A,,2,D,,A,,A
20173,03642512,31,0,1,,A,,2,D,,A,,A
20173,03642532,14,0,1,,A,,2,D,,A,,A
20173,03642562,38,0,1,,A,,2,D,,A,,A
20173,03642592,19,0,1,,A,,1,D,200,D,,A
20173,03642612,69,0,1,,A,,2,D,,A,55,D
20173,03642672,32,0,1,,A,,2,D,,A,,A
20173,03642712,52,0,1,,A,,2,D,,A,,A
20173,03642722,40,0,1,,A,,2,D,,A,,A
20173,03642732,55,0,1,,A,,2,D,,A,,A
20173,03642762,20,0,1,,A,,2,D,,A,,A
20173,03642772,11,0,1,,A,,2,D,,A,,A
20173,03642782,46,0,1,,A,,2,D,,A,,A
20173,03642822,60,0,1,,A,,2,D,,A,,A
20173,03642862,9,0,1,,A,,2,D,,A,,A
20173,03642872,32,0,1,,A,,2,D,,A,,A
20173,03642882,18,0,1,,A,,2,D,,A,,A
20173,03642902,31,0,1,,A,,2,D,,A,,A
20173,03642912,39,0,1,,A,,2,D,,A,,A
20173,03642922,79,0,1,,A,,2,D,,A,,A
20173,03642942,25,0,1,,A,,2,D,,A,,A
20173,03642982,19,0,1,,A,,2,D,,A,,A
20173,03642992,44,0,1,,A,,2,D,,A,,A
20173,03643002,29,0,1,,A,,2,D,,A,,A
20173,03643032,23,0,1,,A,,2,D,,A,,A
20173,03643042,58,0,1,,A,,2,D,,A,,A
20173,03643052,38,0,1,,A,,2,D,,A,,A
20173,03643072,42,0,1,,A,,2,D,,A,,A
20173,03643172,15,0,1,,A,,2,D,,A,,A
20173,03643182,19,0,1,,A,,2,D,,A,,A
20173,03643212,13,0,1,,A,,2,D,,A,,A
20173,03643222,13,0,1,,A,,2,D,,A,,A
20173,03643232,43,0,1,,A,,2,D,,A,4,D
20173,03643252,41,0,1,,A,,2,D,,A,,A
20173,03643272,14,0,1,,A,,2,D,,A,,A
20173,03643342,20,0,1,,A,,2,D,,A,,A
20173,03643352,21,0,1,,A,,2,D,,A,,A
20173,03643362,19,0,1,,A,,2,D,,A,,A
20173,03643372,18,0,1,,A,,2,D,,A,,A
20173,03643382,17,0,1,,A,,2,D,,A,,A
20173,03643402,71,0,1,,A,,2,D,,A,,A
20173,03643452,51,0,1,,A,,2,D,,A,,A
20173,03643492,17,0,1,,A,,2,D,,A,,A
20173,03643532,19,0,1,,A,,2,D,,A,,A
20173,03643552,20,0,1,,A,,2,D,,A,,A
20173,03643562,49,0,1,,A,,2,D,,A,,A
20173,03643582,55,0,1,,A,,2,D,,A,,A
20173,03643592,28,0,1,,A,,2,D,,A,,A
20173,03643612,15,0,1,,A,,2,D,,A,,A
