QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20173,03743141,28,0,1,1300,D,130,D,,A,260,D,210,D,,A,,A,1170,D,150,D,,A,,A,,A,,A
20173,03743151,43,0,1,975,D,260,D,,A,0,D,0,D,,A,,A,715,D,1050,D,40,D,520,D,,A,,A
20173,03743171,13,0,1,975,D,130,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20173,03743181,34,0,1,1950,D,650,D,,A,1300,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20173,03743191,18,0,1,1300,D,325,D,,A,260,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20173,03743201,28,0,1,975,D,260,D,,A,5200,D,0,D,,A,,A,715,D,0,D,5,D,65,D,,A,,A
20173,03743224,16,0,1,650,D,65,D,,A,130,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20173,03743241,36,0,1,3250,D,650,D,325,D,1560,D,300,D,,A,,A,2600,D,90,D,,A,,A,260,D,20,D
20173,03743261,18,0,1,650,D,130,D,,A,390,D,30,D,,A,,A,520,D,30,D,,A,,A,,A,,A
20173,03743281,35,0,1,1950,D,0,D,390,D,260,D,0,D,,A,,A,1950,D,0,D,50,D,650,D,,A,,A
20173,03743311,23,0,1,1449,F,,A,,A,390,D,0,D,,A,,A,1164,F,0,D,,A,,A,,A,,A
20173,03743322,21,0,1,390,D,195,D,,A,0,D,0,D,60,D,,A,195,D,30,D,,A,,A,13,D,1,D
20173,03743341,27,0,1,0,D,,A,,A,260,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20173,03743371,24,0,1,3250,D,455,D,260,D,0,D,0,D,,A,,A,2795,D,60,D,,A,,A,,A,,A
20173,03743391,18,0,1,2600,D,650,D,,A,260,D,0,D,,A,,A,1950,D,300,D,20,D,260,D,,A,,A
20173,03743431,31,0,1,1300,D,130,D,,A,1300,D,150,D,,A,,A,1170,D,300,D,,A,,A,,A,,A
20173,03743471,8,0,1,1300,D,65,D,,A,0,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20173,03743483,17,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,30,D,390,D,,A,,A
20173,03743501,22,0,1,1300,D,130,D,,A,650,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20173,03743521,7,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20173,03743533,19,0,1,520,D,130,D,,A,260,D,120,D,,A,,A,390,D,60,D,,A,,A,,A,,A
20173,03743541,11,0,1,1300,D,195,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20173,03743551,16,0,1,1300,D,260,D,,A,780,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20173,03743561,21,0,1,910,D,65,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20173,03743571,24,0,1,975,D,325,D,,A,65,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20173,03743601,13,0,1,1950,D,117,D,130,D,650,D,0,D,,A,,A,1833,D,0,D,,A,,A,,A,,A
20173,03743621,44,0,1,1300,D,0,D,,A,1300,D,0,D,,A,,A,1300,D,0,D,8,D,104,D,,A,,A
20173,03743631,22,0,1,3900,D,650,D,,A,1950,D,0,D,,A,,A,3250,D,0,D,,A,,A,650,D,50,D
20173,03743641,26,0,1,1625,D,260,D,,A,650,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20173,03743681,15,0,1,1560,D,260,D,,A,650,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20173,03743711,26,0,1,1950,D,260,D,,A,1950,D,225,D,,A,,A,1690,D,150,D,,A,,A,,A,,A
20173,03743751,9,0,1,1560,D,780,D,,A,390,D,45,D,,A,,A,780,D,0,D,17,D,221,D,,A,,A
20173,03743761,16,0,1,2600,D,520,D,260,D,390,D,0,D,,A,19,D,2080,D,0,D,,A,,A,,A,,A
20173,03743771,12,0,1,1430,D,520,D,,A,325,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20173,03743781,11,0,1,650,D,260,D,,A,650,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20173,03743791,29,0,1,1170,D,195,D,65,D,234,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20173,03743801,31,0,1,1274,D,0,D,,A,650,D,0,D,,A,,A,1274,D,0,D,40,D,520,D,,A,,A
20173,03743811,41,0,1,1625,D,325,D,,A,1170,D,0,D,,A,,A,1300,D,30,D,,A,,A,,A,,A
20173,03743831,14,0,1,390,D,65,D,,A,260,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20173,03743861,33,0,1,1300,D,520,D,130,D,325,D,0,D,,A,,A,780,D,30,D,,A,,A,,A,,A
20173,03743871,39,0,1,2340,D,234,D,,A,156,D,0,D,,A,,A,2106,D,0,D,,A,,A,,A,,A
20173,03743881,45,0,1,780,D,104,D,,A,650,D,0,D,,A,,A,676,D,0,D,,A,,A,,A,,A
20173,03743901,7,0,1,325,D,65,D,,A,130,D,0,D,,A,,A,260,D,90,D,25,D,325,D,,A,,A
20173,03743951,14,0,1,1300,D,195,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20173,03743972,16,0,1,390,D,0,D,,A,195,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20173,03743981,28,0,1,1300,D,260,D,,A,156,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20173,03743991,23,0,1,5200,D,1300,D,,A,650,D,0,D,,A,,A,3900,D,1200,D,45,D,585,D,,A,,A
20173,03744001,47,0,1,455,D,130,D,,A,520,D,90,D,,A,,A,325,D,90,D,56,D,728,D,,A,,A
20173,03744011,34,0,1,1625,D,130,D,,A,390,D,0,D,,A,,A,1495,D,0,D,50,D,650,D,,A,,A
20173,03744041,17,0,1,715,D,52,D,,A,260,D,0,D,,A,,A,663,D,0,D,,A,,A,,A,,A
20173,03744051,57,0,1,3250,D,975,D,,A,650,D,0,D,,A,80,D,2275,D,0,D,,A,,A,,A,,A
20173,03744071,30,0,1,3575,D,975,D,,A,390,D,120,D,,A,,A,2600,D,60,D,,A,,A,,A,,A
20173,03744081,26,0,1,390,D,0,D,,A,650,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20173,03744121,21,0,1,455,D,65,D,,A,325,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20173,03744142,15,0,1,520,D,0,D,,A,325,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20173,03744151,25,0,1,910,D,650,D,65,D,91,D,0,D,,A,,A,260,D,30,D,,A,,A,,A,,A
20173,03744161,18,0,1,1625,D,494,D,,A,520,D,0,D,,A,,A,1131,D,0,D,,A,,A,,A,,A
20173,03744181,24,0,1,1300,D,0,D,,A,1625,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20173,03744204,31,0,1,650,D,65,D,,A,130,D,120,D,,A,,A,585,D,15,D,,A,,A,,A,,A
20173,03744211,32,0,1,1820,D,130,D,,A,2600,D,900,D,,A,,A,1690,D,1050,D,,A,,A,,A,,A
20173,03744221,12,0,1,2730,D,650,D,390,D,260,D,360,D,,A,,A,2080,D,75,D,,A,,A,,A,,A
20173,03744251,26,0,1,1040,D,260,D,,A,260,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20173,03744292,8,0,1,1495,D,390,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20173,03744321,9,0,1,1950,D,260,D,,A,1300,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20173,03744331,22,0,1,910,D,260,D,,A,260,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20173,03744373,18,0,1,1848,F,,A,,A,663,F,151,F,,A,,A,1544,F,149,F,,A,,A,,A,,A
20173,03744381,20,0,1,650,D,195,D,,A,0,D,0,D,,A,,A,455,D,30,D,,A,,A,,A,,A
20173,03744401,31,0,1,1625,D,650,D,,A,650,D,0,D,,A,,A,975,D,60,D,,A,,A,195,D,15,D
20173,03744411,46,0,1,3250,D,1300,D,,A,650,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20173,03744423,42,0,1,1300,D,520,D,,A,0,D,0,D,,A,,A,780,D,120,D,,A,,A,,A,,A
20173,03744441,33,0,1,780,D,260,D,,A,260,D,0,D,,A,3,D,520,D,210,D,,A,,A,,A,,A
20173,03744471,43,0,1,3900,D,780,D,,A,650,D,0,D,,A,,A,3120,D,0,D,,A,,A,,A,,A
20173,03744491,17,0,1,2990,D,260,D,,A,650,D,0,D,,A,,A,2730,D,0,D,,A,,A,,A,,A
20173,03744501,33,0,1,260,D,65,D,,A,195,D,0,D,,A,,A,195,D,30,D,,A,,A,,A,,A
20173,03744511,24,0,1,2275,D,260,D,,A,65,D,0,D,,A,107,F,2015,D,75,D,,A,,A,,A,,A
20173,03744521,39,0,1,1300,D,130,D,,A,1950,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20173,03744541,30,0,1,1950,D,650,D,,A,1950,D,300,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20173,03744562,28,0,1,1950,D,650,D,,A,130,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20173,03744574,42,0,1,975,D,455,D,975,D,2600,D,900,D,,A,,A,520,D,90,D,,A,,A,,A,,A
20173,03744581,95,0,1,2600,D,325,D,325,D,1560,D,240,D,,A,,A,2275,D,360,D,,A,,A,,A,,A
20173,03744591,17,0,1,1848,F,,A,,A,663,F,151,F,,A,,A,1544,F,149,F,,A,,A,,A,,A
20173,03744601,31,0,1,650,D,130,D,195,D,130,D,0,D,,A,,A,520,D,60,D,20,D,260,D,,A,,A
20173,03744611,24,0,1,2340,D,390,D,,A,910,D,131,F,,A,,A,1950,D,90,D,,A,,A,,A,,A
20173,03744621,63,0,1,2080,D,195,D,2080,D,455,D,0,D,,A,,A,1885,D,0,D,,A,,A,,A,,A
20173,03744641,34,0,1,1950,D,650,D,,A,520,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20173,03744651,12,0,1,1300,D,260,D,,A,1040,D,480,D,,A,,A,1040,D,0,D,32,D,416,D,,A,,A
20173,03744661,19,0,1,780,D,130,D,,A,260,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20173,03744671,18,0,1,1170,D,130,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20173,03744701,18,0,1,975,D,260,D,65,D,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20173,03744711,45,0,1,2600,D,0,D,,A,910,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20173,03744741,46,0,1,1950,D,390,D,260,D,130,D,0,D,,A,,A,1560,D,180,D,,A,,A,65,D,5,D
20173,03744751,25,0,1,1950,D,650,D,,A,650,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20173,03744761,15,0,1,520,D,195,D,,A,104,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20173,03744771,24,0,1,1950,D,650,D,,A,520,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20174,03566504,51,0,1,1300,D,260,D,,A,650,D,60,D,,A,,A,1040,D,120,D,,A,,A,,A,,A
20174,03566514,52,0,1,975,D,130,D,,A,520,D,0,D,,A,,A,845,D,0,D,,A,,A,390,D,30,D
20174,03566534,132,0,1,3016,D,754,D,,A,1131,D,75,D,,A,,A,2262,D,75,D,,A,,A,,A,,A
20174,03566544,45,0,1,3900,D,910,D,,A,650,D,150,D,,A,,A,2990,D,750,D,40,D,520,D,117,D,9,D
20174,03566624,22,0,1,1820,D,520,D,,A,585,D,30,D,,A,,A,1300,D,42,D,,A,,A,,A,,A
20174,03566634,26,0,1,1950,D,195,D,,A,1300,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20174,03566644,20,0,1,1170,D,130,D,,A,520,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20174,03566664,12,0,1,1040,D,130,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20174,03566704,15,0,1,1300,D,65,D,,A,0,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20174,03566714,22,0,1,1027,D,0,D,,A,0,D,0,D,,A,,A,1027,D,0,D,,A,,A,,A,,A
20174,03566754,22,0,1,1690,D,390,D,,A,910,D,150,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20174,03566764,81,0,1,1040,D,390,D,,A,650,D,24,D,,A,180,D,650,D,108,D,,A,,A,13,D,1,D
20174,03566784,16,0,1,650,D,130,D,,A,130,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20174,03566864,41,0,1,1690,D,195,D,,A,520,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20174,03566924,34,0,1,2600,D,260,D,,A,780,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20174,03566934,21,0,1,520,D,195,D,,A,910,D,210,D,,A,,A,325,D,120,D,,A,,A,,A,,A
20174,03566944,43,0,1,975,D,130,D,,A,325,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20174,03566954,28,0,1,2275,D,260,D,130,D,650,D,30,D,,A,,A,2015,D,90,D,,A,,A,,A,,A
20174,03566984,43,0,1,585,D,65,D,,A,910,D,0,D,,A,,A,520,D,15,D,,A,,A,,A,,A
20174,03567004,28,0,1,2860,D,130,D,,A,0,D,0,D,,A,,A,2730,D,0,D,,A,,A,,A,,A
20174,03567034,24,0,1,1300,D,130,D,,A,390,D,0,D,,A,,A,1170,D,6,D,,A,,A,,A,,A
20174,03567044,24,0,1,546,D,286,D,130,D,650,D,30,D,,A,,A,260,D,30,D,,A,,A,,A,,A
20174,03567074,39,0,1,3900,D,650,D,650,D,650,D,0,D,,A,300,D,3250,D,0,D,,A,,A,,A,,A
20174,03567094,62,0,1,780,D,260,D,,A,624,D,300,D,,A,,A,520,D,225,D,,A,,A,,A,,A
20174,03567154,30,0,1,975,D,130,D,,A,0,D,0,D,,A,,A,845,D,60,D,,A,,A,,A,,A
20174,03567204,27,0,1,1950,D,260,D,520,D,780,D,0,D,,A,,A,1690,D,300,D,,A,,A,,A,,A
20174,03567224,28,0,1,650,D,221,F,,A,130,D,0,D,,A,,A,775,F,0,D,,A,,A,,A,,A
20174,03567234,28,0,1,260,D,195,D,,A,65,D,0,D,,A,,A,65,D,0,D,,A,,A,,A,,A
20174,03567244,13,0,1,390,D,0,D,,A,91,D,0,D,,A,,A,390,D,24,D,7,D,91,D,,A,,A
20174,03567264,47,0,1,1950,D,325,D,455,D,260,D,0,D,,A,,A,1625,D,90,D,30,D,390,D,,A,,A
20174,03567284,25,0,1,1105,D,260,D,,A,0,D,0,D,,A,,A,845,D,27,D,,A,,A,,A,,A
20174,03567304,43,0,1,1300,D,325,D,,A,2600,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20174,03567334,21,0,1,442,D,52,D,,A,65,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20174,03567344,19,0,1,1235,D,234,D,,A,65,D,0,D,,A,,A,1001,D,15,D,,A,,A,,A,,A
20174,03567374,13,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20174,03567404,13,0,1,650,D,199,F,,A,0,D,0,D,,A,,A,708,F,0,D,,A,,A,,A,,A
20174,03567414,25,0,1,520,D,0,D,156,D,520,D,60,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20174,03567424,28,0,1,2600,D,650,D,,A,975,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20174,03567464,21,0,1,1300,D,195,D,,A,325,D,0,D,,A,,A,1105,D,0,D,10,D,130,D,,A,,A
20174,03567484,54,0,1,1300,D,0,D,,A,195,D,0,D,,A,125,D,1300,D,0,D,,A,,A,,A,,A
20174,03567494,13,0,1,1170,D,130,D,,A,975,D,149,F,,A,,A,1040,D,45,D,,A,,A,,A,,A
20174,03567524,45,0,1,715,D,130,D,,A,260,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20174,03567534,37,0,1,1625,D,715,D,,A,0,D,600,D,,A,,A,910,D,180,D,,A,,A,,A,,A
20174,03567544,23,0,1,2600,D,455,D,390,D,0,D,0,D,,A,,A,2145,D,0,D,,A,,A,,A,,A
20174,03567554,20,0,1,650,D,130,D,,A,390,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20174,03567594,31,0,1,780,D,130,D,,A,780,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20174,03567634,44,0,1,910,D,130,D,,A,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20174,03567664,29,0,1,1300,D,390,D,,A,325,D,300,D,,A,,A,910,D,360,D,,A,,A,,A,,A
20174,03567674,29,0,1,4550,D,455,D,325,D,1300,D,0,D,,A,,A,4095,D,0,D,,A,,A,,A,,A
20174,03567704,22,0,1,2171,D,910,D,,A,780,D,0,D,,A,,A,1261,D,0,D,,A,,A,,A,,A
20174,03567744,23,0,1,2600,D,650,D,,A,650,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20174,03567754,11,0,1,1675,F,,A,,A,0,D,0,D,,A,,A,1363,F,72,D,,A,,A,,A,,A
20174,03567824,27,0,1,1950,D,195,D,,A,975,D,0,D,,A,,A,1755,D,45,D,,A,,A,,A,,A
20174,03567864,22,0,1,650,D,130,D,,A,286,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20174,03567884,63,0,1,1300,D,260,D,,A,390,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20174,03567894,30,0,1,1300,D,195,D,,A,130,D,0,D,,A,,A,1105,D,150,D,40,D,520,D,,A,,A
20174,03568004,38,0,1,1950,D,650,D,,A,130,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20174,03568024,46,0,1,3250,D,1040,D,,A,988,D,300,D,,A,,A,2210,D,600,D,,A,,A,,A,,A
20174,03568034,59,0,1,1950,D,650,D,260,D,390,D,24,D,,A,,A,1300,D,450,D,,A,,A,,A,,A
20174,03568084,35,0,1,1625,D,260,D,390,D,780,D,300,D,,A,,A,1365,D,300,D,20,D,260,D,,A,,A
20174,03568094,27,0,1,975,D,130,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20174,03568114,35,0,1,1430,D,260,D,,A,390,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20174,03568124,12,0,1,585,D,130,D,,A,0,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20174,03568164,43,0,1,520,D,130,D,65,D,195,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20174,03568174,20,0,1,1950,D,975,D,,A,195,D,0,D,,A,,A,975,D,900,D,70,D,910,D,,A,,A
20174,03568194,38,0,1,455,D,221,D,,A,130,D,0,D,,A,,A,234,D,90,D,50,D,650,D,,A,,A
20174,03568214,39,0,1,1430,D,0,D,,A,520,D,0,D,,A,,A,1430,D,180,D,,A,,A,,A,,A
20174,03568264,24,0,1,1560,D,260,D,,A,325,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20174,03568324,25,0,1,910,D,290,F,325,D,780,D,0,D,,A,,A,1048,F,0,D,,A,,A,,A,,A
20174,03568334,74,0,1,5200,D,325,D,130,D,975,D,0,D,,A,,A,4875,D,0,D,,A,,A,,A,,A
20174,03568344,34,0,1,1300,D,195,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20174,03568404,31,0,1,780,D,260,D,156,D,325,D,15,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20174,03568424,38,0,1,1300,D,195,D,520,D,260,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20174,03568464,25,0,1,1950,D,260,D,,A,390,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20174,03568474,18,0,1,520,D,221,F,,A,390,D,0,D,,A,,A,775,F,0,D,27,D,351,D,,A,,A
20174,03568484,39,0,1,3250,D,260,D,,A,520,D,0,D,,A,,A,2990,D,0,D,,A,,A,,A,,A
20174,03568504,49,0,1,975,D,195,D,,A,260,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20174,03568564,14,0,1,2600,D,390,D,,A,91,D,0,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20174,03568574,47,0,1,1950,D,325,D,,A,650,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20174,03568584,62,0,1,1820,D,520,D,,A,715,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20174,03568624,42,0,1,2600,D,390,D,,A,650,D,0,D,,A,60,D,2210,D,0,D,,A,,A,,A,,A
20174,03568644,37,0,1,2600,D,650,D,260,D,260,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20174,03568654,31,0,1,1950,D,130,D,,A,0,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20174,03568684,26,0,1,2600,D,325,D,,A,1170,D,0,D,,A,,A,2275,D,60,D,,A,,A,,A,,A
20174,03568714,36,0,1,650,D,65,D,,A,325,D,240,D,,A,,A,585,D,60,D,,A,,A,,A,,A
20174,03568754,18,0,1,1300,D,260,D,,A,815,F,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20174,03568774,47,0,1,2249,D,455,D,182,D,650,D,0,D,,A,,A,1794,D,0,D,,A,,A,,A,,A
20174,03568804,27,0,1,1950,D,260,D,,A,1300,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20174,03568834,28,0,1,325,D,0,D,,A,0,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20174,03568884,15,0,1,0,D,,A,,A,1040,D,0,D,,A,,A,0,D,30,D,,A,,A,,A,,A
20174,03568944,21,0,1,1300,D,325,D,,A,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20174,03568964,20,0,1,1040,D,130,D,,A,520,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20174,03568974,31,0,1,1560,D,260,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20174,03568984,22,0,1,1040,D,260,D,,A,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20174,03569004,46,0,1,1560,D,260,D,,A,650,D,120,D,,A,,A,1300,D,30,D,39,D,507,D,,A,,A
20174,03569014,91,0,1,1300,D,130,D,,A,325,D,120,D,,A,,A,1170,D,270,D,,A,,A,,A,,A
20174,03569044,30,0,1,910,D,130,D,,A,195,D,0,D,,A,,A,780,D,120,D,,A,,A,,A,,A
20174,03569064,24,0,1,1300,D,325,D,,A,325,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20174,03569074,79,0,1,1300,D,390,D,260,D,0,D,120,D,,A,,A,910,D,120,D,,A,,A,65,D,5,D
20174,03569104,17,0,1,910,D,195,D,,A,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20174,03569114,31,0,1,2600,D,650,D,,A,1300,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20174,03569184,47,0,1,637,D,65,D,,A,247,D,217,F,,A,,A,572,D,0,D,,A,,A,,A,,A
20174,03569194,21,0,1,1040,D,104,D,,A,520,D,0,D,,A,,A,936,D,0,D,,A,,A,,A,,A
20174,03569204,43,0,1,1430,D,130,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20174,03569254,26,0,1,975,D,130,D,,A,325,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20174,03569264,21,0,1,2600,D,260,D,,A,390,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20174,03569274,44,0,1,1950,D,975,D,1625,D,1300,D,600,D,,A,,A,975,D,1800,D,,A,,A,,A,,A
20174,03569324,7,0,1,1815,F,,A,,A,647,F,105,F,,A,,A,1580,F,104,F,,A,,A,,A,,A
20174,03569374,28,0,1,2275,D,1040,D,,A,0,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20174,03569384,11,0,1,715,D,65,D,,A,0,D,0,D,,A,,A,650,D,0,D,5,D,65,D,,A,,A
20174,03569414,44,0,1,1560,D,0,D,260,D,520,D,0,D,,A,,A,1560,D,120,D,,A,,A,,A,,A
20174,03569464,22,0,1,1066,D,520,D,,A,390,D,0,D,,A,,A,546,D,0,D,,A,,A,,A,,A
20174,03569474,18,0,1,780,D,65,D,,A,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20174,03569494,16,0,1,1430,D,195,D,,A,910,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20174,03569504,35,0,1,1300,D,260,D,,A,390,D,450,D,,A,,A,1040,D,0,D,45,D,585,D,,A,,A
20174,03569544,31,0,1,520,D,0,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20174,03569554,35,0,1,1755,D,455,D,,A,650,D,0,D,,A,,A,1300,D,15,D,,A,,A,,A,,A
20174,03569564,27,0,1,650,D,65,D,,A,65,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20174,03569594,37,0,1,585,D,130,D,,A,1950,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20174,03569624,37,0,1,1560,D,780,D,,A,0,D,0,D,,A,,A,780,D,0,D,25,D,325,D,,A,,A
20174,03569634,22,0,1,260,D,0,D,,A,0,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20174,03569664,24,0,1,260,D,169,D,,A,0,D,0,D,,A,,A,91,D,0,D,,A,,A,,A,,A
20174,03569684,27,0,1,780,D,130,D,,A,325,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20174,03569714,39,0,1,819,D,0,D,169,D,0,D,0,D,,A,,A,819,D,39,D,,A,,A,,A,,A
20174,03569724,38,0,1,3900,D,650,D,,A,1300,D,300,D,,A,,A,3250,D,300,D,,A,,A,,A,,A
20174,03569764,26,0,1,1950,D,1300,D,,A,650,D,0,D,,A,25,D,650,D,0,D,30,D,390,D,,A,,A
20174,03569774,19,0,1,845,D,195,D,,A,130,D,0,D,,A,,A,650,D,60,D,,A,,A,,A,,A
20174,03569794,20,0,1,1300,D,650,D,,A,0,D,30,D,,A,,A,650,D,0,D,7,D,91,D,,A,,A
20174,03569804,61,0,1,2548,D,520,D,26,D,325,D,120,D,,A,,A,2028,D,150,D,,A,,A,,A,,A
20174,03569814,24,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20174,03569834,33,0,1,910,D,260,D,,A,1300,D,0,D,,A,,A,650,D,105,D,,A,,A,,A,,A
20174,03569844,45,0,1,2600,D,650,D,,A,1300,D,0,D,,A,,A,1950,D,60,D,,A,,A,,A,,A
20174,03569874,26,0,1,1755,D,130,D,,A,0,D,0,D,,A,,A,1625,D,0,D,42,D,546,D,,A,,A
20174,03569894,12,0,1,650,D,260,D,,A,1300,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20174,03569904,67,0,1,1820,D,325,D,,A,0,D,0,D,,A,,A,1495,D,240,D,,A,,A,,A,,A
