QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20171,03494453,37,0,1,12,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494483,17,0,1,12,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494483,18,0,1,02,D,100,D,,A,100,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494483,19,0,1,12,D,436,D,,A,436,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494673,47,0,1,01,D,350,D,,A,350,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494713,24,0,1,02,D,49,D,,A,49,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494753,21,0,1,01,D,400,D,,A,400,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494753,22,0,1,01,D,25,D,,A,25,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494783,74,0,1,12,D,28,D,,A,28,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494783,75,0,1,01,D,28,D,,A,28,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494783,76,0,1,02,D,28,D,,A,28,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494813,83,0,1,02,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494813,84,0,1,01,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494823,43,0,1,02,D,105,D,,A,105,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494853,42,0,1,02,D,110,D,,A,110,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494853,43,0,1,01,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494963,41,0,1,01,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494983,48,0,1,12,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494983,49,0,1,01,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03494983,50,0,1,02,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495023,48,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495023,49,0,1,02,D,120,D,,A,120,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495023,50,0,1,12,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495053,32,0,1,01,D,180,D,,A,180,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495053,33,0,1,02,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495073,35,0,1,02,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495103,17,0,1,02,D,125,D,,A,,H,115,D,1,D,2,D,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20171,03495103,17,1,1,02,D,,B,,A,30,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495103,17,2,1,02,D,,B,,A,95,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495113,36,0,1,02,D,53,D,,A,53,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495153,33,0,1,01,D,677,D,,A,677,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495153,34,0,1,02,D,142,D,,A,142,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495153,35,0,1,02,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495153,36,0,1,02,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495153,37,0,2,12,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495173,33,0,1,01,D,50,D,,A,50,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495173,34,0,1,01,D,350,D,,A,350,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495213,43,0,1,01,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495293,43,0,1,02,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495293,44,0,1,01,D,16,D,,A,16,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495293,45,0,1,02,D,6,D,,A,6,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495293,46,0,2,12,D,6,D,,A,6,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495333,39,0,1,01,D,26,D,,A,26,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495333,40,0,1,01,D,26,D,,A,26,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495433,70,0,1,02,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495433,71,0,1,02,D,58,D,,A,58,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495453,47,0,1,02,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495463,46,0,1,01,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495463,47,0,1,02,D,28,D,,A,28,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495473,31,0,1,12,D,64,D,,A,64,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495493,27,0,1,02,D,216,D,,A,,H,500,D,1,F,2,D,100,D,370,D,140,D,,A,,A,,A,,A,,A,,A
20171,03495493,27,1,1,02,D,,B,,A,8,E,100,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495493,27,2,1,02,D,,B,,A,39,E,370,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495493,27,3,1,02,D,,B,,A,169,E,140,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495543,22,0,1,02,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495553,95,0,1,12,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495553,96,0,1,02,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495553,97,0,1,12,D,18,D,,A,18,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495553,98,0,1,01,D,18,D,,A,18,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495553,99,0,1,01,D,18,D,,A,18,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495563,73,0,1,02,D,320,D,,A,320,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495563,74,0,1,02,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495624,40,0,1,02,D,317,D,,A,,H,500,D,1,D,2,D,100,D,380,D,370,D,,A,,A,,A,,A,,A,,A
20171,03495624,40,1,1,02,D,,B,,A,25,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495624,40,2,1,02,D,,B,,A,188,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495624,40,3,1,02,D,,B,,A,104,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495653,36,0,1,02,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495693,31,0,1,12,D,47,D,,A,47,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495693,32,0,1,12,D,21,D,,A,21,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495733,37,0,1,01,D,163,D,,A,163,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495923,35,0,1,01,D,27,D,,A,27,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495923,36,0,1,02,D,25,D,,A,25,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495923,37,0,2,12,D,27,D,,A,27,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495933,31,0,1,02,D,50,D,,A,50,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495943,44,0,1,02,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495943,45,0,2,12,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03495993,29,0,1,02,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,44,0,1,02,D,4500,D,,A,,H,500,D,1,D,2,D,100,D,360,D,370,D,380,D,,A,,A,,A,,A,,A
20171,03496083,44,1,1,02,D,,B,,A,312,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,44,2,1,02,D,,B,,A,453,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,44,3,1,02,D,,B,,A,1329,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,44,4,1,02,D,,B,,A,2406,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,45,0,1,01,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,46,0,1,02,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,47,0,2,12,D,124,D,,A,124,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496083,48,0,2,12,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496093,29,0,1,02,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496113,43,0,1,12,D,100,D,,A,100,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496113,44,0,2,12,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496123,44,0,1,01,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496123,45,0,1,02,D,65,D,,A,65,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496123,46,0,1,01,D,75,D,,A,75,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496123,47,0,1,02,D,175,D,,A,175,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496183,58,0,1,01,D,53,D,,A,53,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496183,59,0,1,02,D,53,D,,A,53,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496183,60,0,2,12,D,340,D,,A,,H,500,D,1,D,2,D,500,D,380,D,,A,,A,,A,,A,,A,,A,,A
20171,03496183,60,1,2,12,D,,B,,A,24,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496183,60,2,2,12,D,,B,,A,75,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496183,60,3,2,12,D,,B,,A,50,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496183,60,4,2,12,D,,B,,A,10,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496183,60,5,2,12,D,,B,,A,181,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496203,16,0,1,02,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496273,66,0,1,12,D,500,D,,A,500,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496273,67,0,1,02,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496273,68,0,1,01,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496273,69,0,1,02,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496273,70,0,1,12,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496293,26,0,1,01,D,100,D,,A,100,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496353,45,0,1,12,D,600,D,,A,600,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496353,46,0,1,02,D,800,D,,A,800,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496403,27,0,1,01,D,30,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20171,03496403,27,1,1,01,D,,B,,A,21,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496403,27,2,1,01,D,,B,,A,9,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496413,67,0,2,12,D,750,D,450,D,300,D,320,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496443,33,0,1,12,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496453,32,0,1,02,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496463,52,0,1,02,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496493,60,0,1,01,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496493,61,0,1,12,D,862,D,,A,,H,500,D,1,F,2,D,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20171,03496493,61,1,1,12,D,,B,,A,86,E,160,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496493,61,2,1,12,D,,B,,A,776,E,140,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496503,55,0,1,12,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496573,26,0,2,12,D,54,D,,A,54,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496603,25,0,1,12,D,880,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20171,03496603,25,1,1,12,D,,B,,A,837,E,140,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496603,25,2,1,12,D,,B,,A,43,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496633,34,0,1,01,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496723,29,0,1,02,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496743,24,0,1,12,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496763,55,0,1,02,D,110,D,,A,110,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496853,61,0,1,02,D,1,D,,A,,H,500,D,1,D,2,D,150,D,360,D,100,D,,A,,A,,A,,A,,A,,A
20171,03496853,61,1,1,02,D,,B,,A,1,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496873,32,0,1,12,D,52,D,,A,52,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496873,33,0,1,01,D,28,D,,A,28,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496873,34,0,1,02,D,28,D,,A,28,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496873,35,0,1,12,D,28,D,,A,28,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496883,23,0,1,02,D,17,D,,A,17,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496893,14,0,1,02,D,22,D,,A,22,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03496983,41,0,1,12,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497003,39,0,1,02,D,150,D,,A,150,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497023,56,0,1,12,D,304,D,,A,304,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497023,57,0,1,02,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497023,58,0,1,01,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497093,38,0,1,02,D,425,D,,A,,H,500,D,1,D,2,D,130,D,110,D,,A,,A,,A,,A,,A,,A,,A
20171,03497093,38,1,1,02,D,,B,,A,425,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497093,39,0,1,02,D,4000,D,,A,4000,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497103,107,0,1,12,D,22,D,,A,22,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497103,108,0,1,01,D,22,D,,A,22,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497103,109,0,1,02,D,22,D,,A,22,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497113,19,0,1,02,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497123,41,0,1,12,D,148,D,,A,148,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497133,49,0,1,02,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497193,31,0,1,01,D,429,D,,A,429,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497203,26,0,1,01,D,27,D,,A,27,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497233,24,0,1,02,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497243,35,0,1,01,D,68,D,,A,68,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497473,14,0,1,01,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497493,55,0,1,12,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497493,56,0,2,12,D,200,D,,A,200,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497493,57,0,2,12,D,150,D,,A,150,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497563,43,0,1,02,D,241,D,,A,241,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497563,44,0,1,02,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497713,32,0,1,02,D,50,D,,A,50,D,360,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497763,20,0,1,12,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497763,21,0,1,02,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497783,34,0,1,12,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497783,35,0,1,01,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497783,36,0,1,02,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497783,37,0,1,12,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497783,38,0,1,01,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497783,39,0,1,02,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497793,121,0,1,02,D,154,D,,A,154,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497793,122,0,1,12,D,6,D,,A,6,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497793,123,0,1,12,D,16,D,,A,16,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497793,124,0,1,01,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497793,125,0,1,02,D,33,D,,A,33,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497803,19,0,1,01,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497823,23,0,1,02,D,160,D,120,D,,H,500,D,2,F,1,D,500,D,130,D,,A,,A,,A,,A,,A,,A,,A
20171,03497823,23,1,1,02,D,,B,,A,31,E,100,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497823,23,2,1,02,D,,B,,A,9,E,367,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497943,35,0,1,01,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497943,36,0,1,02,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497943,37,0,1,12,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497954,49,0,1,01,D,35,D,2,D,33,D,100,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03497994,18,0,1,02,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498043,72,0,1,01,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498043,73,0,1,12,D,35,D,,A,35,D,360,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498043,74,0,1,12,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498073,28,0,1,02,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498093,49,0,1,01,D,110,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20171,03498093,49,1,1,01,D,,B,,A,105,E,140,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498093,49,2,1,01,D,,B,,A,5,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498203,56,0,1,12,D,1000,D,,A,1000,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498203,57,0,2,12,D,17,D,,A,17,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498213,16,0,1,02,D,80,D,,A,80,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498213,17,0,1,02,D,30,D,,A,30,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498213,18,0,2,12,D,13,D,,A,13,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498243,26,0,1,12,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498263,23,0,1,12,D,540,D,,A,540,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498273,44,0,1,02,D,90,D,,A,90,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498323,39,0,2,12,D,21,D,,A,21,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498333,13,0,1,02,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20171,03498383,46,0,1,01,D,200,D,,A,,H,500,D,1,D,2,D,110,D,380,D,,A,,A,,A,,A,,A,,A,,A
20171,03498383,46,1,1,01,D,,B,,A,58,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
