QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20173,03697801,5,0,1,160,D,06,D,75,D
20173,03697801,6,0,1,160,D,05,D,400,D
20173,03697801,7,0,1,160,D,13,D,20,D
20173,03697801,8,0,1,160,D,04,D,20,D
20173,03697841,4,0,1,170,D,06,D,170,D
20173,03697851,2,0,1,160,D,13,D,300,D
20173,03697971,9,0,1,160,D,13,D,11,D
20173,03697971,10,0,1,160,D,06,D,100,D
20173,03698011,3,0,1,170,D,13,D,75,D
20173,03698061,1,0,1,170,D,05,D,500,D
20173,03698061,2,0,1,170,D,06,D,500,D
20173,03698061,3,0,1,150,D,04,D,50,D
20173,03698061,4,0,1,150,D,05,D,50,D
20173,03698061,5,0,1,150,D,06,D,150,D
20173,03698091,4,0,1,170,D,13,D,10,D
20173,03698161,5,0,1,120,D,13,D,800,D
20173,03698161,6,0,1,160,D,13,D,12,D
20173,03698161,7,0,1,160,D,13,D,12,D
20173,03698161,8,0,1,160,D,13,D,12,D
20173,03698181,6,0,1,170,D,13,D,492,D
20173,03698181,7,0,1,150,D,13,D,50,D
20173,03698181,8,0,1,160,D,13,D,20,D
20173,03698181,9,0,1,130,D,13,D,167,D
20173,03698231,6,0,1,160,D,04,D,200,D
20173,03698251,12,0,1,150,D,13,D,100,D
20173,03698261,1,0,1,150,D,13,D,75,D
20173,03698271,4,0,1,150,D,13,D,500,D
20173,03698281,6,0,1,170,D,05,D,40,D
20173,03698281,7,0,1,160,D,13,D,10,D
20173,03698291,7,0,1,160,D,04,D,125,D
20173,03698301,5,0,1,150,D,04,D,375,D
20173,03698301,6,0,1,150,D,05,D,300,D
20173,03698301,7,0,1,150,D,06,D,300,D
20173,03698321,5,0,1,170,D,05,D,200,D
20173,03698321,6,0,1,150,D,13,D,50,D
20173,03698341,6,0,1,150,D,13,D,200,D
20173,03698351,8,0,1,170,D,13,D,100,D
20173,03698461,7,0,1,150,D,13,D,250,D
20173,03698481,5,0,1,170,D,13,D,4,D
20173,03698481,6,0,1,150,D,13,D,400,D
20173,03698481,7,0,1,160,D,13,D,15,D
20173,03698501,1,0,1,170,D,06,D,150,D
20173,03698501,2,0,1,170,D,06,D,200,D
20173,03698501,3,0,1,170,D,06,D,50,D
20173,03698521,3,0,1,170,D,13,D,200,D
20173,03698591,8,0,1,170,D,04,D,212,F
20173,03698591,9,0,1,150,D,13,D,80,D
20173,03698611,1,0,1,150,D,13,D,200,D
20173,03698631,2,0,1,170,D,05,D,100,D
20173,03698631,3,0,1,140,D,05,D,100,D
20173,03698701,2,0,1,170,D,13,D,5,D
20173,03698701,3,0,1,150,D,13,D,110,D
20173,03698711,11,0,1,160,D,13,D,50,D
20173,03698711,12,0,1,150,D,13,D,30,D
20173,03698721,2,0,1,150,D,13,D,140,D
20173,03698721,3,0,1,160,D,06,D,300,D
20173,03698751,3,0,1,160,D,04,D,200,D
20173,03698793,3,0,1,150,D,13,D,55,D
20173,03698851,9,0,1,170,D,05,D,1000,D
20173,03698851,10,0,1,170,D,06,D,100,D
20173,03698851,11,0,1,160,D,04,D,50,D
20173,03698941,6,0,1,150,D,13,D,300,D
20173,03698941,7,0,1,150,D,06,D,5100,D
20173,03698971,5,0,1,170,D,04,D,1000,D
20173,03698971,6,0,1,110,D,13,D,1100,D
20173,03698971,7,0,1,160,D,13,D,20,D
20173,03698971,8,0,1,160,D,13,D,40,D
20173,03699011,3,0,1,170,D,06,D,5,D
20173,03699031,1,0,1,150,D,06,D,100,D
20173,03699051,2,0,1,170,D,05,D,25,D
20173,03699051,3,0,1,150,D,13,D,20,D
20173,03699111,13,0,1,150,D,13,D,300,D
20173,03699181,6,0,1,170,D,06,D,100,D
20173,03699231,3,0,1,170,D,13,D,50,D
20173,03699231,4,0,1,160,D,13,D,15,D
20173,03699251,6,0,1,150,D,04,D,950,D
20173,03699251,7,0,1,150,D,05,D,600,D
20173,03699251,8,0,1,150,D,06,D,600,D
20173,03699251,9,0,1,160,D,05,D,350,D
20173,03699251,10,0,1,160,D,06,D,350,D
20173,03699251,11,0,1,160,D,13,D,300,D
20173,03699291,1,0,1,160,D,06,D,20,D
20173,03699291,2,0,1,160,D,06,D,20,D
20173,03699291,3,0,1,150,D,13,D,80,D
20173,03699321,1,0,1,150,D,13,D,152,D
20173,03699361,5,0,1,170,D,13,D,50,D
20173,03699361,6,0,1,140,D,05,D,100,D
20173,03699511,4,0,1,150,D,13,D,80,D
20173,03699511,5,0,1,160,D,13,D,25,D
20173,03699521,2,0,1,150,D,13,D,181,F
20173,03699521,3,0,1,160,D,13,D,75,F
20173,03699621,5,0,1,170,D,05,D,50,D
20173,03699621,6,0,1,170,D,06,D,70,D
20173,03699662,1,0,1,150,D,13,D,80,D
20173,03699701,10,0,1,170,D,04,D,50,D
20173,03699701,11,0,1,170,D,05,D,200,D
20173,03699701,12,0,1,170,D,06,D,175,D
20173,03699701,13,0,1,160,D,13,D,40,D
20173,03699701,14,0,1,160,D,13,D,85,D
20173,03699711,3,0,1,170,D,05,D,50,D
20173,03699711,4,0,1,150,D,13,D,100,D
20173,03699721,1,0,1,170,D,04,D,100,D
20173,03699721,2,0,1,160,D,05,D,50,D
20173,03699721,3,0,1,160,D,05,D,10,D
20173,03699721,4,0,1,160,D,13,D,20,D
20173,03699761,3,0,1,150,D,13,D,40,D
20173,03699821,6,0,1,100,D,04,D,100,D
20173,03699821,7,0,1,100,D,06,D,100,D
20173,03699861,4,0,1,170,D,05,D,30,D
20173,03699911,11,0,1,170,D,06,D,140,D
20173,03699911,12,0,1,150,D,13,D,200,D
20173,03699921,8,0,1,170,D,05,D,25,D
20173,03699921,9,0,1,170,D,06,D,25,D
20173,03699951,3,0,1,170,D,13,D,650,D
20173,03699951,4,0,1,150,D,13,D,200,D
20173,03699961,2,0,1,160,D,05,D,25,D
20173,03699961,3,0,1,160,D,06,D,15,D
20173,03699981,10,0,1,170,D,06,D,150,D
20173,03699981,11,0,1,160,D,04,D,1800,D
20173,03699981,12,0,1,160,D,04,D,100,D
20173,03699981,13,0,1,160,D,06,D,60,D
20173,03700011,4,0,1,150,D,13,D,150,D
20173,03700031,7,0,1,110,D,04,D,711,D
20173,03700041,1,0,1,170,D,05,D,50,D
20173,03700061,6,0,1,170,D,06,D,50,D
20173,03700061,7,0,1,170,D,05,D,200,D
20173,03700061,8,0,1,150,D,13,D,300,D
20173,03700061,9,0,1,160,D,06,D,100,D
20173,03700061,10,0,1,160,D,06,D,200,D
20173,03700201,6,0,1,170,D,05,D,500,D
20173,03700201,7,0,1,150,D,13,D,25,D
20173,03700211,2,0,1,150,D,04,D,10,D
20173,03700421,9,0,1,160,D,05,D,100,D
20173,03700601,1,0,1,110,D,13,D,200,D
20173,03700691,5,0,1,150,D,13,D,65,D
20173,03700731,10,0,1,170,D,06,D,3000,D
20173,03700831,1,0,1,150,D,13,D,1000,D
20173,03700861,1,0,1,150,D,13,D,40,D
20173,03700901,4,0,1,150,D,13,D,75,D
20173,03700901,5,0,1,160,D,04,D,150,D
20173,03700901,6,0,1,160,D,05,D,150,D
20173,03700901,7,0,1,160,D,06,D,150,D
20173,03700971,6,0,1,150,D,13,D,550,D
20173,03700971,7,0,1,150,D,13,D,46,D
20173,03701011,4,0,1,150,D,13,D,110,D
20173,03701021,3,0,1,170,D,05,D,100,D
20173,03701021,4,0,1,170,D,06,D,100,D
20173,03701021,5,0,1,160,D,13,D,25,D
20173,03701091,1,0,1,170,D,05,D,125,D
20173,03701091,2,0,1,150,D,13,D,80,D
20173,03701121,6,0,1,170,D,06,D,80,D
20173,03701131,10,0,1,170,D,06,D,50,D
20173,03701131,11,0,1,160,D,13,D,38,D
20173,03701131,12,0,1,160,D,13,D,11,D
20173,03701351,2,0,1,160,D,04,D,150,D
20173,03701361,16,0,1,150,D,13,D,600,D
20173,03701381,3,0,1,150,D,13,D,70,D
20173,03701381,4,0,1,160,D,13,D,100,D
20173,03701471,3,0,1,100,D,06,D,600,D
20173,03701471,4,0,1,170,D,06,D,500,D
20173,03701471,5,0,1,130,D,04,D,100,D
20173,03701471,6,0,1,150,D,13,D,100,D
20173,03701491,3,0,1,150,D,13,D,150,D
20173,03701511,4,0,1,150,D,13,D,50,D
20173,03701641,1,0,1,160,D,13,D,8,D
20173,03701661,16,0,1,170,D,06,D,200,D
20173,03701661,17,0,1,150,D,13,D,100,D
20173,03701671,4,0,1,110,D,13,D,618,D
20173,03701721,8,0,1,150,D,13,D,500,D
20173,03701781,5,0,1,150,D,13,D,50,D
20173,03701791,3,0,1,170,D,04,D,314,D
20173,03701791,4,0,1,170,D,05,D,190,D
20173,03701811,4,0,1,150,D,13,D,45,D
20173,03701851,6,0,1,100,D,05,D,200,D
20173,03701851,7,0,1,160,D,13,D,85,D
20173,03702061,9,0,1,170,D,05,D,140,D
20173,03702061,10,0,1,150,D,13,D,20,D
20173,03702091,4,0,1,110,D,13,D,450,D
20173,03702091,5,0,1,130,D,06,D,850,D
20173,03702121,3,0,1,150,D,13,D,50,D
20173,03702141,12,0,1,170,D,06,D,250,D
20173,03702221,5,0,1,170,D,06,D,100,D
20173,03702221,6,0,1,170,D,04,D,25,D
20173,03702221,7,0,1,160,D,06,D,20,D
20173,03702231,2,0,1,150,D,13,D,100,D
20173,03702411,4,0,1,150,D,13,D,440,D
20173,03702421,8,0,1,170,D,13,D,25,D
20173,03702421,9,0,1,150,D,13,D,100,D
20173,03702631,1,0,1,170,D,04,D,40,D
20173,03702631,2,0,1,170,D,05,D,40,D
20173,03702631,3,0,1,170,D,06,D,40,D
20173,03702671,5,0,1,170,D,06,D,50,D
20173,03712971,1,0,1,150,D,13,D,10,D
20173,03713081,3,0,1,150,D,13,D,160,D
20173,03713101,5,0,1,170,D,05,D,1060,D
20173,03713121,4,0,1,170,D,06,D,200,D
20173,03713121,5,0,1,160,D,06,D,100,D
20173,03713121,6,0,1,150,D,13,D,300,D
20173,03713121,7,0,1,150,D,05,D,400,D
20173,03713121,8,0,1,160,D,07,D,25,D
20173,03713141,1,0,1,150,D,13,D,675,D
20173,03713171,1,0,1,170,D,05,D,300,D
20173,03713171,2,0,1,170,D,06,D,300,D
20173,03713171,3,0,1,170,D,13,D,100,D
20173,03713171,4,0,1,150,D,13,D,150,D
20173,03713283,2,0,1,150,D,13,D,300,D
20173,03713301,12,0,1,170,D,06,D,20,D
20173,03713301,13,0,1,150,D,05,D,100,D
20173,03713311,3,0,1,150,D,13,D,40,D
20173,03713351,2,0,1,170,D,07,D,20,D
20173,03713361,10,0,1,170,D,06,D,200,D
20173,03713361,11,0,1,160,D,13,D,25,D
20173,03713371,6,0,1,170,D,06,D,500,D
20173,03713381,2,0,1,160,D,07,D,50,D
20173,03713401,2,0,1,150,D,05,D,50,D
20173,03713401,3,0,1,150,D,06,D,20,D
20173,03713401,4,0,1,150,D,07,D,40,D
20173,03713411,7,0,1,150,D,05,D,500,D
20173,03713411,8,0,1,150,D,06,D,150,D
20173,03713411,9,0,1,150,D,07,D,150,D
20173,03713421,3,0,1,170,D,06,D,50,D
20173,03713421,4,0,1,170,D,07,D,50,D
20173,03713441,7,0,1,150,D,13,D,300,D
20173,03713451,8,0,1,150,D,13,D,4000,D
20173,03713461,3,0,1,150,D,13,D,100,D
20173,03713491,1,0,1,110,D,13,D,633,F
20173,03713501,11,0,1,150,D,13,D,100,D
20173,03713681,3,0,1,160,D,13,D,60,D
20173,03713691,2,0,1,100,D,13,D,300,D
20173,03713691,3,0,1,170,D,13,D,200,D
20173,03713691,4,0,1,170,D,13,D,500,D
20173,03713691,5,0,1,160,D,07,D,332,F
20173,03713751,3,0,1,140,D,07,D,50,D
20173,03713781,4,0,1,100,D,13,D,400,D
20173,03713781,5,0,1,150,D,13,D,80,D
20173,03713821,5,0,1,170,D,13,D,300,D
20173,03713841,2,0,1,170,D,05,D,75,D
20173,03713841,3,0,1,170,D,07,D,75,D
20173,03713841,4,0,1,170,D,07,D,125,D
20173,03713841,5,0,1,170,D,07,D,150,D
20173,03713904,12,0,1,170,D,07,D,50,D
20173,03713904,13,0,1,170,D,05,D,100,D
20173,03713904,14,0,1,110,D,13,D,800,D
20173,03713921,15,0,1,170,D,05,D,115,D
20173,03713951,1,0,1,150,D,13,D,40,D
20173,03714001,3,0,1,170,D,06,D,100,D
20173,03714181,4,0,1,150,D,13,D,60,D
20173,03714221,3,0,1,150,D,13,D,219,F
20173,03714261,6,0,1,160,D,13,D,200,D
20173,03714271,2,0,1,170,D,05,D,300,D
20173,03714271,3,0,1,170,D,06,D,240,D
20173,03714271,4,0,1,170,D,07,D,80,D
20173,03714301,1,0,1,140,D,06,D,20,D
20173,03714311,1,0,1,170,D,07,D,250,D
20173,03714311,2,0,1,160,D,13,D,20,D
20173,03714331,9,0,1,170,D,06,D,10,D
20173,03714331,10,0,1,170,D,06,D,300,D
20173,03714421,11,0,1,150,D,13,D,700,D
20173,03714451,9,0,1,150,D,13,D,200,D
20173,03714491,6,0,1,150,D,13,D,80,D
20173,03714544,4,0,1,150,D,13,D,600,D
20173,03714551,2,0,1,170,D,07,D,200,D
20173,03714591,3,0,1,170,D,05,D,50,D
20173,03714591,4,0,1,160,D,13,D,20,D
20173,03714671,2,0,1,150,D,13,D,100,D
20173,03714671,3,0,1,160,D,07,D,200,D
20173,03714701,2,0,1,160,D,13,D,1000,D
20173,03714741,5,0,1,150,D,06,D,300,F
20173,03714761,6,0,1,150,D,13,D,2000,D
20173,03714801,3,0,1,170,D,05,D,100,D
20173,03714801,4,0,1,170,D,06,D,100,D
20173,03714851,1,0,1,170,D,07,D,10,D
20173,03714871,4,0,1,170,D,05,D,900,D
20173,03714871,5,0,1,150,D,13,D,50,D
20173,03714881,6,0,1,150,D,13,D,110,D
20173,03714881,7,0,1,160,D,06,D,40,D
20173,03714961,2,0,1,150,D,13,D,243,F
20173,03715051,2,0,1,150,D,13,D,1000,D
20173,03715051,3,0,1,160,D,06,D,150,D
20173,03715061,2,0,1,160,D,05,D,150,D
20173,03715081,1,0,1,150,D,05,D,270,D
20173,03715081,2,0,1,150,D,06,D,5,D
20173,03715081,3,0,1,150,D,07,D,35,D
20173,03715121,5,0,1,150,D,13,D,50,D
20173,03715131,4,0,1,150,D,13,D,300,D
20173,03715141,5,0,1,160,D,13,D,200,D
20173,03715151,8,0,1,160,D,06,D,100,D
20173,03715151,9,0,1,160,D,07,D,100,D
20173,03715191,5,0,1,150,D,13,D,320,D
20173,03715191,6,0,1,160,D,13,D,25,D
20173,03715211,6,0,1,150,D,13,D,190,D
20173,03715234,2,0,1,110,D,13,D,300,D
20173,03715291,3,0,1,110,D,13,D,574,D
20173,03715291,4,0,1,150,D,13,D,600,D
20173,03715301,9,0,1,170,D,06,D,1500,D
20173,03715301,10,0,1,150,D,13,D,100,D
20173,03715321,6,0,1,170,D,07,D,800,D
20173,03715321,7,0,1,150,D,13,D,60,D
20173,03715331,2,0,1,100,D,05,D,1000,D
20173,03715341,4,0,1,160,D,13,D,160,D
20173,03715391,2,0,1,150,D,13,D,40,D
20173,03715391,3,0,1,160,D,13,D,50,D
20173,03715441,3,0,1,110,D,13,D,1000,D
20173,03715441,4,0,1,150,D,13,D,120,D
20173,03715481,4,0,1,150,D,13,D,308,F
20173,03715491,3,0,1,170,D,06,D,300,D
20173,03715491,4,0,1,170,D,05,D,300,D
20173,03715491,5,0,1,150,D,13,D,200,D
20173,03715501,2,0,1,170,D,06,D,50,D
20173,03715511,5,0,1,150,D,13,D,40,D
20173,03715531,2,0,1,160,D,06,D,3000,D
20173,03715611,13,0,1,100,D,05,D,80,D
20173,03715611,14,0,1,100,D,06,D,60,D
20173,03715611,15,0,1,150,D,13,D,600,D
20173,03715691,10,0,1,170,D,06,D,200,D
20173,03715691,11,0,1,130,D,06,D,1000,D
20173,03715711,4,0,1,110,D,13,D,750,D
20173,03715722,1,0,1,150,D,13,D,380,D
20173,03715911,3,0,1,170,D,13,D,10,D
20173,03715991,5,0,1,170,D,06,D,100,D
20173,03715991,6,0,1,170,D,07,D,100,D
20173,03715991,7,0,1,160,D,13,D,50,D
20173,03716051,3,0,1,110,D,13,D,1100,D
20173,03716051,4,0,1,160,D,13,D,70,D
20173,03716061,3,0,1,170,D,07,D,130,D
20173,03716081,11,0,1,170,D,07,D,150,D
20173,03716081,12,0,1,170,D,05,D,25,D
20173,03716151,4,0,1,170,D,07,D,15,D
20173,03716151,5,0,1,150,D,13,D,20,D
20173,03716211,4,0,1,150,D,13,D,60,D
20173,03716261,3,0,1,150,D,13,D,200,D
20173,03716301,5,0,1,160,D,13,D,20,D
20173,03716301,6,0,1,150,D,13,D,125,D
20173,03716351,2,0,1,150,D,13,D,107,D
20173,03716391,7,0,1,150,D,13,D,300,D
20173,03716391,8,0,1,140,D,06,D,100,D
20173,03716401,5,0,1,160,D,13,D,27,D
20173,03716401,6,0,1,150,D,13,D,100,D
20173,03716461,3,0,1,100,D,13,D,100,D
20173,03716491,6,0,1,150,D,13,D,500,D
20173,03716491,7,0,1,160,D,13,D,50,D
20173,03716511,5,0,1,130,D,06,D,100,D
20173,03716511,6,0,1,160,D,13,D,25,D
20173,03716551,2,0,1,140,D,13,D,50,D
20173,03716551,3,0,1,150,D,13,D,400,D
20173,03716551,4,0,1,160,D,13,D,40,D
20173,03716581,4,0,1,170,D,13,D,100,D
20173,03716581,5,0,1,150,D,13,D,8,D
20173,03716681,1,0,1,150,D,13,D,50,D
20173,03716791,2,0,1,150,D,13,D,80,D
20173,03716961,19,0,1,160,D,05,D,10,D
20173,03717091,3,0,1,100,D,05,D,100,D
20173,03717091,4,0,1,140,D,05,D,35,D
20173,03717091,5,0,1,150,D,13,D,80,D
20173,03717101,12,0,1,170,D,13,D,100,D
20173,03717101,13,0,1,170,D,07,D,100,D
20173,03717161,7,0,1,150,D,13,D,20,D
20173,03717191,2,0,1,100,D,05,D,1000,D
20173,03717251,3,0,1,150,D,13,D,20,D
20173,03717281,11,0,1,100,D,13,D,250,D
20173,03717281,12,0,1,150,D,13,D,80,D
20173,03717381,2,0,1,150,D,05,D,100,D
20173,03717381,3,0,1,150,D,06,D,100,D
20173,03717381,4,0,1,150,D,07,D,100,D
20173,03717401,4,0,1,170,D,07,D,125,D
20173,03717401,5,0,1,150,D,13,D,350,D
20173,03717461,2,0,1,110,D,13,D,29,D
20173,03717471,1,0,1,150,D,13,D,28,D
20173,03717481,6,0,1,110,D,13,D,1800,D
20173,03717501,4,0,1,170,D,07,D,50,D
20173,03717531,7,0,1,170,D,13,D,300,D
20173,03717531,8,0,1,170,D,07,D,50,D
20173,03717531,9,0,1,150,D,13,D,40,D
20173,03717541,3,0,1,170,D,06,D,45,D
20173,03717541,4,0,1,150,D,13,D,90,D
20173,03717591,1,0,1,150,D,13,D,100,D
20173,03717621,6,0,1,150,D,05,D,400,D
20173,03717621,7,0,1,150,D,06,D,400,D
20173,03717621,8,0,1,150,D,07,D,300,D
20173,03717631,1,0,1,150,D,13,D,200,D
20173,03717681,4,0,1,160,D,13,D,40,D
20173,03717701,1,0,1,150,D,13,D,180,D
20173,03717711,1,0,1,150,D,13,D,181,F
20173,03717731,11,0,1,170,D,05,D,100,D
20173,03717731,12,0,1,170,D,07,D,50,D
20173,03717731,13,0,1,140,D,06,D,5,D
20173,03717731,14,0,1,140,D,07,D,5,D
20173,03717731,15,0,1,160,D,13,D,10,D
20173,03717802,10,0,1,150,D,13,D,100,D
20173,03717802,11,0,1,160,D,13,D,100,D
20173,03717821,7,0,1,170,D,06,D,10,D
20173,03717831,8,0,1,170,D,13,D,1100,D
20173,03717851,2,0,1,170,D,07,D,1000,D
20173,03717851,3,0,1,180,D,07,D,5000,D
20173,03717881,1,0,1,150,D,07,D,50,D
20173,03717901,3,0,1,150,D,13,D,300,D
20173,03717901,4,0,1,160,D,07,D,50,D
20173,03718041,3,0,1,150,D,13,D,40,D
20173,03718101,5,0,1,160,D,13,D,25,D
20173,03718162,4,0,1,150,D,13,D,40,D
20173,03718171,1,0,1,160,D,07,D,100,D
20173,03718281,2,0,1,150,D,13,D,400,D
20173,03718291,8,0,1,160,D,07,D,150,D
20173,03718311,3,0,1,150,D,13,D,30,D
20173,03718331,1,0,1,160,D,13,D,25,D
20173,03718381,3,0,1,150,D,13,D,250,D
20173,03718421,6,0,1,170,D,07,D,200,D
20173,03718421,7,0,1,170,D,07,D,100,D
20173,03718421,8,0,1,150,D,13,D,5,D
20173,03718491,7,0,1,170,D,13,D,40,D
20173,03718491,8,0,1,130,D,13,D,20,D
20173,03718701,3,0,1,170,D,07,D,40,D
20173,03718751,3,0,1,150,D,13,D,325,D
20173,03718751,4,0,1,160,D,13,D,40,D
20173,03718824,4,0,1,170,D,13,D,5,D
20173,03718824,5,0,1,150,D,13,D,100,D
20173,03718831,4,0,1,150,D,13,D,220,D
20173,03718911,6,0,1,100,D,05,D,100,D
20173,03719021,1,0,1,110,D,13,D,550,D
20173,03719041,4,0,1,110,D,13,D,937,D
20173,03719041,5,0,1,150,D,13,D,200,D
20173,03719051,1,0,1,150,D,05,D,360,D
20173,03719051,2,0,1,150,D,06,D,360,D
20173,03719051,3,0,1,150,D,07,D,450,D
20173,03719131,4,0,1,150,D,13,D,100,D
20173,03719131,5,0,1,150,D,13,D,120,D
20173,03719141,3,0,1,100,D,13,D,100,D
20173,03719141,4,0,1,170,D,05,D,10,D
20173,03719141,5,0,1,170,D,06,D,10,D
20173,03719141,6,0,1,170,D,07,D,10,D
20173,03719191,4,0,1,170,D,13,D,300,D
20173,03719191,5,0,1,130,D,05,D,1000,D
20173,03719201,9,0,1,170,D,06,D,25,D
20173,03719201,10,0,1,170,D,07,D,25,D
20173,03719201,11,0,1,170,D,06,D,100,D
20173,03719201,12,0,1,150,D,13,D,250,D
20173,03719231,2,0,1,170,D,07,D,150,D
20173,03719251,5,0,1,150,D,13,D,4,D
20173,03719311,2,0,1,150,D,13,D,1000,D
20173,03719311,3,0,1,160,D,13,D,500,D
20173,03719353,10,0,1,170,D,07,D,50,D
20173,03719434,13,0,1,170,D,13,D,25,D
20173,03719434,14,0,1,170,D,13,D,40,D
20173,03719434,15,0,1,150,D,13,D,40,D
20173,03719451,2,0,1,150,D,13,D,100,D
20173,03719461,4,0,1,170,D,07,D,50,D
20173,03719461,5,0,1,170,D,05,D,5,D
20173,03719481,4,0,1,170,D,05,D,100,D
20173,03719481,5,0,1,150,D,13,D,20,D
20173,03719561,5,0,1,150,D,13,D,30,D
20173,03719571,1,0,1,150,D,13,D,50,D
20173,03719601,1,0,1,160,D,13,D,35,D
20173,03719601,2,0,1,150,D,13,D,35,D
20173,03719661,4,0,1,140,D,05,D,60,D
20173,03719661,5,0,1,150,D,07,D,560,D
20173,03719661,6,0,1,160,D,06,D,250,D
20173,03719681,1,0,1,150,D,13,D,181,F
20173,03719681,2,0,1,160,D,13,D,20,D
20173,03719691,6,0,1,160,D,05,D,10,D
20173,03719691,7,0,1,160,D,06,D,10,D
20173,03719741,4,0,1,100,D,06,D,150,D
20173,03719741,5,0,1,160,D,07,D,20,D
20173,03719831,5,0,1,170,D,06,D,200,D
20173,03719831,6,0,1,170,D,06,D,200,D
20173,03719831,7,0,1,150,D,13,D,30,D
20173,03719841,3,0,1,160,D,13,D,15,D
20173,03719841,4,0,1,160,D,13,D,15,D
20173,03719841,5,0,1,160,D,06,D,50,D
20173,03719861,2,0,1,170,D,05,D,40,D
20173,03719881,3,0,1,170,D,07,D,100,D
20173,03719881,4,0,1,150,D,13,D,135,D
20173,03719881,5,0,1,160,D,07,D,50,D
20173,03719891,2,0,1,100,D,13,D,100,D
20173,03719891,3,0,1,170,D,13,D,300,D
20173,03719891,4,0,1,110,D,13,D,175,D
20173,03719922,4,0,1,170,D,13,D,5,D
20173,03719922,5,0,1,170,D,13,D,30,D
20173,03719922,6,0,1,170,D,07,D,300,D
20173,03719922,7,0,1,160,D,07,D,100,D
20173,03719922,8,0,1,160,D,13,D,250,D
20173,03719941,3,0,1,170,D,13,D,200,D
20173,03719941,4,0,1,150,D,13,D,5,D
20173,03719961,5,0,1,150,D,13,D,400,D
20173,03719961,6,0,1,160,D,06,D,1000,D
20173,03719961,7,0,1,160,D,07,D,100,D
20173,03719961,8,0,1,160,D,05,D,20,D
20173,03719961,9,0,1,160,D,06,D,30,D
20173,03719961,10,0,1,160,D,06,D,50,D
20173,03720051,2,0,1,170,D,06,D,100,D
20173,03720091,9,0,1,100,D,06,D,125,D
20173,03720091,10,0,1,150,D,13,D,160,D
20173,03720121,5,0,1,170,D,07,D,150,D
20173,03720121,6,0,1,170,D,05,D,30,D
20173,03720141,5,0,1,150,D,13,D,400,D
20173,03720164,2,0,1,150,D,13,D,400,D
20173,03720194,4,0,1,150,D,07,D,1300,D
20173,03720241,3,0,1,150,D,13,D,20,D
20173,03720401,11,0,1,150,D,13,D,400,D
20173,03720401,12,0,1,150,D,13,D,30,D
20173,03720411,6,0,1,170,D,06,D,100,D
20173,03720411,7,0,1,160,D,13,D,100,D
20173,03720451,4,0,1,160,D,06,D,5000,D
20173,03720451,5,0,1,160,D,13,D,8000,D
20173,03720461,6,0,1,170,D,07,D,200,D
20173,03720461,7,0,1,150,D,13,D,150,D
20173,03720491,2,0,1,160,D,06,D,50,D
20173,03720521,3,0,1,170,D,06,D,50,D
20173,03720561,3,0,1,170,D,07,D,100,D
20173,03720571,8,0,1,110,D,13,D,400,D
20173,03720594,5,0,1,170,D,05,D,100,D
20173,03720594,6,0,1,150,D,06,D,200,D
20173,03720621,1,0,1,160,D,13,D,15,D
20173,03720651,1,0,1,160,D,13,D,5,D
20173,03720681,9,0,1,170,D,05,D,500,D
20173,03720681,10,0,1,170,D,13,D,15,D
20173,03720681,11,0,1,170,D,13,D,40,D
20173,03720681,12,0,1,170,D,13,D,30,D
20173,03720681,13,0,1,170,D,13,D,10,D
20173,03720681,14,0,1,140,D,06,D,100,D
20173,03720701,4,0,1,150,D,13,D,400,D
20173,03720721,8,0,1,150,D,13,D,200,D
20173,03720781,7,0,1,150,D,13,D,25,D
20173,03720821,6,0,1,150,D,13,D,200,D
20173,03720971,3,0,1,170,D,05,D,40,D
20173,03720971,4,0,1,170,D,07,D,25,D
20173,03721011,3,0,1,170,D,07,D,50,D
20173,03721021,4,0,1,170,D,05,D,100,D
20173,03721021,5,0,1,150,D,13,D,230,D
20173,03721041,2,0,1,150,D,13,D,400,D
20173,03721051,3,0,1,170,D,07,D,1,D
20173,03721091,2,0,1,170,D,13,D,20,D
20173,03721091,3,0,1,150,D,13,D,50,D
20173,03721111,3,0,1,150,D,13,D,480,D
20173,03721142,8,0,1,170,D,06,D,30,D
20173,03721171,7,0,1,160,D,13,D,20,D
20173,03721191,3,0,1,170,D,05,D,10,D
20173,03721191,4,0,1,160,D,13,D,25,D
20173,03721191,5,0,1,160,D,13,D,4,D
20173,03721261,4,0,1,100,D,13,D,1250,D
20173,03721261,5,0,1,170,D,05,D,350,D
20173,03721261,6,0,1,170,D,06,D,100,D
20173,03721261,7,0,1,130,D,06,D,150,D
20173,03721261,8,0,1,140,D,13,D,150,D
20173,03721261,9,0,1,160,D,13,D,750,D
20173,03721281,3,0,1,150,D,13,D,50,D
20173,03721291,1,0,1,150,D,13,D,20,D
20173,03721301,5,0,1,100,D,13,D,400,D
20173,03721301,6,0,1,150,D,13,D,300,D
20173,03721341,1,0,1,150,D,13,D,181,F
20173,03721371,2,0,1,150,D,13,D,25,D
20173,03721431,14,0,1,150,D,13,D,210,D
20173,03721441,10,0,1,170,D,06,D,160,D
20173,03721441,11,0,1,150,D,13,D,700,D
20173,03721481,7,0,1,150,D,07,D,100,D
20173,03721481,8,0,1,160,D,07,D,400,D
