QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,TICPURCH,SUBPURCH
20174,03714352,26,0,1,355,D,1,D,9,D,13,D,,
20174,03714412,16,0,1,355,D,1,D,11,D,13,D,,
20174,03714452,43,0,1,610,D,1,D,20,D,09,D,,
20174,03714452,44,0,1,840,D,1,D,60,D,10,D,,
20174,03714562,19,0,1,530,D,1,D,140,D,08,D,,
20174,03714562,20,0,1,340,D,1,D,20,F,08,D,,
20174,03714562,21,0,1,370,D,1,D,60,F,08,D,,
20174,03714592,25,0,1,950,D,1,D,105,D,09,D,,
20174,03714592,26,0,1,950,D,1,D,105,D,10,D,,
20174,03714592,27,0,1,150,D,1,D,14,D,09,D,,
20174,03714592,28,0,1,150,D,1,D,14,D,10,D,,
20174,03714592,29,0,2,950,D,1,D,105,D,08,D,,
20174,03714632,28,0,1,610,D,1,D,60,D,08,D,,
20174,03714632,29,0,1,610,D,1,D,60,D,09,D,,
20174,03714632,30,0,1,610,D,1,D,60,D,10,D,,
20174,03714632,31,0,1,840,D,1,D,130,D,08,D,,
20174,03714632,32,0,1,150,D,1,D,8,D,08,D,,
20174,03714632,33,0,1,150,D,1,D,8,D,09,D,,
20174,03714632,34,0,1,150,D,1,D,8,D,10,D,,
20174,03714632,35,0,1,150,D,1,D,24,D,09,D,,
20174,03714642,20,0,1,355,D,1,D,9,D,13,D,,
20174,03714652,24,0,2,520,D,1,D,60,D,08,D,,
20174,03714672,23,0,1,800,D,1,D,500,D,13,D,,
20174,03714672,24,0,1,210,D,1,D,25,D,10,D,,
20174,03714712,6,0,1,610,D,1,D,230,D,10,D,,
20174,03714732,13,0,1,520,D,1,D,30,D,08,D,,
20174,03714802,24,0,1,520,D,1,D,50,D,08,D,,
20174,03714802,25,0,1,520,D,1,D,50,D,09,D,,
20174,03714802,26,0,1,520,D,1,D,50,D,10,D,,
20174,03714802,27,0,2,520,D,1,D,50,D,08,D,,
20174,03714834,11,0,1,520,D,1,D,50,D,09,D,,
20174,03714842,30,0,1,830,D,1,D,29,D,09,D,,
20174,03714842,31,0,1,830,D,1,D,75,D,10,D,,
20174,03714842,32,0,1,600,D,1,D,40,D,10,D,,
20174,03714842,33,0,1,500,D,1,D,80,D,10,D,,
20174,03714842,34,0,1,210,D,1,D,20,D,09,D,,
20174,03714842,35,0,1,210,D,1,D,10,D,10,D,,
20174,03714842,36,0,1,355,D,1,D,9,D,13,D,,
20174,03714842,37,0,1,355,D,1,D,150,D,09,D,,
20174,03714842,38,0,1,400,D,1,D,199,D,10,D,,
20174,03714842,39,0,1,410,D,1,D,60,D,10,D,,
20174,03714842,40,0,2,520,D,1,D,20,D,08,D,,
20174,03714872,42,0,1,500,D,1,D,150,D,10,D,,
20174,03714872,43,0,1,355,D,1,D,15,D,13,D,,
20174,03714882,38,0,1,150,D,1,D,9,D,08,D,,
20174,03714882,39,0,1,150,D,1,D,9,D,09,D,,
20174,03714882,40,0,1,150,D,1,D,9,D,10,D,,
20174,03714902,10,0,1,370,D,1,D,90,D,08,D,,
20174,03714922,10,0,1,700,D,1,D,12,D,13,D,,
20174,03714972,23,0,1,160,D,1,D,60,D,08,D,,
20174,03715022,29,0,1,150,D,1,D,65,D,08,D,,
20174,03715022,30,0,1,600,D,1,D,10,D,09,D,,
20174,03715022,31,0,1,520,D,1,D,10,D,10,D,,
20174,03715042,13,0,1,520,D,1,D,45,D,08,D,,
20174,03715042,14,0,1,520,D,1,D,60,D,10,D,,
20174,03715102,37,0,1,830,D,1,D,154,D,08,D,,
20174,03715102,38,0,1,830,D,1,D,135,D,09,D,,
20174,03715102,39,0,1,830,D,1,D,135,D,10,D,,
20174,03715102,40,0,1,840,D,1,D,20,D,09,D,,
20174,03715102,41,0,1,330,D,1,D,5,D,13,D,,
20174,03715102,42,0,1,355,D,1,D,10,D,13,D,,
20174,03715102,43,0,2,355,D,1,D,7,D,08,D,,
20174,03715122,49,0,1,520,D,1,D,20,D,08,D,,
20174,03715122,50,0,1,520,D,1,D,20,D,09,D,,
20174,03715122,51,0,1,520,D,1,D,20,D,10,D,,
20174,03715122,52,0,1,160,D,1,D,10,D,08,D,,
20174,03715122,53,0,1,160,D,1,D,10,D,09,D,,
20174,03715122,54,0,1,160,D,1,D,10,D,10,D,,
20174,03715122,55,0,1,210,D,1,D,50,D,10,D,,
20174,03715122,56,0,1,210,D,1,D,18,D,09,D,,
20174,03715122,57,0,1,330,D,1,D,10,D,13,D,,
20174,03715122,58,0,1,355,D,1,D,9,D,13,D,,
20174,03715122,59,0,1,355,D,1,D,20,D,10,D,,
20174,03715122,60,0,2,210,D,1,D,15,D,08,D,,
20174,03715132,15,0,1,520,D,1,D,35,D,10,D,,
20174,03715142,14,0,1,810,D,1,D,250,D,10,D,,
20174,03715142,15,0,1,520,D,1,D,14,D,10,D,,
20174,03715142,16,0,1,500,D,1,D,40,D,10,D,,
20174,03715142,17,0,1,500,D,1,D,40,D,10,D,,
20174,03715142,18,0,1,150,D,1,D,125,D,09,D,,
20174,03715142,19,0,2,520,D,1,D,13,D,08,D,,
20174,03715152,41,0,1,520,D,1,D,50,D,08,D,,
20174,03715152,42,0,1,520,D,1,D,50,D,09,D,,
20174,03715152,43,0,1,520,D,1,D,50,D,10,D,,
20174,03715152,44,0,1,355,D,1,D,10,D,13,D,,
20174,03715152,45,0,2,830,D,1,D,50,D,08,D,,
20174,03715192,82,0,1,800,D,1,D,550,D,13,D,,
20174,03715192,83,0,1,150,D,1,D,300,D,09,D,,
20174,03715212,15,0,1,520,D,1,D,35,D,10,D,,
20174,03715212,16,0,1,210,D,1,D,25,D,09,D,,
20174,03715322,44,0,1,355,D,1,D,10,D,13,D,,
20174,03715402,27,0,1,830,D,1,D,45,D,13,D,,
20174,03715402,28,0,1,500,D,1,D,120,D,08,D,,
20174,03715402,29,0,1,160,D,1,D,2,D,10,D,,
20174,03715402,30,0,1,150,D,1,D,81,D,08,D,,
20174,03715402,31,0,1,150,D,1,D,81,D,09,D,,
20174,03715402,32,0,1,150,D,1,D,81,D,10,D,,
20174,03715402,33,0,1,355,D,1,D,9,D,13,D,,
20174,03715442,26,0,1,830,D,1,D,10,D,13,D,,
20174,03715482,29,0,1,150,D,1,D,99,D,10,D,,
20174,03715482,30,0,2,700,D,1,D,235,D,08,D,,
20174,03715492,42,0,1,830,D,1,D,16,D,13,D,,
20174,03715492,43,0,1,150,D,1,D,25,D,10,D,,
20174,03715492,44,0,1,355,D,1,D,10,D,13,D,,
20174,03715492,45,0,2,840,D,1,D,1,D,08,D,,
20174,03715502,30,0,1,320,D,1,D,25,D,10,D,,
20174,03715502,31,0,2,600,D,1,D,15,D,08,D,,
20174,03715502,32,0,2,160,D,2,D,5,D,08,D,,
20174,03715512,31,0,1,840,D,1,D,100,D,09,D,,
20174,03715512,32,0,1,320,D,1,D,15,D,10,D,,
20174,03715512,33,0,1,355,D,1,D,21,D,13,D,,
20174,03715512,34,0,1,355,D,1,D,8,D,13,D,,
20174,03715512,35,0,2,520,D,1,D,30,D,08,D,,
20174,03715512,36,0,2,530,D,1,D,220,D,08,D,,
20174,03715512,37,0,2,530,D,1,D,54,D,08,D,,
20174,03715512,38,0,2,320,D,1,D,5,D,08,D,,
20174,03715522,22,0,1,500,D,1,D,20,D,09,D,,
20174,03715522,23,0,1,520,D,1,D,5,D,08,D,,
20174,03715522,24,0,1,530,D,1,D,5,D,08,D,,
20174,03715522,25,0,1,530,D,1,D,5,D,09,D,,
20174,03715522,26,0,2,530,D,1,D,15,D,08,D,,
20174,03715542,26,0,1,840,D,1,D,199,D,10,D,,
20174,03715542,27,0,1,355,D,1,D,11,D,13,D,,
20174,03715552,49,0,1,830,D,1,D,67,D,13,D,,
20174,03715552,50,0,1,150,D,1,D,103,D,10,D,,
20174,03715602,11,0,1,355,D,1,D,10,D,13,D,,
20174,03715682,34,0,1,830,D,1,D,80,D,13,D,,
20174,03715682,35,0,1,830,D,1,D,30,D,13,D,,
20174,03715682,36,0,1,610,D,1,D,180,D,09,D,,
20174,03715692,33,0,1,520,D,1,D,26,D,08,D,,
20174,03715692,34,0,1,520,D,1,D,26,D,09,D,,
20174,03715692,35,0,1,520,D,1,D,26,D,10,D,,
20174,03715802,2,0,1,320,D,1,D,100,D,10,D,,
20174,03715802,20,0,1,500,D,1,D,100,D,08,D,,
20174,03715802,21,0,1,500,D,1,D,100,D,09,D,,
20174,03715802,22,0,1,500,D,1,D,100,D,10,D,,
20174,03715802,23,0,2,500,D,1,D,200,D,08,D,,
20174,03715822,13,0,1,330,D,1,D,15,D,13,D,,
20174,03715962,27,0,1,840,D,1,D,99,D,10,D,,
20174,03715962,28,0,1,210,D,1,D,15,D,10,D,,
20174,03715962,29,0,1,410,D,1,D,10,F,08,D,,
20174,03715962,30,0,1,410,D,1,D,34,F,09,D,,
20174,03715962,31,0,1,410,D,1,D,30,F,10,D,,
20174,03715962,32,0,2,520,D,1,D,40,D,08,D,,
20174,03715972,12,0,1,830,D,1,D,50,D,13,D,,
20174,03715982,33,0,1,520,D,1,D,20,D,10,D,,
20174,03715982,34,0,1,210,D,1,D,85,D,10,D,,
20174,03715982,35,0,1,370,D,1,D,15,D,09,D,,
20174,03715982,36,0,1,370,D,1,D,8,D,10,D,,
20174,03715982,37,0,1,355,D,1,D,45,D,13,D,,
20174,03716002,55,0,1,600,D,1,D,89,D,09,D,,
20174,03716052,20,0,1,520,D,1,D,8,D,09,D,,
20174,03716052,21,0,1,320,D,1,D,70,D,09,D,,
20174,03716212,21,0,1,340,D,1,D,10,D,09,D,,
20174,03716232,20,0,1,355,D,1,D,40,D,13,D,,
20174,03716232,21,0,2,340,D,1,D,40,D,08,D,,
20174,03716262,17,0,1,840,D,1,D,50,D,08,D,,
20174,03716262,18,0,1,520,D,1,D,30,D,08,D,,
20174,03716262,19,0,1,355,D,1,D,12,D,13,D,,
20174,03716302,30,0,2,610,D,1,D,50,D,08,D,,
20174,03716302,31,0,2,520,D,1,D,20,D,08,D,,
20174,03716344,31,0,1,840,D,1,D,10,D,08,D,,
20174,03716344,32,0,1,840,D,1,D,10,D,09,D,,
20174,03716344,33,0,1,840,D,1,D,10,D,10,D,,
20174,03716344,34,0,1,210,D,1,D,4,D,09,D,,
20174,03716344,35,0,1,330,D,1,D,10,D,13,D,,
20174,03716344,36,0,1,400,D,1,D,40,D,09,D,,
20174,03716344,37,0,1,400,D,1,D,50,D,10,D,,
20174,03716344,38,0,1,355,D,1,D,9,D,10,D,,
20174,03716344,39,0,2,840,D,1,D,10,D,08,D,,
20174,03716392,21,0,1,800,D,1,D,150,D,13,D,,
20174,03716402,22,0,1,830,D,1,D,39,D,13,D,,
20174,03716402,23,0,1,355,D,1,D,19,D,13,D,,
20174,03716472,19,0,1,520,D,1,D,20,D,10,D,,
20174,03716472,20,0,1,355,D,1,D,20,D,13,D,,
20174,03716472,21,0,1,355,D,1,D,15,D,13,D,,
20174,03716472,22,0,2,520,D,1,D,50,F,08,D,,
20174,03716512,35,0,1,500,D,1,D,100,D,10,D,,
20174,03716512,36,0,1,500,D,1,D,50,D,08,D,,
20174,03716512,37,0,1,500,D,1,D,50,D,09,D,,
20174,03716512,38,0,1,150,D,1,D,100,D,10,D,,
20174,03716512,39,0,1,210,D,1,D,50,D,08,D,,
20174,03716512,40,0,1,355,D,1,D,10,D,13,D,,
20174,03716552,37,0,1,500,D,1,D,406,D,10,D,,
20174,03716552,38,0,1,500,D,1,D,219,D,10,D,,
20174,03716552,39,0,1,150,D,1,D,40,D,08,D,,
20174,03716552,40,0,1,150,D,1,D,20,D,10,D,,
20174,03716552,41,0,1,530,D,1,D,106,D,10,D,,
20174,03716552,42,0,1,600,D,1,D,112,D,10,D,,
20174,03716582,16,0,1,355,D,1,D,13,D,13,D,,
20174,03716622,19,0,1,355,D,1,D,9,D,13,D,,
20174,03716672,7,0,1,330,D,1,D,20,D,13,D,,
20174,03716732,11,0,1,355,D,1,D,60,D,09,D,,
20174,03716732,12,0,1,340,D,1,D,20,D,09,D,,
20174,03716772,15,0,1,520,D,1,D,20,D,09,D,,
20174,03716852,22,0,1,830,D,1,D,10,D,13,D,,
20174,03716852,23,0,1,355,D,1,D,15,D,13,D,,
20174,03716902,10,0,1,520,D,1,D,15,D,10,D,,
20174,03716932,16,0,1,150,D,1,D,43,D,09,D,,
20174,03716962,40,0,1,520,D,1,D,32,D,10,D,,
20174,03716962,41,0,1,530,D,1,D,15,D,09,D,,
20174,03716962,42,0,1,530,D,1,D,5,D,10,D,,
20174,03717032,15,0,1,210,D,1,D,5,D,13,D,,
20174,03717032,16,0,1,355,D,1,D,11,D,13,D,,
20174,03717042,30,0,1,355,D,1,D,11,D,13,D,,
20174,03717062,82,0,1,830,D,1,D,78,D,13,D,,
20174,03717062,83,0,1,820,D,1,D,135,D,09,D,,
20174,03717062,84,0,1,840,D,1,D,107,D,08,D,,
20174,03717062,85,0,1,600,D,1,D,100,D,09,D,,
20174,03717062,86,0,1,210,D,1,D,15,D,09,D,,
20174,03717062,87,0,1,210,D,1,D,19,D,10,D,,
20174,03717062,88,0,1,310,D,1,D,60,D,09,D,,
20174,03717062,89,0,1,355,D,1,D,11,D,13,D,,
20174,03717102,43,0,1,610,D,1,D,40,D,08,D,,
20174,03717102,44,0,1,610,D,1,D,40,D,09,D,,
20174,03717102,45,0,1,610,D,1,D,40,D,10,D,,
20174,03717102,46,0,1,520,D,1,D,40,D,09,D,,
20174,03717102,47,0,1,520,D,1,D,40,D,10,D,,
20174,03717102,48,0,1,330,D,1,D,5,D,13,D,,
20174,03717102,49,0,1,330,D,1,D,10,D,13,D,,
20174,03717102,50,0,1,355,D,1,D,5,D,13,D,,
20174,03717102,51,0,2,500,D,2,D,230,D,08,D,,
20174,03717102,52,0,2,520,D,1,D,40,D,08,D,,
20174,03717162,21,0,1,520,D,1,D,20,D,10,D,,
20174,03717202,10,0,1,830,D,1,D,60,D,13,D,,
20174,03717282,38,0,1,830,D,1,D,13,D,13,D,,
20174,03717282,39,0,1,830,D,1,D,36,D,13,D,,
20174,03717282,40,0,1,840,D,1,D,10,D,09,D,,
20174,03717282,41,0,1,840,D,1,D,10,D,10,D,,
20174,03717282,42,0,1,355,D,1,D,10,D,13,D,,
20174,03717282,43,0,2,840,D,1,D,10,D,08,D,,
20174,03717322,21,0,1,830,D,1,D,71,D,13,D,,
20174,03717332,20,0,1,330,D,1,D,10,D,13,D,,
20174,03717372,28,0,1,355,D,1,D,15,D,13,D,,
20174,03717402,35,0,1,830,D,1,D,25,D,13,D,,
20174,03717402,36,0,1,210,D,1,D,16,D,10,D,,
20174,03717462,16,0,1,150,D,1,D,7,D,08,D,,
20174,03717462,17,0,1,150,D,1,D,7,D,09,D,,
20174,03717462,18,0,1,150,D,1,D,7,D,10,D,,
20174,03717462,19,0,2,150,D,1,D,18,D,08,D,,
20174,03717502,13,0,1,520,D,1,D,23,D,09,D,,
20174,03717502,14,0,1,330,D,1,D,10,D,13,D,,
20174,03717502,15,0,1,340,D,1,D,30,D,10,D,,
20174,03717502,16,0,1,355,D,1,D,18,D,13,D,,
20174,03717532,20,0,1,600,D,1,D,32,D,08,D,,
20174,03717532,21,0,1,355,D,1,D,8,D,13,D,,
20174,03717532,22,0,1,355,D,1,D,11,D,13,D,,
20174,03717532,23,0,2,370,D,1,D,12,D,08,D,,
20174,03717542,38,0,1,520,D,1,D,7,D,10,D,,
20174,03717542,39,0,1,355,D,1,D,2,D,10,D,,
20174,03717542,40,0,1,355,D,1,D,8,D,13,D,,
20174,03717542,41,0,2,520,D,1,D,32,D,08,D,,
20174,03717642,26,0,1,830,D,1,D,10,D,13,D,,
20174,03717642,27,0,1,530,D,1,D,36,D,10,D,,
20174,03717642,28,0,1,355,D,1,D,8,D,13,D,,
20174,03717642,29,0,1,380,D,1,D,12,D,13,D,,
20174,03717642,30,0,1,370,D,1,D,15,D,08,D,,
20174,03717682,55,0,1,610,D,1,D,122,D,09,D,,
20174,03717682,56,0,1,610,D,1,D,122,D,10,D,,
20174,03717682,57,0,1,210,D,1,D,12,D,13,D,,
20174,03717682,58,0,1,410,D,1,D,1,D,08,D,,
20174,03717682,59,0,1,410,D,1,D,1,D,09,D,,
20174,03717682,60,0,1,410,D,1,D,1,D,10,D,,
20174,03717712,25,0,1,150,D,1,D,10,D,09,D,,
20174,03717712,26,0,1,600,D,1,D,10,D,10,D,,
20174,03717762,23,0,2,370,D,1,D,50,D,08,D,,
20174,03717782,21,0,1,340,D,1,D,450,D,10,D,,
20174,03717822,30,0,1,830,D,1,D,50,D,13,D,,
20174,03717822,31,0,1,500,D,1,D,100,D,10,D,,
20174,03717822,32,0,1,210,D,1,D,100,D,09,D,,
20174,03717822,33,0,1,340,D,1,D,100,D,08,D,,
20174,03717822,34,0,1,355,D,1,D,13,D,13,D,,
20174,03717822,35,0,1,355,D,1,D,5,D,13,D,,
20174,03717832,26,0,1,520,D,1,D,30,D,09,D,,
20174,03717832,27,0,1,520,D,1,D,30,D,10,D,,
20174,03717832,28,0,2,520,D,1,D,35,D,08,D,,
20174,03717852,21,0,1,150,D,1,D,49,D,09,D,,
20174,03717862,21,0,1,840,D,1,D,10,D,08,D,,
20174,03717862,22,0,1,840,D,1,D,10,D,09,D,,
20174,03717862,23,0,1,840,D,1,D,10,D,10,D,,
20174,03717862,24,0,2,320,D,1,D,1,D,08,D,,
20174,03717952,16,0,1,150,D,1,D,38,D,08,D,,
20174,03717952,17,0,1,150,D,1,D,38,D,09,D,,
20174,03717952,18,0,1,150,D,1,D,38,D,10,D,,
20174,03718102,23,0,1,840,D,1,D,60,D,08,D,,
20174,03718122,70,0,1,610,D,1,D,75,D,08,D,,
20174,03718122,71,0,1,610,D,1,D,75,D,09,D,,
20174,03718122,72,0,1,610,D,1,D,75,D,10,D,,
20174,03718122,73,0,1,355,D,1,D,3,D,13,D,,
20174,03718122,74,0,1,320,D,1,D,12,D,09,D,,
20174,03718142,33,0,1,150,D,1,D,10,D,09,D,,
20174,03718152,26,0,1,830,D,1,D,20,D,13,D,,
20174,03718152,27,0,1,520,D,1,D,50,D,09,D,,
20174,03718152,28,0,1,530,D,1,D,10,D,08,D,,
20174,03718152,29,0,1,210,D,1,D,30,D,10,D,,
20174,03718152,30,0,1,355,D,1,D,9,D,13,D,,
20174,03718252,40,0,1,160,D,1,D,30,D,10,D,,
20174,03718252,41,0,2,150,D,1,D,30,D,08,D,,
20174,03718292,23,0,1,700,D,1,D,12,D,13,D,,
20174,03718312,33,0,1,500,D,1,D,400,D,10,D,,
20174,03718312,34,0,2,520,D,1,D,360,D,08,D,,
20174,03718332,20,0,1,830,D,1,D,48,D,13,D,,
20174,03718332,21,0,1,830,D,1,D,48,D,13,D,,
20174,03718332,22,0,1,150,D,1,D,10,D,10,D,,
20174,03718352,15,0,1,520,D,1,D,40,D,10,D,,
20174,03718373,23,0,1,830,D,1,D,150,D,13,D,,
20174,03718373,24,0,1,520,D,1,D,13,D,09,D,,
20174,03718373,25,0,1,520,D,1,D,13,D,10,D,,
20174,03718373,26,0,1,330,D,1,D,12,D,13,D,,
20174,03718373,27,0,1,355,D,1,D,13,D,13,D,,
20174,03718373,28,0,1,370,D,1,D,40,D,09,D,,
20174,03718422,16,0,1,500,D,1,D,60,D,09,D,,
20174,03718422,17,0,1,520,D,1,D,20,D,08,D,,
20174,03718422,18,0,1,520,D,1,D,20,D,09,D,,
20174,03718422,19,0,1,520,D,1,D,20,D,10,D,,
20174,03718422,20,0,1,355,D,1,D,8,D,13,D,,
20174,03718492,37,0,1,160,D,1,D,26,D,09,D,,
20174,03718492,38,0,1,160,D,1,D,26,D,10,D,,
20174,03718492,39,0,1,370,D,1,D,50,D,10,D,,
20174,03718492,40,0,2,160,D,1,D,7,D,08,D,,
20174,03718492,41,0,2,300,D,1,D,9,D,08,D,,
20174,03718522,10,0,1,355,D,1,D,9,D,13,D,,
20174,03718572,38,0,1,840,D,1,D,4,D,08,D,,
20174,03718572,39,0,1,840,D,1,D,4,D,09,D,,
20174,03718572,40,0,1,840,D,1,D,4,D,10,D,,
20174,03718572,41,0,1,840,D,1,D,4,D,10,D,,
20174,03718572,42,0,1,820,D,1,D,90,D,10,D,,
20174,03718592,12,0,1,830,D,1,D,20,D,13,D,,
20174,03718592,13,0,1,700,D,1,D,16,D,13,D,,
20174,03718652,10,0,1,830,D,1,D,55,D,13,D,,
20174,03718652,11,0,1,520,D,1,D,30,D,08,D,,
20174,03718652,12,0,1,520,D,1,D,35,D,09,D,,
20174,03718652,13,0,1,520,D,1,D,30,D,10,D,,
20174,03718652,14,0,1,355,D,1,D,12,D,13,D,,
20174,03718652,15,0,1,330,D,1,D,10,D,13,D,,
20174,03718664,36,0,1,840,D,1,D,10,D,08,D,,
20174,03718664,37,0,1,840,D,1,D,10,D,09,D,,
20174,03718664,38,0,1,840,D,1,D,10,D,10,D,,
20174,03718702,31,0,1,830,D,1,D,73,D,13,D,,
20174,03718702,32,0,1,520,D,1,D,20,D,10,D,,
20174,03718702,33,0,1,530,D,1,D,10,D,08,D,,
20174,03718702,34,0,2,610,D,1,D,120,D,08,D,,
20174,03718752,29,0,2,150,D,1,D,80,D,08,D,,
20174,03718832,28,0,1,830,D,1,D,50,D,13,D,,
20174,03718872,19,0,1,520,D,1,D,26,D,10,D,,
20174,03718912,18,0,1,820,D,1,D,450,D,10,D,,
20174,03718932,9,0,1,330,D,1,D,5,D,13,D,,
20174,03719002,23,0,1,400,D,1,D,2,D,08,D,,
20174,03719002,24,0,1,400,D,1,D,2,D,09,D,,
20174,03719002,25,0,1,400,D,1,D,2,D,10,D,,
20174,03719022,12,0,2,520,D,1,D,60,D,08,D,,
20174,03719082,34,0,1,830,D,1,D,60,D,13,D,,
20174,03719082,35,0,1,840,D,1,D,120,D,08,D,,
20174,03719082,36,0,1,840,D,1,D,100,D,08,D,,
20174,03719082,37,0,1,520,D,1,D,40,D,09,D,,
20174,03719082,38,0,1,210,D,1,D,12,D,13,D,,
20174,03719142,32,0,2,600,D,1,D,50,D,08,D,,
20174,03719192,48,0,1,830,D,1,D,10,D,13,D,,
20174,03719192,49,0,1,500,D,1,D,60,D,09,D,,
20174,03719192,50,0,1,355,D,1,D,15,D,13,D,,
20174,03719202,56,0,1,610,D,1,D,180,D,10,D,,
20174,03719202,57,0,1,150,D,1,D,19,D,09,D,,
20174,03719202,58,0,1,210,D,2,D,14,D,10,D,,
20174,03719212,20,0,1,520,D,1,D,25,D,09,D,,
20174,03719212,21,0,1,210,D,1,D,10,D,08,D,,
20174,03719252,57,0,1,810,D,1,D,100,D,09,D,,
20174,03719252,58,0,1,340,D,1,D,81,D,08,D,,
20174,03719252,59,0,1,340,D,1,D,23,D,09,D,,
20174,03719252,60,0,1,340,D,1,D,58,D,10,D,,
20174,03719262,17,0,1,610,D,1,D,55,D,09,D,,
20174,03719302,19,0,1,150,D,1,D,32,D,08,D,,
20174,03719342,16,0,1,830,D,1,D,135,D,13,D,,
20174,03719342,17,0,1,520,D,1,D,60,D,10,D,,
20174,03719342,18,0,1,700,D,1,D,25,D,13,D,,
20174,03719354,32,0,1,355,D,1,D,10,D,13,D,,
20174,03719354,33,0,2,520,D,1,D,14,D,08,D,,
20174,03719354,34,0,2,370,D,1,D,30,D,08,D,,
20174,03719372,16,0,1,830,D,1,D,40,D,13,D,,
20174,03719372,17,0,1,840,D,1,D,12,D,08,D,,
20174,03719372,18,0,1,150,D,1,D,15,D,08,D,,
20174,03719382,19,0,1,840,D,1,D,50,D,09,D,,
20174,03719392,58,0,1,820,D,1,D,450,D,09,D,,
20174,03719392,59,0,1,520,D,1,D,20,D,09,D,,
20174,03719392,60,0,1,520,D,1,D,60,D,10,D,,
20174,03719392,61,0,1,370,D,1,D,100,D,10,D,,
20174,03719462,26,0,1,520,D,1,D,10,D,08,D,,
20174,03719462,27,0,1,520,D,1,D,10,D,09,D,,
20174,03719462,28,0,1,520,D,1,D,10,D,10,D,,
20174,03719462,29,0,1,150,D,1,D,83,D,10,D,,
20174,03719462,30,0,1,330,D,1,D,1,D,13,D,,
20174,03719462,31,0,2,520,D,1,D,23,D,08,D,,
20174,03719522,19,0,1,830,D,1,D,135,D,13,D,,
20174,03719522,20,0,1,405,D,1,D,,H,13,D,,
20174,03719522,20,1,1,400,D,1,D,25,E,13,D,,
20174,03719522,20,2,1,355,D,1,D,25,E,13,D,,
20174,03719542,42,0,1,830,D,1,D,92,D,13,D,,
20174,03719542,43,0,1,210,D,1,D,70,D,09,D,,
20174,03719542,44,0,1,370,D,1,D,20,D,09,D,,
20174,03719542,45,0,2,530,D,1,D,27,D,08,D,,
20174,03719542,46,0,2,530,D,1,D,20,D,08,D,,
20174,03719542,47,0,2,340,D,1,D,5,D,08,D,,
20174,03719542,48,0,2,400,D,1,D,10,D,08,D,,
20174,03719552,31,0,1,840,D,1,D,45,D,08,D,,
20174,03719552,32,0,1,840,D,1,D,45,D,08,D,,
20174,03719552,33,0,1,320,D,1,D,40,D,08,D,,
20174,03719562,23,0,1,520,D,1,D,40,D,09,D,,
20174,03719572,4,0,2,320,D,1,D,10,D,08,D,,
20174,03719592,14,0,1,830,D,1,D,23,D,13,D,,
20174,03719622,12,0,1,600,D,1,D,40,D,10,D,,
20174,03719622,13,0,1,500,D,1,D,200,D,08,D,,
20174,03719622,14,0,1,355,D,1,D,10,D,13,D,,
20174,03719662,32,0,1,150,D,1,D,208,D,09,D,,
20174,03719692,34,0,2,310,D,1,D,9,D,08,D,,
20174,03719722,28,0,1,210,D,1,D,30,D,10,D,,
20174,03719742,25,0,1,700,D,1,D,120,D,09,D,,
20174,03719822,35,0,1,500,D,1,D,62,D,09,D,,
20174,03719822,36,0,1,500,D,1,D,63,D,09,D,,
20174,03719822,37,0,1,530,D,1,D,28,D,09,D,,
20174,03719822,38,0,1,600,D,1,D,20,D,10,D,,
20174,03719822,39,0,1,210,D,1,D,16,D,08,D,,
20174,03719822,40,0,1,210,D,1,D,16,D,09,D,,
20174,03719822,41,0,1,210,D,1,D,16,D,10,D,,
20174,03719822,42,0,1,355,D,1,D,5,D,10,D,,
20174,03719822,43,0,1,310,D,1,D,29,D,10,D,,
20174,03719822,44,0,1,370,D,1,D,20,D,10,D,,
20174,03719832,16,0,2,520,D,1,D,40,D,08,D,,
20174,03719862,34,0,1,210,D,1,D,10,D,13,D,,
20174,03719862,35,0,1,700,D,1,D,26,D,13,D,,
20174,03719892,34,0,1,830,D,1,D,110,D,13,D,,
20174,03719912,11,0,1,355,D,1,D,11,D,13,D,,
20174,03719923,41,0,1,500,D,1,D,160,D,10,D,,
20174,03719923,42,0,1,330,D,1,D,27,D,09,D,,
20174,03719923,43,0,1,330,D,1,D,27,D,10,D,,
20174,03719923,44,0,1,355,D,1,D,15,D,13,D,,
20174,03719923,45,0,2,600,D,1,D,30,D,08,D,,
20174,03719923,46,0,2,160,D,1,D,7,D,08,D,,
20174,03719923,47,0,2,400,D,1,D,3,D,08,D,,
20174,03719932,19,0,1,520,D,1,D,20,D,10,D,,
20174,03719952,17,0,1,830,D,1,D,10,D,13,D,,
20174,03719962,25,0,1,150,D,1,D,112,D,08,D,,
20174,03719962,26,0,1,210,D,1,D,101,D,10,D,,
20174,03719962,27,0,1,210,D,1,D,45,D,09,D,,
20174,03719962,28,0,2,210,D,1,D,14,D,08,D,,
20174,03719982,20,0,1,840,D,1,D,40,D,10,D,,
20174,03720002,17,0,1,355,D,1,D,10,D,13,D,,
20174,03720002,18,0,1,370,D,1,D,54,D,10,D,,
20174,03720022,9,0,1,355,D,1,D,10,D,13,D,,
20174,03720022,10,0,1,355,D,1,D,9,D,13,D,,
