QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,HHIPDLIB,HHIP_LIB,HHISTATB,HHIS_ATB,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIPRDED,HHIP_DED,HHIR_MPD,QHI3MCX,QHI3MCX_,HHIBCBS,HHIBCBS_,HHICODE,HHICODE_,HHIPOS,HHIPOS_,HHISPECT,HHIS_ECT,HHIPROUT,HHIP_OUT,HHIPRYOU,HHIP_YOU,HHIRPMPD,HHISUBPD,HHIS_BPD,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS
20171,03499933,25,0,5,01,D,,A,2,D,2,D,1,D,D,273,D,1,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03499953,13,0,5,01,D,,A,2,D,2,D,2,D,D,,A,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03499953,14,0,1,02,D,,A,3,D,3,D,2,D,D,2778,D,2,D,4,D,,A,4,D,,A,1,D,04,1,D,1,D,2,D,1,D
20171,03499963,11,0,5,01,D,,A,1,D,1,D,2,D,D,558,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03500003,11,0,1,01,D,,A,1,D,2,D,1,D,D,540,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500003,12,0,1,02,D,,A,1,D,1,D,2,D,D,876,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03500033,7,0,1,01,D,,A,1,D,2,D,1,D,D,360,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500033,8,0,1,02,D,,A,1,D,2,D,1,D,D,1920,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03500033,9,0,1,03,D,,A,1,D,2,D,1,D,D,984,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03500113,33,0,5,01,D,,A,5,D,2,D,2,D,D,630,D,2,D,5,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500113,34,0,5,02,D,,A,1,D,1,D,2,D,D,36,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03500123,21,0,5,01,D,,A,2,D,2,D,2,D,D,3384,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500143,20,0,5,01,D,,A,5,D,1,D,2,D,C,3000,F,2,D,2,D,,A,,A,,A,1,D,,,A,2,D,,A,,A
20171,03500193,11,0,5,01,D,,A,1,D,2,D,1,D,D,325,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03500193,12,0,5,02,D,,A,1,D,2,D,1,D,D,65,D,2,D,4,D,,A,1,D,,A,1,D,01,,A,,A,,A,,A
20171,03500193,13,0,5,03,D,,A,1,D,2,D,1,D,D,13,D,2,D,4,D,,A,2,D,,A,1,D,01,,A,,A,,A,,A
20171,03500193,14,0,5,04,D,,A,1,D,2,D,1,D,D,163,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03500203,6,0,5,01,D,,A,1,D,2,D,1,D,D,435,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500213,21,0,5,01,D,,A,2,D,1,D,2,D,D,3216,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03500243,3,0,5,01,D,,A,1,D,2,D,1,D,D,375,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500263,14,0,5,01,D,,A,3,D,2,D,1,D,D,1548,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500273,8,0,5,01,D,,A,1,D,2,D,1,D,D,420,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500273,9,0,5,02,D,,A,1,D,2,D,1,D,D,555,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500283,4,0,5,01,D,,A,1,D,2,D,1,D,D,208,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03500283,5,0,5,02,D,,A,1,D,2,D,1,D,D,260,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03500363,5,0,5,01,D,,A,1,D,1,D,2,D,D,777,D,2,D,3,D,,A,,A,,A,1,D,04,1,D,1,D,2,D,1,D
20171,03500413,27,0,5,01,D,,A,5,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03500413,28,0,5,02,D,,A,5,D,2,D,1,D,D,57,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03500423,7,0,5,01,D,,A,3,D,2,D,1,D,D,720,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500423,8,0,5,02,D,,A,3,D,2,D,1,D,D,120,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500443,27,0,5,01,D,,A,2,D,2,D,1,D,D,840,F,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03500443,28,0,5,02,D,,A,2,D,2,D,1,D,D,1800,F,2,D,4,D,,A,1,D,,A,1,D,03,,A,,A,,A,,A
20171,03500443,29,0,5,03,D,,A,2,D,2,D,1,D,D,270,F,2,D,4,D,,A,2,D,,A,1,D,03,,A,,A,,A,,A
20171,03500453,21,0,5,01,D,,A,1,D,2,D,1,D,D,462,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500453,24,0,5,04,D,,A,1,D,2,D,1,D,D,78,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03500453,25,0,5,05,D,,A,1,D,2,D,1,D,D,36,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03500493,14,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03500493,15,0,1,02,D,,A,1,D,1,D,,A,A,,A,1,D,1,D,1,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03500503,11,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03500503,12,0,5,02,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03500553,6,0,5,01,D,,A,1,D,2,D,1,D,D,280,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03500553,7,0,5,02,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03500603,8,0,1,01,D,,A,2,D,3,D,2,D,C,1050,F,2,D,1,D,2,D,,A,,A,,C,,,A,2,D,,A,,A
20171,03500633,15,0,5,01,D,,A,1,D,2,D,1,D,D,300,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500653,14,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03500663,16,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03500673,9,0,5,01,D,,A,2,D,2,D,1,D,D,1814,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03500693,7,0,5,01,D,,A,2,D,2,D,1,D,D,1040,D,2,D,1,D,1,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03500733,14,0,5,01,D,,A,2,D,2,D,2,D,D,,A,2,D,3,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500733,15,0,5,02,D,,A,1,D,2,D,1,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500733,16,0,1,03,D,,A,2,D,2,D,2,D,D,630,D,2,D,3,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500813,17,0,5,01,D,,A,2,D,2,D,1,D,D,900,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03500813,18,0,5,02,D,,A,2,D,2,D,1,D,D,90,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03500813,19,0,5,03,D,,A,2,D,2,D,1,D,D,90,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03500833,6,0,5,01,D,,A,5,D,2,D,1,D,D,400,F,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03500903,12,0,5,01,D,,A,2,D,2,D,1,D,D,,A,1,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03500903,13,0,1,02,D,,A,1,D,2,D,1,D,D,507,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03500903,14,0,1,03,D,,A,1,D,2,D,1,D,D,384,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03500913,25,0,5,01,D,,A,2,D,1,D,2,D,D,57,D,2,D,5,D,,A,,A,,A,1,D,06,,A,,A,,A,,A
20171,03500913,26,0,1,02,D,,A,1,D,3,D,2,D,D,1296,D,2,D,5,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03501053,17,0,5,01,D,,A,2,D,1,D,2,D,D,792,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501053,18,0,5,02,D,,A,2,D,1,D,2,D,D,126,D,1,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03501063,8,0,5,01,D,,A,1,D,2,D,2,D,D,,A,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03501063,9,0,5,02,D,,A,1,D,2,D,2,D,D,213,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03501063,10,0,1,03,D,,A,1,D,1,D,2,D,D,330,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501083,14,0,5,01,D,,A,1,D,2,D,1,D,D,247,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501083,15,0,1,02,D,,A,1,D,2,D,1,D,D,33,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501113,24,0,5,01,D,,A,1,D,1,D,2,D,D,252,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501113,25,0,5,02,D,,A,1,D,1,D,1,D,D,96,D,2,D,4,D,,A,3,D,,A,1,D,04,,A,2,D,,A,,A
20171,03501113,26,0,5,03,D,,A,1,D,1,D,2,D,D,375,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501113,27,0,5,04,D,,A,1,D,1,D,2,D,D,114,D,2,D,4,D,,A,3,D,,A,1,D,04,,A,2,D,,A,,A
20171,03501123,18,0,5,01,D,,A,1,D,2,D,1,D,D,182,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501123,19,0,5,02,D,,A,1,D,2,D,1,D,D,65,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03501123,20,0,5,03,D,,A,1,D,2,D,1,D,D,20,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03501133,12,0,1,01,D,,A,1,D,2,D,1,D,D,124,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501143,2,0,1,01,D,,A,1,D,1,D,2,D,D,972,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501143,3,0,1,02,D,,A,1,D,1,D,2,D,D,405,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501313,8,0,5,01,D,,A,1,D,2,D,1,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03501373,7,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03501403,6,0,5,01,D,,A,1,D,2,D,1,D,D,293,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501443,11,0,5,01,D,,A,1,D,2,D,1,D,D,1820,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03501453,15,0,5,01,D,,A,2,D,2,D,1,D,D,1625,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501453,16,0,5,02,D,,A,2,D,2,D,1,D,D,520,D,2,D,4,D,,A,4,D,,A,1,D,02,,A,,A,,A,,A
20171,03501523,18,0,5,01,D,,A,2,D,2,D,1,D,D,660,D,2,D,1,D,1,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03501523,19,0,1,02,D,,A,1,D,2,D,2,D,D,90,D,2,D,5,D,,A,,A,,A,1,D,08,,A,,A,,A,,A
20171,03501543,3,0,1,01,D,,A,1,D,1,D,2,D,D,441,D,1,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03501573,22,0,5,01,D,,A,2,D,3,D,2,D,D,696,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501573,23,0,5,02,D,,A,2,D,1,D,2,D,D,135,D,2,D,4,D,,A,3,D,,A,1,D,04,,A,2,D,,A,,A
20171,03501583,7,0,5,01,D,,A,1,D,2,D,1,D,D,1851,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03501623,6,0,5,01,D,,A,1,D,2,D,1,D,D,195,D,1,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03501633,6,0,1,01,D,,A,2,D,1,D,2,D,D,3000,D,2,D,2,D,,A,,A,,A,1,D,04,,A,1,D,3,D,,C
20171,03501693,3,0,5,01,D,,A,1,D,1,D,2,D,D,405,D,2,D,1,D,1,D,,A,,A,1,D,04,1,D,1,D,,C,1,D
20171,03501703,12,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03501713,8,0,5,01,D,,A,2,D,2,D,1,D,D,10800,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03501733,3,0,5,01,D,,A,1,D,1,D,2,D,C,312,F,2,D,2,D,,A,,A,,A,,C,,,A,,C,,A,,A
20171,03501743,5,0,5,01,D,,A,2,D,2,D,1,D,D,858,D,1,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501783,21,0,5,01,D,,A,1,D,2,D,1,D,D,540,D,1,D,1,D,2,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03501803,2,0,1,01,D,,A,2,D,1,D,2,D,D,2400,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501813,7,0,5,01,D,,A,3,D,1,D,2,D,D,1995,D,2,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03501813,8,0,1,02,D,,A,2,D,2,D,1,D,D,1463,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501813,9,0,1,03,D,,A,1,D,2,D,1,D,D,975,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501843,9,0,5,01,D,,A,3,D,2,D,1,D,D,2115,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03501853,10,0,5,01,D,,A,1,D,2,D,1,D,D,65,D,1,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03501873,7,0,5,01,D,,A,1,D,1,D,2,D,D,342,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03501883,4,0,5,01,D,,A,3,D,2,D,1,D,D,,A,1,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03501883,5,0,1,02,D,,A,3,D,2,D,1,D,D,600,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03501903,3,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,,A,,A,,A
20171,03501913,11,0,5,01,D,,A,5,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03501923,19,0,5,01,D,,A,4,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03501923,20,0,5,02,D,,A,3,D,2,D,1,D,D,975,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03501923,21,0,5,03,D,,A,4,D,2,D,1,D,D,60,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03501933,4,0,5,01,D,,A,1,D,1,D,2,D,D,501,D,2,D,1,D,1,D,,A,,A,1,D,07,,A,2,D,,A,,A
20171,03501973,6,0,5,01,D,,A,3,D,2,D,1,D,D,3575,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502023,5,0,5,01,D,,A,2,D,2,D,1,D,D,390,D,2,D,1,D,,C,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502033,7,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03502033,8,0,1,02,D,,A,1,D,2,D,1,D,D,130,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03502063,3,0,5,01,D,,A,2,D,3,D,,A,A,,A,2,D,3,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03502073,15,0,5,01,D,,A,5,D,2,D,1,D,D,1547,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502103,5,0,5,01,D,,A,1,D,1,D,2,D,D,564,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03502153,8,0,5,01,D,,A,2,D,2,D,1,D,D,210,D,1,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03502153,9,0,5,02,D,,A,2,D,2,D,1,D,D,90,D,2,D,4,D,,A,1,D,,A,1,D,03,,A,,A,,A,,A
20171,03502173,4,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,4,D,,A,4,D,2,D,2,D,,,A,2,D,,A,,A
20171,03502213,6,0,5,01,D,,A,1,D,2,D,1,D,D,690,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03502233,8,0,5,01,D,,A,1,D,2,D,1,D,D,450,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03502253,3,0,5,01,D,,A,2,D,1,D,2,D,D,1500,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03502263,8,0,5,01,D,,A,1,D,2,D,2,D,D,1040,D,2,D,1,D,2,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03502273,11,0,5,01,D,,A,2,D,2,D,1,D,D,670,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502273,12,0,5,02,D,,A,2,D,2,D,1,D,D,52,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03502273,13,0,5,03,D,,A,2,D,2,D,1,D,D,52,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502273,14,0,5,04,D,,A,2,D,2,D,1,D,D,,A,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03502273,15,0,5,05,D,,A,1,D,2,D,1,D,D,,A,2,D,4,D,,A,4,D,,A,1,D,02,,A,,A,,A,,A
20171,03502283,6,0,5,01,D,,A,3,D,2,D,1,D,D,4650,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03502413,9,0,5,01,D,,A,3,D,2,D,1,D,D,900,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03502473,7,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03502493,10,0,1,01,D,,A,1,D,2,D,1,D,D,293,D,2,D,1,D,,C,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502493,11,0,1,02,D,,A,1,D,2,D,1,D,D,39,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03502523,7,0,5,01,D,,A,2,D,2,D,1,D,D,750,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03502573,7,0,1,01,D,,A,2,D,2,D,1,D,D,488,F,1,D,1,D,1,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03502593,7,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03502603,4,0,5,01,D,,A,2,D,2,D,1,D,D,1443,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502623,14,0,5,01,D,,A,5,D,2,D,1,D,D,1950,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03502643,5,0,5,01,D,,A,7,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03502693,7,0,5,01,D,,A,1,D,3,D,2,D,D,,A,2,D,5,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03502713,15,0,5,01,D,,A,4,D,2,D,1,D,D,299,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03502733,10,0,5,01,D,,A,5,D,2,D,1,D,D,90,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03502733,11,0,1,02,D,,A,1,D,2,D,1,D,D,195,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502733,12,0,1,03,D,,A,3,D,3,D,2,D,D,180,D,2,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03502763,10,0,5,01,D,,A,2,D,1,D,2,D,D,960,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03502763,11,0,5,02,D,,A,2,D,1,D,2,D,D,,A,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03502773,9,0,5,01,D,,A,1,D,1,D,2,D,D,318,D,1,D,1,D,2,D,,A,,A,1,D,04,,C,1,D,,C,1,D
20171,03502773,10,0,5,02,D,,A,1,D,3,D,,C,C,372,F,2,D,2,D,,A,,A,,A,,C,,,A,2,D,,A,,A
20171,03502813,10,0,5,01,D,,A,2,D,2,D,1,D,D,810,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03502823,16,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,4,D,,A,4,D,1,D,2,D,,,A,,A,,A,,A
20171,03502823,17,0,5,02,D,,A,2,D,2,D,1,D,D,117,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03502823,18,0,5,03,D,,A,1,D,2,D,1,D,D,1320,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,,A,,A,,A
20171,03502843,7,0,5,01,D,,A,3,D,2,D,1,D,D,1242,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502882,7,0,5,01,D,,A,2,D,3,D,,A,A,,A,2,D,5,D,,A,,A,2,D,2,D,,,A,,A,,A,,A
20171,03502922,16,0,1,01,D,,A,4,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03502942,3,0,5,01,D,,A,2,D,2,D,1,D,D,761,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502962,11,0,5,01,D,,A,1,D,1,D,2,D,D,312,D,2,D,4,D,,A,4,D,,A,1,D,04,,A,2,D,,A,,A
20171,03502982,8,0,5,01,D,,A,2,D,2,D,1,D,D,715,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03502982,23,0,C,02,D,,A,2,D,1,F,,B,B,288,D,2,D,4,D,,A,1,D,,A,,A,,,A,,A,,A,,A
20171,03503004,21,0,5,01,D,,A,2,D,2,D,1,D,D,450,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503012,12,0,5,01,D,,A,4,D,2,D,1,D,D,1650,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503042,7,0,5,01,D,,A,2,D,2,D,1,D,D,325,F,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03503112,20,0,5,01,D,,A,4,D,2,D,1,D,D,390,D,1,D,1,D,1,D,,A,,A,1,D,01,,A,,A,,A,,A
20171,03503122,8,0,5,01,D,,A,1,D,2,D,2,D,D,225,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503122,9,0,5,02,D,,A,1,D,2,D,,A,A,,A,1,D,4,D,,A,2,D,1,D,2,D,,,A,,A,,A,,A
20171,03503122,10,0,5,03,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03503212,7,0,5,01,D,,A,1,D,2,D,1,D,D,651,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503232,10,0,5,01,D,,A,3,D,2,D,1,D,D,1008,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503272,7,0,5,01,D,,A,3,D,2,D,1,D,D,600,D,2,D,1,D,,C,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503283,3,0,5,01,D,,A,2,D,1,D,2,D,D,600,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,1,D,1,D,2,D
20171,03503294,8,0,5,01,D,,A,1,D,1,D,2,D,D,360,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,C,,A,,A
20171,03503322,17,0,5,01,D,,A,3,D,2,D,1,D,D,325,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03503332,6,0,5,01,D,,A,3,D,2,D,1,D,D,1500,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503362,3,0,5,01,D,,A,1,D,2,D,1,D,D,364,F,1,D,1,D,2,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03503383,3,0,5,01,D,,A,1,D,1,D,,A,A,,A,1,D,2,D,,A,,A,2,D,2,D,,1,D,1,D,,C,1,D
20171,03503432,19,0,5,01,D,,A,2,D,1,D,2,D,D,126,D,2,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,,C,1,D
20171,03503432,20,0,5,02,D,,A,2,D,2,D,1,D,D,2100,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503452,8,0,1,01,D,,A,5,D,2,D,1,D,D,156,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503492,9,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,2,D,,A,,A,2,D,2,D,,,A,,A,,A,,A
20171,03503522,16,0,5,01,D,,A,6,D,2,D,1,D,D,150,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503542,7,0,5,01,D,,A,2,D,2,D,2,D,D,900,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03503552,11,0,5,01,D,,A,1,D,2,D,1,D,D,258,D,2,D,1,D,1,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03503582,3,0,5,01,D,,A,1,D,2,D,1,D,D,338,D,1,D,1,D,,C,,A,,A,1,D,01,,A,,A,,A,,A
