QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20174,03701772,10,4,1,,A,39,E,130,D
20174,03701772,10,5,1,,A,246,E,150,D
20174,03701772,10,6,1,,A,5,E,160,D
20174,03701772,10,7,1,,A,101,E,170,D
20174,03701772,10,8,1,,A,5,E,190,D
20174,03701842,33,0,1,4,D,,H,,A
20174,03701842,33,1,1,,A,193,E,100,D
20174,03701842,33,2,1,,A,57,E,110,D
20174,03713432,31,0,1,2,D,,H,,A
20174,03713432,31,1,1,,A,112,E,100,D
20174,03713432,31,2,1,,A,33,E,110,D
20174,03713432,31,3,1,,A,31,E,120,D
20174,03713432,31,4,1,,A,220,E,130,D
20174,03713432,31,5,1,,A,8,E,140,D
20174,03713432,31,6,1,,A,315,E,150,D
20174,03713432,31,7,1,,A,3,E,160,D
20174,03713432,31,8,1,,A,73,E,200,D
20174,03713432,31,9,1,,A,122,E,210,D
20174,03713432,31,10,1,,A,43,E,220,D
20174,03713552,29,0,1,2,D,,H,,A
20174,03713552,29,1,1,,A,45,E,100,D
20174,03713552,29,2,1,,A,13,E,110,D
20174,03713552,29,3,1,,A,12,E,120,D
20174,03713552,29,4,1,,A,3,E,140,D
20174,03713552,29,5,1,,A,126,E,150,D
20174,03713552,29,6,1,,A,1,E,160,D
20174,03713622,33,0,1,1,D,,H,,A
20174,03713622,33,1,1,,A,71,E,120,D
20174,03713622,33,2,1,,A,37,E,140,D
20174,03713622,33,3,1,,A,622,E,150,D
20174,03713622,33,4,1,,A,16,E,160,D
20174,03713622,33,5,1,,A,54,E,170,D
20174,03713932,22,0,1,1,D,,H,,A
20174,03713932,22,1,1,,A,15,E,100,D
20174,03713932,22,2,1,,A,8,E,110,D
20174,03713932,22,3,1,,A,5,E,120,D
20174,03713932,22,4,1,,A,42,E,150,D
20174,03713932,22,5,1,,A,10,E,190,D
20174,03714252,18,0,1,2,D,,H,,A
20174,03714252,18,1,1,,A,72,E,100,D
20174,03714252,18,2,1,,A,25,E,110,D
20174,03714252,18,3,1,,A,55,E,120,D
20174,03714252,18,4,1,,A,257,E,130,D
20174,03714252,18,5,1,,A,27,E,140,D
20174,03714252,18,6,1,,A,456,E,150,D
20174,03714252,18,7,1,,A,12,E,160,D
20174,03714252,18,8,1,,A,40,E,170,D
20174,03714342,18,0,1,5,D,,H,,A
20174,03714342,18,1,1,,A,32,E,200,D
20174,03714342,18,2,1,,A,64,E,210,D
20174,03714342,18,3,1,,A,54,E,220,D
20174,03715082,20,0,1,1,D,,H,,A
20174,03715082,20,1,1,,A,68,E,100,D
20174,03715082,20,2,1,,A,18,E,110,D
20174,03715082,20,3,1,,A,34,E,120,D
20174,03715082,20,4,1,,A,10,E,140,D
20174,03715082,20,5,1,,A,129,E,150,D
20174,03715082,20,6,1,,A,8,E,170,D
20174,03715082,20,7,1,,A,2,E,180,D
20174,03715082,20,8,1,,A,31,E,190,D
20174,03715132,16,0,1,1,D,,H,,A
20174,03715132,16,1,1,,A,32,E,100,D
20174,03715132,16,2,1,,A,8,E,110,D
20174,03715212,17,0,1,1,D,,H,,A
20174,03715212,17,1,1,,A,34,E,100,D
20174,03715212,17,2,1,,A,11,E,110,D
20174,03716272,12,0,1,1,D,,H,,A
20174,03716272,12,1,1,,A,6,E,120,D
20174,03716272,12,2,1,,A,2,E,140,D
20174,03716272,12,3,1,,A,38,E,150,D
20174,03716272,12,4,1,,A,1,E,160,D
20174,03716272,12,5,1,,A,3,E,170,D
20174,03719822,48,0,1,1,D,,H,,A
20174,03719822,48,1,1,,A,66,E,100,D
20174,03719822,48,2,1,,A,22,E,110,D
20174,03719822,48,3,1,,A,28,E,120,D
20174,03719822,48,4,1,,A,153,E,130,D
20174,03719822,48,5,1,,A,2,E,140,D
20174,03719822,48,6,1,,A,180,E,150,D
20174,03719822,48,7,1,,A,44,E,190,D
20174,03720032,48,0,1,3,D,,H,,A
20174,03720032,48,1,1,,A,50,E,100,D
20174,03720032,48,2,1,,A,10,E,110,D
20174,03720482,34,0,1,1,D,,H,,A
20174,03720482,34,1,1,,A,45,E,100,D
20174,03720482,34,2,1,,A,17,E,110,D
20174,03720482,34,3,1,,A,19,E,120,D
20174,03720482,34,4,1,,A,6,E,140,D
20174,03720482,34,5,1,,A,86,E,150,D
20174,03720482,34,6,1,,A,5,E,170,D
20174,03720482,34,7,1,,A,1,E,180,D
20174,03720482,34,8,1,,A,21,E,190,D
20174,03721862,61,0,1,3,D,,H,,A
20174,03721862,61,1,1,,A,89,E,100,D
20174,03721862,61,2,1,,A,19,E,110,D
20174,03721862,61,3,1,,A,192,E,130,D
20174,03721982,21,0,1,1,D,,H,,A
20174,03721982,21,1,1,,A,98,E,100,D
20174,03721982,21,2,1,,A,29,E,110,D
20174,03721982,21,3,1,,A,188,E,130,D
20174,03722592,42,0,1,1,D,,H,,A
20174,03722592,42,1,1,,A,9,E,200,D
20174,03722592,42,2,1,,A,16,E,210,D
20174,03722592,42,3,1,,A,14,E,220,D
20174,03722842,57,0,1,1,D,,H,,A
20174,03722842,57,1,1,,A,187,E,100,D
20174,03722842,57,2,1,,A,63,E,110,D
20174,03723402,59,0,1,5,D,,H,,A
20174,03723402,59,1,1,,A,164,E,100,D
20174,03723402,59,2,1,,A,36,E,110,D
20174,03723582,57,0,1,9,D,,H,,A
20174,03723582,57,1,1,,A,23,E,100,D
20174,03723582,57,2,1,,A,7,E,110,D
20174,03734282,49,0,1,4,D,,H,,A
20174,03734282,49,1,1,,A,115,E,120,D
20174,03734282,49,2,1,,A,21,E,140,D
20174,03734282,49,3,1,,A,693,E,150,D
20174,03734282,49,4,1,,A,85,E,160,D
20174,03734282,49,5,1,,A,94,E,170,D
20174,03734282,49,6,1,,A,182,E,180,D
20174,03734282,49,7,1,,A,210,E,190,D
20174,03736722,35,0,1,1,D,,H,,A
20174,03736722,35,1,1,,A,105,E,100,D
20174,03736722,35,2,1,,A,22,E,110,D
20174,03736722,35,3,1,,A,36,E,120,D
20174,03736722,35,4,1,,A,234,E,130,D
20174,03736722,35,5,1,,A,5,E,140,D
20174,03736722,35,6,1,,A,219,E,150,D
20174,03736722,35,7,1,,A,27,E,160,D
20174,03736722,35,8,1,,A,29,E,170,D
20174,03736722,35,9,1,,A,57,E,180,D
20174,03736722,35,10,1,,A,66,E,190,D
20174,03736732,28,0,1,1,D,,H,,A
20174,03736732,28,1,1,,A,282,E,100,D
20174,03736732,28,2,1,,A,59,E,110,D
20174,03736732,28,3,1,,A,95,E,120,D
20174,03736732,28,4,1,,A,597,E,130,D
20174,03736732,28,5,1,,A,14,E,140,D
20174,03736732,28,6,1,,A,577,E,150,D
20174,03736732,28,7,1,,A,71,E,160,D
20174,03736732,28,8,1,,A,78,E,170,D
20174,03736732,28,9,1,,A,152,E,180,D
20174,03736732,28,10,1,,A,175,E,190,D
20174,03736762,36,0,1,1,D,,H,,A
20174,03736762,36,1,1,,A,22,E,100,D
20174,03736762,36,2,1,,A,8,E,110,D
20174,03737152,9,0,1,1,D,,H,,A
20174,03737152,9,1,1,,A,163,E,100,D
20174,03737152,9,2,1,,A,57,E,110,D
20174,03737152,9,3,1,,A,580,E,130,D
20174,03738162,52,0,1,2,D,,H,,A
20174,03738162,52,1,1,,A,30,E,100,D
20174,03738162,52,2,1,,A,10,E,110,D
20174,03738162,52,3,1,,A,11,E,120,D
20174,03738162,52,4,1,,A,1,E,140,D
20174,03738162,52,5,1,,A,82,E,150,D
20174,03738162,52,6,1,,A,20,E,190,D
20174,03738162,52,7,1,,A,17,E,200,D
20174,03738162,52,8,1,,A,33,E,210,D
20174,03738162,52,9,1,,A,28,E,220,D
20174,03738352,32,0,1,1,D,,H,,A
20174,03738352,32,1,1,,A,67,E,100,D
20174,03738352,32,2,1,,A,17,E,110,D
20174,03738352,32,3,1,,A,27,E,120,D
20174,03738352,32,4,1,,A,9,E,140,D
20174,03738352,32,5,1,,A,119,E,150,D
20174,03738352,32,6,1,,A,7,E,170,D
20174,03738352,32,7,1,,A,1,E,180,D
20174,03738352,32,8,1,,A,28,E,190,D
20174,03738492,33,0,1,1,D,,H,,A
20174,03738492,33,1,1,,A,370,E,100,D
20174,03738492,33,2,1,,A,79,E,110,D
20174,03738492,33,3,1,,A,127,E,120,D
20174,03738492,33,4,1,,A,19,E,140,D
20174,03738492,33,5,1,,A,767,E,150,D
20174,03738492,33,6,1,,A,94,E,160,D
20174,03738492,33,7,1,,A,104,E,170,D
20174,03738492,33,8,1,,A,202,E,180,D
20174,03738492,33,9,1,,A,238,E,190,D
20174,03738732,39,0,1,1,D,,H,,A
20174,03738732,39,1,1,,A,100,E,100,D
20174,03738732,39,2,1,,A,35,E,110,D
20174,03738732,39,3,1,,A,73,E,120,D
20174,03738732,39,4,1,,A,360,E,130,D
20174,03738732,39,5,1,,A,38,E,140,D
20174,03738732,39,6,1,,A,639,E,150,D
20174,03738732,39,7,1,,A,17,E,160,D
20174,03738732,39,8,1,,A,56,E,170,D
20174,03738732,39,9,1,,A,69,E,200,D
20174,03738732,39,10,1,,A,73,E,210,D
20174,03740142,52,0,1,10,D,,H,,A
20174,03740142,52,1,1,,A,115,E,100,D
20174,03740142,52,2,1,,A,24,E,110,D
20174,03740142,52,3,1,,A,39,E,120,D
20174,03740142,52,4,1,,A,247,E,130,D
20174,03740142,52,5,1,,A,6,E,140,D
20174,03740142,52,6,1,,A,238,E,150,D
20174,03740142,52,7,1,,A,29,E,160,D
20174,03740142,52,8,1,,A,32,E,170,D
20174,03740142,52,9,1,,A,62,E,180,D
20174,03740142,52,10,1,,A,72,E,190,D
20174,03740142,52,11,1,,A,43,E,200,D
20174,03740142,52,12,1,,A,48,E,210,D
20174,03740142,52,13,1,,A,45,E,220,D
20174,03741522,45,0,1,1,D,,H,,A
20174,03741522,45,1,1,,A,78,E,100,D
20174,03741522,45,2,1,,A,22,E,110,D
20174,03742842,18,0,1,1,D,,H,,A
20174,03742842,18,1,1,,A,293,E,100,D
20174,03742842,18,2,1,,A,99,E,110,D
20174,03742842,18,3,1,,A,111,E,120,D
20174,03742842,18,4,1,,A,686,E,130,D
20174,03742842,18,5,1,,A,11,E,140,D
20174,03742842,18,6,1,,A,803,E,150,D
20174,03742842,18,7,1,,A,197,E,190,D
20174,03743323,19,0,1,1,D,,H,,A
20174,03743323,19,1,1,,A,11,E,100,D
20174,03743323,19,2,1,,A,4,E,110,D
20174,03743342,22,0,1,1,D,,H,,A
20174,03743342,22,1,1,,A,56,E,100,D
20174,03743342,22,2,1,,A,23,E,110,D
20174,03743342,22,3,1,,A,33,E,120,D
20174,03743342,22,4,1,,A,267,E,150,D
20174,03743342,22,5,1,,A,5,E,160,D
20174,03743342,22,6,1,,A,110,E,170,D
20174,03743342,22,7,1,,A,6,E,190,D
20174,03755311,20,0,1,1,D,,H,,A
20174,03755311,20,1,1,,A,166,E,100,D
20174,03755311,20,2,1,,A,60,E,110,D
20174,03755311,20,3,1,,A,63,E,120,D
20174,03755311,20,4,1,,A,387,E,130,D
20174,03755311,20,5,1,,A,6,E,140,D
20174,03755311,20,6,1,,A,456,E,150,D
20174,03755311,20,7,1,,A,112,E,190,D
20174,03756501,32,0,1,1,D,,H,,A
20174,03756501,32,1,1,,A,139,E,100,D
20174,03756501,32,2,1,,A,30,E,120,D
20174,03756501,32,3,1,,A,12,E,140,D
20174,03756501,32,4,1,,A,727,E,150,D
20174,03756501,32,5,1,,A,19,E,190,D
20174,03756501,32,6,1,,A,48,E,200,D
20174,03756501,32,7,1,,A,25,E,210,D
20174,03758041,18,0,1,1,D,,H,,A
20174,03758041,18,1,1,,A,163,E,100,D
20174,03758041,18,2,1,,A,54,E,110,D
20174,03758041,18,3,1,,A,60,E,120,D
20174,03758041,18,4,1,,A,372,E,130,D
20174,03758041,18,5,1,,A,6,E,140,D
20174,03758041,18,6,1,,A,438,E,150,D
20174,03758041,18,7,1,,A,107,E,190,D
20174,03758221,34,0,1,2,D,,H,,A
20174,03758221,34,1,1,,A,412,E,100,D
20174,03758221,34,2,1,,A,88,E,110,D
20174,03758384,11,0,1,1,D,,H,,A
20174,03758384,11,1,1,,A,14,E,100,D
20174,03758384,11,2,1,,A,4,E,200,D
20174,03758384,11,3,1,,A,2,E,210,D
20174,03759261,15,0,1,1,D,,H,,A
20174,03759261,15,1,1,,A,33,E,200,D
20174,03759261,15,2,1,,A,17,E,210,D
20174,03760181,21,0,1,1,D,,H,,A
20174,03760181,21,1,1,,A,94,E,100,D
20174,03760181,21,2,1,,A,32,E,110,D
20174,03760181,21,3,1,,A,36,E,120,D
20174,03760181,21,4,1,,A,220,E,130,D
20174,03760181,21,5,1,,A,3,E,140,D
20174,03760181,21,6,1,,A,262,E,150,D
20174,03760181,21,7,1,,A,63,E,190,D
20174,03760521,23,0,1,2,D,,H,,A
20174,03760521,23,1,1,,A,13,E,100,D
20174,03760521,23,2,1,,A,4,E,110,D
20174,03760521,23,3,1,,A,13,E,120,D
20174,03760521,23,4,1,,A,49,E,130,D
20174,03760521,23,5,1,,A,5,E,140,D
20174,03760521,23,6,1,,A,87,E,150,D
20174,03760521,23,7,1,,A,2,E,160,D
20174,03760521,23,8,1,,A,7,E,170,D
20174,03760711,31,0,1,3,D,,H,,A
20174,03760711,31,1,1,,A,77,E,100,D
20174,03760711,31,2,1,,A,23,E,110,D
20174,03760771,9,0,1,1,D,,H,,A
20174,03760771,9,1,1,,A,20,E,100,D
20174,03760771,9,2,1,,A,7,E,110,D
20174,03760771,9,3,1,,A,19,E,120,D
20174,03760771,9,4,1,,A,8,E,140,D
20174,03760771,9,5,1,,A,132,E,150,D
20174,03760771,9,6,1,,A,3,E,160,D
20174,03760771,9,7,1,,A,11,E,170,D
20174,03761223,13,0,1,2,D,,H,,A
20174,03761223,13,1,1,,A,7,E,200,D
20174,03761223,13,2,1,,A,7,E,210,D
20174,03761223,13,3,1,,A,6,E,220,D
20174,03761301,32,0,1,2,D,,H,,A
20174,03761301,32,1,1,,A,68,E,100,D
20174,03761301,32,2,1,,A,23,E,110,D
20174,03761301,32,3,1,,A,48,E,120,D
20174,03761301,32,4,1,,A,25,E,140,D
20174,03761301,32,5,1,,A,418,E,150,D
20174,03761301,32,6,1,,A,11,E,160,D
20174,03761301,32,7,1,,A,37,E,170,D
20174,03761381,28,0,1,1,D,,H,,A
20174,03761381,28,1,1,,A,8,E,120,D
20174,03761381,28,2,1,,A,1,E,140,D
20174,03761381,28,3,1,,A,61,E,150,D
20174,03762022,15,0,1,3,D,,H,,A
20174,03762022,15,1,1,,A,44,E,100,D
20174,03762022,15,2,1,,A,15,E,110,D
20174,03762022,15,3,1,,A,36,E,120,D
20174,03762022,15,4,1,,A,17,E,140,D
20174,03762022,15,5,1,,A,282,E,150,D
20174,03762022,15,6,1,,A,7,E,160,D
20174,03762022,15,7,1,,A,24,E,170,D
20174,03762503,21,0,1,1,D,,H,,A
20174,03762503,21,1,1,,A,84,E,100,D
20174,03762503,21,2,1,,A,22,E,110,D
20174,03762503,21,3,1,,A,34,E,120,D
20174,03762503,21,4,1,,A,12,E,140,D
20174,03762503,21,5,1,,A,151,E,150,D
20174,03762503,21,6,1,,A,9,E,170,D
20174,03762503,21,7,1,,A,2,E,180,D
20174,03762503,21,8,1,,A,36,E,190,D
20174,03762571,20,0,1,1,D,,H,,A
20174,03762571,20,1,1,,A,190,E,100,D
20174,03762571,20,2,1,,A,39,E,110,D
20174,03762571,20,3,1,,A,63,E,120,D
20174,03762571,20,4,1,,A,9,E,140,D
20174,03762571,20,5,1,,A,380,E,150,D
20174,03762571,20,6,1,,A,46,E,160,D
20174,03762571,20,7,1,,A,51,E,170,D
20174,03762571,20,8,1,,A,100,E,180,D
20174,03762571,20,9,1,,A,115,E,190,D
20174,03762571,20,10,1,,A,58,E,200,D
20174,03762571,20,11,1,,A,77,E,210,D
20174,03762571,20,12,1,,A,72,E,220,D
20174,03762681,22,0,1,1,D,,H,,A
20174,03762681,22,1,1,,A,346,E,100,D
20174,03762681,22,2,1,,A,154,E,110,D
20174,03763061,26,0,1,2,D,,H,,A
20174,03763061,26,1,1,,A,205,E,100,D
20174,03763061,26,2,1,,A,45,E,110,D
20174,03763353,37,0,1,1,D,,H,,A
20174,03763353,37,1,1,,A,59,E,100,D
20174,03763353,37,2,1,,A,11,E,110,D
20174,03763353,37,3,1,,A,19,E,120,D
20174,03763353,37,4,1,,A,2,E,140,D
20174,03763353,37,5,1,,A,115,E,150,D
20174,03763353,37,6,1,,A,14,E,160,D
20174,03763353,37,7,1,,A,15,E,170,D
20174,03763353,37,8,1,,A,30,E,180,D
20174,03763353,37,9,1,,A,35,E,190,D
20174,03765571,36,0,1,4,D,,H,,A
20174,03765571,36,1,1,,A,104,E,100,D
20174,03765571,36,2,1,,A,46,E,110,D
20174,03765571,36,3,1,,A,67,E,120,D
20174,03765571,36,4,1,,A,535,E,150,D
20174,03765571,36,5,1,,A,15,E,160,D
20174,03765571,36,6,1,,A,221,E,170,D
20174,03765571,36,7,1,,A,12,E,190,D
20174,03765761,12,0,1,2,D,,H,,A
20174,03765761,12,1,1,,A,92,E,100,D
20174,03765761,12,2,1,,A,19,E,110,D
20174,03765761,12,3,1,,A,30,E,120,D
20174,03765761,12,4,1,,A,4,E,140,D
20174,03765761,12,5,1,,A,184,E,150,D
20174,03765761,12,6,1,,A,22,E,160,D
20174,03765761,12,7,1,,A,25,E,170,D
20174,03765761,12,8,1,,A,48,E,180,D
20174,03765761,12,9,1,,A,56,E,190,D
20174,03766011,11,0,1,1,D,,H,,A
20174,03766011,11,1,1,,A,171,E,100,D
20174,03766011,11,2,1,,A,47,E,110,D
20174,03766011,11,3,1,,A,73,E,120,D
20174,03766011,11,4,1,,A,253,E,130,D
20174,03766011,11,5,1,,A,25,E,140,D
20174,03766011,11,6,1,,A,328,E,150,D
20174,03766011,11,7,1,,A,20,E,170,D
20174,03766011,11,8,1,,A,5,E,180,D
20174,03766011,11,9,1,,A,78,E,190,D
20174,03776701,33,0,1,1,D,,H,,A
20174,03776701,33,1,1,,A,138,E,200,D
20174,03776701,33,2,1,,A,132,E,210,D
20174,03777121,39,0,1,1,D,,H,,A
20174,03777121,39,1,1,,A,50,E,130,D
20174,03777601,22,0,1,1,D,,H,,A
20174,03777601,22,1,1,,A,66,E,100,D
20174,03777601,22,2,1,,A,14,E,110,D
20174,03777841,22,0,1,1,D,,H,,A
20174,03777841,22,1,1,,A,39,E,100,D
20174,03777841,22,2,1,,A,11,E,110,D
20174,03778171,19,0,1,1,D,,H,,A
20174,03778171,19,1,1,,A,21,E,100,D
20174,03778171,19,2,1,,A,9,E,110,D
20174,03778321,17,0,1,2,D,,H,,A
20174,03778321,17,1,1,,A,81,E,100,D
20174,03778321,17,2,1,,A,34,E,110,D
20174,03778321,17,3,1,,A,49,E,120,D
20174,03778321,17,4,1,,A,63,E,130,D
20174,03778321,17,5,1,,A,394,E,150,D
20174,03778321,17,6,1,,A,8,E,160,D
20174,03778321,17,7,1,,A,162,E,170,D
20174,03778321,17,8,1,,A,9,E,190,D
20174,03778601,30,0,1,1,D,,H,,A
20174,03778601,30,1,1,,A,18,E,100,D
20174,03778601,30,2,1,,A,5,E,110,D
20174,03778601,30,3,1,,A,7,E,120,D
20174,03778601,30,4,1,,A,1,E,140,D
20174,03778601,30,5,1,,A,49,E,150,D
20174,03778831,45,0,1,6,D,,H,,A
20174,03778831,45,1,1,,A,66,G,100,D
20174,03778831,45,2,1,,A,14,G,110,D
20174,03779111,21,0,1,1,D,,H,,A
20174,03779111,21,1,1,,A,600,E,130,D
20174,03779511,24,0,1,1,D,,H,,A
20174,03779511,24,1,1,,A,193,E,100,D
20174,03779511,24,2,1,,A,65,E,110,D
20174,03779511,24,3,1,,A,76,E,120,D
20174,03779511,24,4,1,,A,7,E,140,D
20174,03779511,24,5,1,,A,529,E,150,D
20174,03779511,24,6,1,,A,130,E,190,D
20174,03779991,11,0,1,1,D,,H,,A
20174,03779991,11,1,1,,A,33,E,100,D
20174,03779991,11,2,1,,A,10,E,110,D
20174,03779991,11,3,1,,A,13,E,120,D
20174,03779991,11,4,1,,A,2,E,140,D
20174,03779991,11,5,1,,A,92,E,150,D
20174,03780231,11,0,1,16,D,,H,,A
20174,03780231,11,1,1,,A,599,E,100,D
20174,03780231,11,2,1,,A,164,E,110,D
20174,03780231,11,3,1,,A,257,E,120,D
20174,03780231,11,4,1,,A,888,E,130,D
20174,03780231,11,5,1,,A,89,E,140,D
20174,03780231,11,6,1,,A,1136,E,150,D
20174,03780231,11,7,1,,A,2,E,160,D
20174,03780231,11,8,1,,A,73,E,170,D
20174,03780231,11,9,1,,A,17,E,180,D
20174,03780231,11,10,1,,A,275,E,190,D
20174,03780621,60,0,1,3,D,,H,,A
20174,03780621,60,1,1,,A,5,E,100,D
20174,03780621,60,2,1,,A,1,E,110,D
20174,03780621,60,3,1,,A,1,E,120,D
20174,03780621,60,4,1,,A,11,E,130,D
20174,03780621,60,5,1,,A,5,E,140,D
20174,03780621,60,6,1,,A,16,E,150,D
20174,03780621,60,7,1,,A,3,E,200,D
20174,03780621,60,8,1,,A,6,E,210,D
20174,03780621,60,9,1,,A,2,E,220,D
20174,03780681,13,0,1,1,D,,H,,A
20174,03780681,13,1,1,,A,21,E,100,D
20174,03780681,13,2,1,,A,9,E,110,D
20174,03781641,36,0,1,4,D,,H,,A
20174,03781641,36,1,1,,A,158,E,100,D
20174,03781641,36,2,1,,A,32,E,110,D
20174,03781641,36,3,1,,A,52,E,120,D
20174,03781641,36,4,1,,A,8,E,140,D
20174,03781641,36,5,1,,A,317,E,150,D
20174,03781641,36,6,1,,A,39,E,160,D
20174,03781641,36,7,1,,A,43,E,170,D
20174,03781641,36,8,1,,A,83,E,180,D
20174,03781641,36,9,1,,A,96,E,190,D
20174,03781641,36,10,1,,A,48,E,200,D
20174,03781641,36,11,1,,A,64,E,210,D
20174,03781641,36,12,1,,A,60,E,220,D
20174,03782111,24,0,1,6,D,,H,,A
20174,03782111,24,1,1,,A,101,E,200,D
20174,03782111,24,2,1,,A,215,E,210,D
20174,03782111,24,3,1,,A,184,E,220,D
20174,03782221,74,0,1,5,D,,H,,A
20174,03782221,74,1,1,,A,84,E,100,D
20174,03782221,74,2,1,,A,21,E,110,D
20174,03782221,74,3,1,,A,27,E,200,D
20174,03782221,74,4,1,,A,35,E,210,D
20174,03782221,74,5,1,,A,33,E,220,D
20174,03782691,70,0,1,1,D,,H,,A
20174,03782691,70,1,1,,A,51,E,100,D
20174,03782691,70,2,1,,A,9,E,110,D
20174,03782691,70,3,1,,A,15,E,120,D
20174,03782691,70,4,1,,A,2,E,140,D
20174,03782691,70,5,1,,A,95,E,150,D
20174,03782691,70,6,1,,A,11,E,160,D
20174,03782691,70,7,1,,A,13,E,170,D
20174,03782691,70,8,1,,A,25,E,180,D
20174,03782691,70,9,1,,A,29,E,190,D
20174,03783741,36,0,1,1,D,,H,,A
20174,03783741,36,1,1,,A,72,E,100,D
20174,03783741,36,2,1,,A,19,E,110,D
20174,03783741,36,3,1,,A,30,E,200,D
20174,03783741,36,4,1,,A,22,E,210,D
20174,03783741,36,5,1,,A,7,E,220,D
20174,03784101,39,0,1,7,D,,H,,A
20174,03784101,39,1,1,,A,229,E,100,D
20174,03784101,39,2,1,,A,49,E,110,D
20174,03784101,39,3,1,,A,79,E,120,D
20174,03784101,39,4,1,,A,12,E,140,D
20174,03784101,39,5,1,,A,475,E,150,D
20174,03784101,39,6,1,,A,58,E,160,D
20174,03784101,39,7,1,,A,64,E,170,D
20174,03784101,39,8,1,,A,125,E,180,D
20174,03784101,39,9,1,,A,144,E,190,D
20174,03784101,39,10,1,,A,78,E,200,D
20174,03784101,39,11,1,,A,96,E,210,D
20174,03784101,39,12,1,,A,91,E,220,D
20174,03784421,17,0,1,1,D,,H,,A
20174,03784421,17,1,1,,A,102,E,100,D
20174,03784421,17,2,1,,A,36,E,110,D
20174,03784421,17,3,1,,A,77,E,120,D
20174,03784421,17,4,1,,A,365,E,130,D
20174,03784421,17,5,1,,A,39,E,140,D
20174,03784421,17,6,1,,A,647,E,150,D
20174,03784421,17,7,1,,A,17,E,160,D
20174,03784421,17,8,1,,A,57,E,170,D
20174,03784551,43,0,1,,C,,H,,A
20174,03784551,43,1,1,,A,88,G,100,D
20174,03784551,43,2,1,,A,19,G,110,D
20174,03784551,43,3,1,,A,34,G,120,D
20174,03784551,43,4,1,,A,4,G,140,D
20174,03784551,43,5,1,,A,184,G,150,D
20174,03784551,43,6,1,,A,22,G,160,D
20174,03784551,43,7,1,,A,25,G,170,D
20174,03784551,43,8,1,,A,48,G,180,D
20174,03784551,43,9,1,,A,56,G,190,D
20174,03784571,34,0,1,1,D,,H,,A
20174,03784571,34,1,1,,A,195,E,100,D
20174,03784571,34,2,1,,A,55,E,110,D
20174,03784681,33,0,1,2,D,,H,,A
20174,03784681,33,1,1,,A,165,E,100,D
20174,03784681,33,2,1,,A,35,E,110,D
20174,03785321,37,0,1,3,D,,H,,A
20174,03785321,37,1,1,,A,150,G,100,D
20174,03785321,37,2,1,,A,50,G,110,D
20174,03785442,31,0,1,1,D,,H,,A
20174,03785442,31,1,1,,A,123,E,100,D
20174,03785442,31,2,1,,A,27,E,110,D
20174,03797481,14,0,1,1,D,,H,,A
20174,03797481,14,1,1,,A,87,E,120,D
20174,03797481,14,2,1,,A,695,E,150,D
20174,03797481,14,3,1,,A,15,E,160,D
20174,03797481,14,4,1,,A,287,E,170,D
20174,03797481,14,5,1,,A,16,E,190,D
20174,03797621,21,0,1,2,D,,H,,A
20174,03797621,21,1,1,,A,211,E,100,D
20174,03797621,21,2,1,,A,56,E,110,D
20174,03797621,21,3,1,,A,88,E,120,D
20174,03797621,21,4,1,,A,30,E,140,D
20174,03797621,21,5,1,,A,389,E,150,D
20174,03797621,21,6,1,,A,1,E,160,D
20174,03797621,21,7,1,,A,25,E,170,D
20174,03797621,21,8,1,,A,6,E,180,D
20174,03797621,21,9,1,,A,94,E,190,D
20174,03797761,13,0,1,1,D,,H,,A
20174,03797761,13,1,1,,A,52,E,100,D
20174,03797761,13,2,1,,A,18,E,110,D
20174,03797761,13,3,1,,A,41,E,120,D
20174,03797761,13,4,1,,A,20,E,140,D
20174,03797761,13,5,1,,A,332,E,150,D
20174,03797761,13,6,1,,A,8,E,160,D
20174,03797761,13,7,1,,A,29,E,170,D
20174,03799201,72,0,1,2,D,,H,,A
20174,03799201,72,1,1,,A,83,E,100,D
20174,03799201,72,2,1,,A,17,E,110,D
20174,03800931,28,0,1,1,D,,H,,A
20174,03800931,28,1,1,,A,77,E,100,D
20174,03800931,28,2,1,,A,28,E,110,D
20174,03800931,28,3,1,,A,29,E,120,D
20174,03800931,28,4,1,,A,3,E,140,D
20174,03800931,28,5,1,,A,211,E,150,D
20174,03800931,28,6,1,,A,52,E,190,D
20174,03801621,17,0,1,1,D,,H,,A
20174,03801621,17,1,1,,A,147,E,100,D
20174,03801621,17,2,1,,A,52,E,110,D
20174,03801621,17,3,1,,A,103,E,200,D
20174,03801621,17,4,1,,A,98,E,210,D
20174,03802781,50,0,1,1,D,,H,,A
20174,03802781,50,1,1,,A,205,E,100,D
20174,03802781,50,2,1,,A,72,E,110,D
20174,03802781,50,3,1,,A,106,E,200,D
20174,03802781,50,4,1,,A,226,E,210,D
20174,03802781,50,5,1,,A,191,E,220,D
20174,03803791,23,0,1,1,D,,H,,A
20174,03803791,23,1,1,,A,824,E,100,D
20174,03803791,23,2,1,,A,176,E,110,D
20174,03804501,8,0,1,1,D,,H,,A
20174,03804501,8,1,1,,A,76,E,100,D
20174,03804501,8,2,1,,A,34,E,110,D
