QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20181,03842381,7,0,1,470,D,2,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843171,7,0,1,450,D,1,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843201,7,0,1,450,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843291,5,0,1,450,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03843891,10,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844411,28,0,1,450,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844411,29,0,1,460,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844411,30,0,1,470,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844411,31,0,1,470,D,1,D,01,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844411,32,0,1,490,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844581,11,0,1,460,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844751,4,0,1,460,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03844751,5,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03845261,9,0,1,470,D,1,D,11,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03845261,10,0,1,480,D,1,D,01,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03845721,10,0,1,450,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03845821,3,0,1,450,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03846261,9,0,1,450,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03846751,3,0,1,460,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03847211,5,0,1,450,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03847741,3,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03847771,4,0,1,500,D,1,D,11,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20181,03847771,4,1,1,450,D,1,D,11,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03847771,4,2,1,470,D,1,D,11,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03849221,3,0,1,450,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03849551,4,0,1,450,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03849821,7,0,1,450,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03849881,11,0,1,450,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03851104,6,0,1,460,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03851104,7,0,1,490,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03851861,4,0,1,470,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03851951,5,0,1,460,D,1,D,02,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03853721,1,0,1,460,D,1,D,12,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03853841,10,0,1,450,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03853901,8,0,1,450,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03854081,3,0,1,470,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03854271,6,0,1,460,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03854631,6,0,1,450,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03855041,8,0,1,470,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03855071,11,0,1,460,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03856211,10,0,1,450,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03856221,3,0,1,470,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03856231,2,0,1,470,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03856891,2,0,1,450,D,1,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03856931,10,0,1,470,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857091,4,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857091,5,0,1,450,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857091,6,0,1,450,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857181,4,0,1,470,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857401,3,0,1,470,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03857841,6,0,1,470,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03858611,8,0,1,450,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03859031,3,0,1,450,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03859091,8,0,1,470,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03859401,4,0,1,450,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03859611,2,0,1,460,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03859631,7,0,1,450,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03860021,5,0,1,450,D,1,D,02,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03860161,9,0,1,460,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03860241,11,0,1,450,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
