QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20172,03446934,1,0,1,195,D,1,D,01,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03447194,1,0,2,140,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03447324,1,0,1,195,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03447504,1,0,1,160,D,1,D,02,D,469,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03448344,1,0,1,195,D,1,D,01,D,990,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03448744,1,0,1,140,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03449094,1,0,1,195,D,2,D,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03449124,1,0,1,120,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03449124,2,0,1,100,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03449804,1,0,1,100,D,1,D,03,D,1193,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03450374,1,0,1,180,D,1,D,01,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03450514,1,0,1,180,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03462034,1,0,1,120,D,1,D,03,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03462204,1,0,1,120,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03462464,1,0,1,195,D,1,D,02,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03462464,2,0,1,120,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03462744,1,0,1,195,D,3,D,03,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03463144,1,0,1,195,D,1,D,02,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03463394,1,0,1,195,D,1,D,04,D,1070,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03463394,2,0,2,140,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03463714,1,0,1,100,D,1,D,03,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03463754,1,0,2,160,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03464274,1,0,1,140,D,1,D,02,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03464614,1,0,1,180,D,1,D,02,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03464694,1,0,1,120,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03464964,1,0,1,120,D,1,D,04,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03464994,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03465304,1,0,1,210,D,1,D,03,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03465304,2,0,2,100,D,1,D,02,D,2625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03465304,3,0,2,160,D,1,D,02,D,637,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03465554,1,0,1,120,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03465884,1,0,1,195,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03466144,1,0,1,220,D,1,D,03,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20172,03466144,1,1,1,120,D,1,D,03,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03466144,1,2,1,160,D,1,D,03,D,343,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03466144,1,3,1,195,D,1,D,03,D,185,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03466684,1,0,1,100,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03466964,1,0,1,100,D,1,D,04,D,1022,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03466964,2,0,1,210,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03467294,1,0,1,140,D,1,D,02,D,969,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03467844,1,0,1,160,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03467934,1,0,1,195,D,1,D,03,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03467984,1,0,1,195,D,1,D,03,D,412,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03468884,1,0,1,100,D,1,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03469794,1,0,1,180,D,1,D,03,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03469824,1,0,2,195,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03470004,1,0,1,120,D,3,D,03,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03470104,1,0,1,120,D,1,D,04,D,172,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03470974,1,0,1,100,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,0,1,220,D,1,D,03,D,,H,,A,,A,220,D,100,D,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,1,1,100,D,1,D,03,D,743,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,2,1,120,D,1,D,03,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,3,1,140,D,1,D,03,D,373,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,4,1,160,D,1,D,03,D,622,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,5,1,180,D,1,D,03,D,179,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,6,1,195,D,1,D,03,D,470,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03471154,1,7,1,210,D,1,D,03,D,142,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03492734,1,0,1,140,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03493094,1,0,1,120,D,1,D,03,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03493384,1,0,1,140,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03493594,1,0,1,195,D,1,D,04,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03493674,1,0,1,140,D,1,D,05,D,1300,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03493814,1,0,1,120,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03493954,1,0,1,120,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03494214,1,0,1,195,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03494274,1,0,1,100,D,3,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03494424,1,0,1,160,D,1,D,04,D,492,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03495004,1,0,1,140,D,1,D,05,D,1100,D,,A,70,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03496634,1,0,2,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03497004,1,0,1,195,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03497024,1,0,1,195,D,1,D,05,D,1938,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03497244,1,0,1,195,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03497784,1,0,1,195,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03498174,1,0,1,195,D,2,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03498954,1,0,1,100,D,1,D,05,D,2696,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03498954,2,0,1,140,D,1,D,05,D,1748,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03499074,1,0,1,140,D,1,D,05,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03499334,1,0,1,140,D,1,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03499744,1,0,1,120,D,1,D,04,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500014,1,0,1,140,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500014,2,0,1,210,D,1,D,03,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500014,3,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500124,1,0,1,160,D,1,D,03,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03500904,1,0,1,195,D,1,D,04,D,416,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501054,1,0,1,100,D,1,D,03,D,1172,D,,A,300,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501054,2,0,1,120,D,1,D,03,D,443,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501124,1,0,1,160,D,1,D,04,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501174,1,0,1,140,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501454,1,0,1,100,D,1,D,05,D,448,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501454,2,0,1,180,D,1,D,04,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03501454,3,0,2,180,D,1,D,03,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03502883,1,0,1,100,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03504103,1,0,1,140,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03504103,2,0,1,195,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03504343,1,0,1,140,D,1,D,01,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03505493,1,0,1,160,D,1,D,02,D,450,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03505983,1,0,1,120,D,1,D,01,D,125,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03506103,1,0,2,120,D,1,D,01,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03506343,1,0,1,120,D,1,D,02,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03506633,1,0,1,160,D,1,D,03,D,1145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03507293,1,0,2,160,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03507593,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03507643,1,0,2,120,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03508293,1,0,1,100,D,1,D,03,D,1288,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03508493,1,0,1,120,D,1,D,01,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03508793,1,0,1,120,D,1,D,03,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03509343,1,0,1,195,D,1,D,03,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03509863,1,0,1,100,D,2,D,,A,,A,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03509903,1,0,1,195,D,1,D,03,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03509983,1,0,1,120,D,1,D,03,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03510483,1,0,1,195,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03510553,1,0,1,195,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03510553,2,0,1,195,D,3,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03510693,1,0,1,140,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03511233,1,0,1,195,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03511353,1,0,1,140,D,1,D,03,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03511433,1,0,1,120,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03512433,1,0,1,120,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03512453,1,0,1,160,D,1,D,02,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03512823,1,0,1,120,D,1,D,02,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03512913,1,0,1,140,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03524073,1,0,1,140,D,1,D,04,D,1924,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03524333,1,0,1,195,D,1,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03524363,1,0,1,120,D,1,D,03,D,206,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03525873,1,0,1,120,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526183,1,0,1,120,D,1,D,02,D,235,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526183,2,0,1,100,D,1,D,02,D,434,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526283,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526283,2,0,1,140,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526443,1,0,1,120,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526633,1,0,1,100,D,1,D,04,D,389,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526653,1,0,1,140,D,1,D,02,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03526953,1,0,1,195,D,1,D,02,D,749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527243,1,0,2,195,D,1,D,02,D,400,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527433,1,0,1,195,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03527643,1,0,2,120,D,1,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528083,1,0,1,120,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03528383,1,0,1,120,D,1,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03530193,1,0,2,195,D,1,D,02,D,400,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03530563,1,0,1,160,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532083,1,0,1,220,D,1,D,04,D,,H,,A,,A,160,D,120,D,100,D,,A,,A,,A,,A,,A,,A
20172,03532083,1,1,1,160,D,1,D,04,D,244,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532083,1,2,1,120,D,1,D,04,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532083,1,3,1,100,D,1,D,04,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532333,1,0,1,195,D,1,D,02,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532443,1,0,1,160,D,1,D,03,D,691,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03532793,1,0,1,120,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03533103,1,0,1,195,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03533854,1,0,1,195,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03534353,1,0,1,140,D,1,D,03,D,545,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03534513,1,0,1,140,D,1,D,03,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03534513,2,0,1,195,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03545463,1,0,1,160,D,1,D,05,D,1117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03545663,1,0,1,120,D,1,D,05,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03545753,1,0,1,195,D,1,D,05,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03545883,1,0,1,120,D,1,D,05,D,346,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03546113,1,0,1,160,D,1,D,04,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03546333,1,0,2,140,D,1,D,03,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03546343,1,0,1,195,D,1,D,05,D,1297,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03547273,1,0,2,120,D,1,D,03,D,257,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03547573,1,0,1,140,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03547673,1,0,1,140,D,1,D,05,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03547673,2,0,1,160,D,1,D,05,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03548043,1,0,2,120,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03548333,1,0,1,120,D,1,D,05,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03548563,1,0,1,160,D,1,D,05,D,562,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03549403,1,0,1,195,D,2,D,,A,,A,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03549483,1,0,2,180,D,1,D,03,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03549743,1,0,1,140,D,1,D,05,D,995,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03549743,2,0,1,180,D,1,D,05,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03550583,1,0,1,120,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03550723,1,0,2,195,D,1,D,03,D,849,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03551163,1,0,1,120,D,3,D,03,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03551203,1,0,1,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03551313,1,0,1,160,D,3,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03551523,1,0,1,120,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03552053,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03552053,2,0,1,100,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03552053,3,0,1,140,D,1,D,03,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03552053,4,0,1,160,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03552933,1,0,1,195,D,1,D,03,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03553434,1,0,1,195,D,2,D,,A,,A,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03553583,1,0,1,100,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03553843,1,0,1,195,D,1,D,05,D,723,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03554183,1,0,1,160,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03554343,1,0,1,160,D,1,D,04,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03555113,1,0,2,140,D,1,D,03,D,1085,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03555133,1,0,1,140,D,1,D,04,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03555523,1,0,1,220,D,1,D,05,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20172,03555523,1,1,1,100,D,1,D,05,D,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03555523,1,2,1,120,D,1,D,05,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03555603,1,0,1,120,D,1,D,05,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03555773,1,0,2,195,D,1,D,03,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03556133,1,0,1,120,D,1,D,04,D,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03566572,1,0,1,120,D,1,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03566632,1,0,1,100,D,1,D,02,D,1070,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03566632,2,0,1,140,D,1,D,02,D,1070,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03566632,3,0,1,160,D,1,D,02,D,1070,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03567362,1,0,1,120,D,1,D,03,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03567362,2,0,1,160,D,1,D,02,D,452,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03567362,3,0,1,195,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03567862,1,0,1,195,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03568002,1,0,1,120,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03568382,1,0,1,140,D,1,D,01,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03568482,1,0,1,120,D,1,D,02,D,245,D,,A,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03568562,1,0,1,120,D,1,D,03,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569202,1,0,1,195,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569212,1,0,1,195,D,1,D,03,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569462,1,0,2,120,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569822,1,0,1,120,D,1,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569822,2,0,1,140,D,1,D,01,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571362,1,0,1,140,D,1,D,01,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571832,1,0,1,220,D,1,D,02,D,,H,,A,,H,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20172,03571832,1,1,1,160,D,1,D,02,D,610,E,,A,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571832,1,2,1,100,D,1,D,02,D,790,E,,A,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572782,1,0,2,140,D,1,D,01,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572902,1,0,1,195,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03573263,1,0,2,140,D,1,D,01,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03573263,2,0,2,195,D,1,D,01,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03573462,1,0,1,160,D,1,D,02,D,577,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
