QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20173,03534424,26,0,1,1,D,2,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A
20173,03534434,43,0,1,1,D,2,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,60,D,,A,,A,,A,,A,,A,,A,120,D,,A
20173,03534474,41,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,100,D,15,D,,A,,A,450,D,,A,,A,,A,,A,200,D,,A,200,D,,A
20173,03534504,40,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1300,D,,A,,A,700,D,,A
20173,03534584,46,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,15,D,160,D,,A,,A,,A,100,D,,A,,A,,A,,A,80,D,4,F,20,D,600,D,,A,,A,,A,200,D,,A,,A,160,D,,A
20173,03534584,47,0,1,1,D,3,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,50,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,400,D,,A
20173,03534584,48,0,1,1,D,4,D,1,D,05,D,1,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,15,D,600,D,,A,,A,,A,40,D,,A,,A,,A,,A,15,D,,A,30,D,130,D,,A,,A,,A,,A,,A,,A,30,D,,A
20173,03534604,34,0,1,1,D,2,D,2,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,38,D,5,D,,A,,A,,A,,A,,A,,A,,A,20,D,,A,40,D
20173,03534604,35,0,2,1,D,1,D,1,D,05,D,2,D,1,D,1,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,7,G,88,G,30,G,1,G,5,G,,A,,A,,A,,A,,A,26,D,,A,,A,73,G,28,G,,A,123,G,25,G,13,G,,A,90,G,,A
20173,03534614,32,0,2,1,D,1,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20173,03545664,63,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,25,D,,A,,A,200,D,,A,,A,175,D,40,D
20173,03545664,64,0,1,1,D,2,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,420,D,200,D,60,D,,A,250,D,30,D,,A,,A,250,D,30,D,,A,170,D,150,D
20173,03545694,28,0,1,1,D,2,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D
20173,03545724,15,0,1,1,D,2,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,18,D,50,D,25,D,,A,,A,,A,,A,50,D,15,D
20173,03545794,29,0,1,2,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,11,D,,A,,A,,A,,A,50,D,500,D,,A,,A,,A,,A,,A,,A,350,D,,A,50,D,,A,,A,500,D,,A,,A,,A,,A,,A,,A,260,D,,A
20173,03545874,10,0,1,1,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,7,D,,A,300,D,30,D,10,D,,A,50,D,,A,,A,50,D,0,D
20173,03545874,11,0,1,1,D,2,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20173,03545954,25,0,1,1,D,1,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,600,D,,A,90,D,,A,,A,,A,,A,200,D,0,D
20173,03545954,26,0,1,1,D,2,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,600,D,,A,90,D,,A,,A,,A,,A,200,D,0,D
20173,03545984,24,0,1,1,D,1,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,18,D,,A,,A,,A,,A,85,D,,A,,A,50,D,,A
20173,03546014,59,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,30,D,,A,20,D,,A,,A,120,D,,A,,A,80,D,30,D
20173,03546014,60,0,1,1,D,2,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,9,D,,A,15,D,80,D,,A,,A,,A,20,D,20,D,,A,45,D,,A
20173,03546024,30,0,1,1,D,2,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,200,D,,A
20173,03546024,31,0,1,1,D,3,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,389,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,475,D,,A,,A,,A,,A,,A,,A,150,D,,A
20173,03546074,52,0,1,1,D,2,D,1,D,08,D,3,D,1,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,612,G,70,G,,A,,A,335,D,20,D,,A,393,G,,A
20173,03546094,41,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,850,D,75,D,,A
20173,03546134,40,0,2,1,D,1,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,,A,,A,,A,,A,,A,32,D,10,D,,A,175,D,300,D,100,D
20173,03546144,28,0,1,1,D,1,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,3280,D,,A,,A,,A,,A,,A,,A,,A,2005,D,,A,,A,,A,4534,T,,A,,A,,A,110,D,180,D,,A,450,D,30,D
20173,03546164,28,0,1,1,D,2,D,1,D,08,D,7,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,1200,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1800,D,30,D,25,D,,A,240,D,150,D,,A,220,D,125,D
20173,03546314,28,0,1,1,D,4,D,2,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,50,D
20173,03546344,53,0,1,1,D,2,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,380,D,,A,,A,,A,,A,,A,,A,150,D,,A
20173,03546344,54,0,1,1,D,3,D,1,D,06,D,11,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,,A,,A,,A,563,G,3563,G,199,G,444,G,700,G,,A,,A,,A,,A,,A,,A,,A,,A,4534,W,510,G,,A,,A,,A,,A,5000,D,1146,G,,A
20173,03546424,40,0,1,2,D,2,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,40,D
20173,03546454,39,0,1,1,D,3,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,30,D,,A,,A,40,D,,A,125,D,220,D,,A
20173,03546494,39,0,1,2,D,3,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,38,D,,A
20173,03546634,16,0,1,1,D,1,D,1,D,06,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20173,03546634,17,0,1,1,D,2,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20173,03546714,27,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,100,D,,A,,A,,A,28,D,,A,100,D,,A
20173,03546714,28,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,12,D,,A,350,D,150,D,,A,,A,,A,,A,,A,50,D,,A
20173,03546714,29,0,1,1,D,3,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,250,D,40,D,,A,,A,450,D,50,D,,A,,A,,A,,A,,A,100,D,,A
20173,03546744,16,0,1,1,D,1,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,100,D,,A,,A,4534,T,,A,,A,,A,,A,100,D,,A,1000,D,,A
20173,03546814,43,0,1,1,D,2,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,18,D
20173,03546824,47,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A
20173,03546844,27,0,1,1,D,4,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,4,D,,A,,A,,A,,A,,A,,A,,A,5,D,,A,20,D
20173,03546844,28,0,1,1,D,5,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D
20173,03546844,29,0,1,1,D,6,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,525,D,,A,,A,,A,,A,,A,,A,80,D,,A
20173,03546844,30,0,1,1,D,7,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,30,D
20173,03546844,31,0,2,1,D,3,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,200,D,,A,,A,,A,40,D,,A
20173,03546914,32,0,1,1,D,3,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,105,D
20173,03546944,48,0,1,1,D,1,D,1,D,07,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,150,D,140,D,120,D
20173,03546954,42,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,75,D,,A,,A,,A,40,D,,A,,A,100,D,,A
20173,03546954,43,0,1,1,D,2,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20173,03547014,34,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,1500,D,120,D,,A,,A,80,D,,A,,A,180,D,100,D
20173,03547064,82,0,1,1,D,4,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,D,,A,175,D,,A,,A,,A,5,D,,A,,A,126,D,23,D
20173,03547064,83,0,1,1,D,5,D,2,D,06,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20173,03547064,84,0,1,1,D,6,D,2,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20173,03547064,85,0,1,1,D,7,D,3,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20173,03547274,26,0,1,1,D,5,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,375,D,,A,,A,,A,,A,,A,,A,240,D,200,D
20173,03547274,27,0,1,1,D,6,D,1,D,08,D,17,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,G,1350,G,785,G,3,G,19,G,,A,,A,,A,,A,,A,17,G,3,G,,A,203,G,30,G,14,G,55,G,71,G,37,G,,A,69,G,24,G
20173,03547274,28,0,1,1,D,7,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,112,D,,A,,A,,A,,A,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20173,03547274,29,0,2,1,D,3,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,370,D,,A,,A,,A,,A,,A,,A,300,D,,A
20173,03547284,45,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,100,D,,A,,A,,A,,A,,A,200,D,,A
20173,03547354,24,0,1,1,D,1,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A
20173,03547384,15,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,20,D,,A,200,D,,A
20173,03547454,33,0,1,1,D,1,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,101,F,,A,,A,4534,T,,A,,A,,A,,A,,A,,A,120,F,,A
20173,03547484,15,0,1,1,D,1,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,40,D,,A,,A,300,D,,A
20173,03547524,41,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,400,D,,A,,A,30,D,,A,,A,,A,200,D,,A
20173,03547574,26,0,1,1,D,2,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,40,D,40,D
20173,03547574,27,0,1,1,D,4,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,80,D,,A,,A,,A,,A,,A,,A,40,D,25,D
20173,03547624,42,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,15,D,,A,,A,,A,,A,,A,65,D,100,D
20173,03547624,43,0,1,1,D,3,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,10,D,,A,,A,,A,,A,,A,30,D,,A
20173,03547634,25,0,1,2,D,1,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,750,D,30,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,50,D,,A,,A,150,D,50,D
20173,03547714,37,0,1,1,D,1,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,105,D,,A,,A,,A,15,D,,A,,A,80,D,,A
20173,03547724,24,0,1,2,D,1,D,1,D,07,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,,A,,A,1,D,,A
20173,03547744,56,0,1,1,D,2,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,D,,A
20173,03547744,57,0,1,1,D,3,D,1,D,06,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20173,03547744,58,0,1,1,D,4,D,1,D,08,D,5,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,G,,A,,A,,A,,A,,A,,A,2,D,,A
20173,03547814,37,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,50,D
20173,03547814,38,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,20,D,,A,,A,,A,,A,,A,,A,50,D,5,D
20173,03547864,23,0,1,1,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,50,D,,A,900,D,200,D,,A
20173,03547934,79,0,1,1,D,2,D,1,D,06,D,11,D,1,D,1,D,2,D,1,D,01,D,02,D,,A,04,D,05,D,,A,,A,,A,,A,,A,,A,16,D,,A,34,D,0,D,,A,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,233,G,42,G,,A,31,G,153,G,104,G,,A,179,G,,A
20173,03547934,80,0,1,1,D,3,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,102,D,,A,20,D,287,D,,A,,A,,A,80,D,10,D,,A,415,D,,A
20173,03547954,18,0,1,2,D,3,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,20,D,,A,,A,,A,,A,200,D,,A,,A,100,D,30,D
20173,03547954,19,0,1,2,D,4,D,1,D,07,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A
