QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_,EQBPURCH
20173,03548744,5,0,1,190,D,08,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03548884,5,0,1,220,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03548944,26,0,1,120,D,06,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03548944,27,0,1,170,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03548984,13,0,1,130,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549054,11,0,1,190,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549254,25,0,1,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549274,9,0,1,110,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549714,10,0,1,190,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549714,11,0,1,190,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549714,12,0,1,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549714,13,0,2,190,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03549714,14,0,2,110,D,06,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03550074,17,0,1,140,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03550074,18,0,1,190,D,07,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03550854,1,0,1,140,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03550874,5,0,1,190,D,07,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551204,29,0,1,190,D,07,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551224,11,0,1,130,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551334,3,0,1,170,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551524,5,0,1,200,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551524,6,0,1,200,D,08,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551524,7,0,2,200,D,06,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551554,17,0,1,190,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551554,18,0,1,190,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551554,19,0,2,190,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551564,2,0,1,190,D,08,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551574,13,0,1,200,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551574,14,0,1,190,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551794,30,0,1,190,D,07,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551794,31,0,1,190,D,08,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551794,32,0,1,110,D,08,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551794,33,0,1,200,D,06,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551794,34,0,2,190,D,06,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551884,1,0,1,220,D,06,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551884,13,0,1,200,D,06,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551884,14,0,1,200,D,07,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551884,15,0,1,200,D,08,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551954,7,0,1,190,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03551994,13,0,1,190,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552144,16,0,1,190,D,07,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552144,17,0,1,200,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552334,10,0,1,200,D,06,D,297,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552334,11,0,2,110,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552404,9,0,1,190,D,06,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552404,10,0,1,190,D,07,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552404,11,0,1,190,D,08,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552404,12,0,2,190,D,06,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552504,15,0,1,200,D,06,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552504,16,0,1,200,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552504,17,0,1,200,D,08,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552504,18,0,1,190,D,08,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552644,3,0,1,130,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552644,4,0,1,190,D,06,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552854,8,0,1,110,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03552854,9,0,1,200,D,07,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553364,1,0,1,190,D,07,D,309,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553504,5,0,1,200,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553794,5,0,1,130,D,06,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553794,6,0,1,130,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553794,7,0,1,130,D,08,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553894,3,0,1,190,D,06,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553894,4,0,1,190,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03553894,5,0,1,190,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554114,2,0,1,110,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554144,3,0,1,110,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554154,6,0,1,110,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554314,15,0,1,190,D,07,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554314,16,0,1,190,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554314,17,0,1,190,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554314,18,0,2,190,D,06,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554374,12,0,1,110,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554414,16,0,1,190,D,06,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554414,17,0,1,190,D,08,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554794,7,0,1,110,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554964,10,0,1,190,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03554964,11,0,1,190,D,08,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03555744,19,0,1,110,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03555814,6,0,1,190,D,06,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03555814,7,0,1,130,D,07,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03556104,4,0,1,200,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03556104,5,0,1,200,D,08,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03556104,6,0,2,200,D,06,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03566533,14,0,1,220,D,06,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03566973,4,0,1,190,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567093,12,0,1,190,D,04,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567093,13,0,1,190,D,05,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567093,14,0,1,190,D,06,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567093,15,0,2,190,D,04,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567203,3,0,1,190,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567203,4,0,1,190,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567263,4,0,1,190,D,06,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03567713,23,0,1,110,D,06,D,117,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03568173,1,0,1,130,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03568193,7,0,1,130,D,05,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03568483,17,0,2,190,D,04,D,598,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03568503,2,0,1,130,D,06,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03568543,9,0,1,190,D,05,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03568583,13,0,1,190,D,05,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03568903,4,0,1,190,D,06,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03569073,5,0,1,130,D,06,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03569593,9,0,1,200,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03569593,10,0,1,190,D,05,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03569813,3,0,1,190,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03569813,4,0,1,200,D,04,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03569903,5,0,1,130,D,05,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03569943,19,0,1,220,D,04,D,234,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570003,10,0,1,190,D,04,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570283,3,0,1,120,D,06,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,0,1,210,D,06,D,,H,210,D,110,D,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,1,1,100,D,06,D,282,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,2,1,110,D,06,D,186,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,3,1,120,D,06,D,82,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,4,1,130,D,06,D,259,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,5,1,140,D,06,D,85,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,6,1,150,D,06,D,277,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,7,1,160,D,06,D,152,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,8,1,170,D,06,D,155,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,9,1,190,D,06,D,199,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,10,1,200,D,06,D,194,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,3,11,1,220,D,06,D,129,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,4,0,1,190,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,5,0,1,190,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03570743,6,0,1,190,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571083,8,0,1,200,D,04,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571083,9,0,1,190,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571103,10,0,1,220,D,05,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571103,11,0,1,200,D,04,D,373,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571103,12,0,2,190,D,04,D,271,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571263,11,0,1,220,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571813,1,0,1,110,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03571863,3,0,2,190,D,04,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03572283,11,0,1,190,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03572763,10,0,1,190,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03572783,1,0,2,190,D,04,D,284,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03572883,9,0,1,190,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03572883,10,0,1,190,D,06,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03573533,11,0,1,110,D,06,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03573583,6,0,1,190,D,06,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03573783,6,0,1,120,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03573903,5,0,1,110,D,06,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574243,20,0,1,190,D,05,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574243,21,0,1,190,D,06,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574243,22,0,1,190,D,06,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574243,23,0,2,190,D,04,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574473,6,0,1,200,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574713,6,0,1,190,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574713,7,0,1,200,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574753,14,0,1,110,D,05,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574753,15,0,1,110,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574753,16,0,1,220,D,05,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03574753,17,0,2,110,D,04,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03575503,5,0,1,190,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03575503,6,0,1,190,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03575863,1,0,1,110,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03576143,13,0,1,190,D,06,D,196,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03576453,10,0,1,190,D,04,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03576453,11,0,1,190,D,06,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03576773,14,0,1,130,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03576773,15,0,2,130,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03577133,15,0,1,110,D,06,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03577133,16,0,2,170,D,04,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03587993,2,0,1,190,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03588353,7,0,1,190,D,06,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03588613,6,0,1,220,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589213,7,0,1,190,D,05,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589213,8,0,1,190,D,06,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589213,9,0,1,190,D,07,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589253,8,0,1,220,D,07,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589433,3,0,1,190,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589443,4,0,1,190,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589443,5,0,1,200,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589463,6,0,1,200,D,05,D,445,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589563,8,0,1,130,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589703,14,0,1,170,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589743,7,0,1,200,D,05,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589833,8,0,1,190,D,07,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589883,17,0,1,110,D,06,D,143,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03589903,8,0,1,190,D,05,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590043,7,0,2,130,D,05,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590123,4,0,1,190,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590193,5,0,2,190,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590193,6,0,2,130,D,05,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590383,6,0,1,190,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590443,2,0,1,200,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590543,3,0,1,190,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590653,4,0,1,200,D,05,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590723,10,0,1,190,D,06,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590743,2,0,1,200,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03590743,3,0,2,200,D,05,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03591123,17,0,1,130,D,07,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03591893,26,0,1,220,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592153,13,0,1,200,D,05,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592153,14,0,1,200,D,06,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592153,15,0,1,200,D,07,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592203,3,0,1,130,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592343,16,0,1,190,D,05,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592343,17,0,1,190,D,06,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592343,18,0,1,190,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592393,9,0,1,220,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592393,10,0,1,130,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592423,4,0,1,190,D,05,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03592463,6,0,1,190,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03593403,11,0,1,130,D,07,D,3512,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03593423,8,0,1,130,D,05,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03593663,20,0,1,190,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03593663,21,0,2,190,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03593833,3,0,1,130,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594003,6,0,1,110,D,05,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594003,7,0,1,110,D,06,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594003,8,0,1,110,D,07,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594703,5,0,1,190,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594703,6,0,1,190,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594863,27,0,1,200,D,05,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594863,28,0,1,200,D,06,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03594863,29,0,1,200,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595023,9,0,1,190,D,05,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595033,2,0,1,200,D,06,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595033,3,0,1,200,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595033,4,0,2,200,D,05,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595323,8,0,1,130,D,05,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595323,9,0,1,150,D,05,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595333,13,0,1,200,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595573,7,0,1,200,D,07,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03595953,8,0,1,190,D,06,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596013,12,0,1,200,D,06,D,245,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596013,13,0,1,170,D,06,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596013,14,0,1,110,D,06,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596013,15,0,1,110,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596043,8,0,1,190,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596253,9,0,1,190,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596533,18,0,1,220,D,07,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596993,1,0,1,200,D,06,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596993,2,0,1,200,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03596993,3,0,2,200,D,05,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03597043,19,0,1,190,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03597103,1,0,2,110,D,05,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03597473,14,0,1,190,D,05,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03597843,5,0,1,170,D,06,D,426,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03597843,25,0,1,220,D,06,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03597843,26,0,1,220,D,05,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598093,7,0,1,190,D,06,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598093,8,0,2,110,D,05,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598533,5,0,1,190,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598593,9,0,1,110,D,08,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598633,8,0,1,200,D,06,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598633,9,0,1,200,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598633,10,0,1,200,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598633,11,0,1,110,D,08,D,231,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598723,11,0,1,190,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598723,12,0,1,190,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03598723,13,0,1,190,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03599193,6,0,2,190,D,06,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03599433,6,0,1,210,D,08,D,,H,210,D,130,D,,A,,A,,A,,A,,A,,A,,A,
20173,03599433,6,1,1,110,D,08,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03599433,6,2,1,120,D,08,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03599433,6,3,1,130,D,08,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03599433,6,4,1,170,D,08,D,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20173,03599433,6,5,1,190,D,08,D,74,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
