QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20174,03692872,20,0,1,410,D,1,D,09,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20174,03692872,21,0,1,420,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692872,22,0,1,420,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692872,23,0,1,620,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692882,41,0,1,200,D,1,D,07,D,413,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692882,42,0,1,620,D,1,D,07,D,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692892,7,0,1,620,D,1,D,13,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692922,12,0,1,410,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03692922,13,0,1,410,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03692922,14,0,2,420,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692932,11,0,1,620,D,1,D,09,D,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692962,16,0,1,620,D,1,D,13,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03692992,29,0,1,200,D,1,D,09,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693002,7,0,1,620,D,1,D,13,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693042,14,0,1,200,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693092,21,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693132,16,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693212,15,0,1,120,D,1,D,09,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693212,16,0,1,420,D,1,D,09,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693212,17,0,1,510,D,1,D,08,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693242,27,0,1,420,D,1,D,08,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693242,28,0,1,420,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693242,29,0,1,420,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693242,30,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693242,31,0,1,510,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693272,18,0,1,110,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693272,19,0,1,620,D,1,D,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693292,16,0,1,200,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693292,17,0,1,410,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20174,03693292,18,0,1,410,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03693292,19,0,1,620,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693302,8,0,1,200,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693302,9,0,1,330,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693332,16,0,1,130,D,1,D,09,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693332,16,1,1,120,D,1,D,09,D,143,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693332,16,2,1,110,D,1,D,09,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693332,17,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693332,18,0,2,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,44,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,45,0,1,420,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,46,0,1,330,D,1,D,09,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,47,0,1,330,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,48,0,1,420,D,1,D,08,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,49,0,1,110,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,50,0,1,510,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,51,0,1,510,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693352,52,0,1,620,D,1,D,13,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693362,17,0,1,420,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693362,18,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693372,30,0,1,410,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03693372,31,0,1,410,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03693372,32,0,1,410,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03693372,33,0,1,620,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693372,34,0,2,620,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693432,13,0,1,110,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693432,14,0,1,110,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693432,15,0,1,410,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03693432,16,0,1,410,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03693432,17,0,1,410,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03693472,12,0,1,620,D,1,D,13,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693512,26,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693552,12,0,2,510,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693552,13,0,2,530,D,1,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693592,15,0,1,200,D,1,D,09,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693592,16,0,1,110,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693592,17,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693602,13,0,1,330,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693602,14,0,1,330,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693602,15,0,1,330,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693602,16,0,1,620,D,1,D,13,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693612,14,0,1,620,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693662,14,0,1,120,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693662,15,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693682,17,0,1,200,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693682,18,0,1,420,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693682,19,0,1,620,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693692,25,0,1,130,D,1,D,07,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693692,25,1,1,110,D,1,D,07,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693692,25,2,1,120,D,1,D,07,D,93,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693692,26,0,1,620,D,1,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693772,17,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693772,18,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693772,19,0,1,510,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693782,10,0,1,900,D,1,D,09,D,,H,620,D,330,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693782,10,1,1,620,D,1,D,09,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693782,10,2,1,330,D,1,D,09,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693782,10,3,1,420,D,1,D,09,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693802,13,0,1,420,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693802,14,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693802,15,0,1,510,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03693902,6,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694072,9,0,1,330,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694072,10,0,1,330,D,1,D,08,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694072,11,0,1,410,D,1,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03694092,24,0,1,200,D,1,D,08,D,482,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694092,25,0,1,200,D,1,D,09,D,481,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694092,26,0,1,510,D,1,D,08,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694092,27,0,2,200,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694102,11,0,1,410,D,1,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20174,03694102,12,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694102,13,0,1,655,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20174,03694102,14,0,1,655,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20174,03694102,15,0,1,655,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20174,03694102,16,0,2,620,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694122,14,0,1,420,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694212,14,0,1,420,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694212,15,0,1,620,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694212,16,0,1,620,D,1,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694212,17,0,1,510,D,1,D,09,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694212,18,0,1,530,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694222,7,0,1,420,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694222,8,0,1,420,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694342,11,0,1,200,D,2,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694352,6,0,1,110,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694352,7,0,1,200,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694462,27,0,1,420,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694462,28,0,1,420,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694462,29,0,1,410,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03694462,30,0,1,410,D,1,D,08,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03694462,31,0,1,410,D,1,D,09,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20174,03694462,32,0,1,620,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694462,33,0,1,620,D,1,D,09,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694482,8,0,1,330,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694532,18,0,1,420,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694532,19,0,1,530,D,1,D,08,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694532,20,0,1,620,D,1,D,13,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694542,19,0,1,200,D,1,D,09,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694582,16,0,1,420,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694582,17,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694602,8,0,1,620,D,1,D,07,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694652,13,0,1,200,D,1,D,09,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694652,14,0,1,420,D,1,D,09,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694682,14,0,1,900,D,1,D,09,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694682,14,1,1,510,D,1,D,09,D,288,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694682,14,2,1,420,D,1,D,09,D,192,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694682,15,0,2,420,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694712,15,0,1,120,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694712,16,0,2,130,D,1,D,07,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694712,16,1,2,110,D,1,D,07,D,86,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694712,16,2,2,120,D,1,D,07,D,214,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694782,21,0,1,120,D,1,D,09,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694782,22,0,1,200,D,1,D,07,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694802,15,0,1,620,D,1,D,13,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694812,10,0,1,420,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694812,11,0,1,620,D,1,D,07,D,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694812,12,0,1,620,D,1,D,08,D,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694812,13,0,1,620,D,1,D,09,D,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694852,18,0,1,200,D,1,D,09,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694852,19,0,1,200,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694852,20,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694852,21,0,1,620,D,1,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694852,22,0,1,620,D,1,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694852,23,0,1,620,D,1,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694852,24,0,2,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694882,10,0,1,620,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,23,0,1,420,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,24,0,1,420,D,2,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,25,0,1,420,D,2,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,26,0,1,420,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,27,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,28,0,1,620,D,2,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,29,0,2,420,D,2,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694902,30,0,2,420,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694932,19,0,1,200,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694932,20,0,1,330,D,1,D,07,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694972,13,0,1,110,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694972,14,0,2,330,D,1,D,07,D,540,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694992,13,0,1,330,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694992,14,0,1,420,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694992,15,0,1,620,D,1,D,08,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03694992,16,0,1,620,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695012,17,0,1,620,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695043,14,0,1,620,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695043,15,0,2,620,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695062,5,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695092,16,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695182,16,0,1,120,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695192,11,0,1,510,D,1,D,08,D,311,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695222,17,0,1,420,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695222,18,0,1,620,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695242,21,0,1,110,D,1,D,09,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695242,22,0,1,200,D,1,D,08,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695262,18,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695302,10,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695362,26,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695362,27,0,1,420,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695362,28,0,1,510,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695362,29,0,1,510,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695362,30,0,2,420,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695372,8,0,1,110,D,1,D,07,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695372,9,0,1,620,D,1,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695412,6,0,1,620,D,1,D,13,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695422,7,0,1,900,D,1,D,07,D,,H,510,D,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695422,7,1,1,510,D,1,D,07,D,240,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695422,7,2,1,620,D,1,D,07,D,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695422,7,3,1,420,D,1,D,07,D,144,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695422,8,0,1,410,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20174,03695472,12,0,1,200,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695472,13,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695592,9,0,1,620,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695602,5,0,1,420,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695602,6,0,1,620,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695632,9,0,1,200,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695682,14,0,1,200,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695682,15,0,1,620,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695702,19,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695722,17,0,1,120,D,1,D,09,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695772,5,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695772,6,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695772,7,0,1,420,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695782,15,0,1,200,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695782,16,0,1,200,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695782,17,0,1,200,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695832,7,0,1,420,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695832,8,0,1,420,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695842,27,0,1,120,D,1,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695842,28,0,1,420,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695842,29,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695842,30,0,2,110,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03695872,17,0,1,700,D,1,D,13,D,1140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
