QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20171,03533802,45,0,1,410,D,11,D,7,D,,A,,A,,A,,A
20171,03533802,46,0,1,420,D,11,D,76,D,,A,,A,,A,,A
20171,03533853,22,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20171,03533882,34,0,1,410,D,11,D,35,D,,A,,A,,A,,A
20171,03533912,52,0,2,420,D,11,D,95,D,,A,,A,,A,,A
20171,03534122,20,0,1,410,D,01,D,37,D,,A,,A,,A,,A
20171,03534132,50,0,1,420,D,01,D,150,D,,A,,A,,A,,A
20171,03534132,51,0,1,400,D,12,D,70,D,,A,,A,,A,,A
20171,03534182,31,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20171,03534272,55,0,1,420,D,01,D,40,D,,A,,A,,A,,A
20171,03534422,41,0,2,420,D,11,D,89,D,,A,,A,,A,,A
20171,03534502,50,0,2,420,D,11,D,101,D,,A,,A,,A,,A
20171,03534582,49,0,1,420,D,12,D,103,D,,A,,A,,A,,A
20171,03534612,49,0,1,400,D,12,D,75,D,,A,,A,,A,,A
20171,03534732,61,0,2,420,D,11,D,250,D,,A,,A,,A,,A
20171,03545492,25,0,2,410,D,12,D,40,D,,A,,A,,A,,A
20171,03545522,43,0,1,405,D,12,D,45,D,,A,,A,,A,,A
20171,03545522,44,0,1,400,D,01,D,7,D,,A,,A,,A,,A
20171,03545522,45,0,2,400,D,12,D,20,D,,A,,A,,A,,A
20171,03545522,46,0,2,405,D,12,D,56,D,,A,,A,,A,,A
20171,03545552,19,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20171,03545662,72,0,1,420,D,01,D,50,D,,A,,A,,A,,A
20171,03545662,73,0,2,420,D,12,D,65,D,,A,,A,,A,,A
20171,03545692,48,0,1,420,D,01,D,111,D,,A,,A,,A,,A
20171,03545702,26,0,1,420,D,12,D,77,D,,A,,A,,A,,A
20171,03545782,49,0,1,420,D,01,D,160,D,,A,,A,,A,,A
20171,03545982,24,0,1,400,D,01,D,26,D,,A,,A,,A,,A
20171,03546022,44,0,1,420,D,02,D,106,D,,A,,A,,A,,A
20171,03546342,63,0,1,400,D,01,D,60,D,,A,,A,,A,,A
20171,03546442,36,0,1,420,D,02,D,125,D,,A,,A,,A,,A
20171,03546644,35,0,1,405,D,02,D,1100,D,,A,,A,,A,,A
20171,03546662,28,0,1,420,D,01,D,220,D,,A,,A,,A,,A
20171,03546712,30,0,1,400,D,02,D,35,D,,A,,A,,A,,A
20171,03546712,31,0,1,420,D,01,D,25,D,,A,,A,,A,,A
20171,03546712,32,0,2,405,D,12,D,101,D,,A,,A,,A,,A
20171,03546742,32,0,1,420,D,01,D,20,D,,A,,A,,A,,A
20171,03546742,33,0,1,420,D,12,D,20,D,,A,,A,,A,,A
20171,03546742,34,0,1,420,D,12,D,40,D,,A,,A,,A,,A
20171,03546742,35,0,1,420,D,02,D,40,D,,A,,A,,A,,A
20171,03546842,55,0,1,410,D,12,D,14,D,,A,,A,,A,,A
20171,03546842,56,0,1,420,D,01,D,130,D,,A,,A,,A,,A
20171,03546952,23,0,1,410,D,02,D,7,D,,A,,A,,A,,A
20171,03547022,29,0,1,400,D,01,D,40,D,,A,,A,,A,,A
20171,03547052,31,0,1,430,D,12,D,,H,415,D,405,D,410,D,,A
20171,03547052,31,1,1,420,D,12,D,34,E,,A,,A,,A,,A
20171,03547052,31,2,1,405,D,12,D,188,E,,A,,A,,A,,A
20171,03547052,31,3,1,410,D,12,D,33,E,,A,,A,,A,,A
20171,03547072,64,0,1,420,D,01,D,27,D,,A,,A,,A,,A
20171,03547072,65,0,1,420,D,02,D,27,D,,A,,A,,A,,A
20171,03547082,38,0,1,410,D,12,D,16,D,,A,,A,,A,,A
20171,03547172,41,0,1,420,D,02,D,41,D,,A,,A,,A,,A
20171,03547192,23,0,1,400,D,12,D,48,D,,A,,A,,A,,A
20171,03547192,24,0,1,420,D,12,D,187,D,,A,,A,,A,,A
20171,03547322,30,0,1,400,D,02,D,86,D,,A,,A,,A,,A
20171,03547362,17,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20171,03547692,13,0,1,400,D,02,D,20,D,,A,,A,,A,,A
20171,03547702,31,0,1,420,D,01,D,155,D,,A,,A,,A,,A
20171,03547712,40,0,1,420,D,01,D,65,D,,A,,A,,A,,A
20171,03547782,44,0,1,400,D,12,D,36,D,,A,,A,,A,,A
20171,03547872,35,0,1,420,D,02,D,92,D,,A,,A,,A,,A
20171,03547882,22,0,2,400,D,12,D,35,D,,A,,A,,A,,A
20171,03548032,34,0,1,420,D,02,D,190,D,,A,,A,,A,,A
20171,03548122,50,0,1,420,D,01,D,500,D,,A,,A,,A,,A
20171,03548122,51,0,1,405,D,02,D,3000,D,,A,,A,,A,,A
20171,03548132,47,0,1,430,D,01,D,,H,415,D,410,D,,A,,A
20171,03548132,47,1,1,420,D,01,D,32,E,,A,,A,,A,,A
20171,03548132,47,2,1,410,D,01,D,15,E,,A,,A,,A,,A
20171,03548132,48,0,1,405,D,12,D,192,D,,A,,A,,A,,A
20171,03548152,25,0,1,420,D,02,D,306,D,,A,,A,,A,,A
20171,03548292,18,0,1,420,D,12,D,35,D,,A,,A,,A,,A
20171,03548342,52,0,1,400,D,02,D,41,F,,A,,A,,A,,A
20171,03548462,73,0,1,420,D,02,D,36,D,,A,,A,,A,,A
20171,03548462,74,0,2,410,D,12,D,65,D,,A,,A,,A,,A
20171,03548562,55,0,1,410,D,02,D,37,D,,A,,A,,A,,A
20171,03548582,14,0,1,400,D,12,D,30,D,,A,,A,,A,,A
20171,03548662,44,0,1,420,D,12,D,20,D,,A,,A,,A,,A
20171,03548733,46,0,1,400,D,02,D,25,D,,A,,A,,A,,A
20171,03548733,47,0,1,420,D,02,D,160,D,,A,,A,,A,,A
20171,03548752,24,0,1,400,D,02,D,15,D,,A,,A,,A,,A
20171,03549192,23,0,2,420,D,12,D,84,D,,A,,A,,A,,A
20171,03549202,18,0,1,400,D,01,D,17,D,,A,,A,,A,,A
20171,03549272,25,0,1,420,D,01,D,130,D,,A,,A,,A,,A
20171,03549282,37,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20171,03549282,37,1,1,400,D,12,D,8,F,,A,,A,,A,,A
20171,03549282,37,2,1,420,D,12,D,64,F,,A,,A,,A,,A
20171,03549402,17,0,1,410,D,12,D,7,D,,A,,A,,A,,A
20171,03549402,18,0,1,420,D,12,D,70,D,,A,,A,,A,,A
20171,03549422,41,0,1,420,D,01,D,75,D,,A,,A,,A,,A
20171,03549422,42,0,1,420,D,02,D,70,F,,A,,A,,A,,A
20171,03549462,26,0,1,420,D,02,D,200,D,,A,,A,,A,,A
20171,03549572,40,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20171,03549592,45,0,1,420,D,01,D,35,D,,A,,A,,A,,A
20171,03549592,46,0,2,420,D,12,D,36,D,,A,,A,,A,,A
20171,03549592,47,0,2,400,D,12,D,27,D,,A,,A,,A,,A
20171,03549642,52,0,1,420,D,02,D,80,D,,A,,A,,A,,A
20171,03549642,53,0,1,410,D,02,D,15,D,,A,,A,,A,,A
20171,03549712,32,0,1,420,D,12,D,179,D,,A,,A,,A,,A
20171,03549952,16,0,1,420,D,12,D,67,D,,A,,A,,A,,A
20171,03549972,38,0,1,410,D,02,D,120,D,,A,,A,,A,,A
20171,03550052,16,0,1,400,D,12,D,50,D,,A,,A,,A,,A
20171,03550082,17,0,1,420,D,01,D,75,D,,A,,A,,A,,A
20171,03550462,51,0,1,400,D,12,D,42,D,,A,,A,,A,,A
20171,03550524,29,0,1,420,D,01,D,40,D,,A,,A,,A,,A
20171,03550542,44,0,2,420,D,12,D,200,D,,A,,A,,A,,A
20171,03550682,49,0,1,420,D,12,D,28,D,,A,,A,,A,,A
20171,03550722,28,0,1,410,D,02,D,90,D,,A,,A,,A,,A
20171,03550852,48,0,1,410,D,02,D,35,D,,A,,A,,A,,A
20171,03550913,24,0,1,410,D,01,D,50,D,,A,,A,,A,,A
20171,03551032,29,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20171,03551202,74,0,1,400,D,02,D,41,D,,A,,A,,A,,A
20171,03551202,75,0,1,430,D,02,D,,H,425,D,415,D,,A,,A
20171,03551202,75,1,1,420,D,02,D,284,E,,A,,A,,A,,A
20171,03551222,73,0,1,410,D,02,D,80,D,,A,,A,,A,,A
20171,03551222,74,0,2,410,D,12,D,46,D,,A,,A,,A,,A
20171,03551262,23,0,1,420,D,01,D,125,D,,A,,A,,A,,A
20171,03551292,62,0,1,400,D,02,D,35,D,,A,,A,,A,,A
20171,03551302,27,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20171,03551312,54,0,1,420,D,02,D,41,D,,A,,A,,A,,A
20171,03551412,60,0,1,420,D,12,D,56,D,,A,,A,,A,,A
20171,03551412,61,0,1,400,D,12,D,48,D,,A,,A,,A,,A
20171,03551672,42,0,2,405,D,12,D,56,D,,A,,A,,A,,A
20171,03551772,52,0,1,405,D,12,D,150,D,,A,,A,,A,,A
20171,03551812,48,0,1,400,D,01,D,26,D,,A,,A,,A,,A
20171,03551832,22,0,1,410,D,12,D,60,D,,A,,A,,A,,A
20171,03551832,23,0,1,420,D,12,D,50,D,,A,,A,,A,,A
20171,03551832,24,0,1,405,D,12,D,300,D,,A,,A,,A,,A
20171,03551842,28,0,1,410,D,02,D,67,D,,A,,A,,A,,A
20171,03551902,70,0,1,400,D,01,D,15,D,,A,,A,,A,,A
20171,03551902,71,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20171,03551902,72,0,1,430,D,02,D,,H,405,D,415,D,,A,,A
20171,03551902,72,1,1,405,D,02,D,82,E,,A,,A,,A,,A
20171,03551902,72,2,1,420,D,02,D,15,E,,A,,A,,A,,A
20171,03551902,73,0,1,420,D,02,D,25,D,,A,,A,,A,,A
20171,03551912,31,0,1,405,D,12,D,150,D,,A,,A,,A,,A
20171,03552002,34,0,1,420,D,12,D,55,D,,A,,A,,A,,A
20171,03552094,55,0,1,430,D,12,D,,H,410,D,405,D,425,D,415,D
20171,03552094,55,1,1,410,D,12,D,83,E,,A,,A,,A,,A
20171,03552094,55,2,1,420,D,12,D,347,E,,A,,A,,A,,A
20171,03552132,43,0,1,420,D,02,D,155,D,,A,,A,,A,,A
20171,03552402,55,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20171,03552402,56,0,1,430,D,02,D,,H,405,D,415,D,,A,,A
20171,03552402,56,1,1,405,D,02,D,111,E,,A,,A,,A,,A
20171,03552402,56,2,1,420,D,02,D,19,E,,A,,A,,A,,A
20171,03552462,27,0,1,405,D,02,D,310,F,,A,,A,,A,,A
20171,03552812,19,0,1,420,D,01,D,48,D,,A,,A,,A,,A
20171,03552852,47,0,1,405,D,02,D,750,D,,A,,A,,A,,A
20171,03552852,48,0,1,420,D,02,D,40,D,,A,,A,,A,,A
20171,03552862,50,0,1,400,D,01,D,41,D,,A,,A,,A,,A
20171,03552862,51,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20171,03552882,33,0,1,420,D,02,D,324,D,,A,,A,,A,,A
20171,03552932,57,0,1,430,D,02,D,,H,415,D,405,D,425,D,,A
20171,03552932,57,1,1,420,D,02,D,23,E,,A,,A,,A,,A
20171,03552932,57,2,1,405,D,02,D,33,E,,A,,A,,A,,A
20171,03552932,57,3,1,420,D,02,D,27,E,,A,,A,,A,,A
20171,03553052,31,0,1,420,D,01,D,57,D,,A,,A,,A,,A
20171,03553072,19,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20171,03553072,20,0,1,430,D,02,D,,H,405,D,415,D,,A,,A
20171,03553072,20,1,1,405,D,02,D,171,E,,A,,A,,A,,A
20171,03553072,20,2,1,420,D,02,D,30,E,,A,,A,,A,,A
20171,03553172,34,0,2,420,D,12,D,225,D,,A,,A,,A,,A
20171,03553212,34,0,1,430,D,01,D,,H,415,D,410,D,,A,,A
20171,03553212,34,1,1,420,D,01,D,120,E,,A,,A,,A,,A
20171,03553212,34,2,1,410,D,01,D,40,E,,A,,A,,A,,A
20171,03553212,35,0,2,400,D,12,D,120,D,,A,,A,,A,,A
20171,03553492,47,0,1,400,D,02,D,24,D,,A,,A,,A,,A
20171,03553502,32,0,1,410,D,01,D,40,D,,A,,A,,A,,A
20171,03553552,63,0,1,410,D,01,D,9,D,,A,,A,,A,,A
20171,03553552,64,0,1,420,D,01,D,24,D,,A,,A,,A,,A
20171,03553562,89,0,2,420,D,12,D,210,D,,A,,A,,A,,A
20171,03553612,15,0,1,420,D,02,D,100,D,,A,,A,,A,,A
20171,03553622,39,0,2,430,D,12,D,,H,410,D,415,D,,A,,A
20171,03553622,39,1,2,410,D,12,D,26,E,,A,,A,,A,,A
20171,03553622,39,2,2,420,D,12,D,74,E,,A,,A,,A,,A
20171,03553642,53,0,1,420,D,02,D,90,D,,A,,A,,A,,A
20171,03553662,44,0,1,420,D,02,D,87,D,,A,,A,,A,,A
20171,03553832,55,0,1,420,D,02,D,86,D,,A,,A,,A,,A
20171,03553832,56,0,1,420,D,01,D,1000,D,,A,,A,,A,,A
20171,03553842,40,0,1,405,D,12,D,232,D,,A,,A,,A,,A
20171,03553842,41,0,1,420,D,01,D,80,D,,A,,A,,A,,A
20171,03553892,30,0,1,410,D,12,D,50,D,,A,,A,,A,,A
20171,03553892,31,0,1,420,D,01,D,560,D,,A,,A,,A,,A
20171,03553912,15,0,1,420,D,02,D,42,F,,A,,A,,A,,A
20171,03554022,41,0,1,420,D,01,D,150,D,,A,,A,,A,,A
20171,03554092,43,0,1,420,D,01,D,195,D,,A,,A,,A,,A
20171,03554172,56,0,1,430,D,12,D,,H,415,D,410,D,,A,,A
20171,03554172,56,1,1,420,D,12,D,85,E,,A,,A,,A,,A
20171,03554172,56,2,1,410,D,12,D,45,E,,A,,A,,A,,A
20171,03554172,57,0,2,420,D,12,D,179,D,,A,,A,,A,,A
20171,03554172,58,0,2,410,D,12,D,120,D,,A,,A,,A,,A
20171,03554192,52,0,1,400,D,02,D,60,D,,A,,A,,A,,A
20171,03554252,68,0,1,420,D,02,D,81,D,,A,,A,,A,,A
20171,03554252,69,0,1,410,D,02,D,25,D,,A,,A,,A,,A
20171,03554312,92,0,1,410,D,02,D,9,D,,A,,A,,A,,A
20171,03554312,93,0,1,410,D,01,D,9,D,,A,,A,,A,,A
20171,03554312,94,0,1,420,D,02,D,54,D,,A,,A,,A,,A
20171,03554322,40,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20171,03554332,47,0,1,420,D,01,D,178,D,,A,,A,,A,,A
20171,03554342,68,0,1,400,D,12,D,18,D,,A,,A,,A,,A
20171,03554372,46,0,1,400,D,02,D,25,D,,A,,A,,A,,A
20171,03554372,47,0,1,400,D,02,D,25,D,,A,,A,,A,,A
20171,03554553,38,0,1,400,D,01,D,30,D,,A,,A,,A,,A
20171,03554553,39,0,2,400,D,12,D,30,D,,A,,A,,A,,A
20171,03554553,40,0,2,420,D,12,D,101,D,,A,,A,,A,,A
20171,03554612,43,0,1,420,D,12,D,120,D,,A,,A,,A,,A
20171,03554622,33,0,1,410,D,01,D,37,D,,A,,A,,A,,A
20171,03554682,54,0,1,410,D,01,D,16,D,,A,,A,,A,,A
20171,03554722,67,0,1,420,D,01,D,330,D,,A,,A,,A,,A
20171,03554722,68,0,1,405,D,12,D,736,D,,A,,A,,A,,A
20171,03554722,69,0,2,430,D,12,D,,H,415,D,410,D,,A,,A
20171,03554722,69,1,2,420,D,12,D,34,E,,A,,A,,A,,A
20171,03554722,69,2,2,410,D,12,D,16,E,,A,,A,,A,,A
20171,03554792,48,0,1,420,D,02,D,85,D,,A,,A,,A,,A
20171,03554892,48,0,1,400,D,01,D,100,D,,A,,A,,A,,A
20171,03554922,54,0,1,420,D,02,D,246,D,,A,,A,,A,,A
20171,03554942,32,0,1,420,D,12,D,90,F,,A,,A,,A,,A
20171,03555062,35,0,1,420,D,01,D,152,D,,A,,A,,A,,A
20171,03555062,36,0,1,420,D,02,D,125,D,,A,,A,,A,,A
20171,03555112,40,0,1,410,D,02,D,50,D,,A,,A,,A,,A
20171,03555112,41,0,2,405,D,12,D,770,D,,A,,A,,A,,A
20171,03555122,33,0,2,405,D,12,D,227,D,,A,,A,,A,,A
20171,03555202,52,0,1,430,D,01,D,,H,415,D,425,D,405,D,410,D
20171,03555202,52,1,1,420,D,01,D,39,E,,A,,A,,A,,A
20171,03555202,52,2,1,405,D,01,D,221,E,,A,,A,,A,,A
20171,03555202,52,3,1,410,D,01,D,40,E,,A,,A,,A,,A
20171,03555402,39,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20171,03555402,40,0,1,420,D,01,D,108,D,,A,,A,,A,,A
20171,03555522,45,0,1,410,D,02,D,100,D,,A,,A,,A,,A
20171,03555522,46,0,1,410,D,02,D,100,D,,A,,A,,A,,A
20171,03555562,28,0,1,430,D,12,D,,H,425,D,415,D,,A,,A
20171,03555562,28,1,1,420,D,12,D,65,E,,A,,A,,A,,A
20171,03555562,28,2,1,420,D,12,D,85,E,,A,,A,,A,,A
20171,03555632,46,0,1,420,D,02,D,74,D,,A,,A,,A,,A
20171,03555732,16,0,1,400,D,01,D,33,D,,A,,A,,A,,A
20171,03555732,17,0,1,420,D,02,D,188,D,,A,,A,,A,,A
20171,03555772,38,0,1,410,D,12,D,26,D,,A,,A,,A,,A
20171,03555992,44,0,1,400,D,01,D,27,D,,A,,A,,A,,A
20171,03555992,45,0,1,420,D,02,D,187,D,,A,,A,,A,,A
20171,03556132,51,0,1,420,D,01,D,53,D,,A,,A,,A,,A
20171,03556132,52,0,1,420,D,01,D,53,D,,A,,A,,A,,A
20171,03556132,53,0,1,420,D,01,D,47,D,,A,,A,,A,,A
20171,03556132,54,0,1,420,D,01,D,43,D,,A,,A,,A,,A
20171,03556212,33,0,1,420,D,02,D,50,D,,A,,A,,A,,A
20171,03556212,34,0,1,400,D,02,D,5,D,,A,,A,,A,,A
20171,03556232,14,0,1,430,D,02,D,,H,415,D,405,D,,A,,A
20171,03556232,14,1,1,420,D,02,D,150,E,,A,,A,,A,,A
20171,03556242,37,0,1,420,D,02,D,80,D,,A,,A,,A,,A
20171,03556282,28,0,1,410,D,02,D,70,D,,A,,A,,A,,A
20171,03566531,71,0,1,420,D,12,D,128,D,,A,,A,,A,,A
20171,03566621,19,0,1,420,D,11,D,105,D,,A,,A,,A,,A
20171,03566641,19,0,1,400,D,12,D,20,D,,A,,A,,A,,A
20171,03566641,20,0,1,420,D,12,D,50,D,,A,,A,,A,,A
20171,03566711,18,0,1,405,D,12,D,400,F,,A,,A,,A,,A
20171,03566751,26,0,1,400,D,12,D,75,D,,A,,A,,A,,A
20171,03566861,69,0,1,400,D,10,D,35,D,,A,,A,,A,,A
20171,03566861,70,0,1,420,D,10,D,65,D,,A,,A,,A,,A
20171,03566921,61,0,1,420,D,11,D,398,D,,A,,A,,A,,A
20171,03566921,62,0,1,420,D,11,D,220,D,,A,,A,,A,,A
20171,03566941,38,0,1,400,D,10,D,35,D,,A,,A,,A,,A
20171,03567091,42,0,1,420,D,12,D,120,D,,A,,A,,A,,A
20171,03567201,19,0,1,400,D,12,D,18,D,,A,,A,,A,,A
20171,03567221,28,0,1,420,D,12,D,80,D,,A,,A,,A,,A
20171,03567341,16,0,1,420,D,12,D,40,D,,A,,A,,A,,A
20171,03567661,21,0,1,420,D,10,D,100,D,,A,,A,,A,,A
20171,03567821,15,0,1,410,D,12,D,59,D,,A,,A,,A,,A
20171,03567821,16,0,1,420,D,12,D,149,D,,A,,A,,A,,A
20171,03567821,17,0,1,420,D,12,D,130,D,,A,,A,,A,,A
20171,03568021,38,0,1,410,D,12,D,27,D,,A,,A,,A,,A
20171,03568021,39,0,1,420,D,12,D,210,D,,A,,A,,A,,A
20171,03568281,36,0,1,420,D,10,D,90,D,,A,,A,,A,,A
20171,03568421,25,0,1,410,D,12,D,50,D,,A,,A,,A,,A
20171,03568451,28,0,1,410,D,11,D,70,D,,A,,A,,A,,A
20171,03568691,19,0,1,420,D,12,D,15,D,,A,,A,,A,,A
20171,03568892,29,0,1,420,D,11,D,220,D,,A,,A,,A,,A
20171,03568901,35,0,1,400,D,10,D,26,D,,A,,A,,A,,A
20171,03568991,23,0,1,400,D,10,D,30,D,,A,,A,,A,,A
20171,03568991,24,0,1,410,D,10,D,70,D,,A,,A,,A,,A
20171,03569001,52,0,1,420,D,10,D,95,D,,A,,A,,A,,A
20171,03569011,75,0,1,420,D,10,D,72,D,,A,,A,,A,,A
20171,03569011,76,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20171,03569051,29,0,1,410,D,11,D,37,D,,A,,A,,A,,A
20171,03569051,30,0,1,410,D,12,D,37,D,,A,,A,,A,,A
20171,03569051,31,0,1,420,D,11,D,140,D,,A,,A,,A,,A
20171,03569061,27,0,1,420,D,10,D,47,D,,A,,A,,A,,A
20171,03569151,67,0,1,420,D,12,D,52,D,,A,,A,,A,,A
20171,03569281,17,0,1,430,D,10,D,,H,415,D,410,D,,A,,A
20171,03569281,17,1,1,410,D,10,D,25,F,,A,,A,,A,,A
20171,03569281,17,2,1,420,D,10,D,400,F,,A,,A,,A,,A
20171,03569291,24,0,1,420,D,11,D,25,D,,A,,A,,A,,A
20171,03569341,38,0,1,400,D,12,D,15,D,,A,,A,,A,,A
20171,03569401,39,0,1,405,D,10,D,122,D,,A,,A,,A,,A
20171,03569501,27,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20171,03569501,28,0,1,420,D,12,D,40,D,,A,,A,,A,,A
20171,03569561,31,0,1,400,D,12,D,50,D,,A,,A,,A,,A
20171,03569561,32,0,1,420,D,12,D,42,D,,A,,A,,A,,A
20171,03569571,34,0,1,420,D,11,D,76,F,,A,,A,,A,,A
20171,03569591,35,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20171,03569694,23,0,1,420,D,12,D,60,D,,A,,A,,A,,A
20171,03569901,45,0,1,410,D,11,D,60,D,,A,,A,,A,,A
20171,03569901,46,0,1,420,D,11,D,250,D,,A,,A,,A,,A
20171,03569961,49,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20171,03569961,50,0,1,400,D,12,D,35,D,,A,,A,,A,,A
20171,03569961,51,0,1,420,D,10,D,235,D,,A,,A,,A,,A
20171,03570011,37,0,1,420,D,10,D,454,D,,A,,A,,A,,A
20171,03570121,37,0,1,400,D,12,D,17,D,,A,,A,,A,,A
20171,03570161,25,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20171,03570201,33,0,1,420,D,11,D,45,D,,A,,A,,A,,A
20171,03570201,34,0,1,420,D,10,D,45,D,,A,,A,,A,,A
20171,03570361,48,0,1,420,D,11,D,56,D,,A,,A,,A,,A
20171,03570381,24,0,1,400,D,10,D,30,D,,A,,A,,A,,A
20171,03570421,23,0,1,410,D,11,D,48,D,,A,,A,,A,,A
20171,03570421,24,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20171,03570841,31,0,1,420,D,10,D,72,D,,A,,A,,A,,A
20171,03570911,25,0,1,420,D,10,D,36,D,,A,,A,,A,,A
20171,03571021,33,0,1,405,D,11,D,52,D,,A,,A,,A,,A
20171,03571021,34,0,1,405,D,10,D,123,D,,A,,A,,A,,A
20171,03571021,35,0,1,405,D,11,D,36,D,,A,,A,,A,,A
20171,03571081,21,0,1,405,D,12,D,170,D,,A,,A,,A,,A
20171,03571361,56,0,1,420,D,12,D,35,D,,A,,A,,A,,A
20171,03571431,43,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20171,03571431,43,1,1,405,D,12,D,256,E,,A,,A,,A,,A
20171,03571431,43,2,1,420,D,12,D,144,E,,A,,A,,A,,A
20171,03571551,34,0,1,420,D,11,D,128,D,,A,,A,,A,,A
20171,03571551,35,0,1,400,D,12,D,30,D,,A,,A,,A,,A
20171,03571581,29,0,1,400,D,10,D,61,D,,A,,A,,A,,A
20171,03571581,30,0,1,420,D,10,D,60,D,,A,,A,,A,,A
20171,03571631,47,0,1,420,D,11,D,24,D,,A,,A,,A,,A
20171,03571651,24,0,1,420,D,11,D,101,D,,A,,A,,A,,A
20171,03571671,16,0,1,410,D,11,D,60,D,,A,,A,,A,,A
20171,03571861,31,0,1,410,D,12,D,30,D,,A,,A,,A,,A
20171,03571861,32,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20171,03571861,32,1,1,405,D,12,D,181,E,,A,,A,,A,,A
20171,03571861,32,2,1,420,D,12,D,31,E,,A,,A,,A,,A
20171,03571871,27,0,1,420,D,11,D,350,D,,A,,A,,A,,A
20171,03571871,28,0,1,420,D,10,D,350,D,,A,,A,,A,,A
20171,03571891,60,0,1,420,D,10,D,45,D,,A,,A,,A,,A
20171,03571961,21,0,1,420,D,11,D,108,D,,A,,A,,A,,A
20171,03572001,31,0,1,420,D,10,D,360,D,,A,,A,,A,,A
20171,03572151,69,0,1,420,D,10,D,95,D,,A,,A,,A,,A
20171,03572221,27,0,1,405,D,12,D,400,D,,A,,A,,A,,A
20171,03572381,18,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20171,03572421,23,0,1,420,D,12,D,280,D,,A,,A,,A,,A
20171,03572641,31,0,1,420,D,12,D,23,D,,A,,A,,A,,A
20171,03572771,34,0,1,420,D,10,D,46,D,,A,,A,,A,,A
20171,03572961,24,0,1,400,D,10,D,72,D,,A,,A,,A,,A
20171,03572961,25,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20171,03572961,26,0,1,420,D,10,D,72,D,,A,,A,,A,,A
20171,03572971,52,0,1,405,D,10,D,119,D,,A,,A,,A,,A
20171,03573012,30,0,1,410,D,11,D,25,D,,A,,A,,A,,A
20171,03573012,31,0,1,420,D,11,D,79,D,,A,,A,,A,,A
20171,03573091,33,0,1,420,D,12,D,41,D,,A,,A,,A,,A
20171,03573131,24,0,1,420,D,10,D,187,D,,A,,A,,A,,A
20171,03573131,25,0,1,410,D,10,D,50,D,,A,,A,,A,,A
20171,03573251,24,0,1,410,D,12,D,270,D,,A,,A,,A,,A
20171,03573301,31,0,1,420,D,10,D,236,D,,A,,A,,A,,A
20171,03573331,28,0,1,420,D,11,D,58,D,,A,,A,,A,,A
20171,03573411,27,0,1,400,D,12,D,36,D,,A,,A,,A,,A
20171,03573504,14,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20171,03573551,15,0,1,405,D,10,D,250,D,,A,,A,,A,,A
20171,03573601,19,0,1,400,D,12,D,29,D,,A,,A,,A,,A
20171,03573611,31,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20171,03573611,32,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20171,03573671,21,0,1,420,D,12,D,166,D,,A,,A,,A,,A
20171,03573711,19,0,1,420,D,10,D,145,D,,A,,A,,A,,A
20171,03573741,26,0,1,420,D,12,D,200,D,,A,,A,,A,,A
20171,03573821,18,0,1,420,D,12,D,20,D,,A,,A,,A,,A
20171,03573851,13,0,1,420,D,11,D,115,D,,A,,A,,A,,A
20171,03573921,31,0,1,420,D,10,D,101,D,,A,,A,,A,,A
20171,03573961,43,0,1,405,D,11,D,90,F,,A,,A,,A,,A
20171,03574191,24,0,1,405,D,12,D,146,D,,A,,A,,A,,A
20171,03574261,18,0,1,410,D,11,D,17,D,,A,,A,,A,,A
20171,03574271,40,0,1,400,D,10,D,50,D,,A,,A,,A,,A
20171,03574401,29,0,1,420,D,10,D,550,D,,A,,A,,A,,A
20171,03574441,18,0,1,410,D,12,D,1,D,,A,,A,,A,,A
