QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20174,03603394,26,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03603394,27,0,5,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03603434,20,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603454,17,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603484,10,0,5,01,D,100,D,,A,3,D,04,D,2016,D,,A,,A,,A,2900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603494,17,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03603534,58,0,5,01,D,100,D,,A,3,D,,B,1981,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603534,59,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03603534,60,0,5,03,D,400,D,,A,3,D,,B,1967,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03603534,61,0,5,04,D,400,D,,A,3,D,,B,1967,D,,A,,A,,A,150,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03603564,15,0,5,01,D,100,D,,A,3,D,,B,1969,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603584,50,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603594,15,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603644,26,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603684,29,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603694,18,0,5,01,D,100,D,,A,3,D,06,D,2016,D,,A,,A,,A,7200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603764,14,0,5,01,D,100,D,,A,3,D,,B,1977,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603784,19,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603784,20,0,5,02,D,300,D,,A,3,D,,B,2000,D,,A,,A,,A,5000,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03603784,21,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03603794,23,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603814,28,0,5,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603834,17,0,5,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,160,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603854,21,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603864,11,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603884,10,0,1,01,D,100,D,,A,3,D,10,F,1974,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603884,11,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03603914,19,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03603914,20,0,5,02,D,400,D,,A,3,D,,B,1965,D,,A,,A,,A,200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03604054,14,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604114,6,0,5,01,D,100,D,,A,3,D,06,D,2017,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,1,D,2,D,,A
20174,03604124,15,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604174,37,0,5,01,D,100,D,,A,3,D,,B,1972,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604174,38,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03604174,39,0,5,03,D,400,D,,A,3,D,,B,1991,D,,A,,A,,A,280,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03604214,28,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604244,20,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604264,30,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,11500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604284,12,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,6000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604344,10,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20174,03604344,11,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03604394,19,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,6200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604414,13,0,5,01,D,100,D,0.60,D,3,D,,B,2014,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03604454,30,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604474,16,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604484,24,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20174,03604484,25,0,5,02,D,300,D,,A,3,D,,B,2009,D,,A,,A,,A,3500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03604484,26,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03604494,9,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03604544,32,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,10500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604574,10,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,350,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604584,31,0,6,01,D,100,D,,A,3,D,,B,,B,,A,,A,,A,1700,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03604634,25,0,5,01,D,100,D,,A,1,D,,B,2000,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604654,8,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604694,17,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,8500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604814,17,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,1300,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20174,03604844,24,0,5,01,D,300,D,,A,3,D,06,D,2017,D,225000,D,0,D,0,D,1400,F,2,D,,A,,A,,A,2,D,,A,2,D,,A,,A
20174,03604844,25,0,1,02,D,100,D,,A,3,D,06,D,2017,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604854,34,0,5,01,D,100,D,,A,3,D,,B,1963,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604864,10,0,5,01,D,100,D,,A,3,D,,B,1955,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604864,11,0,5,02,D,300,D,,A,3,D,,B,1969,D,,A,,A,,A,2800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03604884,43,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604924,24,0,5,01,D,100,D,0.10,D,3,D,,B,2001,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604964,17,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03604964,18,0,5,02,D,300,D,,A,3,D,,B,1989,D,,A,,A,,A,2400,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03605084,22,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20174,03605214,22,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605224,33,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605254,22,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605314,24,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605334,15,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605344,14,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605364,15,0,1,01,D,100,D,,A,3,D,10,F,2015,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605414,7,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605484,9,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605544,16,0,5,01,D,100,D,,A,2,D,,B,2002,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605684,11,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605704,12,0,5,01,D,100,D,,A,3,D,,B,1955,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605784,43,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605814,40,0,5,01,D,100,D,,A,1,D,,B,1986,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605854,18,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605874,20,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605944,34,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03605944,35,0,5,02,D,400,D,,A,3,D,,B,2005,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03605994,16,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,2500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606004,30,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,8000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606004,31,0,5,02,D,300,D,,A,3,D,,B,2015,D,,A,,A,,A,9000,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03606064,20,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606104,8,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606124,16,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606144,35,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606174,19,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606174,20,0,5,02,D,300,D,,A,1,D,,B,,C,,A,,A,,A,4200,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03606174,21,0,1,03,D,300,D,,A,3,D,09,F,2017,D,,A,,A,,A,3000,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03606244,15,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606254,12,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,1300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606274,11,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,450,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606284,19,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606294,18,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606304,35,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606354,20,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606384,43,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606414,19,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606414,20,0,5,02,D,200,D,,A,2,D,,B,,C,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03606464,5,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606474,37,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606474,38,0,5,02,D,300,D,,A,3,D,,B,2014,D,,A,,A,,A,600,F,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20174,03606504,12,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,340,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606504,13,0,5,02,D,200,D,,A,3,D,,B,1986,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03606544,29,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03606544,30,0,5,02,D,200,D,,A,1,D,,B,2009,D,,A,,A,,A,5000,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20174,03606544,31,0,5,03,D,300,D,,A,2,D,,B,2002,D,,A,,A,,A,0,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03606594,10,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606604,20,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,8600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606624,29,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606634,46,0,5,01,D,100,D,0.20,D,3,D,,B,2006,D,,A,,A,,A,11000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606634,47,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03606654,23,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,9600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606664,11,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606674,25,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606694,15,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,690,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606724,20,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606744,26,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606804,25,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606834,14,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,120,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606864,21,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,18759,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606874,15,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606904,10,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03606914,13,0,5,01,D,300,D,,A,3,D,,B,,C,,A,,A,,A,900,F,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20174,03606984,9,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607024,30,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607024,31,0,5,02,D,200,D,,A,3,D,,B,,C,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03607064,9,0,5,01,D,100,D,,A,3,D,,B,1975,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607104,11,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607114,8,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607164,9,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,3400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607164,10,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607204,10,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,860,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607224,17,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607224,18,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607264,17,0,5,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607324,15,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607324,16,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607374,13,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607374,14,0,5,02,D,400,D,,A,3,D,12,D,2016,D,55556,T,10000,D,1200,D,500,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20174,03607404,25,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607464,11,0,5,01,D,100,D,,A,3,D,,B,1960,D,,A,,A,,A,18759,V,,A,,A,,A,,A,,C,,A,,A,2,D,,A
20174,03607474,19,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607474,20,0,5,02,D,300,D,,A,3,D,,B,2006,D,,A,,A,,A,750,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03607474,21,0,5,03,D,400,D,,A,3,D,,B,2000,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03607494,13,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607504,32,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607514,20,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607554,11,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607574,40,0,5,01,D,100,D,0.10,D,3,D,,B,2010,D,,A,,A,,A,810,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607584,26,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607594,19,0,5,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,350,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607634,15,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607704,10,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607734,13,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,1600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607754,24,0,5,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607794,19,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607834,9,0,5,01,D,100,D,,A,1,D,,B,2005,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607844,26,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,8500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607844,27,0,5,02,D,300,D,,A,3,D,,B,1981,D,,A,,A,,A,520,D,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20174,03607864,10,0,5,01,D,100,D,,A,3,D,,B,1954,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607874,8,0,5,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,950,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607894,36,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20174,03607914,33,0,1,01,D,100,D,,A,3,D,10,D,2017,D,210000,D,20000,D,6180,F,5000,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20174,03607914,34,0,1,02,D,200,D,,A,1,D,,B,2011,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20174,03607914,35,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607944,30,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20174,03607944,31,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20174,03607944,32,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
