QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20181,03738313,24,0,5,01,D,100,D,.0500,D,108000,D,30,D,700,D,3,D,4,D,,A,,A,120,D,243,D,244,D,245,D,337,D,336,D,335,D,,A,06,D,2005,D,1,D,,A,80986,D,80744,D,80500,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03738343,24,0,5,01,D,100,D,.0784,D,68000,D,30,D,760,D,3,D,4,D,,A,,A,269,D,74,D,75,D,75,D,417,D,416,D,416,D,,A,01,D,2012,D,1,D,,A,63795,D,63721,D,63646,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03738403,23,0,5,01,D,100,D,.0784,F,100000,F,30,F,1000,F,3,F,4,F,,A,,A,277,F,170,F,171,F,172,F,553,F,552,F,551,F,,A,06,F,2006,F,1,F,,A,84641,F,84471,F,84300,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03738523,34,0,5,01,D,100,D,.0525,D,267000,D,30,D,1805,D,3,D,4,D,,A,,A,331,D,376,D,378,D,380,D,1074,D,1072,D,1070,D,,A,09,D,2013,D,2,D,,A,249544,D,249161,D,248777,D,01,D,1,D,,A,,A,1829,D,1829,D,1829,D,1,D,2,D,2,D
20181,03738573,33,0,5,01,D,100,D,.0434,D,202000,D,30,D,1594,D,3,D,,A,,A,,A,590,D,358,D,360,D,361,D,646,D,644,D,643,D,,A,09,D,2011,D,1,D,,A,178490,D,178132,D,177772,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03738663,19,0,5,01,D,100,D,.0784,F,150000,F,30,F,1600,F,3,F,4,F,,A,,A,516,F,422,F,425,F,427,F,662,F,659,F,657,F,,A,11,F,1999,F,1,F,,A,101360,F,100938,F,100514,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03738673,16,0,5,01,D,100,D,.0784,F,139000,F,30,F,1099,F,3,F,4,F,5,F,,A,95,F,120,F,120,F,121,F,884,F,884,F,883,F,,A,12,F,2014,F,1,F,,A,135363,F,135244,F,135123,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03738693,26,0,5,01,D,100,D,.0400,D,130000,D,15,D,1650,D,3,D,4,D,5,D,,A,688,D,565,D,567,D,569,D,397,D,395,D,393,D,,A,04,D,2016,D,1,D,,A,119085,D,118520,D,117953,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03738703,45,0,5,01,D,100,D,.0784,D,117347,D,30,D,1174,D,3,D,4,D,5,D,,A,326,D,117,D,118,D,119,D,731,D,730,D,729,D,,A,04,D,2013,D,1,D,,A,111869,D,111752,D,111634,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03738703,46,0,5,02,D,300,D,.0400,D,67000,D,30,D,674,D,3,D,4,D,5,D,,A,354,D,103,D,,A,,A,217,D,,A,,A,,A,05,D,2016,D,1,D,,A,65107,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03738883,49,0,5,01,D,100,D,.0540,D,174000,D,30,D,1435,D,3,D,4,D,5,D,,A,458,D,426,D,428,D,429,D,551,D,549,D,548,D,,A,05,D,2003,D,1,D,,A,122525,D,122099,D,121671,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03738913,21,0,5,01,D,100,D,.0784,D,172976,D,30,D,1250,D,,A,,A,,A,,A,0,D,172,D,173,D,174,D,1078,D,1077,D,1076,D,,A,05,D,2013,D,1,D,,A,165072,D,164901,D,164728,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03738953,11,0,1,01,D,100,D,.0400,D,182231,D,30,D,870,D,,A,,A,,A,,A,0,D,339,D,340,D,342,D,531,D,530,D,528,D,,A,07,D,2011,D,1,D,,A,159226,D,158886,D,158546,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739063,11,0,5,01,D,100,D,.0784,D,190187,D,15,D,1800,D,,A,,A,,A,,A,0,D,572,D,576,D,580,D,1228,D,1224,D,1220,D,,A,08,D,2017,D,1,D,,A,187935,D,187363,D,186787,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739173,14,0,5,01,D,100,D,.0784,D,75000,D,30,D,1685,D,,B,,B,,B,,B,1143,D,57,D,57,D,57,D,485,D,485,D,485,D,,A,11,D,2016,D,1,D,,A,74297,D,74240,D,74183,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739183,47,0,5,01,D,100,D,.0475,D,180000,D,30,D,1400,D,3,D,4,D,,A,,A,461,D,353,D,354,D,355,D,586,D,585,D,584,D,,A,08,D,2008,D,1,D,,A,148155,D,147802,D,147448,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739273,28,0,5,01,D,100,D,.0450,D,197361,D,30,D,1000,D,,A,,A,,A,,A,0,D,329,D,330,D,331,D,671,D,670,D,669,D,,A,09,D,2012,D,1,D,,A,178930,D,178601,D,178271,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739293,37,0,5,01,D,100,D,.0413,F,226832,F,30,F,1666,F,3,F,4,F,,A,,A,566,F,723,F,726,F,728,F,377,F,374,F,372,F,,A,02,F,1998,F,1,F,,A,109436,F,108713,F,107987,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739303,27,0,5,01,D,100,D,.0784,D,80000,D,30,D,760,D,3,D,4,D,5,D,,A,182,D,104,D,105,D,105,D,474,D,473,D,473,D,,A,11,D,2009,D,1,D,,A,72541,D,72436,D,72332,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739343,10,0,5,01,D,100,D,.0784,F,300000,F,30,F,2200,F,3,F,4,F,5,F,,A,32,F,215,F,216,F,218,F,1953,F,1952,F,1950,F,,A,06,F,2017,F,1,F,,A,298946,F,298731,F,298515,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739353,21,0,5,01,D,100,D,.0784,F,388021,F,30,F,3666,F,3,F,4,F,,A,,A,862,F,291,F,293,F,295,F,2513,F,2511,F,2509,F,,A,12,F,2016,F,1,F,,A,384675,F,384385,F,384092,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739353,22,0,5,02,D,300,D,.0784,D,278279,D,20,D,2300,D,3,D,,A,,A,,A,0,D,,A,,A,482,D,,A,,A,1818,D,,A,02,D,2018,D,1,D,022018,D,,A,,A,278279,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739353,23,0,5,02,D,300,D,.0784,F,199546,F,30,F,1858,F,3,F,4,F,5,F,,A,416,F,143,F,144,F,145,F,1299,F,1298,F,1297,F,,A,05,F,2017,F,1,F,,A,198845,F,198703,F,198559,F,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739353,24,0,5,02,D,300,D,.0784,F,150000,F,15,F,2000,F,,B,,B,,B,,B,580,F,535,F,538,F,542,F,885,F,882,F,878,F,,A,06,F,2015,F,1,F,,A,135470,F,134935,F,134396,F,03,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20181,03739353,40,0,5,02,D,300,D,.0784,D,289000,D,30,D,2300,D,3,D,,A,,A,,A,212,D,223,D,225,D,,A,1865,D,1863,D,,A,022018,D,07,D,2016,D,1,D,,A,285419,D,285195,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03739553,16,0,5,01,D,100,D,.0784,F,172423,F,30,F,1246,F,,A,,A,,A,,A,0,F,175,F,177,F,178,F,1071,F,1069,F,1068,F,,A,01,F,2013,F,1,F,,A,163854,F,163679,F,163502,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739713,35,0,5,01,D,100,D,.0425,D,176000,D,30,D,1470,D,,B,,B,,B,,B,604,D,449,D,451,D,452,D,417,D,415,D,414,D,,A,06,D,2003,D,1,D,,A,117763,D,117314,D,116864,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739753,23,0,5,01,D,100,D,.0784,D,59504,D,30,D,576,D,3,D,4,D,,A,,A,146,D,42,D,42,D,42,D,388,D,388,D,388,D,,A,10,D,2017,D,1,D,,A,59421,D,59379,D,59337,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739783,12,0,5,01,D,100,D,.0510,D,80000,D,30,D,545,D,3,D,4,D,,A,,A,111,D,,A,179,D,180,D,,A,255,D,254,D,,A,05,D,2005,D,1,D,012018,D,,A,59977,D,59798,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739783,25,0,5,01,D,100,D,.0560,D,80000,D,30,D,565,D,3,D,,A,,A,,A,106,D,173,D,,A,,A,286,D,,A,,A,012018,D,05,D,2005,D,1,D,,A,61278,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03739873,22,0,5,01,D,100,D,.0784,D,259050,D,30,D,1872,D,,A,,A,,A,,A,0,D,201,D,202,D,203,D,1671,D,1670,D,1669,D,,A,07,D,2016,D,1,D,,A,255833,D,255632,D,255431,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739883,16,0,5,01,D,100,D,.0784,D,154987,D,30,D,1300,D,3,D,4,D,,A,,A,180,D,141,D,142,D,143,D,979,D,978,D,977,D,,A,06,D,2014,D,1,D,,A,149815,D,149674,D,149532,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739923,36,0,5,01,D,100,D,.0784,D,102963,D,20,D,1100,D,3,D,4,D,,A,,A,249,D,291,D,292,D,294,D,560,D,559,D,557,D,,A,09,D,2011,D,1,D,,A,85777,D,85486,D,85194,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739943,24,0,5,01,D,100,D,.0784,D,177543,D,30,D,1283,D,,A,,A,,A,,A,0,D,140,D,141,D,142,D,1143,D,1142,D,1141,D,,A,04,D,2016,D,1,D,,A,174923,D,174783,D,174642,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03739953,13,0,5,01,D,100,D,.0784,D,77000,D,30,D,645,D,3,D,4,D,,A,,A,89,D,,A,125,D,126,D,,A,431,D,430,D,,A,01,D,2007,D,1,D,012018,D,,A,65963,D,65838,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03739953,26,0,5,01,D,100,D,.0784,D,77000,D,30,D,638,D,3,D,,A,,A,,A,82,D,124,D,,A,,A,432,D,,A,,A,012018,D,01,D,2007,D,1,D,,A,66088,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03740003,32,0,5,01,D,100,D,.0784,F,75000,F,30,F,623,F,3,F,4,F,,A,,A,81,F,240,F,242,F,243,F,302,F,300,F,299,F,,A,05,F,1998,F,1,F,,A,46190,F,45950,F,45708,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,C
20181,03740113,19,0,5,01,D,100,D,.0784,F,292676,F,30,F,2502,F,3,F,4,F,,A,,A,387,F,251,F,253,F,255,F,1864,F,1862,F,1860,F,,A,02,F,2015,F,1,F,,A,285233,F,284981,F,284728,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740133,14,0,5,01,D,100,D,.0450,D,300000,D,30,D,3100,D,,B,,B,,B,,B,1580,D,766,D,769,D,772,D,754,D,751,D,748,D,,A,03,D,2003,D,1,D,,A,201023,D,200257,D,199488,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740163,22,0,5,01,D,100,D,.0784,F,181556,F,30,F,1567,F,3,F,4,F,,A,,A,255,F,,A,126,F,127,F,,A,1186,F,1185,F,,A,01,F,2018,F,1,F,,A,,A,181556,F,181430,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740163,47,0,5,01,D,100,D,.0784,F,173392,F,30,F,1253,F,,A,,A,,A,,A,0,F,124,F,,A,,A,1129,F,,A,,A,012018,F,07,F,2017,F,1,F,,A,172783,F,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03740203,36,0,5,01,D,100,D,.0400,D,116000,D,15,D,1032,D,3,D,4,D,,A,,A,174,D,923,D,741,D,744,D,77,D,59,D,56,D,,A,12,D,2004,D,2,D,,A,19759,D,18967,D,18172,D,01,D,1,D,,A,,A,1000,D,1000,D,800,D,1,D,2,D,1,D
20181,03740243,40,0,5,01,D,100,D,.0425,F,115000,F,30,F,1050,F,3,F,4,F,5,F,,A,484,F,184,F,185,F,185,F,382,F,381,F,381,F,,A,05,F,2014,F,1,F,,A,107827,F,107643,F,107458,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740273,13,0,5,01,D,100,D,.0784,F,150000,F,15,F,2406,F,3,F,4,F,,A,,A,986,F,467,F,470,F,473,F,953,F,950,F,947,F,,A,03,F,2017,F,1,F,,A,145935,F,145468,F,144999,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740283,31,0,5,01,D,100,D,.0784,D,165000,D,30,D,1400,D,3,D,4,D,,A,,A,208,D,164,D,165,D,166,D,1028,D,1027,D,1026,D,,A,04,D,2013,D,1,D,,A,157322,D,157157,D,156992,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740323,18,0,5,01,D,100,D,.0784,F,109183,F,30,F,1084,F,3,F,4,F,5,F,,A,295,F,92,F,93,F,93,F,697,F,696,F,696,F,,A,05,F,2015,F,1,F,,A,106684,F,106592,F,106500,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740413,11,0,5,01,D,100,D,.0520,F,160000,F,30,F,1546,F,3,F,4,F,,A,,A,667,F,1971,V,1962,V,1971,V,104,F,95,F,87,F,,A,11,F,1988,F,2,F,,A,10252,F,9418,F,8580,F,01,D,,A,,A,,A,2318,F,2318,F,2318,F,1,D,2,D,2,D
20181,03740513,13,0,5,01,D,100,D,.0784,D,103000,D,30,D,1063,D,3,D,4,D,,A,,A,319,D,449,D,327,D,330,D,241,D,173,D,170,D,,A,06,D,1993,D,2,D,,A,39801,D,39317,D,38830,D,01,D,1,D,,A,,A,690,D,690,D,500,D,1,D,2,D,2,D
20181,03740633,23,0,5,01,D,100,D,.0784,D,193734,D,30,D,1400,D,,A,,A,,A,,A,0,D,219,D,220,D,222,D,1181,D,1180,D,1178,D,,A,09,D,2011,D,1,D,,A,180792,D,180573,D,180353,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03740663,19,0,5,01,D,100,D,.0784,D,40000,D,30,D,1000,D,,B,,B,,B,,B,711,D,185,D,186,D,188,D,104,D,103,D,101,D,,A,08,D,1993,D,1,D,,A,15879,D,15693,D,15507,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03740683,12,0,5,01,D,100,D,.0425,F,170000,F,30,F,836,F,,A,,A,,A,,A,0,F,272,F,273,F,274,F,564,F,563,F,562,F,,A,04,F,2014,F,1,F,,A,159156,F,158884,F,158610,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03740733,47,0,5,01,D,100,D,.0400,D,239000,D,30,D,2157,D,3,D,4,D,,A,,A,1016,D,375,D,377,D,378,D,766,D,764,D,763,D,,A,10,D,2015,D,1,D,,A,229664,D,229289,D,228912,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740763,38,0,5,01,D,100,D,.0401,D,205000,D,30,D,1525,D,3,D,4,D,,A,,A,545,D,326,D,327,D,328,D,654,D,653,D,652,D,,A,06,D,2015,D,1,D,,A,195709,D,195383,D,195056,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740833,28,0,5,01,D,100,D,.0700,D,89000,D,30,D,848,D,3,D,4,D,,A,,A,256,D,296,D,298,D,299,D,296,D,294,D,293,D,,A,11,D,1997,D,1,D,,A,50765,D,50469,D,50172,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740893,17,0,5,01,D,100,D,.0438,D,140118,D,30,D,948,D,3,D,4,D,,A,,A,248,D,237,D,238,D,239,D,463,D,462,D,461,D,,A,09,D,2012,D,1,D,,A,126788,D,126551,D,126313,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740913,49,0,5,01,D,100,D,.0425,D,300000,D,30,D,2729,D,3,D,4,D,,A,,A,1253,D,470,D,471,D,473,D,1006,D,1005,D,1003,D,,A,12,D,2014,D,1,D,,A,284153,D,283684,D,283212,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740933,22,0,5,01,D,100,D,.0450,D,208000,D,30,D,1225,D,3,D,4,D,5,D,,A,171,D,441,D,442,D,444,D,613,D,612,D,610,D,,A,05,D,2007,D,1,D,,A,163532,D,163091,D,162649,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03740983,10,0,5,01,D,100,D,.0450,D,150000,D,15,D,1300,D,3,D,,A,,A,,A,153,D,762,D,765,D,768,D,385,D,382,D,379,D,,A,01,D,2012,D,1,D,,A,102552,D,101790,D,101025,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03740993,18,0,5,01,D,100,D,.0800,D,62000,D,30,D,484,D,,B,,B,,B,,B,29,D,216,D,218,D,219,D,239,D,237,D,236,D,,A,04,D,1997,D,1,D,,A,35776,D,35560,D,35342,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03741003,30,0,5,01,D,100,D,.0430,F,175000,F,30,F,1314,F,3,F,4,F,,A,,A,448,F,308,F,309,F,310,F,558,F,557,F,556,F,,A,01,F,2012,F,1,F,,A,155723,F,155415,F,155106,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03741063,12,0,5,01,D,100,D,.0784,D,146684,D,30,D,1060,D,,A,,A,,A,,A,0,D,205,D,207,D,208,D,855,D,853,D,852,D,,A,12,D,2008,D,1,D,,A,130805,D,130600,D,130393,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03741083,20,0,5,01,D,100,D,.0500,D,75000,D,30,D,550,D,3,D,4,D,,A,,A,147,D,92,D,93,D,93,D,311,D,310,D,310,D,,A,07,D,2017,D,1,D,,A,74544,D,74451,D,74359,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03741143,10,0,1,01,D,100,D,.0400,D,203000,D,30,D,1420,D,3,D,4,D,5,D,,A,451,D,389,D,390,D,392,D,580,D,579,D,577,D,,A,10,D,2010,D,1,D,,A,173941,D,173552,D,173161,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03741173,37,0,5,01,D,100,D,.0784,D,98943,D,30,D,820,D,3,D,4,D,,A,,A,105,D,112,D,113,D,114,D,603,D,602,D,601,D,,A,08,D,2011,D,1,D,,A,92222,D,92109,D,91996,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03741193,8,0,5,01,D,100,D,.0500,F,75000,F,20,F,750,F,3,F,4,F,,A,,A,255,F,446,F,448,F,450,F,49,F,47,F,45,F,,A,11,F,1999,F,1,F,,A,11717,F,11271,F,10823,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03741313,8,0,5,01,D,100,D,.0784,F,180000,F,30,F,1579,F,3,F,4,F,,A,,A,278,F,75,F,76,F,76,F,563,F,562,F,562,F,,A,02,F,2015,F,2,F,,A,175576,F,175422,F,175268,F,01,D,,A,,A,,A,946,F,946,F,946,F,1,D,2,D,2,D
20181,03741464,13,0,5,01,D,100,D,.0784,F,615472,V,30,F,5451,V,,A,,A,,A,,A,0,F,617,F,621,F,625,F,4183,F,4179,F,4175,F,,A,03,F,2014,F,1,F,,A,559460,V,561906,V,560433,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03741473,23,0,5,01,D,100,D,.0400,D,186000,D,30,D,1010,D,3,D,4,D,,A,,A,122,D,277,D,278,D,279,D,611,D,610,D,609,D,,A,02,D,2017,D,1,D,,A,183279,D,183002,D,182724,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03741523,47,0,5,01,D,100,D,.0465,D,83000,D,30,D,701,D,3,D,4,D,,A,,A,273,D,154,D,154,D,155,D,274,D,274,D,273,D,032018,D,01,D,2010,D,1,D,,A,70812,D,70658,D,70504,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03741633,19,0,5,01,D,100,D,.0784,D,274825,D,30,D,2450,D,3,D,4,D,,A,,A,464,D,216,D,217,D,218,D,1770,D,1769,D,1768,D,,A,05,D,2016,D,1,D,,A,270985,D,270769,D,270553,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03741743,30,0,5,01,D,100,D,.0784,F,175000,F,30,F,1549,F,3,F,,A,,A,,A,284,F,154,F,155,F,156,F,1111,F,1110,F,1109,F,,A,12,F,2014,F,1,F,,A,170080,F,169926,F,169771,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03741883,24,0,5,01,D,100,D,.0470,D,90000,D,30,D,750,D,3,D,4,D,5,D,,A,283,D,366,D,367,D,368,D,101,D,100,D,99,D,,A,03,D,1993,D,1,D,,A,25888,D,25523,D,25156,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03741913,27,0,5,01,D,100,D,.0784,D,149590,D,30,D,1348,D,3,D,4,D,,A,,A,267,D,111,D,111,D,112,D,970,D,970,D,969,D,,A,02,D,2017,D,1,D,,A,148522,D,148412,D,148300,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742123,9,0,5,01,D,100,D,.0550,D,39867,D,30,D,356,D,3,D,4,D,,A,,A,130,D,93,D,93,D,94,D,133,D,133,D,132,D,,A,01,D,2004,D,1,D,,A,29045,D,28952,D,28859,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742253,28,0,5,01,D,100,D,.0784,D,162927,D,15,D,2800,D,,A,4,D,,A,,A,1258,D,783,D,788,D,794,D,759,D,754,D,748,D,,A,08,D,2011,D,1,D,,A,116121,D,115337,D,114549,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03742303,18,0,5,01,D,100,D,.0784,D,103546,D,15,D,980,D,,C,,C,,C,,C,0,D,418,D,420,D,423,D,562,D,560,D,557,D,,A,11,D,2013,D,1,D,,A,86085,D,85667,D,85247,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,1,D
20181,03742313,25,0,5,01,D,100,D,.0784,D,114000,D,30,D,963,D,3,D,,A,,A,,A,139,D,,A,66,D,67,D,,A,216,D,215,D,,A,07,D,2006,D,2,D,012018,D,96581,D,96388,D,96194,D,01,D,1,D,,A,,A,284,D,313,D,313,D,1,D,2,D,2,D
20181,03742313,39,0,5,01,D,100,D,.0784,D,114000,D,30,D,963,D,3,D,,A,,A,,A,139,D,61,D,,A,,A,201,D,,A,,A,012018,D,07,D,2006,D,2,D,,A,96581,D,96388,D,96194,D,01,D,1,D,,A,,A,294,D,294,D,294,D,1,D,2,D,,A
20181,03742373,40,0,5,01,D,100,D,.0784,D,229298,D,30,D,1928,D,3,D,4,D,,A,,A,271,D,174,D,175,D,176,D,1483,D,1482,D,1481,D,,A,10,D,2016,D,1,D,,A,226976,D,226802,D,226627,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742383,9,0,5,01,D,100,D,.0784,F,230000,F,30,F,3300,F,3,F,4,F,,A,,A,1638,F,708,F,712,F,717,F,954,F,950,F,945,F,,A,09,F,1998,F,1,F,,A,146040,F,145332,F,144619,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03742383,10,0,5,01,D,100,D,.0784,F,85000,F,30,F,644,F,,A,4,F,,A,,A,30,F,345,F,347,F,349,F,269,F,267,F,265,F,,A,04,F,1995,F,1,F,,A,41194,F,40849,F,40502,F,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03742403,9,0,5,01,D,100,D,.0476,D,98000,D,30,D,742,D,3,D,4,D,,A,,A,230,D,136,D,137,D,137,D,376,D,375,D,375,D,,A,11,D,2015,D,1,D,,A,94767,D,94631,D,94494,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742453,32,0,5,01,D,100,D,.0425,D,62000,D,30,D,580,D,3,D,4,D,5,D,,A,275,D,86,D,86,D,86,D,219,D,219,D,219,D,,A,11,D,2017,D,1,D,,A,61915,D,61829,D,61743,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742493,18,0,5,01,D,100,D,.0784,D,207572,D,30,D,1500,D,3,D,,A,,A,,A,0,D,1042,D,1048,D,1055,D,458,D,452,D,445,D,,A,08,D,1992,D,1,D,,A,70160,D,69118,D,68070,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742703,22,0,5,01,D,100,D,.0784,F,400000,F,30,F,3683,F,3,F,,A,,A,,A,792,F,314,F,316,F,318,F,1933,F,1931,F,1930,F,,A,04,F,2016,F,1,F,,A,394402,F,394088,F,393772,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742713,17,0,5,01,D,100,D,.0904,D,70000,D,30,D,772,D,3,D,,A,5,D,,A,207,D,413,D,416,D,419,D,152,D,149,D,146,D,,A,05,D,1991,D,1,D,,A,20207,D,19794,D,19378,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03742773,27,0,5,01,D,100,D,.0784,D,20051,D,6,D,350,D,,A,,A,,A,,A,0,D,272,D,273,D,275,D,78,D,77,D,75,D,,A,03,D,2015,D,1,D,,A,12015,D,11743,D,11470,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03742843,15,0,5,01,D,100,D,.0784,D,82999,D,10,D,1300,D,3,D,4,D,,A,,A,300,D,817,D,823,D,828,D,183,D,177,D,172,D,,A,07,D,2010,D,1,D,,A,27981,D,27163,D,26341,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
