"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
"02967415",1,"2014","2013",2,0.153,0.153,"2",0.15,0.1489,"10","D",0,0,0,"D",0,"D",9000,"D",80000,"D",-4000,"D",0,"D",0,"D",0,"D",0,"D",1200,"D",0,"D",0,"D",2,"D",10000,"D",5631,0,5684.56,5612.5,0,0,13617,13617,85000,85000,0,0,2000,2000,0,0,0,0,0,0,75000,85000,0,0,7684.56,7612.5,7684.56,7612.5,0,0,0,0,0,0,0,0,0,0,0
"02967475",1,"2014","2013",0,0,0,"2",0.2775,0.2775,"05","D",0,0,2,"D",2,"D",0,"D",0,"D",0,"D",34457,"D",27718,"D",0,"D",0,"D",4000,"D",0,"D",0,"D",0,"D",0,"D",2321,0,2366.34,2306.34,0,0,0,0,44125.6,44125.6,34457.01,34457.01,0,0,0,0,0,0,0,0,44125.6,44125.6,0,0,2366.34,2306.34,2366.34,2306.34,7812,7984,4000,4000,0,0,0,0,0,0,0
"02967485",1,"2014","2013",0,0,0,"1",0,0,"33","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",7632,"D",0,"D",4836,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,7800,0,0,0,0,0,0,0,0,0
"02967695",1,"2014","2013",1,0.153,0.153,"2",0.2267,0.2267,"05","D",0.093,0.093,0,"D",0,"D",79987,"D",33280,"D",4800,"D",0,"D",0,"D",0,"D",0,"D",3000,"D",0,"D",0,"D",0,"D",6156,"D",14867,4627,14981.33,14828.42,4715.68,4597.31,17329.85,17329.85,118067,118067,118067.01,118067.01,0,0,0,0,0,0,0,0,111911,111911,0,0,14981.33,14828.42,14981.33,14828.42,7812,7984,9156,9156,0,0,0,0,0,0,0
"02967705",1,"2014","2013",0,0,0,"1",0,0,"39","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",21275,"D",0,"D",0,"D",8500,"D",2320,"D",0,"D",0,"D",12584,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02967735",1,"2014","2013",3,0.153,0.153,"2",0.1,0.1,"29","D",0,0,0,"D",0,"D",56000,"D",1600,"D",-11200,"D",0,"D",0,"D",0,"D",0,"D",2500,"D",630,"D",0,"D",1,"D",6444,"D",436,0,470,425,0,0,8812.8,8812.8,46400,46400,0,0,1000,1000,0,0,0,0,0,0,46400,46400,0,0,1470,1425,1470,1425,0,0,0,0,0,0,0,0,0,0,0
"02967745",1,"2014","2013",0,0,0,"1",0,0,"18","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",15745,"D",0,"D",4140,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,2400,0,0,0,0,0,0,0,0,0
"02967755",1,"2014","2013",2,0,0,"3",0,0,"41","D",0,0,0,"D",0,"D",0,"D",0,"D",21350,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",2199,"D",0,"D",0,"D",7847,"D",0,0,0,0,0,0,0,0,21350,21350,0,0,0,0,0,0,0,0,0,0,13503,13503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02967865",1,"2014","2013",4,0.153,0.153,"3",0.0606,0.0606,"39","D",0,0,0,"D",0,"D",24000,"D",0,"D",1600,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",0,"D",4,"D",0,"D",-7616,0,-7494.46,-7656.64,0,0,3672,3672,25600,25600,25600.01,25600.01,0,0,3150,3150,0,0,4344.46,4506.64,25600,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02967875",1,"2014","2013",0,0.153,0.153,"1",0.4625,0.4625,"33","D",0.059,0.059,1,"D",1,"D",27343,"D",0,"D",81,"D",10632,"D",22619,"D",0,"D",0,"D",3200,"D",108,"D",0,"D",0,"D",3000,"D",6866,945,6957.92,6835.42,950.71,943.05,4183.48,4183.48,55616.68,55616.68,27424.01,27424.01,0,0,0,0,0,0,0,0,55616.68,55616.68,0,0,6957.92,6835.42,6957.92,6835.42,7700,7800,0,0,0,0,0,0,0,0,0
"02967885",1,"2014","2013",0,0.029,0.029,"1",0.325,0.325,"05","D",0.0986,0.0986,0,"D",0,"D",200000,"D",0,"D",-6500,"D",0,"D",0,"D",0,"D",38268,"D",3000,"D",100,"D",0,"D",0,"D",4000,"D",40324,14896,40592.5,40235,14962.22,14873.34,19898.8,20308,193500,193500,193500.01,193500.01,0,0,0,0,0,0,0,0,189500,189500,388.67,137.78,40203.83,40097.22,40203.83,40097.22,3906,3992,5846.9,6074.78,0,0,0,0,0,0,0
"02967915",1,"2014","2013",0,0.153,0.153,"1",0,0,"22","D",0,0,0,"D",0,"D",7209,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7200,"D",0,"D",0,"D",0,"D",0,"D",1200,"D",-494,-74,-487,-496,-73.05,-74.4,1102.98,1102.98,7209,7209,7209.01,7209.01,0,0,0,0,0,0,487,496,7209,7209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.05,74.4,0
"02967955",1,"2014","2013",2,0.153,0.153,"2",0.15,0.15,"10","D",0,0,0,"D",0,"D",27284,"D",22624,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1400,"D",0,"D",0,"D",2,"D",0,"D",367,0,423.7,348.7,0,0,7635.92,7635.92,49908,49908,0,0,2000,2000,0,0,0,0,0,0,49908,49908,0,0,2423.7,2348.7,2423.7,2348.7,0,0,0,0,0,0,0,0,0,0,0
"02967965",1,"2014","2013",0,0.153,0.153,"1",0.15,0.15,"02","D",0,0,0,"D",0,"D",32000,"D",0,"D",-738,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",50,"D",0,"D",0,"D",0,"D",2721,0,2743.05,2713.05,0,0,4896,4896,31262,31262,0,0,0,0,0,0,0,0,0,0,31262,31262,0,0,2743.05,2713.05,2743.05,2713.05,0,0,0,0,0,0,0,0,0,0,0
"02967985",1,"2014","2013",0,0,0,"1",0,0,"06","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",21695,"D",0,"D",0,"D",2500,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02968055",1,"2014","2013",0,0.153,0.153,"1",0.25,0.25,"33","D",0.0645,0.0645,0,"D",0,"D",68000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",0,"D",0,"D",0,"D",0,"D",10346,3556,10428.75,10318.75,3563.16,3554.01,10404,10404,68000,68000,68000.01,68000.01,0,0,0,0,0,0,0,0,68000,68000,0,0,10428.75,10318.75,10428.75,10318.75,7700,7800,0,0,0,0,0,0,0,0,0
"02968055",2,"2014","2013",0,0.153,0.153,"1",0.25,0.28,"33","D",0.0665,0.0665,0,"D",0,"D",98000,"D",0,"D",0,"D",0,"D",1488,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",18173,5516,18287.39,18134.95,5524.41,5513.79,14994,14994,99264.8,99264.8,98000.01,98000.01,0,0,0,0,0,0,0,0,99264.8,99264.8,0,0,18287.39,18134.95,18287.39,18134.95,7700,7800,0,0,0,0,0,0,0,0,0
"02968055",3,"2014","2013",0,0.153,0.153,"1",0.25,0.25,"33","D",0.0645,0.0645,0,"D",0,"D",46841,"D",0,"D",0,"D",0,"D",1512,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5378,2192,5460.3,5350.3,2198.4,2189.26,7166.67,7166.67,48126.2,48126.2,46841.01,46841.01,0,0,0,0,0,0,0,0,48126.2,48126.2,0,0,5460.3,5350.3,5460.3,5350.3,7700,7800,0,0,0,0,0,0,0,0,0
"02968065",1,"2014","2013",5,0,0,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2939,"D",14400,"D",0,"D",0,"D",0,"D",3,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812,7984,0,0,0,0,0,0,0,0,0
"02968105",1,"2014","2013",2,0.153,0.153,"2",0.1454,0.1454,"39","D",0.0307,0.0307,0,"D",0,"D",76000,"D",24000,"D",-3700,"D",0,"D",0,"D",0,"D",0,"D",4800,"D",500,"D",0,"D",2,"D",9084,"D",6561,3070,6594.4,6549.4,3070,3070,15300,15300,96300,96300,100000.01,100000.01,2000,2000,0,0,0,0,0,0,87216,87216,0,0,8594.4,8549.4,8594.4,8549.4,0,0,0,0,0,0,0,0,0,0,0
"02968115",1,"2014","2013",1,0.153,0.153,"2",0,0,"29","D",0,0,0,"D",0,"D",7314,"D",7823,"D",0,"D",0,"D",0,"D",0,"D",0,"D",400,"D",0,"D",0,"D",0,"D",0,"D",-3291,0,-3250,-3305,0,0,2315.96,2315.96,15137,15137,0,0,0,0,0,0,0,0,3250,3305,15137,15137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02968135",1,"2014","2013",3,0,0,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",500,"D",0,"D",0,"D",0,"D",508,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812,7984,1008,1008,0,0,0,0,0,0,0
"02968165",1,"2014","2013",2,0.153,0.153,"3",-0.4,-0.4,"14","D",-0.04,-0.04,0,"D",0,"D",400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11700,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-160,-16,-160,-160,-16,-16,61.2,61.2,400,400,400.01,400.01,0,0,0,0,0,0,160,160,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0
"02968165",3,"2014","2013",0,0.153,0.153,"1",-0.0765,-0.0765,"14","D",-0.0077,-0.0077,0,"D",0,"D",700,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-54,-5,-53.55,-53.55,-5.36,-5.36,107.1,107.1,700,700,700.01,700.01,0,0,0,0,0,0,53.55,53.55,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,5.36,0
"02968175",1,"2014","2013",2,0.0755,0.0755,"2",0.2375,0.2375,"14","D",0.05,0.05,0,"D",0,"D",120000,"D",72000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5700,"D",1073,"D",0,"D",2,"D",15692,"D",27972,8891,28117.5,27923.75,8895,8890,28594.8,29004,192000,192000,192000.01,192000.01,0,0,0,0,0,0,0,0,176308,176308,0,0,28117.5,27923.75,28117.5,27923.75,0,0,0,0,285,285,0,0,0,0,0
"02968195",1,"2014","2013",3,0.153,0.153,"3",0.3106,0.3106,"39","D",0.448,0.448,0,"D",0,"D",27300,"D",0,"D",0,"D",8441,"D",0,"D",0,"D",0,"D",1000,"D",498,"D",0,"D",0,"D",0,"D",-1238,325,-1089.66,-1286.84,325.22,325.22,4176.9,4176.9,35741,35741,35740.99,35740.99,0,0,0,0,0,0,2208.76,2370.94,35741,35741,0,0,1119.1,1084.1,1119.1,1084.1,0,0,0,0,0,0,0,0,0,0,0
"02968215",1,"2014","2013",0,0.153,0.153,"2",0.2394,0.2394,"23","D",0.0425,0.0425,0,"D",0,"D",52000,"D",85147,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5700,"D",142,"D",0,"D",0,"D",6792,"D",19536,5490,19662.5,19493.56,5493,5488.75,20983.49,20983.49,137147,137147,137147.01,137147.01,0,0,0,0,0,0,0,0,130355,130355,0,0,19662.5,19493.56,19662.5,19493.56,0,0,0,0,0,0,0,0,0,0,0
"02968235",1,"2014","2013",0,0,0,"1",0,0,"10","D",0,0,1,"D",1,"D",0,"D",0,"D",1000,"D",0,"D",22800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02968265",1,"2014","2013",5,0.153,0.153,"2",0.0966,0.0966,"15","D",0.034,0.034,0,"D",0,"D",0,"D",63289,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",885,"D",0,"D",4,"D",17332,"D",-2806,1574,-2780.18,-2815.18,1573.83,1573.83,9683.22,9683.22,63289,63289,63289.01,63289.01,1219.82,1184.82,2780.18,2815.18,0,0,0,0,45957,45957,0,0,1219.82,1184.82,1219.82,1184.82,0,0,0,0,0,0,0,0,0,0,0
"02968275",1,"2014","2013",1,0,0,"3",-0.34,-0.34,"01","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",11928,"D",0,"D",0,"D",0,"D",40,"D",0,"D",0,"D",1200,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,4700,1240,1240,0,0,0,0,0,0,0
"02968425",1,"2014","2013",1,0.153,0.153,"3",0.15,0.15,"39","D",0.0307,0.0307,0,"D",0,"D",46796,"D",0,"D",1128,"D",7500,"D",0,"D",0,"D",0,"D",3700,"D",42,"D",0,"D",0,"D",40,"D",5128,1702,5163.6,5116.1,1701.52,1701.52,7159.79,7159.79,55424,55424,55424.01,55424.01,0,0,0,0,0,0,0,0,55424,55424,0,0,5163.6,5116.1,5163.6,5116.1,0,0,0,0,0,0,0,0,0,0,0
"02968465",1,"2014","2013",0,0,0,"2",0.1492,0.1492,"07","D",0,0,2,"D",2,"D",0,"D",0,"D",5466,"D",20472,"D",26590,"D",0,"D",0,"D",3500,"D",5536,"D",0,"D",0,"D",7182,"D",482,0,490.1,479.32,0,0,0,0,29554.5,29554.5,25938.01,25938.01,0,0,0,0,0,0,0,0,22372.5,22372.5,0,0,490.1,479.32,490.1,479.32,0,0,0,0,0,0,0,0,0,0,0
"02968505",1,"2014","2013",3,0.029,0.029,"2",0.1905,0.1905,"45","D",0.063,0.063,0,"D",0,"D",120000,"D",0,"D",-4625,"D",0,"D",0,"D",0,"D",0,"D",2600,"D",739,"D",0,"D",3,"D",31220,"D",4941,3957,4978.15,4928.2,3970.02,3953,17578.8,17988,115375,115375,115375.01,115375.01,2731.25,2731.25,0,0,0,0,0,0,84155,84155,0,0,7709.4,7659.45,7709.4,7659.45,0,0,0,0,0,0,0,0,0,0,0
