"","true_mean","oracle_mean","pi_naive_mean","median_imp_mean","lin_imp_mean","lin_oracle","nn_imp_mean","nn_oracle","nn_pi_imp_mean","nn_pi_oracle","nn_resamp_imp_mean","nn_resamp_oracle","nn_wmse_imp_mean","nn_wmse_oracle","nn_deriv_imp_mean","nn_deriv_oracle"
"47",441.099087223831,427.658613568641,406.407459089098,493.743202761402,407.057937041754,406.4603822631,428.184487864,426.811135393583,426.608708080285,427.15183862319,0,0,445.201931968211,382.668571173882,0,0
"48",441.099087223831,439.617678822627,422.229404770877,499.837980167923,421.457425754653,422.220404062414,439.166556092641,437.271240356871,439.677808657844,439.372941715744,0,0,444.764465247229,472.566291753837,0,0
"49",441.099087223831,435.898808721054,420.016308390705,502.59560059906,420.498774541417,420.034795834593,434.557310477301,435.43106011288,435.807219786455,435.571091398673,0,0,441.246547406131,428.767911557805,0,0
"50",441.099087223831,444.952771744342,427.705465103482,504.956263069832,428.128923945335,427.702024476192,442.739033534054,442.767618434848,444.228785217319,444.473585334633,0,0,417.939830631347,404.781373607085,0,0
"51",441.099087223831,434.263657572384,415.61493215164,499.543929424749,415.635106902685,415.725682464277,434.718591757064,433.745823157196,434.176624081385,434.184116370015,0,0,421.524141482114,410.167485386077,0,0
"52",441.099087223831,452.077570927884,438.444966119609,508.171594285631,438.639518314551,438.335957121185,451.790670649825,451.569512882864,451.988750677387,451.79756525869,0,0,469.639896419399,483.410791159422,0,0
"53",441.099087223831,430.414456585183,416.113850188329,496.52090205182,416.764459059344,416.179064562359,429.508769357594,429.888318633885,429.879023720975,430.185560994452,0,0,444.819452778609,440.986307778368,0,0
"54",441.099087223831,443.750239560225,427.335118050694,496.934836025634,428.472119384234,427.349641636672,442.959761628521,442.49046957131,443.275869071777,443.235656320211,0,0,392.427308178321,380.592314685258,0,0
"55",441.099087223831,435.222789151762,416.084071584239,499.53960082038,417.006951930954,416.21660553732,433.11467570219,432.909984268751,435.338445743614,434.370901300702,0,0,385.201716225803,449.104281833719,0,0
"56",441.099087223831,444.841294204733,427.432066207607,501.512115263337,427.682913219403,427.473866382293,443.811481959132,443.910343514466,442.493188231799,444.328382449447,0,0,266.825061655073,348.077304247085,0,0
"57",441.099087223831,442.281651927125,428.365665240798,505.292688744577,429.016293744713,428.279703705446,441.987798981195,439.93873644922,442.001873593784,441.885554623133,0,0,441.858311564149,448.313044840445,0,0
