,true_mean,oracle_mean,naive_mean,pi_naive_mean,lin_imp_mean,nn_imp_mean,nn_pi_imp_mean,nn_resamp_imp_mean,nn_wmse_imp_mean
737,0,21.47822843,26.16348066,26.07515021,26.08074171,24.70134637,26.03932859,0,0
738,0,21.62261153,26.17568086,26.08558463,26.22262592,22.62535376,26.16399357,0,0
739,0,21.58134613,26.21081887,26.12231014,26.14635152,26.10886736,26.13701202,0,0
740,0,21.5367882,26.159989,26.07223352,26.08878905,21.57647326,22.4472159,0,0
741,0,21.50855161,26.14164957,26.05890538,26.0736087,26.12357138,21.86781194,0,0
742,0,21.58535143,26.14935205,26.05513431,26.20129034,26.11836622,26.16260577,0,0
743,0,21.53689215,26.17488709,26.07460691,26.16751145,26.14113751,26.2352018,0,0
744,0,21.54722301,26.15402441,26.05745254,26.13334612,26.12363973,24.33932623,0,0
745,0,21.46766329,26.16774425,26.08312469,26.06612835,21.50845641,21.50854798,0,0
746,0,21.42040861,26.15481263,26.04865718,25.99822793,26.00726048,25.870014,0,0
747,0,21.69339183,26.21801851,26.12984777,26.27745911,25.51761556,26.24861507,0,0
748,0,21.61044267,26.18180384,26.08892394,26.21169215,26.09567291,26.19151058,0,0
749,0,21.51842195,26.20480062,26.11610818,26.13863091,26.13315271,25.87067214,0,0
750,0,21.53878388,26.1526167,26.0539053,26.09041399,25.6867174,24.77592782,0,0
751,0,21.53619252,26.13893831,26.04618179,26.13136165,26.12619896,26.10755583,0,0
752,0,21.48170389,26.19862642,26.11236714,26.11434294,26.12802151,24.41024689,0,0
753,0,21.58182727,26.21832413,26.13469407,26.19004426,21.62272383,25.44560373,0,0
754,0,21.5532226,26.20242557,26.11192947,26.11156735,26.11886944,26.03943948,0,0
755,0,21.5132165,26.19392159,26.11276495,26.06798556,26.10229945,25.9268088,0,0
756,0,21.54075039,26.20923076,26.1187305,26.13995768,23.69503754,26.12715404,0,0
757,0,21.55488995,26.14128173,26.06139154,26.16571043,26.15625815,26.2488832,0,0
758,0,21.58748211,26.21212598,26.11780719,26.1595117,24.27752096,26.16104535,0,0
759,0,21.57532092,26.17025704,26.08644836,26.17788329,24.56120462,24.87807833,0,0
