"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","WHATPART","WHAT_ART","TRIPIDBC","TRIP_DBC","NUMSAME","NUMSAME_","EOTRIPMO","EOTR_PMO","NUMNIGHT","NUMN_GHT","FOODDEAL","FOOD_EAL","LODGDEAL","LODG_EAL","TRANDEAL","TRAN_EAL","ELSEDEAL","ELSE_EAL","CMLOCALY","CMLO_ALY","CMPLANEY","CMPL_NEY","CMTRAINY","CMTR_INY","CMBUSY","CMBUSY_","CMSHIPY","CMSHIPY_","RTCARY","RTCARY_","RTMOPEDY","RTMO_EDY","RTBOATY","RTBOATY_","RTCAMPY","RTCAMPY_","RTOTHERY","RTOT_ERY","PVCARY","PVCARY_","PVELSEY","PVELSEY_","PVTRANSY","PVTR_NSY","CMLOCALX","CMLO_ALX","CMPLANEX","CMPL_NEX","CMTRAINX","CMTR_INX","CMBUSX","CMBUSX_","CMSHIPX","CMSHIPX_","RTCARX","RTCARX_","RTMOPEDX","RTMO_EDX","RTBOATX","RTBOATX_","RTCAMPX","RTCAMPX_","RTOTHERX","RTOT_ERX","GASOILX","GASOILX_","TRPTOLLX","TRPT_LLX","PARKINGX","PARK_NGX","LDGCOSTX","LDGC_STX","TRPALCHX","TRPA_CHX","TRPALCGX","TRPA_CGX","TRPSPRTX","TRPS_RTX","TRPETRTX","TRPE_RTX","TRMISCX","TRMISCX_","TRPGFTCX","TRPG_TCX","QTRFLAX","QTRFLAX_","QTRGLAX","QTRGLAX_"
"20154","03004495",20,0,"1","1","D",2,"D",1,"D","09","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A"
"20154","03004495",21,0,"1","1","D",3,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20154","03004495",22,0,"2","1","D",1,"D",1,"D","09","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A","03","D","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",35,"D",36,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",220,"D",.,"A"
"20154","03004815",48,0,"1","1","D",2,"D",2,"D","10","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",60,"D"
"20154","03004895",15,0,"1","2","D",2,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20154","03004915",51,0,"1","1","D",3,"D",1,"D","11","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",86,"D",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",226,"D",.,"A"
"20154","03005105",39,0,"1","1","D",1,"D",1,"D","11","D",4,"D","1","D","1","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",15,"G",138,"G",20,"G",9,"G",229,"G",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",119,"G",81,"G",.,"A",.,"A",.,"A",.,"A",.,"A",243,"G",35,"F"
"20154","03005595",11,0,"2","1","D",1,"D",1,"D","09","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A","03","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",140,"D",.,"A"
"20154","03005965",33,0,"2","1","D",2,"D",2,"D","09","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20154","03006585",25,0,"1","1","D",3,"D",1,"D","10","D",3,"D","2","D","1","D","1","D","2","D",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",14,"G",133,"G",19,"G",9,"G",221,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",119,"G",200,"D",.,"A",.,"A",300,"D",100,"D",200,"D",300,"D",.,"A"
"20154","03006585",26,0,"1","1","D",4,"D",1,"D","11","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",60,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A"
"20154","03006875",19,0,"1","2","D",1,"D",1,"D","11","D",9,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",100,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D",.,"A",.,"A",2000,"D",.,"A"
"20154","03006995",38,0,"1","1","D",2,"D",1,"D","10","D",4,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",40,"D",550,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20154","03007005",62,0,"1","1","D",3,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",83,"F",5,"F",.,"A",266,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A"
"20154","03007065",19,0,"2","1","D",1,"D",1,"D","09","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",.,"A",20,"D",110,"D",.,"A",.,"A",.,"A",100,"D",30,"D",.,"A",125,"D",.,"A"
"20154","03007075",46,0,"1","1","D",1,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",340,"D",100,"F",.,"A",.,"A",.,"A",.,"A",.,"A",400,"F",.,"A"
"20154","03007075",47,0,"1","1","D",2,"D",1,"D","11","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",175,"D",.,"A",.,"A",.,"A",.,"A",.,"A",528,"D",.,"A"
"20154","03007195",39,0,"1","1","D",2,"D",1,"D","09","D",7,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","12","D","13","D",,"A",,"A",.,"A",800,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",700,"D",200,"D",.,"A",120,"D",225,"D",100,"D",.,"A",.,"A",400,"D",.,"A",.,"A",300,"D",.,"A"
"20154","03007195",40,0,"1","1","D",3,"D",1,"D","11","D",8,"D","1","D","1","D","2","D","2","D",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",850,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"D",1668,"G",263,"G",.,"A",.,"A",.,"A",.,"A",.,"A",1069,"G",.,"A"
"20154","03007195",41,0,"1","1","D",4,"D",1,"D","10","D",7,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",700,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",120,"D",225,"D",100,"D",.,"A",.,"A",300,"D",.,"A",.,"A",400,"D",.,"A"
"20154","03007445",41,0,"1","1","D",2,"D",1,"D","11","D",6,"D",,"A",,"A",,"A",,"A","01","D","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",90,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",700,"D",.,"A",.,"A",.,"A",90,"D",70,"D",.,"A",800,"D",.,"A"
"20154","03007595",38,0,"1","1","D",2,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",25,"D",30,"D"
"20154","03007595",39,0,"1","1","D",3,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",25,"D",30,"D"
"20154","03007615",44,0,"1","1","D",3,"D",1,"D","10","D",7,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",.,"A",.,"A",750,"D",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",.,"A"
"20154","03007615",45,0,"2","1","D",2,"D",1,"D","09","D",17,"D","2","D","1","D","1","D","1","D",,"A","02","D",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",278,"G",3262,"G",174,"G",790,"G",376,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",1887,"G",.,"A",.,"A",298,"G",825,"G",710,"G",.,"A",500,"D",50,"D"
"20154","03007725",20,0,"1","1","D",1,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",95,"D",.,"A"
"20154","03007725",21,0,"1","1","D",2,"D",1,"D","10","D",11,"D","1","D","1","D","1","D","2","D",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",58,"G",1148,"G",624,"G",84,"G",58,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",810,"G",98,"G",.,"A",.,"A",.,"A",.,"A",.,"A",320,"G",.,"A"
"20154","03007975",55,0,"1","1","D",2,"D",1,"D","10","D",19,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",1800,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",91,"G",33,"G",107,"G",245,"G",3340,"G",.,"A",229,"G",105,"G"
"20154","03008105",28,0,"1","1","D",1,"D",1,"D","11","D",30,"D",,"A",,"A",,"A",,"A","01","D","02","D","03","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",20,"D",0,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3925,"T",500,"D",.,"A",.,"A",500,"D",.,"A",.,"A",1500,"D",.,"A"
"20154","03008375",68,0,"1","1","D",5,"D",1,"D","10","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D"
"20154","03008395",129,0,"1","1","D",3,"D",1,"D","11","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",175,"D",.,"A",.,"A",.,"A",.,"A",17,"D",.,"A",.,"A",28,"D",.,"A",20,"D",100,"D"
"20154","03008395",130,0,"1","1","D",4,"D",1,"D","09","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",50,"D"
"20154","03008395",131,0,"1","2","D",5,"D",1,"D","10","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",67,"D",.,"A",.,"A",.,"A",32,"D",100,"D",45,"F",30,"D",100,"D"
"20154","03008395",132,0,"1","1","D",6,"D",1,"D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",18,"D",58,"D",.,"A",.,"A",.,"A",.,"A",22,"D",0,"D"
"20154","03008445",25,0,"1","1","D",1,"D",2,"D","10","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20154","03008445",26,0,"1","1","D",2,"D",1,"D","11","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20154","03008515",43,0,"1","1","D",2,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","12","D","13","D","16","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",20,"D",12,"D",48,"D",250,"D",.,"A",25,"D",.,"A",.,"A",.,"A",250,"D",100,"D",100,"D"
"20154","03008515",44,0,"1","1","D",3,"D",1,"D","11","D",5,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","12","D","13","D","16","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",85,"D",540,"D",80,"D",.,"A",.,"A",122,"D",.,"A",.,"A",220,"D",.,"A"
"20154","03008545",46,0,"2","1","D",1,"D",1,"D","09","D",21,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",601,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",575,"D",210,"D",.,"A",.,"A",.,"A",50,"D",.,"A",2142,"D",.,"A"
"20154","03008585",13,0,"1","2","D",1,"D",1,"D","11","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",.,"A",.,"A",.,"A",.,"A",95,"D",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A"
"20154","03008615",55,0,"1","1","D",2,"D",1,"D","10","D",5,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",1200,"D",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",100,"D",.,"A",.,"A",400,"D",.,"A"
"20154","03008635",36,0,"1","1","D",1,"D",1,"D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",3000,"D",.,"A",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",150,"D",.,"A",600,"D",.,"A",.,"A",.,"A",900,"D",.,"A",40,"F",600,"D",400,"D"
"20154","03008765",26,0,"2","1","D",3,"D",1,"D","09","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",183,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A"
"20154","03008885",65,0,"2","1","D",1,"D",1,"D","09","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",.,"A",600,"D",.,"A",16,"D",40,"D",.,"A",5,"D",.,"A",200,"D",84,"D"
"20154","03008935",35,0,"1","1","D",1,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A"
"20154","03008955",39,0,"1","1","D",2,"D",1,"D","11","D",5,"D",,"A",,"A",,"A",,"A",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","16","D",,"A",.,"A",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",500,"D",100,"D",.,"A",470,"D",.,"A",80,"D",150,"D",300,"D",.,"A"
"20154","03009045",27,0,"1","2","D",1,"D",1,"D","10","D",8,"D","2","D","1","D","1","D","2","D",,"A","02","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",417,"G",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1583,"G",30,"D",.,"A",.,"A",400,"D",400,"D",.,"A",370,"D",.,"A"
"20154","03009475",28,0,"1","1","D",1,"D",1,"D","11","D",6,"D","1","D","1","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",133,"G",6,"G",.,"A",.,"A",.,"A",.,"A",.,"A",100,"G",65,"D"
"20154","03009535",28,0,"1","1","D",6,"D",1,"D","11","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A",115,"D",350,"D",65,"D"
"20154","03009535",29,0,"1","1","D",7,"D",2,"D","09","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",136,"D",200,"D",.,"A"
"20154","03009535",30,0,"1","1","D",8,"D",2,"D","10","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",132,"D",220,"D",.,"A"
"20154","03009535",31,0,"1","1","D",9,"D",1,"D","11","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D"
"20154","03009535",32,0,"2","1","D",4,"D",1,"D","09","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20154","03009595",41,0,"1","1","D",2,"D",1,"D","10","D",5,"D","1","D","1","D","1","D","2","D",,"A","02","D",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",24,"G",219,"G",167,"G",53,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",228,"G",51,"G",.,"A",.,"A",500,"D",.,"A",.,"A",348,"G",30,"D"
"20154","03009765",32,0,"1","1","D",2,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","06","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",300,"D",20,"D",.,"A",.,"A",40,"D",50,"D",.,"A",280,"D",20,"D"
"20154","03009775",22,0,"1","1","D",1,"D",1,"D","10","D",2,"D","2","D","1","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"F",.,"A",254,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A"
"20154","03009785",56,0,"1","1","D",3,"D",1,"D","09","D",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"D",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A"
"20154","03010065",33,0,"1","1","D",1,"D",1,"D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",.,"A",300,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",.,"A"
"20154","03010275",18,0,"1","1","D",1,"D",1,"D","11","D",4,"D","1","D","1","D","1","D","1","D",,"A","02","D",,"A","04","D",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",28,"G",256,"G",38,"G",17,"G",426,"G",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D",40,"D",222,"G",58,"G",.,"A",67,"G",127,"G",44,"G",.,"A",167,"G",.,"A"
"20154","03010315",51,0,"1","1","D",2,"D",1,"D","10","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","13","D",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",.,"A",.,"A",200,"D",82,"D"
