"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20154","03215252",36,0,"1","110","D","1","D","10","D",3000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03215262",16,0,"1","100","D","1","D","09","D",1200,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03215332",18,0,"1","100","D","6","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03215602",22,0,"1","100","D","1","D","08","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03215902",17,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20154","03216052",15,0,"1","100","D","4","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03216292",18,0,"1","110","D","1","D","09","D",2015,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03216362",30,0,"1","110","D","1","D","10","D",1,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03216392",44,0,"1","110","D","1","D","10","D",13160,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03227132",21,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03227392",20,0,"1","110","D","6","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03227392",21,0,"1","100","D","6","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03227832",23,0,"1","180","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03227892",40,0,"1","110","D","4","D","10","D",.,"A",4000,"D",.,"A","2","D",.,"A","03","D"
"20154","03228422",43,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03228722",34,0,"1","120","D","1","D","10","D",2500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03228822",27,0,"1","150","D","5","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03228882",17,0,"1","100","D","1","D","11","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03229162",24,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03229492",19,0,"1","110","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03229652",43,0,"1","100","D","1","D","09","D",800,"F",.,"A",.,"A","2","D",.,"A","11","D"
"20154","03229912",37,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03230162",60,0,"1","100","D","4","D","10","D",.,"A",14000,"D",.,"A","2","D",.,"A","02","D"
"20154","03230162",61,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20154","03230672",47,0,"1","110","D","4","D","09","D",.,"A",11000,"D",.,"A","2","D",.,"A","06","D"
"20154","03230682",10,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03231122",26,0,"1","100","D","4","D","09","D",.,"A",7800,"D",.,"A","2","D",.,"A","03","D"
"20154","03231212",28,0,"1","100","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20154","03231272",14,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20154","03231332",25,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03231332",26,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03231332",27,0,"1","150","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03231422",20,0,"1","100","D","1","D","09","D",100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03231572",30,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03231952",23,0,"1","100","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03232022",38,0,"1","100","D","4","D","09","D",.,"A",1600,"D",.,"A","2","D",.,"A","03","D"
"20154","03232282",13,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03232312",41,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03232322",34,0,"1","110","D","1","D","09","D",400,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03232432",26,0,"1","110","D","2","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20154","03233112",23,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03233972",8,0,"1","110","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03235142",11,0,"1","100","D","1","D","11","D",800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03235272",12,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03236012",49,0,"1","100","D","1","D","09","D",9000,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20154","03236922",45,0,"1","110","D","1","D","10","D",2000,"D",.,"A",.,"A","1","D",1365,"D","01","D"
"20154","03237052",19,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03237082",23,0,"1","110","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03237332",39,0,"1","100","D","1","D","10","D",100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03237962",13,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03238045",11,0,"1","110","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03248841",25,0,"1","100","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03248881",33,0,"1","100","D","1","D","07","D",10250,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03248951",15,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03249471",24,0,"1","110","D","1","D","08","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03249541",30,0,"1","110","D","1","D","09","D",3000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20154","03251171",19,0,"1","110","D","4","D","07","D",.,"A",27000,"D",.,"A","2","D",.,"A","02","D"
"20154","03251451",18,0,"1","100","D","4","D","08","D",.,"A",937,"D",.,"A","1","D",9000,"D","01","D"
"20154","03251941",10,0,"1","100","D","4","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20154","03252263",16,0,"1","110","D","1","D","07","D",1300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03252521",24,0,"1","200","D","6","D","09","D",.,"A",.,"A",.,"A",,"C",.,"A","04","D"
"20154","03255481",22,0,"1","110","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20154","03255541",21,0,"1","110","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20154","03255621",10,0,"1","110","D","1","D","08","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03256241",23,0,"1","110","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20154","03257791",27,0,"1","110","D","2","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20154","03258251",20,0,"1","100","D","3","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03259261",11,0,"1","100","D","1","D","09","D",1500,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20154","03259461",15,0,"1","100","D","4","D","08","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03271111",17,0,"1","110","D","1","D","08","D",5000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03272821",15,0,"1","200","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20154","03276151",15,0,"1","100","D","1","D","09","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03277481",41,0,"1","200","D","1","D","08","D",7500,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20154","03278241",34,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03278641",31,0,"1","110","D","1","D","08","D",2015,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20154","03280941",22,0,"1","100","D","1","D","10","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03300141",42,0,"1","100","D","1","D","11","D",700,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20154","03301011",25,0,"1","120","D","1","D","09","D",67000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20154","03301643",33,0,"1","100","D","3","D","09","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20154","03302491",22,0,"1","110","D","1","D","10","D",2000,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20154","03303191",28,0,"1","110","D","1","D","11","D",6500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03088744",24,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03090394",31,0,"1","110","D","4","D","10","D",.,"A",2000,"D",.,"A","1","D",800,"F","01","D"
"20161","03090914",34,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03091194",16,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03091594",49,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03092794",19,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03093904",25,0,"1","110","D","1","D","11","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03095074",57,0,"1","150","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03095614",38,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03096854",42,0,"1","110","D","1","D","11","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03097804",36,0,"2","110","D","1","D","10","D",1200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03098374",25,0,"1","110","D","1","D","10","D",14000,"D",.,"A",.,"A","1","D",13000,"D","01","D"
"20161","03098874",28,0,"2","110","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03098874",29,0,"2","100","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03100194",43,0,"1","110","D","1","D","11","D",1200,"D",.,"A",.,"A","1","D",800,"D","01","D"
"20161","03100594",32,0,"2","110","D","6","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03101604",25,0,"1","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03101604",26,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03105224",35,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03106224",50,0,"1","110","D","2","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20161","03106864",34,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03107674",9,0,"1","110","D","1","D","10","D",7000,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03107674",10,0,"1","100","D","4","D","11","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03107994",20,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03109524",7,0,"1","150","D","1","D","12","D",125,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03109894",51,0,"1","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03110364",25,0,"1","100","D","1","D","11","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03110464",17,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03142244",18,0,"1","110","D","1","D","12","D",17000,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03142554",29,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03143174",36,0,"1","100","D","4","D","11","D",.,"A",.,"A",11000,"F","2","D",.,"A","01","D"
"20161","03143684",36,0,"2","100","D","1","D","11","D",550,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03143714",7,0,"1","110","D","4","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03144124",24,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03144184",17,0,"1","110","D","1","D","01","D",400,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03144454",29,0,"1","100","D","4","D","11","D",.,"A",2200,"D",.,"A","2","D",.,"A","02","D"
"20161","03145264",54,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03145484",14,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03146424",22,0,"1","200","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03148384",20,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",4000,"F","01","D"
"20161","03148384",21,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",200,"F","02","D"
"20161","03148804",14,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03148854",37,0,"2","100","D","1","D","11","D",7500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03149054",34,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03149314",43,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03149644",28,0,"1","100","D","1","D","11","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03150254",35,0,"1","100","D","1","D","01","D",3400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03150334",13,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03151024",11,0,"1","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03151394",42,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03151544",35,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03151724",38,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03151934",32,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03152214",10,0,"1","100","D","4","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03152514",33,0,"1","100","D","4","D","11","D",.,"A",18000,"D",.,"A","2","D",.,"A","02","D"
"20161","03152804",20,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03163684",26,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03163694",52,0,"1","110","D","1","D","01","D",7000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03163874",7,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03164014",34,0,"1","100","D","1","D","12","D",6000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03164124",21,0,"1","100","D","4","D","12","D",.,"A",8800,"D",.,"A","1","D",7900,"D","01","D"
"20161","03164674",21,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03164754",18,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03164784",16,0,"1","100","D","1","D","02","D",1200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03164844",51,0,"1","200","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","08","D"
"20161","03165064",37,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03165104",20,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03165404",49,0,"2","170","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03165644",38,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03166134",22,0,"1","110","D","1","D","02","D",17000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03166144",22,0,"1","100","D","1","D","01","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03166374",22,0,"1","100","D","4","D","02","D",.,"A",2945,"D",.,"A","2","D",.,"A","03","D"
"20161","03166834",32,0,"1","110","D","1","D","01","D",800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03168414",24,0,"1","110","D","1","D","01","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03168654",21,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03168894",20,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03168894",21,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03169654",12,0,"1","110","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03169904",23,0,"1","110","D","4","D","01","D",.,"A",.,"A",6500,"D","2","D",.,"A","02","D"
"20161","03170294",32,0,"1","160","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03171134",40,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03171264",19,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03171454",17,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03171544",25,0,"2","100","D","1","D","12","D",800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03171544",26,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03172314",34,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03172474",42,0,"2","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03172994",25,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03173134",12,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03173214",10,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03173224",18,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03184683",43,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03184723",36,0,"1","100","D","4","D","10","D",.,"A",4400,"F",.,"A","2","D",.,"A","02","D"
"20161","03184723",37,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03184753",15,0,"1","100","D","1","D","12","D",15000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03184983",50,0,"1","110","D","1","D","12","D",5500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03184983",51,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03184983",52,0,"1","160","D","1","D","11","D",6500,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03185133",24,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03185643",33,0,"1","100","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03185643",34,0,"1","110","D","3","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20161","03185704",41,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A",,"C",.,"A","01","D"
"20161","03186103",26,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03186583",23,0,"1","110","D","1","D","12","D",400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03186713",41,0,"1","110","D","2","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03186913",50,0,"1","100","D","1","D","11","D",2800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03187453",17,0,"2","100","D","2","D","10","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03187703",17,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03187953",50,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03188263",12,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03188353",38,0,"1","100","D","5","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03189033",55,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",2500,"D","02","D"
"20161","03189633",26,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03189824",17,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03190593",56,0,"1","110","D","1","D","10","D",150,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03190843",21,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03191093",19,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03192403",30,0,"1","100","D","1","D","11","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03192553",13,0,"1","110","D","1","D","11","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03193133",28,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03193813",38,0,"1","100","D","6","D","10","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20161","03194573",47,0,"1","150","D","1","D","11","D",5500,"D",.,"A",.,"A","1","D",550,"D","03","D"
"20161","03194953",32,0,"1","200","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03206003",47,0,"1","110","D","1","D","11","D",2100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03206473",43,0,"1","100","D","1","D","12","D",4000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03206803",39,0,"1","100","D","1","D","01","D",6000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03207243",29,0,"2","100","D","4","D","11","D",.,"A",20000,"D",.,"A","2","D",.,"A","01","D"
"20161","03207243",30,0,"2","110","D","1","D","11","D",2000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03207683",16,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03208123",25,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03208563",10,0,"1","110","D","5","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03208743",41,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",7000,"D","01","D"
"20161","03209233",20,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03210013",37,0,"2","110","D","1","D","11","D",150,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03210013",38,0,"1","100","D","1","D","12","D",1500,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03210043",14,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03210223",29,0,"1","110","D","1","D","12","D",1200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03210223",30,0,"1","130","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03210283",32,0,"1","100","D","1","D","12","D",3600,"D",.,"A",.,"A","1","D",3600,"D","02","D"
"20161","03210343",72,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03210343",73,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20161","03210683",47,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","1","D",800,"D","01","D"
"20161","03210773",14,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03211093",21,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",15500,"F","01","D"
"20161","03211333",34,0,"1","100","D","1","D","11","D",600,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03211503",31,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03211933",34,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03211993",18,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03212133",48,0,"1","110","D","4","D","01","D",.,"A",6600,"D",.,"A","2","D",.,"A","03","D"
"20161","03212333",17,0,"1","100","D","4","D","01","D",.,"A",3900,"D",.,"A","2","D",.,"A","01","D"
"20161","03212473",28,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03212773",14,0,"1","100","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03213053",40,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03213173",35,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03213883",28,0,"2","200","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03214643",48,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03215013",38,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03215153",16,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03215263",16,0,"1","100","D","1","D","12","D",400,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03215373",36,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03215533",20,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03216243",18,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03216603",20,0,"2","100","D","4","D","11","D",.,"A",.,"A",11000,"D","2","D",.,"A","01","D"
"20161","03228283",39,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
