"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20154","03298651",18,0,"1","01","D","100","D",0.0904,"F",80000,"F",30,"F",1800,"F","3","F","4","F",,"A",,"A",1154,"F",385,"F",388,"F",391,"F",261,"F",258,"F",255,"F",,"A","06","F","1991","F","1","F",,"A",34663,"F",34278,"F",33891,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03298921",10,0,"1","01","D","100","D",0.05,"D",99000,"D",30,"D",890,"D","3","D","4","D",,"A",,"A",359,"D",161,"D",161,"D",162,"D",370,"D",370,"D",369,"D",,"A","08","D","2009","D","1","D",,"A",88914,"D",88754,"D",88592,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03298961",23,0,"1","01","D","100","D",0.0425,"D",305000,"D",30,"D",1820,"D","3","D","4","D",,"A",,"A",320,"D",433,"D",435,"D",436,"D",1067,"D",1065,"D",1064,"D",,"A","12","D","2014","D","1","D",,"A",301168,"D",300735,"D",300300,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03298971",19,0,"1","01","D","100","D",0.065,"D",45000,"D",15,"D",462,"D","3","D","4","D",,"A",,"A",70,"D",78,"D",78,"D",79,"D",112,"D",112,"D",111,"D",,"A","06","D","2014","D","2","D",,"A",42690,"D",42529,"D",42368,"D","01","D","1","D",,"A",,"A",490,"D",490,"D",490,"D","1","D","2","D"
"20154","03299101",9,0,"1","01","D","100","D",0.0784,"D",52830,"D",15,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",352,"D",354,"D",356,"D",148,"D",146,"D",144,"D",,"A","03","D","2005","D","1","D",,"A",22690,"D",22338,"D",21984,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299111",16,0,"1","01","D","100","D",0.0784,"D",40000,"D",30,"D",361,"D","3","D","4","D",,"A",,"A",72,"D",28,"D",28,"D",28,"D",261,"D",261,"D",261,"D",,"A","09","D","2015","D","1","D",,"A",40000,"D",39972,"D",39944,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299141",8,0,"1","01","D","100","D",0.0784,"D",105659,"D",15,"D",1100,"D","3","D","4","D",,"A",,"A",100,"D",630,"D",634,"D",638,"D",370,"D",366,"D",362,"D",,"A","08","D","2006","D","1","D",,"A",56663,"D",56033,"D",55399,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299181",13,0,"1","01","D","100","D",0.0784,"D",235940,"D",30,"D",2170,"D","3","D",,"A",,"A",,"A",465,"D",300,"D",302,"D",304,"D",1405,"D",1403,"D",1401,"D",,"A","12","D","2007","D","1","D",,"A",215106,"D",214806,"D",214504,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299181",14,0,"1","02","D","300","D",0.06,"D",50000,"D",15,"D",480,"D",,"B",,"B",,"B",,"B",58,"D",179,"D",180,"D",181,"D",243,"D",242,"D",241,"D",,"A","01","D","2015","D","1","D",,"A",48600,"D",48421,"D",48241,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299201",25,0,"1","01","D","100","D",0.04,"D",215000,"D",30,"D",2460,"D","3","D",,"A",,"A",,"A",1434,"D",552,"D",554,"D",556,"D",474,"D",472,"D",470,"D",,"A","03","D","2001","D","1","D",,"A",142215,"D",141663,"D",141110,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299231",19,0,"1","01","D","100","D",0.05,"D",74800,"D",20,"D",592,"D","3","D","4","D",,"A",,"A",98,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","2012","D","2","D",,"A",67958,"D",67748,"D",67536,"D","01","D","1","D",,"A",,"A",712,"D",712,"D",712,"D","1","D","2","D"
"20154","03299261",7,0,"1","01","D","100","D",0.045,"F",110000,"F",30,"F",1500,"F","3","F","4","F",,"A",,"A",943,"F",343,"F",344,"F",346,"F",214,"F",213,"F",211,"F",,"A","05","F","1996","F","1","F",,"A",57050,"F",56707,"F",56363,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299291",18,0,"1","01","D","100","D",0.04,"F",125000,"F",30,"F",3300,"F","3","F",,"A",,"A",,"A",2703,"F",396,"F",397,"F",398,"F",201,"F",200,"F",199,"F",,"A","11","F","1995","F","1","F",,"A",60448,"F",60053,"F",59656,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299391",22,0,"1","01","D","100","D",0.0784,"F",276762,"F",30,"F",2500,"F","3","F","4","F",,"A",,"A",500,"F",197,"F",198,"F",199,"F",1803,"F",1802,"F",1801,"F",,"A","03","F","2015","F","1","F",,"A",275987,"F",275790,"F",275592,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299431",12,0,"1","01","D","100","D",0.0784,"D",38000,"D",30,"D",275,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2006","D","2","D",,"A",33726,"D",33672,"D",33617,"D","01","D","1","D",,"A",,"A",260,"D",260,"D",260,"D","1","D","2","D"
"20154","03299441",28,0,"1","01","D","100","D",0.0784,"D",595264,"T",30,"D",3500,"D","3","D","4","D",,"A",,"A",300,"D",311,"D",313,"D",315,"D",2889,"D",2887,"D",2885,"D",,"A","07","D","2015","D","1","D",,"A",557593,"T",557328,"T",556942,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299461",35,0,"1","01","D","100","D",0.0475,"D",109461,"D",30,"D",571,"D",,"A",,"A",,"A",,"A",0,"D",222,"D",223,"D",224,"D",349,"D",348,"D",347,"D",,"A","08","D","2005","D","1","D",,"A",88138,"D",87916,"D",87693,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299481",14,0,"1","01","D","100","D",0.0825,"D",50348,"D",20,"D",527,"D","3","D","4","D","5","D",,"A",98,"D",105,"D",106,"D",107,"D",324,"D",323,"D",322,"D",,"A","10","D","2012","D","1","D",,"A",47082,"D",46977,"D",46871,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299571",15,0,"1","01","D","100","D",0.053,"D",49000,"D",30,"D",289,"D",,"B",,"B",,"B",,"B",17,"D",89,"D",89,"D",90,"D",183,"D",183,"D",182,"D",,"A","10","D","2006","D","1","D",,"A",41418,"D",41329,"D",41240,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299601",18,0,"1","01","D","100","D",0.0784,"D",140000,"D",30,"D",1302,"D","3","D","4","D",,"A",,"A",290,"D",576,"D",580,"D",583,"D",436,"D",432,"D",429,"D",,"A","12","D","1992","D","1","D",,"A",66749,"D",66174,"D",65594,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299701",34,0,"1","01","D","100","D",0.0438,"D",403711,"D",20,"D",3096,"D","3","D","4","D",,"A",,"A",568,"D",1662,"T",1651,"T",1656,"T",1326,"D",1321,"D",1317,"D",,"A","09","D","2012","D","1","D",,"A",363223,"D",362020,"D",360814,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299851",13,0,"1","01","D","100","D",0.05,"D",97053,"D",30,"D",521,"D",,"A",,"A",,"A",,"A",0,"D",191,"D",192,"D",193,"D",330,"D",329,"D",328,"D",,"A","10","D","2005","D","1","D",,"A",79136,"D",78945,"D",78753,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299931",15,0,"1","01","D","100","D",0.0784,"D",90000,"D",15,"D",1600,"D","3","D","4","D",,"A",,"A",748,"D",666,"D",670,"D",674,"D",186,"D",182,"D",178,"D",,"A","11","D","2003","D","1","D",,"A",28533,"D",27867,"D",27198,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299931",16,0,"1","01","D","100","D",0.0784,"F",166057,"F",30,"F",1600,"F","3","F","4","F","5","F",,"A",400,"F",432,"F",435,"F",437,"F",768,"F",765,"F",763,"F",,"A","09","F","1998","F","1","F",,"A",117599,"F",117167,"F",116732,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299951",17,0,"1","01","D","100","D",0.0784,"F",305546,"F",30,"F",2761,"F","3","F","4","F","5","F",,"A",553,"F",212,"F",213,"F",215,"F",1996,"F",1995,"F",1993,"F",,"A","08","F","2015","F","1","F",,"A",305546,"F",305334,"F",305121,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03299961",9,0,"1","01","D","100","D",0.0784,"D",16883,"D",30,"D",1300,"D","3","D","4","D","5","D",,"A",1178,"D",22,"D",22,"D",22,"D",100,"D",100,"D",100,"D",,"A","10","D","2007","D","1","D",,"A",15350,"D",15328,"D",15306,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300001",16,0,"1","01","D","100","D",0.0784,"D",169055,"D",15,"D",1900,"D","3","D","4","D",,"A",,"A",300,"D",728,"D",732,"D",737,"D",872,"D",868,"D",863,"D",,"A","10","D","2010","D","1","D",,"A",133526,"D",132798,"D",132066,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300021",16,0,"1","01","D","100","D",0.0525,"D",100000,"D",30,"D",758,"D",,"B",,"B",,"B",,"B",206,"D",244,"D",245,"D",246,"D",308,"D",307,"D",306,"D",,"A","04","D","2001","D","1","D",,"A",70476,"D",70233,"D",69988,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300211",9,0,"1","01","D","100","D",0.0475,"D",214513,"D",30,"D",1450,"D","3","D","4","D",,"A",,"A",331,"D",279,"D",280,"D",281,"D",840,"D",839,"D",838,"D",,"A","01","D","2015","D","1","D",,"A",212324,"D",212045,"D",211766,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300341",6,0,"1","01","D","100","D",0.0784,"D",173000,"D",10,"D",2432,"D","3","D","4","D",,"A",,"A",348,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","2003","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300401",7,0,"1","01","D","100","D",0.057,"D",215000,"D",30,"D",1600,"D","3","D","4","D",,"A",,"A",352,"D",482,"D",484,"D",486,"D",766,"D",764,"D",762,"D",,"A","06","D","2002","D","1","D",,"A",161327,"D",160846,"D",160362,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300421",14,0,"1","01","D","100","D",0.0784,"D",193457,"D",30,"D",1975,"D","3","D","4","D","5","D",,"A",577,"D",180,"D",181,"D",182,"D",1218,"D",1217,"D",1216,"D",,"A","12","D","2011","D","1","D",,"A",186469,"D",186289,"D",186108,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300431",18,0,"1","01","D","100","D",0.0784,"F",183493,"F",30,"F",1326,"F",,"A",,"A",,"A",,"A",0,"F",267,"F",269,"F",271,"F",1059,"F",1057,"F",1055,"F",,"A","03","F","2006","F","1","F",,"A",162062,"F",161795,"F",161526,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300471",21,0,"1","01","D","100","D",0.0784,"D",260000,"D",30,"D",1922,"D","3","D",,"A",,"A",,"A",43,"D",.,"A",180,"D",182,"D",.,"A",1699,"D",1697,"D",,"A","10","D","2015","D","1","D",,"A",.,"A",260000,"D",259820,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300551",10,0,"1","01","D","100","D",0.0784,"D",115000,"D",15,"D",1412,"D","3","D","4","D",,"A",,"A",324,"D",593,"D",597,"D",601,"D",495,"D",491,"D",487,"D",,"A","06","D","2008","D","1","D",,"A",75724,"D",75131,"D",74534,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300621",16,0,"1","01","D","100","D",0.0784,"D",84527,"D",15,"D",1050,"D","3","D","4","D",,"A",,"A",250,"D",279,"D",280,"D",282,"D",521,"D",520,"D",518,"D",,"A","03","D","2014","D","1","D",,"A",79811,"D",79532,"D",79252,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300621",17,0,"1","02","D","200","D",0.05,"D",149025,"D",30,"D",800,"D","3","D","4","D",,"A",,"A",0,"D",216,"D",217,"D",218,"D",584,"D",583,"D",582,"D",,"A","12","D","2011","D","1","D",,"A",140182,"D",139967,"D",139750,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300711",44,0,"1","01","D","100","D",0.0784,"D",133538,"D",30,"D",1127,"D","3","D","4","D",,"A",,"A",162,"D",163,"D",164,"D",165,"D",802,"D",801,"D",800,"D",,"A","06","D","2008","D","1","D",,"A",122741,"D",122578,"D",122414,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300721",7,0,"1","01","D","100","D",0.04,"D",184000,"D",30,"D",1050,"D","3","D","4","D",,"A",,"A",172,"D",290,"D",291,"D",291,"D",588,"D",587,"D",587,"D",,"A","06","D","2013","D","1","D",,"A",176536,"D",176246,"D",175956,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300791",18,0,"1","01","D","100","D",0.0425,"D",168000,"D",30,"D",1330,"D","3","D","4","D",,"A",,"A",504,"D",239,"D",240,"D",241,"D",499,"D",498,"D",497,"D",,"A","11","D","2014","D","1","D",,"A",165653,"D",165414,"D",165173,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300851",12,0,"1","01","D","100","D",0.0784,"D",128059,"D",15,"D",1454,"D","3","D",,"A",,"A",,"A",242,"D",383,"D",385,"D",388,"D",829,"D",827,"D",824,"D",,"A","06","D","2015","D","1","D",,"A",126926,"D",126543,"D",126158,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300881",13,0,"1","01","D","100","D",0.057,"D",200000,"D",30,"D",1500,"D","3","D","4","D",,"A",,"A",339,"D",260,"D",261,"D",262,"D",901,"D",900,"D",899,"D",,"A","01","D","2012","D","1","D",,"A",189702,"D",189442,"D",189181,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300921",11,0,"1","01","D","100","D",0.0784,"D",123000,"D",15,"D",1409,"D","3","D",,"A",,"A",,"A",245,"D",400,"D",403,"D",405,"D",764,"D",761,"D",759,"D",,"A","05","D","2014","D","1","D",,"A",116942,"D",116542,"D",116140,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03300961",14,0,"1","01","D","100","D",0.0784,"D",88149,"D",30,"D",787,"D","3","D","4","D","5","D",,"A",150,"D",61,"D",62,"D",62,"D",576,"D",575,"D",575,"D",,"A","08","D","2015","D","1","D",,"A",88088,"D",88026,"D",87965,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301141",21,0,"1","01","D","100","D",0.055,"D",257012,"D",15,"D",2100,"D",,"A",,"A",,"A",,"A",0,"D",1662,"T",1651,"T",1656,"T",175,"D",166,"D",157,"D",,"A","04","D","2002","D","1","D",,"A",38129,"D",36204,"D",34270,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301191",14,0,"1","01","D","100","D",0.04,"F",200000,"F",30,"F",2500,"F","3","F",,"A",,"A",,"A",1545,"F",809,"F",812,"F",814,"F",146,"F",143,"F",141,"F",,"A","09","F","1989","F","1","F",,"A",43816,"F",43007,"F",42196,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301201",30,0,"1","01","D","300","D",0.0575,"D",180000,"D",30,"D",1375,"D","3","D",,"A",,"A",,"A",325,"D",270,"D",271,"D",272,"D",780,"D",779,"D",778,"D",,"A","05","D","2009","D","1","D",,"A",162858,"D",162589,"D",162318,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301231",15,0,"1","01","D","100","D",0.0784,"D",95000,"D",15,"D",912,"D","3","D","4","D",,"A",,"A",13,"D",864,"D",870,"D",876,"D",35,"D",29,"D",23,"D",,"A","03","D","2001","D","1","D",,"A",5311,"D",4447,"D",3577,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301331",34,0,"1","01","D","100","D",0.05,"D",229000,"D",30,"D",1745,"D","3","D","4","D",,"A",,"A",516,"D",535,"D",537,"D",539,"D",694,"D",692,"D",690,"D",,"A","05","D","2002","D","1","D",,"A",166665,"D",166131,"D",165594,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301361",22,0,"1","01","D","100","D",0.0904,"D",80000,"D",30,"D",1800,"D","3","D","4","D",,"A",,"A",1154,"D",385,"D",388,"D",391,"D",261,"D",258,"D",255,"D",,"A","06","D","1991","D","1","D",,"A",34663,"D",34278,"D",33891,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301461",20,0,"1","01","D","300","D",0.0543,"D",127935,"D",20,"D",1163,"D","3","D","4","D",,"A",,"A",288,"D",406,"D",408,"D",410,"D",469,"D",467,"D",465,"D",,"A","11","D","2009","D","1","D",,"A",103614,"D",103208,"D",102800,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301501",17,0,"1","01","D","100","D",0.0784,"D",171454,"D",30,"D",1680,"D","3","D","4","D",,"A",,"A",441,"D",146,"D",147,"D",148,"D",1093,"D",1092,"D",1091,"D",,"A","01","D","2013","D","1","D",,"A",167240,"D",167093,"D",166946,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301541",5,0,"1","01","D","100","D",0.045,"F",595264,"V",30,"F",5606,"V","3","F",,"A",,"A",,"A",193,"F",1662,"V",1651,"V",1656,"V",2465,"F",2458,"F",2451,"F",,"A","08","F","2004","F","1","F",,"A",557593,"V",557328,"V",556942,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301811",18,0,"1","01","D","100","D",0.046,"D",325000,"D",30,"D",3500,"D","3","D","4","D",,"A",,"A",1834,"D",452,"D",454,"D",455,"D",1214,"D",1212,"D",1211,"D",,"A","02","D","2014","D","1","D",,"A",316735,"D",316283,"D",315830,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301831",25,0,"1","01","D","100","D",0.065,"D",139000,"D",30,"D",980,"D",,"B",,"B",,"B",,"B",101,"D",269,"D",270,"D",272,"D",610,"D",609,"D",607,"D",,"A","01","D","2004","D","1","D",,"A",112689,"D",112420,"D",112150,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301881",11,0,"1","01","D","100","D",0.0499,"D",89000,"D",30,"D",804,"D","3","D","4","D",,"A",,"A",327,"D",216,"D",217,"D",218,"D",261,"D",260,"D",259,"D",,"A","07","D","2001","D","1","D",,"A",62654,"D",62438,"D",62220,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301931",29,0,"1","01","D","100","D",0.0475,"D",220455,"D",30,"D",1350,"D","3","D","4","D",,"A",,"A",200,"D",597,"D",599,"D",602,"D",553,"D",551,"D",548,"D",,"A","07","D","1999","D","1","D",,"A",139732,"D",139135,"D",138536,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03301991",5,0,"1","01","D","100","D",0.0784,"D",20000,"D",15,"D",255,"D","3","D",,"A",,"A",,"A",66,"D",92,"D",93,"D",93,"D",97,"D",96,"D",96,"D",,"A","11","D","2009","D","1","D",,"A",14844,"D",14752,"D",14659,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302001",20,0,"1","01","D","100","D",0.0638,"D",180000,"D",30,"D",1187,"D",,"B",,"B",,"B",,"B",63,"D",443,"D",445,"D",448,"D",627,"D",625,"D",622,"D",,"A","05","D","2000","D","1","D",,"A",128079,"D",127636,"D",127191,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302011",14,0,"1","01","D","100","D",0.04,"D",86500,"D",30,"D",955,"D","3","D","4","D",,"A",,"A",542,"D",218,"D",219,"D",220,"D",195,"D",194,"D",193,"D",,"A","09","D","2001","D","1","D",,"A",58486,"D",58268,"D",58049,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302061",22,0,"1","01","D","100","D",0.0784,"D",150559,"D",30,"D",1310,"D","3","D","4","D",,"A",,"A",222,"D",112,"D",113,"D",114,"D",976,"D",975,"D",974,"D",,"A","10","D","2014","D","1","D",,"A",149373,"D",149261,"D",149148,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302071",10,0,"1","01","D","100","D",0.0625,"D",80000,"D",30,"D",680,"D","3","D","4","D",,"A",,"A",187,"D",156,"D",157,"D",158,"D",337,"D",336,"D",335,"D",,"A","03","D","2004","D","1","D",,"A",64640,"D",64484,"D",64326,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302141",20,0,"1","01","D","100","D",0.0784,"D",150000,"D",15,"D",1700,"D","3","D","4","D",,"A",,"A",280,"D",828,"D",833,"D",838,"D",592,"D",587,"D",582,"D",,"A","08","D","2007","D","1","D",,"A",90684,"D",89856,"D",89024,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302171",20,0,"1","01","D","100","D",0.065,"D",92000,"D",30,"D",790,"D","3","D","4","D",,"A",,"A",208,"D",158,"D",159,"D",160,"D",424,"D",423,"D",422,"D",,"A","11","D","2005","D","1","D",,"A",78228,"D",78069,"D",77910,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302171",21,0,"1","01","D","100","D",0.085,"D",23000,"D",30,"D",180,"D",,"B",,"B",,"B",,"B",3,"D",32,"D",33,"D",33,"D",145,"D",144,"D",144,"D",,"A","11","D","2005","D","1","D",,"A",20415,"D",20383,"D",20350,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302201",7,0,"1","01","D","100","D",0.08,"D",58000,"D",25,"D",498,"D",,"B",,"B",,"B",,"B",50,"D",122,"D",123,"D",124,"D",326,"D",325,"D",324,"D",,"A","01","D","2007","D","1","D",,"A",48839,"D",48716,"D",48593,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302211",22,0,"1","01","D","100","D",0.0784,"D",350000,"D",30,"D",5606,"T",,"B",,"B",,"B",,"B",2821,"D",830,"D",835,"D",841,"D",1699,"D",1694,"D",1688,"D",,"A","12","D","1999","D","1","D",,"A",260093,"D",259263,"D",258428,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302221",17,0,"1","01","D","100","D",0.0449,"D",595264,"T",30,"D",5606,"T","3","D","4","D",,"A",,"A",622,"D",815,"D",818,"D",821,"D",2277,"D",2274,"D",2271,"D",,"A","06","D","2015","D","1","D",,"A",557593,"T",557328,"T",556942,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302241",17,0,"1","01","D","100","D",0.0784,"D",264148,"D",15,"D",2500,"D",,"A",,"A",,"A",,"A",0,"D",1662,"T",1651,"T",1656,"T",1145,"D",1136,"D",1127,"D",,"A","07","D","2008","D","1","D",,"A",175181,"D",173826,"D",172462,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302281",7,0,"1","01","D","100","D",0.0784,"F",138000,"F",20,"F",1200,"F",,"B",,"B",,"B",,"B",59,"F",1023,"F",1030,"F",1036,"F",118,"F",111,"F",105,"F",,"A","01","F","1997","F","1","F",,"A",18087,"F",17064,"F",16035,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302321",12,0,"1","01","D","100","D",0.0784,"F",300000,"F",30,"F",2500,"F","3","F","4","F",,"A",,"A",332,"F",265,"F",266,"F",268,"F",1903,"F",1902,"F",1900,"F",,"A","06","F","2012","F","1","F",,"A",291326,"F",291061,"F",290795,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302391",15,0,"1","01","D","100","D",0.102,"D",65330,"D",30,"D",583,"D",,"A",,"A",,"A",,"A",0,"D",522,"D",527,"D",531,"D",61,"D",56,"D",52,"D",,"A","10","D","1986","D","1","D",,"A",7138,"D",6616,"D",6089,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302421",41,0,"1","01","D","100","D",0.045,"D",110000,"D",30,"D",1068,"D","3","D","4","D",,"A",,"A",511,"D",315,"D",316,"D",317,"D",242,"D",241,"D",240,"D",,"A","05","D","1998","D","1","D",,"A",64596,"D",64282,"D",63966,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302564",6,0,"1","01","D","100","D",0.0525,"D",105000,"D",30,"D",1000,"D","3","D","4","D",,"A",,"A",420,"D",152,"D",153,"D",153,"D",428,"D",427,"D",427,"D",,"A","04","D","2011","D","1","D",,"A",97822,"D",97670,"D",97518,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20154","03302641",22,0,"1","01","D","100","D",0.05,"D",70000,"D",30,"D",1200,"D","3","D","4","D",,"A",,"A",824,"D",197,"D",198,"D",199,"D",179,"D",178,"D",177,"D",,"A","09","D","1998","D","1","D",,"A",42969,"D",42772,"D",42574,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
