"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20151","02793515",27,0,"5","01","D","100","D",0.06,"D",16590,"D",15,"D",140,"D",,"A",,"A",,"A",,"A",0,"D",74,"D",74,"D",75,"D",66,"D",66,"D",65,"D",,"A","07","D","2010","D","1","D",,"A",13212,"D",13138,"D",13063,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02796055",14,0,"5","01","D","100","D",0.0859,"F",6427,"F",10,"F",80,"F",,"C",,"C",,"C",,"C",0,"F",34,"F",35,"F",35,"F",46,"F",45,"F",45,"F",,"A","10","F","2014","F","1","F",,"A",6359,"F",6324,"F",6290,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20151","02796765",35,0,"5","01","D","100","D",0.0859,"D",10000,"D",10,"D",125,"D",,"B",,"B",,"B",,"B",1,"D",102,"D",102,"D",103,"D",22,"D",22,"D",21,"D",,"A","02","D","2007","D","1","D",,"A",3107,"D",3006,"D",2903,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02797585",19,0,"5","01","D","100","D",0.05,"F",25000,"F",15,"F",294,"F","3","F","4","F",,"A",,"A",96,"F",158,"F",159,"F",160,"F",40,"F",39,"F",38,"F",,"A","06","F","2004","F","1","F",,"A",9492,"F",9334,"F",9175,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799785",18,0,"5","01","D","100","D",0.0859,"D",14343,"D",15,"D",142,"D",,"A",,"A",,"A",,"A",0,"D",57,"D",58,"D",58,"D",85,"D",84,"D",84,"D",,"A","06","D","2010","D","1","D",,"A",11819,"D",11762,"D",11704,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02799835",32,0,"5","01","D","100","D",0.0859,"F",74435,"F",12,"F",830,"F",,"A",,"A",,"A",,"A",0,"F",331,"F",333,"F",335,"F",499,"F",497,"F",495,"F",,"A","09","F","2013","F","1","F",,"A",69747,"F",69416,"F",69083,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02801015",21,0,"5","01","D","100","D",0.055,"D",148000,"D",15,"D",1458,"D","3","D","4","D",,"A",,"A",249,"D",548,"D",550,"D",553,"D",661,"D",659,"D",656,"D",,"A","04","D","2014","D","1","D",,"A",139206,"T",138128,"T",163675,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02802195",35,0,"5","01","D","100","D",0.0859,"D",4524,"D",3,"D",143,"D",,"A",,"A",,"A",,"A",0,"D",114,"D",115,"D",115,"D",29,"D",28,"D",28,"D",,"A","07","D","2014","D","1","D",,"A",4077,"D",3963,"D",3848,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02803665",34,0,"5","01","D","100","D",0.0859,"D",41615,"D",15,"D",412,"D",,"A",,"A",,"A",,"A",0,"D",132,"D",133,"D",133,"D",280,"D",279,"D",279,"D",,"A","04","D","2013","D","1","D",,"A",39171,"D",39039,"D",38907,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02805385",30,0,"5","01","D","100","D",0.0859,"F",74435,"F",12,"F",830,"F",,"A",,"A",,"A",,"A",0,"F",331,"F",333,"F",335,"F",499,"F",497,"F",495,"F",,"A","09","F","2013","F","1","F",,"A",69747,"F",69416,"F",69083,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02806345",27,0,"5","01","D","100","D",0.09,"F",46832,"F",15,"F",475,"F",,"A",,"A",,"A",,"A",0,"F",232,"F",234,"F",235,"F",243,"F",241,"F",240,"F",,"A","11","F","2007","F","1","F",,"A",32423,"F",32191,"F",31958,"F","01","D",,"A","2","D",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02807895",14,0,"5","01","D","100","D",0.0859,"D",53277,"D",9,"D",710,"D",,"A",,"A",,"A",,"A",0,"D",363,"D",366,"D",368,"D",347,"D",344,"D",342,"D",,"A","10","D","2013","D","1","D",,"A",48456,"D",48093,"D",47727,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02807905",29,0,"5","01","D","100","D",0.0859,"D",21304,"D",5,"D",438,"D",,"A",,"A",,"A",,"A",0,"D",349,"D",351,"D",354,"D",89,"D",87,"D",84,"D",,"A","08","D","2012","D","1","D",,"A",12487,"D",12139,"D",11788,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02807915",48,0,"5","01","D","100","D",0.0575,"D",20567,"D",7,"D",298,"D",,"A",,"A",,"A",,"A",0,"D",208,"D",209,"D",210,"D",90,"D",89,"D",88,"D",,"A","03","D","2014","D","1","D",,"A",18737,"D",18529,"D",18320,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02808355",59,0,"5","01","D","100","D",0.09,"F",46832,"F",15,"F",475,"F",,"A",,"A",,"A",,"A",0,"F",232,"F",234,"F",235,"F",243,"F",241,"F",240,"F",,"A","11","F","2007","F","1","F",,"A",32423,"F",32191,"F",31958,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02810865",15,0,"5","01","D","100","D",0.04,"F",269315,"V",20,"F",2100,"F","3","F",,"A",,"A",,"A",688,"F",1569,"V",1577,"V",1196,"F",224,"F",220,"F",216,"F",,"A","04","F","1999","F","1","F",,"A",67290,"F",66102,"F",64911,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02811285",18,0,"5","01","D","100","D",0.05,"D",25000,"D",15,"D",294,"D","3","D","4","D",,"A",,"A",96,"D",158,"D",159,"D",160,"D",40,"D",39,"D",38,"D",,"A","06","D","2004","D","1","D",,"A",9492,"D",9334,"D",9175,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02812945",48,0,"5","02","D","300","D",0.0424,"D",12599,"D",10,"D",129,"D",,"A",,"A",,"A",,"A",0,"D",88,"D",89,"D",89,"D",41,"D",40,"D",40,"D",,"A","11","D","2013","D","1","D",,"A",11477,"D",11389,"D",11300,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02842854",34,0,"5","01","D","100","D",0.0859,"D",113684,"D",10,"D",1415,"D",,"A",,"A",,"A",,"A",0,"D",956,"D",963,"D",970,"D",459,"D",452,"D",445,"D",,"A","06","D","2009","D","1","D",,"A",64145,"D",63189,"D",62226,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02844404",35,0,"5","01","D","100","D",0.0859,"D",25959,"D",15,"D",257,"D",,"A",,"A",,"A",,"A",0,"D",78,"D",79,"D",79,"D",179,"D",178,"D",178,"D",,"A","10","D","2013","D","1","D",,"A",24993,"D",24915,"D",24836,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02845404",14,0,"5","01","D","100","D",0.05,"D",7543,"D",10,"D",80,"D",,"A",,"A",,"A",,"A",0,"D",57,"D",57,"D",58,"D",23,"D",23,"D",22,"D",,"A","08","D","2011","D","1","D",,"A",5491,"D",5434,"D",5376,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02846454",22,0,"5","01","D","100","D",0.06,"F",100000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",0,"F",101,"F",101,"F",102,"F",589,"F",589,"F",588,"F",,"A","07","F","2009","F","2","D",,"A",93981,"F",93880,"F",93778,"F","01","D",,"C",,"C",,"C",690,"F",690,"F",690,"F",,"C","2","D"
"20151","02869834",21,0,"5","01","D","100","D",0.0859,"F",74435,"F",12,"F",830,"F",,"A",,"A",,"A",,"A",0,"F",331,"F",333,"F",335,"F",499,"F",497,"F",495,"F",,"A","09","F","2013","F","1","F",,"A",69747,"F",69416,"F",69083,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02872804",18,0,"5","01","D","100","D",0.04,"D",30000,"D",15,"D",222,"D","3","D","4","D","5","D",,"A",0,"D",.,"A",140,"D",140,"D",.,"A",82,"D",82,"D",,"A","08","D","2011","D","1","D","012015","D",.,"A",24650,"D",24510,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02872804",36,0,"5","01","D","100","D",0.04,"D",30000,"D",15,"D",626,"D","3","D","4","D",,"A",,"A",404,"D",139,"D",.,"A",.,"A",83,"D",.,"A",.,"A","012015","D","08","D","2011","D","1","D",,"A",24789,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02874524",29,0,"5","01","D","100","D",0.0859,"D",74435,"D",12,"D",830,"D",,"A",,"A",,"A",,"A",0,"D",331,"D",333,"D",335,"D",499,"D",497,"D",495,"D",,"A","09","D","2013","D","1","D",,"A",69747,"D",69416,"D",69083,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02876644",18,0,"5","01","D","100","D",0.04,"F",29264,"F",7,"F",400,"F",,"A",,"A",,"A",,"A",0,"F",368,"F",369,"F",371,"F",32,"F",31,"F",29,"F",,"A","12","F","2009","F","1","F",,"A",9580,"F",9212,"F",8842,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02876654",18,0,"5","02","D","300","D",0.0859,"D",20000,"D",10,"D",300,"D","3","D",,"A",,"A",,"A",51,"D",197,"D",198,"D",200,"D",52,"D",51,"D",49,"D",,"A","09","D","2007","D","1","D",,"A",7286,"D",7089,"D",6891,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02877094",18,0,"5","01","D","100","D",0.04,"D",269315,"T",20,"D",2100,"D","3","D",,"A",,"A",,"A",688,"D",1569,"T",1577,"T",1196,"D",224,"D",220,"D",216,"D",,"A","04","D","1999","D","1","D",,"A",67290,"D",66102,"D",64911,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02922563",18,0,"5","01","D","100","D",0.0859,"D",20000,"D",15,"D",250,"D",,"B",,"B",,"B",,"B",52,"D",104,"D",105,"D",106,"D",94,"D",93,"D",92,"D",,"A","05","D","2007","D","1","D",,"A",13104,"D",13000,"D",12895,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02922633",38,0,"5","01","D","100","D",0.05,"D",30000,"D",10,"D",332,"D",,"B",,"B",,"B",,"B",14,"D",211,"D",211,"D",212,"D",107,"D",107,"D",106,"D",,"A","02","D","2013","D","1","D",,"A",25774,"D",25563,"D",25351,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02922643",34,0,"5","01","D","100","D",0.077,"D",29589,"D",20,"D",242,"D",,"A",,"A",,"A",,"A",0,"D",90,"D",90,"D",91,"D",152,"D",152,"D",151,"D",,"A","10","D","2007","D","1","D",,"A",23720,"D",23630,"D",23540,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02922723",61,0,"5","01","D","100","D",0.09,"F",46832,"F",15,"F",475,"F",,"A",,"A",,"A",,"A",0,"F",232,"F",234,"F",235,"F",243,"F",241,"F",240,"F",,"A","11","F","2007","F","1","F",,"A",32423,"F",32191,"F",31958,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02923193",25,0,"5","01","D","100","D",0.09,"D",46832,"D",15,"D",475,"D",,"A",,"A",,"A",,"A",0,"D",232,"D",234,"D",235,"D",243,"D",241,"D",240,"D",,"A","11","D","2007","D","1","D",,"A",32423,"D",32191,"D",31958,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02924943",22,0,"5","01","D","100","D",0.043,"D",125421,"D",20,"D",780,"D",,"A",,"A",,"A",,"A",0,"D",335,"D",337,"D",338,"D",445,"D",443,"D",442,"D",,"A","07","D","2014","D","1","D",,"A",139206,"T",138128,"T",163675,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02925043",12,0,"5","01","D","100","D",0.0859,"D",150000,"D",15,"D",1850,"D","3","D",,"A",,"A",,"A",365,"D",502,"D",506,"D",509,"D",983,"D",979,"D",976,"D",,"A","07","D","2012","D","1","D",,"A",139206,"T",138128,"T",163675,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02930763",29,0,"5","01","D","100","D",0.04,"D",29264,"D",7,"D",400,"D",,"A",,"A",,"A",,"A",0,"D",368,"D",369,"D",371,"D",32,"D",31,"D",29,"D",,"A","12","D","2009","D","1","D",,"A",9580,"D",9212,"D",8842,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02933133",44,0,"5","01","D","100","D",0.0859,"D",15185,"D",10,"D",189,"D",,"A",,"A",,"A",,"A",0,"D",185,"D",186,"D",188,"D",4,"D",3,"D",1,"D",,"A","02","D","2005","D","1","D",,"A",560,"D",375,"D",188,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02946443",24,0,"5","01","D","100","D",0.0514,"D",117000,"D",10,"D",1249,"D",,"A",,"A",,"A",,"A",0,"D",761,"D",764,"D",767,"D",488,"D",485,"D",482,"D",,"A","08","D","2014","D","1","D",,"A",139206,"T",138128,"T",112465,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02949923",41,0,"5","01","D","100","D",0.0859,"D",35000,"D",15,"D",700,"D",,"B",,"B",,"B",,"B",353,"D",142,"D",143,"D",144,"D",205,"D",204,"D",203,"D",,"A","06","D","2010","D","1","D",,"A",28669,"D",28527,"D",28384,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02950813",68,0,"5","01","D","100","D",0.0911,"D",25000,"D",15,"D",319,"D",,"B",,"B",,"B",,"B",64,"D",89,"D",90,"D",90,"D",166,"D",165,"D",165,"D",,"A","07","D","2011","D","1","D",,"A",21877,"D",21788,"D",21699,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02989262",43,0,"5","01","D","300","D",0.0859,"D",124327,"T",5,"D",2005,"D",,"A",,"A",,"A",,"A",0,"D",1518,"D",1529,"D",1540,"D",365,"D",357,"D",349,"D",,"A","02","D","2013","D","1","D",,"A",68018,"D",66500,"D",64971,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02995632",33,0,"5","01","D","100","D",0.0859,"D",74500,"D",10,"D",927,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",254,"D",254,"D",254,"D",,"A","07","D","2014","D","2","D",,"A",74500,"D",74500,"D",74500,"D","01","D","1","D",,"A",,"A",254,"D",254,"D",254,"D",,"A","2","D"
"20151","02996582",17,0,"1","01","D","100","D",0.05,"F",30000,"F",10,"F",332,"F",,"B",,"B",,"B",,"B",14,"F",211,"F",211,"F",212,"F",107,"F",107,"F",106,"F",,"A","02","F","2013","F","1","F",,"A",25774,"F",25563,"F",25351,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20151","02999442",10,0,"5","01","D","100","D",0.0859,"F",6427,"F",10,"F",80,"F",,"C",,"C",,"C",,"C",0,"F",34,"F",35,"F",35,"F",46,"F",45,"F",45,"F",,"A","10","F","2014","F","1","F",,"A",6359,"F",6324,"F",6290,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20151","03002342",9,0,"5","01","D","100","D",0.0859,"D",1490,"D",1,"D",130,"D",,"A",,"A",,"A",,"A",0,"D",119,"D",120,"D",121,"D",11,"D",10,"D",9,"D",,"A","12","D","2014","D","1","D",,"A",1490,"D",1371,"D",1250,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03004062",17,0,"5","01","D","100","D",0.0859,"D",27959,"D",10,"D",348,"D",,"A",,"A",,"A",,"A",0,"D",150,"D",151,"D",152,"D",198,"D",197,"D",196,"D",,"A","10","D","2014","D","1","D",,"A",27662,"D",27512,"D",27361,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03004542",13,0,"5","01","D","100","D",0.0859,"D",32137,"D",10,"D",400,"D",,"A",,"A",,"A",,"A",0,"D",221,"D",223,"D",224,"D",179,"D",177,"D",176,"D",,"A","11","D","2011","D","1","D",,"A",24967,"D",24745,"D",24522,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03047491",42,0,"1","01","D","100","D",0.06,"D",30000,"D",15,"D",253,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","09","D","2000","D","2","D",,"A",2463,"D",2222,"D",1980,"D","01","D","1","D",,"A",,"A",100,"D",100,"D",100,"D","1","D","2","D"
"20151","03051003",9,0,"1","01","D","100","D",0.0859,"F",74435,"F",12,"F",830,"F",,"A",,"A",,"A",,"A",0,"F",331,"F",333,"F",335,"F",499,"F",497,"F",495,"F",,"A","09","F","2013","F","1","F",,"A",69747,"F",69416,"F",69083,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03051154",8,0,"1","01","D","100","D",0.069,"D",54501,"D",10,"D",630,"D","3","D","4","D","5","D",,"A",0,"D",465,"D",468,"D",470,"D",165,"D",162,"D",160,"D",,"A","04","D","2009","D","1","D",,"A",28711,"D",28246,"D",27779,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03054262",8,0,"1","02","D","300","D",0.0859,"D",26904,"D",12,"D",300,"D",,"A",,"A",,"A",,"A",0,"D",141,"D",142,"D",143,"D",159,"D",158,"D",157,"D",,"A","09","D","2011","D","1","D",,"A",22232,"D",22091,"D",21950,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03055983",37,0,"1","01","D","100","D",0.07,"D",60000,"D",20,"D",600,"D",,"B",,"B",,"B",,"B",135,"D",168,"D",169,"D",170,"D",223,"D",222,"D",221,"D",,"A","06","D","2009","D","1","D",,"A",50942,"D",50774,"D",50605,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03057752",28,0,"1","01","D","100","D",0.07,"D",15503,"D",10,"D",180,"D",,"A",,"A",,"A",,"A",0,"D",140,"D",141,"D",142,"D",40,"D",39,"D",38,"D",,"A","06","D","2008","D","1","D",,"A",6828,"D",6688,"D",6547,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03059701",11,0,"1","01","D","100","D",0.08,"D",23000,"D",12,"D",250,"D",,"B",,"B",,"B",,"B",1,"D",154,"D",155,"D",156,"D",95,"D",94,"D",93,"D",,"A","11","D","2008","D","1","D",,"A",14196,"D",14042,"D",13886,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03059784",19,0,"1","01","D","100","D",0.065,"D",56000,"D",15,"D",488,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","2006","D","2","D",,"A",30001,"D",29676,"D",29349,"D","01","D","1","D",,"A",,"A",484,"D",484,"D",484,"D","1","D","2","D"
"20151","03059854",17,0,"1","01","D","100","D",0.0425,"D",122000,"D",15,"D",926,"D",,"B",,"B",,"B",,"B",8,"D",.,"A",486,"D",488,"D",.,"A",432,"D",430,"D",,"A","12","D","2014","D","1","D",,"A",.,"A",138128,"T",163675,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03061482",14,0,"1","01","D","100","D",0.0859,"F",6427,"F",10,"F",80,"F",,"C",,"C",,"C",,"C",0,"F",34,"F",35,"F",35,"F",46,"F",45,"F",45,"F",,"A","10","F","2014","F","1","F",,"A",6359,"F",6324,"F",6290,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20151","03062643",45,0,"1","01","D","100","D",0.0859,"D",15000,"D",5,"D",328,"D",,"B",,"B",,"B",,"B",20,"D",201,"D",202,"D",204,"D",107,"D",106,"D",104,"D",,"A","11","D","2014","D","1","D",,"A",15000,"D",14799,"D",14597,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03066701",10,0,"1","01","D","100","D",0.0859,"D",40000,"D",15,"D",800,"D",,"B",,"B",,"B",,"B",404,"D",128,"D",129,"D",130,"D",268,"D",267,"D",266,"D",,"A","01","D","2013","D","1","D",,"A",37397,"D",37269,"D",37140,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03067814",9,0,"1","01","D","100","D",0.0859,"D",40000,"D",20,"D",400,"D",,"A",,"A",,"A",,"A",51,"F",104,"F",105,"F",106,"F",245,"F",244,"F",243,"F",,"A","01","D","2009","D","1","D",,"A",34085,"F",33980,"F",33874,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20151","03072262",17,0,"1","02","D","200","D",0.4,"F",50000,"D",10,"F",.,"A",,"A",,"A",,"A",,"A",97,"F",145,"F",146,"F",146,"F",158,"F",157,"F",157,"F",,"A","05","F","2013","D",,"A",,"A",47185,"F",47040,"F",46894,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03072482",16,0,"1","01","D","100","D",0.0859,"D",6427,"D",10,"D",80,"D",,"C",,"C",,"C",,"C",0,"D",34,"D",35,"D",35,"D",46,"D",45,"D",45,"D",,"A","10","D","2014","D","1","D",,"A",6359,"D",6324,"D",6290,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20151","03075724",12,0,"1","01","D","100","D",0.0859,"F",6427,"F",10,"F",80,"F",,"C",,"C",,"C",,"C",0,"F",34,"F",35,"F",35,"F",46,"F",45,"F",45,"F",,"A","10","F","2014","F","1","F",,"A",6359,"F",6324,"F",6290,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20151","03075881",30,0,"1","01","D","100","D",0.0859,"D",114139,"D",15,"D",1130,"D",,"A",,"A",,"A",,"A",0,"D",716,"D",721,"D",726,"D",311,"D",307,"D",303,"D",,"A","04","D","2005","D","1","D",,"A",57856,"D",57140,"D",56419,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03082991",17,0,"1","01","D","100","D",0.0859,"D",8000,"D",10,"D",117,"D",,"B",,"B",,"B",,"B",17,"D",45,"D",46,"D",46,"D",55,"D",54,"D",54,"D",,"A","04","D","2014","D","1","D",,"A",7649,"D",7604,"D",7559,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03087584",16,0,"1","01","D","100","D",0.0859,"D",13337,"D",10,"D",166,"D",,"A",,"A",,"A",,"A",0,"D",87,"D",88,"D",89,"D",79,"D",78,"D",77,"D",,"A","06","D","2012","D","1","D",,"A",10986,"D",10899,"D",10811,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20151","03087892",16,0,"1","01","D","100","D",0.0859,"F",1490,"F",1,"F",130,"F",,"A",,"A",,"A",,"A",0,"F",119,"F",120,"F",121,"F",11,"F",10,"F",9,"F",,"A","12","F","2014","F","1","F",,"A",1490,"F",1371,"F",1250,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","02814925",24,0,"5","01","D","100","D",0.0525,"D",1237,"D",1,"D",106,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","2012","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","02819095",22,0,"5","01","D","100","D",0.0859,"D",3000,"D",3,"D",120,"D",,"B",,"B",,"B",,"B",25,"D",80,"D",80,"D",81,"D",15,"D",15,"D",14,"D",,"A","02","D","2014","D","1","D",,"A",2162,"D",2082,"D",2002,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20152","02820445",33,0,"5","01","D","100","D",0.06,"D",46553,"D",5,"D",900,"D",,"A",,"A",,"A",,"A",0,"D",763,"D",767,"D",771,"D",137,"D",133,"D",129,"D",,"A","10","D","2012","D","1","D",,"A",27316,"D",26553,"D",25786,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","02820575",20,0,"5","01","D","100","D",0.0859,"D",60000,"D",15,"D",700,"D","3","D","4","D","5","D","6","D",106,"D",353,"D",355,"D",358,"D",241,"D",239,"D",236,"D",,"A","02","D","2006","D","1","D",,"A",33684,"D",33331,"D",32976,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","02820835",21,0,"5","01","D","100","D",0.0859,"D",269315,"T",15,"D",1893,"D",,"A",,"A",,"A",,"A",0,"D",1569,"T",1577,"T",1642,"T",650,"D",641,"D",632,"D",,"A","12","D","2004","D","1","D",,"A",90839,"D",89596,"D",88344,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","02823225",18,0,"5","01","D","100","D",0.049,"D",153000,"D",20,"D",1001,"D",,"A",,"A",,"A",,"A",0,"D",434,"D",436,"D",438,"D",567,"D",565,"D",563,"D",,"A","02","D","2012","D","1","D",,"A",139206,"T",138128,"T",163675,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","02823995",26,0,"5","01","D","100","D",0.0859,"D",55000,"D",15,"D",650,"D",,"A","4","D",,"A",,"A",105,"D",327,"D",329,"D",332,"D",218,"D",216,"D",213,"D",,"A","01","D","2006","D","1","D",,"A",30472,"D",30146,"D",29816,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
