"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_","DEEDED","DEEDED_"
"20152","03166991",15,0,"1","02","D","400","D",.,"A","3","D","09","D","2014","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20152","03167001",10,0,"1","01","D","200","D",.,"A","3","D",,"B","1983","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A",,"A"
"20152","03167001",13,0,"1","04","D","400","D",.,"A","3","D","03","F","1979","D",.,"A",.,"A",.,"A",300,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A",,"A"
"20152","03167001",14,0,"1","05","D","400","D",.,"A","3","D",,"B","1983","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A",,"A"
"20152","03167001",15,0,"1","06","D","400","D",.,"A","3","D",,"B","1983","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A",,"A"
"20152","03167011",22,0,"1","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",15773,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167041",8,0,"1","01","D","100","D",.,"A","3","D",,"B","1996","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167061",6,0,"1","01","D","100","D",.,"A","3","D","01","D","2014","D",.,"A",.,"A",.,"A",550,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167191",13,0,"1","01","D","100","D",.,"A","3","D","05","F","2002","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167221",24,0,"1","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167261",32,0,"1","01","D","100","D",.,"A","3","D",,"B","1982","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167271",28,0,"1","01","D","100","D",.,"A","3","D",,"B","2001","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167271",29,0,"1","02","D","300","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",3000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20152","03167301",7,0,"1","01","D","100","D",.,"A","3","D",,"B","2000","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167301",8,0,"1","02","D","400","D",.,"A","3","D",,"B","1984","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A",,"A"
"20152","03167341",14,0,"1","01","D","100","D",.,"A","3","D",,"B","1979","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167361",14,0,"1","01","D","100","D",0.5,"D","3","D",,"B","2010","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20152","03167361",17,0,"1","04","D","400","D",.,"A","3","D",,"B","1976","D",.,"A",.,"A",.,"A",10,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20152","03167411",7,0,"1","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167431",8,0,"1","01","D","100","D",.,"A","3","D",,"B","1990","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167441",13,0,"1","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167451",19,0,"1","01","D","100","D",.,"A","3","D",,"B","1996","D",.,"A",.,"A",.,"A",270,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167471",13,0,"1","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167521",4,0,"1","01","D","100","D",.,"A","2","D",,"B",,"C",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167521",5,0,"1","02","D","300","D",.,"A","3","D","05","F","2015","D",.,"A",.,"A",.,"A",2000,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20152","03167541",8,0,"1","01","D","100","D",.,"A","3","D",,"B","1992","D",.,"A",.,"A",.,"A",330,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167551",11,0,"1","01","D","100","D",.,"A","3","D",,"B","1978","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167561",9,0,"1","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167591",28,0,"1","01","D","100","D",0.2,"D","3","D","04","F","2011","D",.,"A",.,"A",.,"A",2000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20152","03167601",22,0,"1","01","D","100","D",.,"A","3","D",,"B","1979","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167614",7,0,"1","01","D","100","D",.,"A","3","D","06","D","2015","D",99000,"D",1000,"D",2700,"D",1900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D",,"A"
"20152","03167631",15,0,"1","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167681",22,0,"1","01","D","100","D",.,"A","3","D",,"B","1993","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167691",9,0,"1","01","D","100","D",.,"A","3","D","05","F","2005","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167701",9,0,"1","01","D","100","D",.,"A","3","D",,"B","1963","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167751",11,0,"1","01","D","100","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",3700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167781",27,0,"1","01","D","100","D",.,"A","2","D",,"B","1998","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167791",31,0,"1","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",550,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167791",32,0,"1","02","D","300","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",600,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A",,"A"
"20152","03167811",26,0,"1","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167841",5,0,"1","01","D","100","D",.,"A","3","D","05","F","2003","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167851",11,0,"1","01","D","100","D",.,"A","1","D",,"B","2013","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
"20152","03167911",53,0,"1","01","D","100","D",.,"A","3","D",,"B","2005","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D",,"A"
