"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20154","03075224",3,0,"1","160","D","10","D",35,"D"
"20154","03075884",4,0,"1","150","D","13","D",50,"D"
"20154","03076154",3,0,"1","160","D","13","D",30,"D"
"20154","03076454",6,0,"1","100","D","13","D",350,"D"
"20154","03076454",7,0,"1","150","D","13","D",200,"D"
"20154","03076704",6,0,"1","150","D","13","D",220,"D"
"20154","03076934",4,0,"1","170","D","10","D",240,"D"
"20154","03077114",7,0,"1","170","D","13","D",50,"D"
"20154","03077114",8,0,"1","160","D","13","D",1600,"D"
"20154","03077554",1,0,"1","150","D","13","D",200,"D"
"20154","03077634",8,0,"1","160","D","13","D",25,"D"
"20154","03077784",1,0,"1","150","D","13","D",100,"D"
"20154","03078484",5,0,"1","150","D","13","D",365,"D"
"20154","03078554",6,0,"2","170","D","09","D",20,"D"
"20154","03078704",7,0,"1","150","D","13","D",20,"D"
"20154","03078704",8,0,"1","130","D","11","D",25,"D"
"20154","03079084",1,0,"1","110","D","13","D",496,"F"
"20154","03079154",1,0,"1","150","D","13","D",40,"D"
"20154","03079174",2,0,"1","150","D","13","D",240,"D"
"20154","03079504",3,0,"1","150","D","13","D",199,"F"
"20154","03079574",9,0,"1","150","D","13","D",550,"D"
"20154","03080014",4,0,"1","170","D","11","D",50,"D"
"20154","03080074",6,0,"1","170","D","13","D",70,"D"
"20154","03080074",7,0,"1","170","D","10","D",20,"D"
"20154","03080074",8,0,"1","150","D","13","D",500,"D"
"20154","03080194",3,0,"1","100","D","10","D",60,"D"
"20154","03080624",6,0,"1","150","D","13","D",75,"D"
"20154","03080624",7,0,"1","160","D","11","D",50,"D"
"20154","03081394",1,0,"1","170","D","10","D",150,"D"
"20154","03081424",2,0,"1","150","D","09","D",650,"D"
"20154","03081424",3,0,"1","150","D","10","D",650,"D"
"20154","03081424",4,0,"1","150","D","11","D",950,"D"
"20154","03081734",10,0,"1","100","D","13","D",50,"D"
"20154","03081734",11,0,"1","150","D","13","D",900,"D"
"20154","03081734",12,0,"1","160","D","10","D",10,"D"
"20154","03081734",13,0,"1","130","D","10","D",25,"D"
"20154","03081734",14,0,"1","160","D","11","D",15,"D"
"20154","03081914",6,0,"1","140","D","09","D",250,"D"
"20154","03081914",7,0,"1","140","D","10","D",50,"D"
"20154","03081914",8,0,"1","140","D","11","D",150,"D"
"20154","03081914",9,0,"1","160","D","10","D",2000,"D"
"20154","03081914",10,0,"1","160","D","11","D",600,"D"
"20154","03081914",11,0,"1","160","D","09","D",400,"D"
"20154","03081974",2,0,"1","110","D","13","D",300,"D"
"20154","03081974",3,0,"1","150","D","13","D",20,"D"
"20154","03082094",1,0,"1","150","D","13","D",25,"D"
"20154","03082364",5,0,"1","170","D","13","D",40,"D"
"20154","03082744",2,0,"1","150","D","13","D",20,"D"
"20154","03083124",1,0,"1","150","D","13","D",100,"D"
"20154","03083204",11,0,"1","150","D","13","D",31,"D"
"20154","03083334",1,0,"1","150","D","13","D",206,"F"
"20154","03083594",2,0,"1","150","D","13","D",200,"D"
"20154","03085474",2,0,"2","170","D","09","D",100,"D"
"20154","03085574",2,0,"1","150","D","13","D",600,"D"
"20154","03085574",3,0,"2","150","D","09","D",400,"D"
"20154","03085924",4,0,"1","170","D","13","D",100,"D"
"20154","03086574",4,0,"1","170","D","10","D",100,"D"
"20154","03086574",5,0,"1","150","D","13","D",140,"D"
"20154","03086574",6,0,"1","160","D","13","D",30,"D"
"20154","03086574",7,0,"1","160","D","13","D",10,"D"
"20154","03086714",1,0,"1","120","D","13","D",600,"D"
"20154","03086864",5,0,"1","130","D","11","D",50,"D"
"20154","03086864",6,0,"1","140","D","10","D",50,"D"
"20154","03086864",7,0,"1","150","D","13","D",280,"D"
"20154","03086864",8,0,"1","160","D","09","D",100,"D"
"20154","03086864",9,0,"1","160","D","10","D",30,"D"
"20154","03086864",10,0,"1","160","D","11","D",50,"D"
"20154","03086864",11,0,"1","160","D","11","D",50,"D"
"20154","03086864",12,0,"1","160","D","11","D",30,"D"
"20154","03086864",13,0,"1","160","D","11","D",20,"D"
"20154","03086864",14,0,"1","160","D","13","D",60,"D"
"20154","03086864",15,0,"2","140","D","09","D",50,"D"
"20154","03086944",4,0,"1","110","D","13","D",250,"D"
"20154","03087964",12,0,"1","100","D","09","D",4300,"D"
"20154","03087964",13,0,"1","100","D","10","D",2000,"D"
"20154","03087964",14,0,"1","100","D","11","D",1350,"D"
"20154","03087964",15,0,"2","170","D","09","D",3700,"D"
"20154","03088294",1,0,"1","110","D","13","D",75,"D"
"20154","03088743",6,0,"1","160","D","09","D",5,"D"
"20154","03088893",1,0,"1","170","D","09","D",30,"D"
"20154","03089024",4,0,"1","170","D","07","D",200,"D"
"20154","03089024",5,0,"1","170","D","08","D",200,"D"
"20154","03089024",6,0,"1","170","D","09","D",200,"D"
"20154","03089024",7,0,"1","160","D","09","D",100,"D"
"20154","03089103",3,0,"1","100","D","08","D",599,"D"
"20154","03089163",24,0,"1","170","D","09","D",500,"D"
"20154","03089163",25,0,"1","170","D","08","D",200,"D"
"20154","03089163",26,0,"1","150","D","08","D",200,"D"
"20154","03089163",27,0,"1","150","D","09","D",200,"D"
"20154","03089163",28,0,"2","150","D","07","D",200,"D"
"20154","03089203",36,0,"1","160","D","13","D",102,"D"
"20154","03089403",1,0,"1","150","D","13","D",15,"D"
"20154","03089434",4,0,"1","140","D","08","D",100,"D"
"20154","03089473",3,0,"1","150","D","13","D",50,"D"
"20154","03089513",8,0,"1","160","D","13","D",20,"D"
"20154","03089753",1,0,"1","150","D","13","D",20,"D"
"20154","03089793",2,0,"1","150","D","13","D",100,"D"
"20154","03089793",3,0,"1","160","D","13","D",30,"D"
"20154","03089793",4,0,"1","160","D","13","D",30,"D"
"20154","03089833",4,0,"1","110","D","13","D",400,"D"
"20154","03089914",7,0,"1","150","D","13","D",80,"D"
"20154","03089914",8,0,"1","150","D","13","D",75,"D"
"20154","03089914",9,0,"1","160","D","13","D",10,"D"
"20154","03089963",5,0,"1","130","D","13","D",160,"D"
"20154","03089963",6,0,"1","150","D","13","D",200,"D"
"20154","03090083",5,0,"1","100","D","13","D",25,"D"
"20154","03090083",6,0,"1","170","D","13","D",50,"D"
"20154","03090293",1,0,"1","150","D","13","D",307,"F"
"20154","03090533",3,0,"1","170","D","07","D",200,"D"
"20154","03090533",4,0,"1","150","D","13","D",150,"D"
"20154","03090533",5,0,"1","160","D","13","D",50,"D"
"20154","03090673",2,0,"1","180","D","07","D",250,"D"
"20154","03090673",3,0,"1","180","D","08","D",250,"D"
"20154","03090673",4,0,"1","180","D","09","D",250,"D"
"20154","03090754",7,0,"1","170","D","09","D",50,"D"
"20154","03090754",8,0,"1","150","D","07","D",140,"D"
"20154","03090754",9,0,"1","150","D","08","D",140,"D"
"20154","03090754",10,0,"1","150","D","09","D",140,"D"
"20154","03090754",11,0,"1","150","D","07","D",10,"D"
"20154","03090754",12,0,"1","150","D","08","D",10,"D"
"20154","03090754",13,0,"1","150","D","09","D",10,"D"
"20154","03090754",14,0,"2","150","D","07","D",140,"D"
"20154","03090913",4,0,"1","170","D","07","D",600,"D"
"20154","03090913",5,0,"1","150","D","13","D",80,"D"
"20154","03090933",7,0,"1","170","D","09","D",50,"D"
"20154","03090933",8,0,"1","170","D","08","D",50,"D"
"20154","03090933",9,0,"1","170","D","08","D",100,"D"
"20154","03090933",10,0,"1","150","D","13","D",20,"D"
"20154","03090933",11,0,"2","170","D","07","D",100,"D"
"20154","03090944",4,0,"1","170","D","09","D",5,"D"
"20154","03090944",5,0,"1","150","D","13","D",160,"D"
"20154","03091034",5,0,"1","160","D","09","D",25,"D"
"20154","03091143",9,0,"1","110","D","07","D",224,"D"
"20154","03091143",10,0,"1","110","D","08","D",400,"D"
"20154","03091143",11,0,"1","110","D","09","D",400,"D"
"20154","03091143",12,0,"1","120","D","13","D",513,"D"
"20154","03091143",13,0,"1","150","D","08","D",700,"D"
"20154","03091243",8,0,"1","100","D","09","D",50,"D"
"20154","03091243",9,0,"1","100","D","09","D",25,"D"
"20154","03091363",2,0,"1","170","D","13","D",200,"D"
"20154","03091373",2,0,"1","150","D","13","D",20,"D"
"20154","03091403",2,0,"1","150","D","13","D",20,"D"
"20154","03091433",14,0,"1","170","D","08","D",30,"D"
"20154","03091433",15,0,"1","170","D","07","D",20,"D"
"20154","03091433",16,0,"1","160","D","09","D",100,"D"
"20154","03091433",17,0,"1","150","D","13","D",115,"D"
"20154","03091543",8,0,"1","150","D","13","D",100,"D"
"20154","03091543",9,0,"1","160","D","08","D",50,"D"
"20154","03091593",10,0,"1","170","D","13","D",1800,"D"
"20154","03091593",11,0,"1","140","D","13","D",10,"D"
"20154","03091593",12,0,"2","140","D","07","D",12,"D"
"20154","03091693",7,0,"1","170","D","13","D",400,"D"
"20154","03091744",5,0,"1","170","D","13","D",750,"D"
"20154","03091744",6,0,"1","110","D","13","D",750,"D"
"20154","03091753",6,0,"1","150","D","13","D",100,"D"
"20154","03091784",8,0,"1","170","D","13","D",500,"D"
"20154","03091784",9,0,"1","150","D","13","D",10,"D"
"20154","03091823",1,0,"1","150","D","13","D",1180,"D"
"20154","03091863",3,0,"1","170","D","07","D",50,"D"
"20154","03091863",4,0,"1","150","D","13","D",500,"D"
"20154","03091863",5,0,"1","160","D","13","D",30,"D"
"20154","03092143",1,0,"1","160","D","13","D",150,"D"
"20154","03092403",6,0,"1","150","D","13","D",100,"D"
"20154","03092443",5,0,"1","150","D","13","D",1000,"D"
"20154","03092443",6,0,"2","170","D","07","D",100,"D"
"20154","03092443",7,0,"2","170","D","07","D",300,"D"
"20154","03092453",3,0,"1","160","D","09","D",150,"D"
"20154","03092734",5,0,"1","160","D","13","D",10,"D"
"20154","03092873",2,0,"1","160","D","08","D",200,"D"
"20154","03092873",3,0,"1","160","D","09","D",200,"D"
"20154","03092873",4,0,"2","160","D","07","D",20,"D"
"20154","03092953",1,0,"1","150","D","13","D",160,"D"
"20154","03092983",6,0,"1","170","D","09","D",60,"D"
"20154","03092983",7,0,"1","150","D","13","D",240,"D"
"20154","03092993",8,0,"1","150","D","13","D",20,"D"
"20154","03093004",6,0,"1","150","D","13","D",25,"D"
"20154","03093033",3,0,"1","150","D","13","D",200,"D"
"20154","03093053",1,0,"1","150","D","13","D",199,"F"
"20154","03093084",4,0,"1","150","D","09","D",100,"D"
"20154","03093223",1,0,"1","170","D","07","D",100,"D"
"20154","03093324",8,0,"1","110","D","13","D",600,"D"
"20154","03093324",9,0,"1","160","D","08","D",200,"D"
"20154","03093324",10,0,"1","160","D","09","D",100,"D"
"20154","03093324",11,0,"1","160","D","09","D",200,"D"
"20154","03093444",5,0,"1","150","D","13","D",40,"D"
"20154","03093444",6,0,"1","160","D","13","D",25,"D"
"20154","03093483",4,0,"1","160","D","08","D",500,"D"
"20154","03093563",1,0,"1","150","D","13","D",20,"D"
"20154","03093633",2,0,"1","160","D","13","D",50,"D"
"20154","03093683",2,0,"1","150","D","13","D",150,"D"
"20154","03093763",3,0,"1","140","D","13","D",20,"D"
"20154","03093784",3,0,"1","160","D","09","D",25,"D"
"20154","03093803",15,0,"1","150","D","13","D",120,"D"
"20154","03093833",2,0,"1","160","D","08","D",100,"D"
"20154","03093833",3,0,"1","160","D","09","D",100,"D"
"20154","03093863",1,0,"1","150","D","13","D",15,"D"
"20154","03093873",5,0,"1","160","D","13","D",25,"D"
"20154","03093893",5,0,"1","150","D","13","D",400,"D"
"20154","03093903",1,0,"1","100","D","13","D",200,"D"
"20154","03093963",3,0,"1","160","D","07","D",300,"D"
"20154","03093963",4,0,"1","160","D","08","D",300,"D"
"20154","03093963",5,0,"1","160","D","09","D",1800,"D"
"20154","03093963",6,0,"2","160","D","07","D",200,"D"
"20154","03093983",6,0,"1","150","D","13","D",65,"D"
"20154","03094033",1,0,"1","150","D","13","D",200,"D"
"20154","03094084",3,0,"1","150","D","13","D",215,"D"
"20154","03094084",4,0,"2","170","D","07","D",100,"D"
"20154","03094154",4,0,"1","150","D","07","D",185,"D"
"20154","03094154",5,0,"1","150","D","08","D",185,"D"
"20154","03094184",8,0,"2","160","D","07","D",30,"D"
"20154","03094303",5,0,"1","150","D","13","D",200,"D"
"20154","03094594",3,0,"1","150","D","13","D",80,"D"
"20154","03094844",1,0,"1","150","D","07","D",50,"D"
"20154","03094844",2,0,"1","160","D","07","D",500,"D"
"20154","03094934",3,0,"1","150","D","13","D",100,"D"
"20154","03095003",1,0,"1","170","D","07","D",25,"D"
"20154","03095003",2,0,"1","150","D","08","D",50,"D"
"20154","03095063",4,0,"1","160","D","09","D",50,"D"
"20154","03095063",5,0,"1","160","D","09","D",25,"D"
"20154","03095073",13,0,"1","170","D","08","D",20,"D"
"20154","03095073",14,0,"1","150","D","13","D",766,"D"
"20154","03095073",15,0,"1","160","D","09","D",20,"D"
"20154","03095263",5,0,"1","170","D","08","D",100,"D"
"20154","03095373",4,0,"2","170","D","07","D",25,"D"
"20154","03095394",4,0,"1","150","D","13","D",20,"D"
"20154","03095563",9,0,"1","150","D","13","D",160,"D"
"20154","03095644",1,0,"1","150","D","13","D",300,"D"
"20154","03095733",4,0,"1","150","D","13","D",40,"D"
"20154","03095783",1,0,"1","150","D","13","D",10,"D"
"20154","03095803",3,0,"1","150","D","13","D",25,"D"
"20154","03095813",2,0,"1","160","D","07","D",200,"D"
"20154","03095973",8,0,"1","100","D","13","D",125,"D"
"20154","03095973",9,0,"1","150","D","13","D",50,"D"
"20154","03095983",7,0,"1","150","D","13","D",200,"D"
"20154","03095983",8,0,"1","160","D","09","D",50,"D"
"20154","03095983",9,0,"1","160","D","13","D",20,"D"
"20154","03096084",3,0,"1","170","D","09","D",50,"D"
"20154","03096084",4,0,"1","170","D","08","D",40,"D"
"20154","03096084",5,0,"1","170","D","08","D",100,"D"
"20154","03096093",3,0,"1","150","D","13","D",100,"D"
"20154","03096093",4,0,"1","150","D","13","D",30,"D"
"20154","03096093",5,0,"1","140","D","09","D",10,"D"
"20154","03096143",15,0,"1","170","D","09","D",200,"D"
"20154","03096183",1,0,"1","160","D","13","D",40,"D"
"20154","03096194",6,0,"1","100","D","13","D",1000,"D"
"20154","03096194",7,0,"1","170","D","13","D",50,"D"
"20154","03096194",8,0,"1","150","D","13","D",100,"D"
"20154","03096333",3,0,"1","150","D","13","D",199,"F"
"20154","03096333",4,0,"1","160","D","07","D",10,"D"
"20154","03096333",5,0,"1","160","D","07","D",10,"D"
"20154","03096343",11,0,"1","100","D","09","D",25,"D"
"20154","03096433",1,0,"1","150","D","13","D",40,"D"
"20154","03096493",7,0,"1","150","D","08","D",20,"D"
"20154","03096603",2,0,"2","160","D","07","D",25,"D"
"20154","03096694",3,0,"1","150","D","07","D",410,"D"
"20154","03096694",4,0,"1","150","D","08","D",445,"D"
"20154","03096694",5,0,"1","150","D","09","D",340,"D"
"20154","03096694",6,0,"1","160","D","09","D",150,"D"
"20154","03096723",2,0,"1","160","D","13","D",40,"D"
"20154","03096733",1,0,"1","150","D","13","D",60,"D"
"20154","03096783",4,0,"1","170","D","07","D",250,"D"
"20154","03096783",5,0,"1","150","D","09","D",100,"D"
"20154","03096783",6,0,"1","160","D","09","D",50,"D"
"20154","03096783",7,0,"2","170","D","07","D",10,"D"
"20154","03096853",7,0,"1","170","D","08","D",500,"D"
"20154","03096853",8,0,"1","100","D","13","D",350,"D"
"20154","03096853",9,0,"2","170","D","07","D",260,"D"
"20154","03096884",4,0,"1","100","D","13","D",150,"D"
"20154","03096954",3,0,"1","160","D","08","D",150,"D"
"20154","03097014",4,0,"1","110","D","13","D",125,"D"
"20154","03097033",2,0,"1","170","D","13","D",160,"D"
"20154","03097093",3,0,"1","170","D","13","D",15,"D"
"20154","03097093",4,0,"1","150","D","13","D",60,"D"
"20154","03097123",1,0,"1","150","D","13","D",20,"D"
"20154","03097334",2,0,"1","170","D","13","D",100,"D"
"20154","03097334",3,0,"1","150","D","13","D",200,"D"
"20154","03097364",12,0,"2","170","D","07","D",125,"D"
"20154","03097473",36,0,"1","130","D","09","D",50,"D"
"20154","03097473",37,0,"1","150","D","13","D",20,"D"
"20154","03097533",2,0,"1","150","D","13","D",60,"D"
"20154","03097533",3,0,"1","160","D","13","D",30,"D"
"20154","03097544",7,0,"1","170","D","08","D",40,"D"
"20154","03097803",1,0,"1","160","D","08","D",35,"D"
"20154","03097813",2,0,"1","170","D","08","D",40,"D"
"20154","03097813",3,0,"1","170","D","09","D",40,"D"
"20154","03097813",4,0,"1","160","D","08","D",10,"D"
"20154","03097813",5,0,"1","160","D","09","D",5,"D"
"20154","03097954",4,0,"1","110","D","13","D",450,"D"
"20154","03097963",3,0,"1","160","D","13","D",75,"D"
"20154","03097963",4,0,"1","150","D","13","D",500,"D"
"20154","03097963",5,0,"2","170","D","07","D",25,"D"
"20154","03097983",1,0,"1","150","D","13","D",300,"D"
"20154","03098133",5,0,"1","120","D","13","D",1376,"F"
"20154","03098144",1,0,"1","150","D","13","D",100,"D"
"20154","03098153",1,0,"1","150","D","13","D",150,"D"
"20154","03098243",2,0,"1","160","D","13","D",100,"D"
"20154","03098263",5,0,"1","170","D","07","D",40,"D"
"20154","03098263",6,0,"1","170","D","08","D",330,"D"
"20154","03098263",7,0,"1","170","D","09","D",200,"D"
"20154","03098393",1,0,"1","150","D","13","D",150,"D"
"20154","03098423",2,0,"1","150","D","13","D",100,"D"
"20154","03098683",1,0,"1","150","D","08","D",250,"D"
"20154","03098754",1,0,"1","160","D","07","D",200,"D"
"20154","03098754",2,0,"1","160","D","08","D",200,"D"
"20154","03098903",3,0,"1","150","D","13","D",20,"D"
"20154","03099084",1,0,"1","170","D","07","D",200,"D"
"20154","03099084",2,0,"1","130","D","09","D",20,"D"
"20154","03099084",3,0,"1","150","D","13","D",80,"D"
"20154","03099163",17,0,"1","170","D","09","D",10,"D"
"20154","03099193",2,0,"1","160","D","09","D",20,"D"
"20154","03099193",3,0,"2","170","D","07","D",25,"D"
"20154","03099383",17,0,"1","130","D","08","D",40,"D"
"20154","03099383",18,0,"1","150","D","13","D",50,"D"
"20154","03099383",19,0,"1","160","D","09","D",20,"D"
"20154","03099423",3,0,"1","100","D","07","D",100,"D"
"20154","03099563",4,0,"1","150","D","13","D",200,"D"
"20154","03099574",4,0,"1","170","D","08","D",150,"D"
"20154","03099574",5,0,"1","160","D","13","D",10,"D"
"20154","03099644",10,0,"1","170","D","07","D",100,"D"
"20154","03099663",1,0,"1","150","D","13","D",150,"D"
"20154","03099704",4,0,"1","100","D","08","D",140,"D"
"20154","03099704",5,0,"1","100","D","09","D",160,"D"
"20154","03099704",6,0,"1","110","D","13","D",156,"D"
"20154","03099713",7,0,"1","160","D","13","D",15,"D"
"20154","03099743",4,0,"1","160","D","13","D",40,"D"
"20154","03099843",11,0,"1","100","D","13","D",800,"D"
"20154","03099843",12,0,"1","170","D","13","D",40,"D"
"20154","03099843",13,0,"1","170","D","13","D",100,"D"
"20154","03099903",1,0,"1","170","D","13","D",30,"D"
"20154","03099903",2,0,"1","150","D","13","D",20,"D"
"20154","03099924",3,0,"1","150","D","13","D",70,"D"
"20154","03099963",4,0,"1","150","D","13","D",20,"D"
"20154","03100043",1,0,"1","150","D","13","D",100,"D"
"20154","03100193",5,0,"1","110","D","13","D",240,"D"
"20154","03100253",5,0,"1","150","D","13","D",50,"D"
"20154","03100364",5,0,"1","110","D","13","D",260,"D"
"20154","03100403",5,0,"1","150","D","07","D",700,"D"
"20154","03100403",6,0,"1","150","D","08","D",550,"D"
"20154","03100403",7,0,"1","150","D","09","D",300,"D"
"20154","03100454",4,0,"1","150","D","07","D",400,"D"
"20154","03100454",5,0,"1","150","D","08","D",500,"D"
"20154","03100454",6,0,"1","150","D","09","D",400,"D"
"20154","03100454",7,0,"2","150","D","07","D",400,"D"
"20154","03100503",1,0,"1","170","D","09","D",20,"D"
"20154","03100503",2,0,"1","160","D","08","D",5,"D"
"20154","03100503",3,0,"2","170","D","07","D",20,"D"
"20154","03100673",3,0,"1","150","D","13","D",300,"D"
"20154","03100823",5,0,"1","150","D","13","D",8,"D"
"20154","03100873",8,0,"1","170","D","08","D",50,"D"
"20154","03101233",5,0,"1","160","D","13","D",100,"D"
"20154","03101243",8,0,"1","170","D","07","D",15,"D"
"20154","03101243",9,0,"1","170","D","09","D",30,"D"
"20154","03101243",10,0,"1","150","D","13","D",20,"D"
"20154","03101333",7,0,"1","160","D","13","D",8,"D"
"20154","03101493",4,0,"1","150","D","13","D",1000,"D"
"20154","03101564",1,0,"1","150","D","13","D",206,"F"
"20154","03101623",4,0,"1","110","D","13","D",500,"D"
"20154","03101693",1,0,"1","150","D","13","D",150,"D"
"20154","03101713",8,0,"1","170","D","09","D",10,"D"
"20154","03101723",5,0,"1","160","D","09","D",200,"D"
"20154","03101734",6,0,"1","160","D","09","D",50,"D"
"20154","03101763",5,0,"1","170","D","07","D",50,"D"
"20154","03101763",6,0,"1","170","D","09","D",200,"D"
"20154","03101763",7,0,"1","150","D","13","D",250,"D"
"20154","03101763",8,0,"1","160","D","13","D",25,"D"
"20154","03101763",9,0,"1","160","D","13","D",25,"D"
"20154","03101763",10,0,"1","160","D","09","D",25,"D"
"20154","03101763",11,0,"1","140","D","09","D",25,"D"
"20154","03101773",5,0,"1","100","D","13","D",400,"D"
"20154","03101783",1,0,"1","160","D","13","D",100,"D"
"20154","03101834",4,0,"1","160","D","09","D",100,"D"
"20154","03101834",5,0,"1","160","D","09","D",100,"D"
"20154","03101834",6,0,"1","160","D","09","D",20,"D"
"20154","03101933",1,0,"1","110","D","08","D",375,"D"
"20154","03102174",3,0,"1","150","D","13","D",100,"D"
"20154","03102174",4,0,"1","160","D","13","D",10,"D"
"20154","03102183",4,0,"1","160","D","09","D",60,"D"
"20154","03102213",4,0,"1","150","D","07","D",720,"D"
"20154","03102213",5,0,"1","150","D","08","D",720,"D"
"20154","03102213",6,0,"1","160","D","08","D",52,"D"
"20154","03102293",3,0,"1","150","D","13","D",60,"D"
"20154","03102384",5,0,"1","170","D","07","D",200,"D"
"20154","03102384",6,0,"1","170","D","09","D",120,"D"
"20154","03102384",7,0,"2","170","D","07","D",150,"D"
"20154","03102453",3,0,"1","160","D","09","D",10,"D"
"20154","03102523",4,0,"1","100","D","13","D",100,"D"
"20154","03102523",5,0,"1","160","D","09","D",1000,"D"
"20154","03102523",6,0,"1","130","D","09","D",500,"D"
"20154","03102614",1,0,"1","110","D","13","D",681,"F"
"20154","03102614",2,0,"1","150","D","13","D",40,"D"
"20154","03102774",2,0,"1","150","D","13","D",5,"D"
"20154","03102823",2,0,"1","150","D","13","D",150,"D"
"20154","03102903",10,0,"1","150","D","13","D",180,"D"
"20154","03102993",5,0,"1","150","D","13","D",420,"D"
"20154","03103043",8,0,"1","170","D","09","D",13,"D"
"20154","03103123",4,0,"1","160","D","09","D",100,"D"
"20154","03103283",4,0,"1","150","D","13","D",80,"D"
"20154","03103713",5,0,"1","170","D","08","D",100,"D"
"20154","03103713",6,0,"1","170","D","09","D",150,"D"
"20154","03103713",7,0,"1","150","D","07","D",50,"D"
"20154","03103713",8,0,"1","150","D","08","D",50,"D"
"20154","03103713",9,0,"1","150","D","09","D",50,"D"
"20154","03103713",10,0,"2","170","D","07","D",100,"D"
"20154","03103733",10,0,"1","130","D","13","D",25,"D"
"20154","03103733",11,0,"1","150","D","07","D",1500,"D"
"20154","03103733",12,0,"1","150","D","08","D",1500,"D"
"20154","03103733",13,0,"1","150","D","09","D",2000,"D"
"20154","03103833",1,0,"1","150","D","13","D",20,"D"
"20154","03103833",2,0,"1","160","D","13","D",20,"D"
"20154","03103853",1,0,"1","100","D","13","D",200,"D"
"20154","03103884",1,0,"1","150","D","13","D",200,"D"
"20154","03103884",2,0,"1","160","D","09","D",10,"D"
"20154","03104203",8,0,"1","150","D","13","D",580,"D"
"20154","03104243",4,0,"1","170","D","08","D",200,"D"
"20154","03104243",5,0,"1","160","D","09","D",1,"D"
"20154","03104243",6,0,"1","160","D","13","D",5,"D"
"20154","03104253",12,0,"1","130","D","07","D",50,"D"
"20154","03104253",13,0,"1","150","D","13","D",40,"D"
"20154","03104253",14,0,"1","160","D","08","D",30,"D"
"20154","03104264",1,0,"1","110","D","13","D",200,"D"
"20154","03104313",5,0,"1","160","D","07","D",600,"D"
"20154","03104324",4,0,"1","150","D","09","D",100,"D"
"20154","03104343",7,0,"1","150","D","13","D",40,"D"
"20154","03104343",8,0,"1","160","D","08","D",10,"D"
"20154","03104383",8,0,"1","150","D","13","D",90,"D"
"20154","03104383",9,0,"1","140","D","09","D",50,"D"
"20154","03104454",3,0,"1","100","D","08","D",100,"D"
"20154","03104454",4,0,"1","170","D","08","D",100,"D"
"20154","03104463",2,0,"1","160","D","07","D",100,"D"
"20154","03104623",1,0,"1","150","D","13","D",200,"D"
"20154","03104623",2,0,"1","160","D","13","D",170,"F"
"20154","03104703",2,0,"1","150","D","13","D",20,"D"
"20154","03104734",3,0,"1","110","D","13","D",100,"D"
"20154","03104773",7,0,"1","150","D","08","D",6000,"D"
"20154","03104833",1,0,"1","150","D","08","D",200,"D"
"20154","03104853",5,0,"1","110","D","13","D",350,"D"
"20154","03104853",6,0,"1","160","D","13","D",20,"D"
"20154","03104863",6,0,"1","160","D","09","D",150,"D"
"20154","03104913",1,0,"1","110","D","13","D",600,"D"
"20154","03105203",2,0,"1","150","D","13","D",40,"D"
"20154","03105223",6,0,"1","150","D","13","D",50,"D"
"20154","03105313",3,0,"1","150","D","13","D",75,"D"
"20154","03105353",10,0,"1","150","D","13","D",50,"D"
"20154","03105404",6,0,"1","170","D","09","D",50,"D"
"20154","03105404",7,0,"1","150","D","08","D",50,"D"
"20154","03105413",3,0,"1","150","D","13","D",206,"F"
"20154","03105573",9,0,"1","150","D","13","D",320,"D"
"20154","03105694",4,0,"1","150","D","13","D",90,"D"
"20154","03105773",2,0,"1","150","D","13","D",50,"D"
"20154","03105853",4,0,"1","160","D","13","D",50,"D"
"20154","03105874",1,0,"1","180","D","08","D",7648,"F"
"20154","03105993",3,0,"1","150","D","13","D",33,"D"
"20154","03106003",5,0,"1","150","D","13","D",340,"D"
"20154","03106123",2,0,"1","150","D","13","D",55,"D"
"20154","03106123",3,0,"1","160","D","13","D",40,"D"
"20154","03106174",5,0,"1","150","D","13","D",50,"D"
"20154","03106174",6,0,"1","150","D","13","D",50,"D"
"20154","03106174",7,0,"1","150","D","13","D",50,"D"
"20154","03106174",8,0,"2","170","D","07","D",20,"D"
"20154","03106223",11,0,"1","150","D","13","D",20,"D"
"20154","03106274",2,0,"1","150","D","13","D",120,"D"
"20154","03106274",3,0,"1","160","D","13","D",20,"D"
"20154","03106293",1,0,"1","170","D","08","D",3000,"D"
"20154","03106313",3,0,"1","170","D","13","D",60,"D"
"20154","03106393",5,0,"1","150","D","13","D",10,"D"
"20154","03106443",4,0,"1","160","D","09","D",1000,"D"
"20154","03106493",2,0,"1","150","D","13","D",190,"D"
"20154","03106544",13,0,"1","170","D","09","D",225,"D"
"20154","03106563",4,0,"1","160","D","09","D",50,"D"
"20154","03106613",1,0,"1","150","D","09","D",85,"D"
"20154","03106613",2,0,"1","160","D","09","D",65,"D"
"20154","03106613",3,0,"1","160","D","13","D",5,"D"
"20154","03106663",4,0,"1","150","D","08","D",100,"D"
"20154","03106663",5,0,"1","150","D","09","D",100,"D"
"20154","03106713",1,0,"2","160","D","07","D",300,"D"
"20154","03106733",6,0,"1","170","D","08","D",20,"D"
"20154","03106733",7,0,"1","160","D","13","D",1,"D"
"20154","03106733",8,0,"2","170","D","07","D",50,"D"
"20154","03106813",6,0,"1","150","D","13","D",40,"D"
