"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20153","03009614",18,0,"1","400","D","06","D",28,"F",,"A",,"A",,"A",,"A"
"20153","03009684",19,0,"1","400","D","08","D",27,"D",,"A",,"A",,"A",,"A"
"20153","03009694",44,0,"1","410","D","08","D",37,"D",,"A",,"A",,"A",,"A"
"20153","03009694",45,0,"1","410","D","07","D",37,"D",,"A",,"A",,"A",,"A"
"20153","03009764",36,0,"1","400","D","08","D",33,"D",,"A",,"A",,"A",,"A"
"20153","03009774",29,0,"1","420","D","08","D",101,"D",,"A",,"A",,"A",,"A"
"20153","03009884",32,0,"1","420","D","07","D",120,"D",,"A",,"A",,"A",,"A"
"20153","03009884",33,0,"2","420","D","06","D",68,"D",,"A",,"A",,"A",,"A"
"20153","03009894",30,0,"1","410","D","08","D",7,"F",,"A",,"A",,"A",,"A"
"20153","03010234",38,0,"1","410","D","07","D",64,"D",,"A",,"A",,"A",,"A"
"20153","03010234",39,0,"1","420","D","07","D",45,"D",,"A",,"A",,"A",,"A"
"20153","03010314",78,0,"1","410","D","06","D",80,"D",,"A",,"A",,"A",,"A"
"20153","03010314",79,0,"1","420","D","07","D",83,"D",,"A",,"A",,"A",,"A"
"20153","03010485",52,0,"1","405","D","07","D",133,"D",,"A",,"A",,"A",,"A"
"20153","03010574",49,0,"2","410","D","06","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03010574",50,0,"2","420","D","06","D",36,"D",,"A",,"A",,"A",,"A"
"20153","03010634",58,0,"1","420","D","08","D",70,"D",,"A",,"A",,"A",,"A"
"20153","03010854",28,0,"1","400","D","07","D",26,"D",,"A",,"A",,"A",,"A"
"20153","03010904",49,0,"1","420","D","06","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03010904",50,0,"1","405","D","06","D",200,"D",,"A",,"A",,"A",,"A"
"20153","03011214",38,0,"1","420","D","08","D",100,"D",,"A",,"A",,"A",,"A"
"20153","03011224",23,0,"1","420","D","08","D",364,"D",,"A",,"A",,"A",,"A"
"20153","03011254",41,0,"1","420","D","07","D",100,"D",,"A",,"A",,"A",,"A"
"20153","03033725",35,0,"1","420","D","06","D",52,"D",,"A",,"A",,"A",,"A"
"20153","03033945",38,0,"1","410","D","05","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03033945",39,0,"1","420","D","05","D",300,"D",,"A",,"A",,"A",,"A"
"20153","03045425",34,0,"1","420","D","07","D",500,"D",,"A",,"A",,"A",,"A"
"20153","03046014",17,0,"1","420","D","05","D",300,"F",,"A",,"A",,"A",,"A"
"20153","03047214",44,0,"1","420","D","07","D",50,"D",,"A",,"A",,"A",,"A"
"20153","03047214",45,0,"1","400","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03047323",32,0,"1","400","D","07","D",54,"D",,"A",,"A",,"A",,"A"
"20153","03047574",28,0,"1","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03047824",33,0,"2","420","D","05","D",85,"D",,"A",,"A",,"A",,"A"
"20153","03047844",36,0,"1","420","D","07","D",35,"D",,"A",,"A",,"A",,"A"
"20153","03048024",16,0,"2","400","D","05","D",26,"D",,"A",,"A",,"A",,"A"
"20153","03048284",23,0,"2","420","D","05","D",80,"D",,"A",,"A",,"A",,"A"
"20153","03048314",38,0,"1","430","D","06","D",.,"H","410","D","415","D",,"A",,"A"
"20153","03048314",38,1,"1","410","D","06","D",16,"E",,"A",,"A",,"A",,"A"
"20153","03048314",38,2,"1","420","D","06","D",42,"E",,"A",,"A",,"A",,"A"
"20153","03048433",62,0,"2","420","D","05","D",118,"D",,"A",,"A",,"A",,"A"
"20153","03048603",43,0,"1","410","D","07","D",14,"D",,"A",,"A",,"A",,"A"
"20153","03048603",44,0,"1","405","D","07","D",17,"D",,"A",,"A",,"A",,"A"
"20153","03048964",31,0,"2","420","D","05","D",55,"D",,"A",,"A",,"A",,"A"
"20153","03049104",24,0,"1","420","D","07","D",250,"D",,"A",,"A",,"A",,"A"
"20153","03049163",28,0,"1","410","D","07","D",49,"D",,"A",,"A",,"A",,"A"
"20153","03049163",29,0,"1","420","D","07","D",77,"D",,"A",,"A",,"A",,"A"
"20153","03049264",53,0,"1","430","D","06","D",.,"H","405","D","415","D",,"A",,"A"
"20153","03049264",53,1,"1","405","D","06","D",115,"E",,"A",,"A",,"A",,"A"
"20153","03049264",53,2,"1","420","D","06","D",61,"E",,"A",,"A",,"A",,"A"
"20153","03049603",29,0,"1","410","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03049603",30,0,"1","420","D","07","D",96,"D",,"A",,"A",,"A",,"A"
"20153","03049623",37,0,"1","410","D","06","D",5,"D",,"A",,"A",,"A",,"A"
"20153","03049623",38,0,"1","420","D","06","D",659,"D",,"A",,"A",,"A",,"A"
"20153","03049713",26,0,"1","430","D","06","D",.,"H","415","D","405","D",,"A",,"A"
"20153","03049713",26,1,"1","420","D","06","D",27,"E",,"A",,"A",,"A",,"A"
"20153","03049713",26,2,"1","405","D","06","D",53,"E",,"A",,"A",,"A",,"A"
"20153","03050143",66,0,"1","430","D","06","D",.,"H","425","D","405","D","415","D",,"A"
"20153","03050143",66,1,"1","420","D","06","D",121,"E",,"A",,"A",,"A",,"A"
"20153","03050143",66,2,"1","405","D","06","D",165,"E",,"A",,"A",,"A",,"A"
"20153","03050143",66,3,"1","420","D","06","D",112,"E",,"A",,"A",,"A",,"A"
"20153","03050143",67,0,"1","420","D","06","D",35,"D",,"A",,"A",,"A",,"A"
"20153","03050304",31,0,"1","400","D","06","D",56,"D",,"A",,"A",,"A",,"A"
"20153","03050393",40,0,"1","430","D","06","D",.,"H","415","D","400","D",,"A",,"A"
"20153","03050393",40,1,"1","420","D","06","D",87,"E",,"A",,"A",,"A",,"A"
"20153","03050393",40,2,"1","400","D","06","D",56,"E",,"A",,"A",,"A",,"A"
"20153","03050594",32,0,"1","400","D","07","D",25,"F",,"A",,"A",,"A",,"A"
"20153","03050594",33,0,"1","420","D","05","D",24,"D",,"A",,"A",,"A",,"A"
"20153","03050753",31,0,"2","420","D","05","D",85,"D",,"A",,"A",,"A",,"A"
"20153","03050853",49,0,"1","420","D","06","D",50,"D",,"A",,"A",,"A",,"A"
"20153","03050923",38,0,"1","400","D","06","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03051034",42,0,"1","400","D","07","D",33,"D",,"A",,"A",,"A",,"A"
"20153","03051094",45,0,"1","400","D","05","D",34,"D",,"A",,"A",,"A",,"A"
"20153","03051233",59,0,"1","410","D","07","D",10,"D",,"A",,"A",,"A",,"A"
"20153","03051233",60,0,"1","420","D","07","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03051714",22,0,"1","400","D","06","D",80,"D",,"A",,"A",,"A",,"A"
"20153","03052074",37,0,"1","420","D","06","D",110,"D",,"A",,"A",,"A",,"A"
"20153","03052263",23,0,"1","400","D","07","D",18,"D",,"A",,"A",,"A",,"A"
"20153","03052263",24,0,"1","405","D","07","D",159,"D",,"A",,"A",,"A",,"A"
"20153","03052263",25,0,"1","405","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03052304",30,0,"1","410","D","05","D",20,"D",,"A",,"A",,"A",,"A"
"20153","03052304",31,0,"2","410","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20153","03052773",34,0,"1","410","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03052773",35,0,"1","420","D","05","D",90,"D",,"A",,"A",,"A",,"A"
"20153","03053463",39,0,"1","405","D","07","D",1100,"D",,"A",,"A",,"A",,"A"
"20153","03053573",36,0,"1","420","D","07","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03053753",19,0,"1","420","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20153","03053783",30,0,"1","420","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03053783",31,0,"1","405","D","07","D",185,"D",,"A",,"A",,"A",,"A"
"20153","03053783",32,0,"2","410","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20153","03053783",33,0,"2","405","D","05","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03053914",18,0,"1","420","D","07","D",105,"D",,"A",,"A",,"A",,"A"
"20153","03054133",11,0,"1","420","D","07","D",70,"D",,"A",,"A",,"A",,"A"
"20153","03054204",27,0,"1","410","D","07","D",48,"D",,"A",,"A",,"A",,"A"
"20153","03054513",28,0,"1","420","D","06","D",86,"D",,"A",,"A",,"A",,"A"
"20153","03054584",32,0,"1","410","D","05","D",16,"D",,"A",,"A",,"A",,"A"
"20153","03054584",33,0,"1","420","D","06","D",45,"D",,"A",,"A",,"A",,"A"
"20153","03054683",47,0,"1","420","D","07","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03054864",24,0,"1","410","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20153","03054864",25,0,"1","420","D","05","D",163,"D",,"A",,"A",,"A",,"A"
"20153","03055094",24,0,"1","400","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20153","03055353",27,0,"1","420","D","07","D",44,"D",,"A",,"A",,"A",,"A"
"20153","03056013",59,0,"1","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03056244",38,0,"1","405","D","06","D",1500,"D",,"A",,"A",,"A",,"A"
"20153","03056374",27,0,"1","420","D","07","D",320,"D",,"A",,"A",,"A",,"A"
"20153","03056413",36,0,"1","420","D","07","D",225,"D",,"A",,"A",,"A",,"A"
"20153","03056544",25,0,"1","420","D","07","D",74,"D",,"A",,"A",,"A",,"A"
"20153","03056603",32,0,"1","420","D","07","D",75,"D",,"A",,"A",,"A",,"A"
"20153","03056653",21,0,"1","410","D","05","D",16,"D",,"A",,"A",,"A",,"A"
"20153","03056653",22,0,"2","405","D","05","D",182,"D",,"A",,"A",,"A",,"A"
"20153","03056794",49,0,"1","420","D","05","D",84,"D",,"A",,"A",,"A",,"A"
"20153","03056943",39,0,"1","420","D","07","D",8,"D",,"A",,"A",,"A",,"A"
"20153","03057034",58,0,"1","430","D","07","D",.,"H","415","D","425","D","405","D","410","D"
"20153","03057034",58,1,"1","420","D","07","D",321,"E",,"A",,"A",,"A",,"A"
"20153","03057034",58,2,"1","420","D","07","D",149,"E",,"A",,"A",,"A",,"A"
"20153","03057034",58,3,"1","405","D","07","D",602,"E",,"A",,"A",,"A",,"A"
"20153","03057034",58,4,"1","410","D","07","D",128,"E",,"A",,"A",,"A",,"A"
"20153","03057304",33,0,"1","420","D","05","D",200,"D",,"A",,"A",,"A",,"A"
"20153","03057934",55,0,"1","410","D","07","D",210,"D",,"A",,"A",,"A",,"A"
"20153","03058203",32,0,"1","400","D","07","D",24,"D",,"A",,"A",,"A",,"A"
"20153","03058203",33,0,"1","410","D","06","D",10,"D",,"A",,"A",,"A",,"A"
"20153","03058203",34,0,"1","420","D","06","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03058384",30,0,"1","420","D","05","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03058654",50,0,"1","420","D","07","D",218,"D",,"A",,"A",,"A",,"A"
"20153","03058673",27,0,"1","420","D","05","D",55,"D",,"A",,"A",,"A",,"A"
"20153","03058673",28,0,"1","420","D","05","D",55,"D",,"A",,"A",,"A",,"A"
"20153","03058774",54,0,"1","420","D","06","D",85,"D",,"A",,"A",,"A",,"A"
"20153","03058863",38,0,"1","420","D","07","D",127,"D",,"A",,"A",,"A",,"A"
"20153","03058863",39,0,"1","420","D","07","D",32,"D",,"A",,"A",,"A",,"A"
"20153","03059094",14,0,"1","420","D","07","D",202,"D",,"A",,"A",,"A",,"A"
"20153","03059184",26,0,"1","420","D","05","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03059184",27,0,"2","420","D","05","D",36,"D",,"A",,"A",,"A",,"A"
"20153","03059343",78,0,"1","420","D","07","D",70,"D",,"A",,"A",,"A",,"A"
"20153","03059364",47,0,"1","420","D","06","D",92,"D",,"A",,"A",,"A",,"A"
"20153","03059364",48,0,"2","400","D","05","D",35,"D",,"A",,"A",,"A",,"A"
"20153","03059444",41,0,"1","400","D","07","D",45,"D",,"A",,"A",,"A",,"A"
"20153","03059464",70,0,"1","410","D","07","D",12,"D",,"A",,"A",,"A",,"A"
"20153","03059464",71,0,"1","420","D","07","D",58,"F",,"A",,"A",,"A",,"A"
"20153","03059703",41,0,"2","400","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20153","03059724",53,0,"1","420","D","07","D",500,"D",,"A",,"A",,"A",,"A"
"20153","03059753",28,0,"1","410","D","07","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03060323",17,0,"1","420","D","05","D",100,"D",,"A",,"A",,"A",,"A"
"20153","03060584",56,0,"1","400","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20153","03060584",57,0,"2","400","D","05","D",56,"D",,"A",,"A",,"A",,"A"
"20153","03060663",24,0,"1","430","D","06","D",.,"H","405","D","415","D",,"A",,"A"
"20153","03060663",24,1,"1","405","D","06","D",35,"E",,"A",,"A",,"A",,"A"
"20153","03060663",24,2,"1","420","D","06","D",9,"E",,"A",,"A",,"A",,"A"
"20153","03060853",59,0,"1","400","D","07","D",43,"D",,"A",,"A",,"A",,"A"
"20153","03060933",43,0,"1","430","D","07","D",.,"H","405","D","415","D",,"A",,"A"
"20153","03060933",43,1,"1","405","D","07","D",50,"E",,"A",,"A",,"A",,"A"
"20153","03060933",43,2,"1","420","D","07","D",21,"E",,"A",,"A",,"A",,"A"
"20153","03060963",48,0,"1","420","D","07","D",266,"D",,"A",,"A",,"A",,"A"
"20153","03061293",38,0,"1","420","D","07","D",136,"D",,"A",,"A",,"A",,"A"
"20153","03061484",43,0,"1","420","D","07","D",6,"D",,"A",,"A",,"A",,"A"
"20153","03061593",23,0,"1","420","D","07","D",287,"D",,"A",,"A",,"A",,"A"
"20153","03061634",30,0,"1","430","D","07","D",.,"H","405","D","415","D",,"A",,"A"
"20153","03061634",30,1,"1","405","D","07","D",282,"E",,"A",,"A",,"A",,"A"
"20153","03061634",30,2,"1","420","D","07","D",68,"E",,"A",,"A",,"A",,"A"
"20153","03061724",31,0,"1","400","D","06","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03061933",32,0,"1","400","D","06","D",634,"D",,"A",,"A",,"A",,"A"
"20153","03061973",36,0,"2","420","D","05","D",80,"D",,"A",,"A",,"A",,"A"
"20153","03061973",37,0,"2","420","D","05","D",64,"D",,"A",,"A",,"A",,"A"
"20153","03062573",52,0,"1","420","D","07","D",49,"D",,"A",,"A",,"A",,"A"
"20153","03062723",58,0,"1","400","D","05","D",18,"D",,"A",,"A",,"A",,"A"
"20153","03062723",59,0,"1","420","D","05","D",102,"D",,"A",,"A",,"A",,"A"
"20153","03062833",59,0,"1","420","D","07","D",68,"D",,"A",,"A",,"A",,"A"
"20153","03062833",60,0,"1","420","D","06","D",40,"D",,"A",,"A",,"A",,"A"
"20153","03062854",32,0,"2","420","D","05","D",36,"D",,"A",,"A",,"A",,"A"
"20153","03062963",64,0,"1","420","D","06","D",160,"D",,"A",,"A",,"A",,"A"
"20153","03063164",56,0,"1","420","D","06","D",38,"D",,"A",,"A",,"A",,"A"
"20153","03063164",57,0,"1","405","D","06","D",225,"D",,"A",,"A",,"A",,"A"
"20153","03063593",54,0,"2","420","D","05","D",58,"D",,"A",,"A",,"A",,"A"
"20153","03063764",36,0,"1","420","D","07","D",85,"D",,"A",,"A",,"A",,"A"
"20153","03063874",28,0,"1","430","D","07","D",.,"H","410","D","415","D",,"A",,"A"
"20153","03063874",28,1,"1","410","D","07","D",23,"E",,"A",,"A",,"A",,"A"
"20153","03063874",28,2,"1","420","D","07","D",62,"E",,"A",,"A",,"A",,"A"
"20153","03064613",39,0,"1","400","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20153","03064613",40,0,"2","400","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03064833",31,0,"1","420","D","07","D",170,"D",,"A",,"A",,"A",,"A"
"20153","03064994",26,0,"1","420","D","07","D",7,"D",,"A",,"A",,"A",,"A"
"20153","03065044",16,0,"1","400","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20153","03065433",36,0,"1","420","D","06","D",24,"D",,"A",,"A",,"A",,"A"
"20153","03065433",37,0,"1","420","D","07","D",24,"D",,"A",,"A",,"A",,"A"
"20153","03065524",31,0,"1","430","D","07","D",.,"H","415","D","405","D",,"A",,"A"
"20153","03065524",31,1,"1","420","D","07","D",28,"E",,"A",,"A",,"A",,"A"
"20153","03065524",31,2,"1","405","D","07","D",53,"E",,"A",,"A",,"A",,"A"
"20153","03065864",35,0,"2","420","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20153","03066533",26,0,"1","420","D","06","D",220,"D",,"A",,"A",,"A",,"A"
"20153","03066924",27,0,"1","420","D","07","D",79,"D",,"A",,"A",,"A",,"A"
"20153","03067063",27,0,"1","420","D","05","D",54,"D",,"A",,"A",,"A",,"A"
"20153","03067323",56,0,"1","420","D","07","D",54,"D",,"A",,"A",,"A",,"A"
"20153","03067413",90,0,"1","420","D","07","D",90,"D",,"A",,"A",,"A",,"A"
"20153","03067553",50,0,"1","410","D","06","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03067644",26,0,"1","410","D","06","D",110,"D",,"A",,"A",,"A",,"A"
"20153","03067644",27,0,"1","410","D","07","D",110,"D",,"A",,"A",,"A",,"A"
"20153","03067644",28,0,"1","410","D","08","D",110,"D",,"A",,"A",,"A",,"A"
"20153","03067644",29,0,"1","410","D","08","D",110,"D",,"A",,"A",,"A",,"A"
"20153","03068054",23,0,"1","400","D","06","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03070044",36,0,"1","420","D","08","D",280,"D",,"A",,"A",,"A",,"A"
"20153","03070044",37,0,"1","420","D","08","D",145,"D",,"A",,"A",,"A",,"A"
"20153","03070323",47,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20153","03070813",70,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20153","03070873",15,0,"1","400","D","07","D",170,"D",,"A",,"A",,"A",,"A"
"20153","03070994",30,0,"2","410","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03070994",31,0,"2","420","D","06","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03070994",32,0,"2","405","D","06","D",44,"D",,"A",,"A",,"A",,"A"
"20153","03071164",35,0,"1","420","D","07","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03071184",75,0,"1","420","D","06","D",43,"D",,"A",,"A",,"A",,"A"
"20153","03071223",92,0,"1","420","D","06","D",39,"D",,"A",,"A",,"A",,"A"
"20153","03071223",93,0,"1","420","D","07","D",89,"D",,"A",,"A",,"A",,"A"
"20153","03071223",94,0,"1","420","D","08","D",91,"D",,"A",,"A",,"A",,"A"
"20153","03071253",30,0,"2","405","D","06","D",180,"D",,"A",,"A",,"A",,"A"
"20153","03071563",25,0,"1","430","D","07","D",.,"H","415","D","405","D",,"A",,"A"
"20153","03071563",25,1,"1","420","D","07","D",173,"E",,"A",,"A",,"A",,"A"
"20153","03071563",25,2,"1","405","D","07","D",327,"E",,"A",,"A",,"A",,"A"
"20153","03071644",81,0,"1","410","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20153","03071663",54,0,"2","405","D","06","D",75,"D",,"A",,"A",,"A",,"A"
"20153","03071853",62,0,"1","410","D","08","D",35,"D",,"A",,"A",,"A",,"A"
"20153","03071853",63,0,"1","420","D","08","D",110,"D",,"A",,"A",,"A",,"A"
"20153","03071923",84,0,"1","420","D","08","D",46,"D",,"A",,"A",,"A",,"A"
"20153","03071923",85,0,"1","420","D","08","D",42,"D",,"A",,"A",,"A",,"A"
"20153","03072203",64,0,"1","400","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03072203",65,0,"1","430","D","07","D",.,"H","415","D","410","D",,"A",,"A"
"20153","03072203",65,1,"1","420","D","07","D",22,"E",,"A",,"A",,"A",,"A"
"20153","03072203",65,2,"1","410","D","07","D",8,"E",,"A",,"A",,"A",,"A"
"20153","03072473",25,0,"1","410","D","07","D",35,"D",,"A",,"A",,"A",,"A"
"20153","03073144",38,0,"1","420","D","07","D",130,"D",,"A",,"A",,"A",,"A"
"20153","03073144",39,0,"1","420","D","07","D",175,"D",,"A",,"A",,"A",,"A"
"20153","03073193",31,0,"1","420","D","06","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03073253",65,0,"1","420","D","08","D",125,"D",,"A",,"A",,"A",,"A"
"20153","03073524",16,0,"1","420","D","07","D",24,"D",,"A",,"A",,"A",,"A"
"20153","03073563",44,0,"1","410","D","08","D",16,"D",,"A",,"A",,"A",,"A"
"20153","03073574",45,0,"1","420","D","08","D",86,"D",,"A",,"A",,"A",,"A"
"20153","03073703",41,0,"1","420","D","08","D",120,"D",,"A",,"A",,"A",,"A"
"20153","03073703",42,0,"1","420","D","08","D",87,"D",,"A",,"A",,"A",,"A"
"20153","03073953",66,0,"1","410","D","08","D",9,"D",,"A",,"A",,"A",,"A"
"20153","03073953",67,0,"1","420","D","08","D",24,"D",,"A",,"A",,"A",,"A"
"20153","03073963",25,0,"1","405","D","08","D",188,"F",,"A",,"A",,"A",,"A"
"20153","03074014",40,0,"1","430","D","07","D",.,"H","410","D","415","D","405","D",,"A"
"20153","03074014",40,1,"1","410","D","07","D",12,"E",,"A",,"A",,"A",,"A"
"20153","03074014",40,2,"1","420","D","07","D",47,"E",,"A",,"A",,"A",,"A"
"20153","03074014",40,3,"1","405","D","07","D",36,"E",,"A",,"A",,"A",,"A"
"20153","03074014",41,0,"1","430","D","08","D",.,"H","410","D","415","D","405","D",,"A"
"20153","03074014",41,1,"1","410","D","08","D",11,"E",,"A",,"A",,"A",,"A"
"20153","03074014",41,2,"1","420","D","08","D",48,"E",,"A",,"A",,"A",,"A"
"20153","03074014",41,3,"1","405","D","08","D",36,"E",,"A",,"A",,"A",,"A"
"20153","03074033",27,0,"1","430","D","08","D",.,"H","415","D","425","D","405","D",,"A"
"20153","03074033",27,1,"1","420","D","08","D",30,"E",,"A",,"A",,"A",,"A"
"20153","03074033",27,2,"1","420","D","08","D",9,"E",,"A",,"A",,"A",,"A"
"20153","03074033",27,3,"1","405","D","08","D",43,"E",,"A",,"A",,"A",,"A"
"20153","03074113",29,0,"1","420","D","07","D",45,"D",,"A",,"A",,"A",,"A"
"20153","03074813",29,0,"1","430","D","08","D",.,"H","415","D","410","D",,"A",,"A"
"20153","03074813",29,1,"1","420","D","08","D",22,"E",,"A",,"A",,"A",,"A"
"20153","03074813",29,2,"1","410","D","08","D",8,"E",,"A",,"A",,"A",,"A"
"20153","03075223",23,0,"1","400","D","08","D",26,"D",,"A",,"A",,"A",,"A"
"20153","03075234",26,0,"2","420","D","06","D",130,"D",,"A",,"A",,"A",,"A"
"20153","03075374",46,0,"1","420","D","06","D",96,"D",,"A",,"A",,"A",,"A"
"20153","03075374",47,0,"1","420","D","08","D",70,"D",,"A",,"A",,"A",,"A"
"20153","03075374",48,0,"1","420","D","08","D",232,"D",,"A",,"A",,"A",,"A"
"20153","03075613",16,0,"1","400","D","06","D",25,"D",,"A",,"A",,"A",,"A"
"20153","03075613",17,0,"1","420","D","06","D",80,"D",,"A",,"A",,"A",,"A"
"20153","03075704",39,0,"1","420","D","08","D",150,"D",,"A",,"A",,"A",,"A"
"20153","03076164",80,0,"1","420","D","07","D",193,"D",,"A",,"A",,"A",,"A"
"20153","03076164",81,0,"1","420","D","08","D",193,"D",,"A",,"A",,"A",,"A"
"20153","03076323",31,0,"1","410","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03076803",43,0,"1","410","D","08","D",60,"D",,"A",,"A",,"A",,"A"
"20153","03076803",44,0,"1","430","D","08","D",.,"H","405","D","415","D",,"A",,"A"
"20153","03076803",44,1,"1","405","D","08","D",92,"E",,"A",,"A",,"A",,"A"
"20153","03076803",44,2,"1","420","D","08","D",48,"E",,"A",,"A",,"A",,"A"
"20153","03076814",62,0,"1","400","D","08","D",12,"D",,"A",,"A",,"A",,"A"
"20153","03076933",32,0,"1","430","D","08","D",.,"H","405","D","425","D","415","D",,"A"
"20153","03076933",32,1,"1","405","D","08","D",67,"E",,"A",,"A",,"A",,"A"
"20153","03076933",32,2,"1","420","D","08","D",13,"E",,"A",,"A",,"A",,"A"
"20153","03076933",32,3,"1","420","D","08","D",46,"E",,"A",,"A",,"A",,"A"
"20153","03077093",30,0,"1","420","D","08","D",31,"D",,"A",,"A",,"A",,"A"
"20153","03077093",31,0,"2","400","D","06","D",13,"D",,"A",,"A",,"A",,"A"
"20153","03077783",24,0,"1","420","D","08","D",89,"D",,"A",,"A",,"A",,"A"
"20153","03077964",28,0,"1","410","D","07","D",16,"D",,"A",,"A",,"A",,"A"
"20153","03078093",28,0,"1","400","D","08","D",30,"D",,"A",,"A",,"A",,"A"
"20153","03078294",95,0,"1","420","D","08","D",160,"D",,"A",,"A",,"A",,"A"
"20153","03078294",96,0,"2","400","D","06","D",21,"D",,"A",,"A",,"A",,"A"
"20153","03078613",25,0,"1","410","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20153","03078703",37,0,"1","430","D","08","D",.,"H","410","D","415","D","405","D","425","D"
"20153","03078703",37,1,"1","410","D","08","D",13,"E",,"A",,"A",,"A",,"A"
"20153","03078703",37,2,"1","420","D","08","D",55,"E",,"A",,"A",,"A",,"A"
"20153","03078703",37,3,"1","405","D","08","D",42,"E",,"A",,"A",,"A",,"A"
"20153","03078703",37,4,"1","420","D","08","D",69,"E",,"A",,"A",,"A",,"A"
"20153","03079364",21,0,"2","420","D","06","D",64,"D",,"A",,"A",,"A",,"A"
"20153","03079474",41,0,"1","410","D","08","D",28,"D",,"A",,"A",,"A",,"A"
"20153","03079973",7,0,"1","400","D","06","D",70,"F",,"A",,"A",,"A",,"A"
"20153","03079973",8,0,"1","420","D","06","D",35,"F",,"A",,"A",,"A",,"A"
"20153","03080013",40,0,"1","420","D","08","D",106,"D",,"A",,"A",,"A",,"A"
"20153","03080073",55,0,"1","405","D","08","D",51,"D",,"A",,"A",,"A",,"A"
"20153","03080114",32,0,"1","400","D","06","D",50,"D",,"A",,"A",,"A",,"A"
"20153","03080114",33,0,"1","420","D","08","D",50,"D",,"A",,"A",,"A",,"A"
"20153","03081054",19,0,"1","410","D","08","D",95,"D",,"A",,"A",,"A",,"A"
"20153","03081193",39,0,"2","420","D","06","D",176,"D",,"A",,"A",,"A",,"A"
"20153","03081423",36,0,"1","420","D","08","D",268,"D",,"A",,"A",,"A",,"A"
"20153","03081594",30,0,"1","410","D","08","D",42,"D",,"A",,"A",,"A",,"A"
"20153","03082124",32,0,"1","420","D","07","D",120,"D",,"A",,"A",,"A",,"A"
"20153","03082194",44,0,"1","420","D","06","D",320,"D",,"A",,"A",,"A",,"A"
"20153","03082194",45,0,"1","420","D","08","D",140,"D",,"A",,"A",,"A",,"A"
"20153","03082243",41,0,"1","410","D","08","D",16,"F",,"A",,"A",,"A",,"A"
"20153","03082243",42,0,"1","410","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20153","03082243",43,0,"1","420","D","08","D",48,"D",,"A",,"A",,"A",,"A"
"20153","03082243",44,0,"1","405","D","06","D",249,"F",,"A",,"A",,"A",,"A"
"20153","03082243",45,0,"2","405","D","06","D",400,"D",,"A",,"A",,"A",,"A"
"20153","03082243",46,0,"2","420","D","06","D",49,"D",,"A",,"A",,"A",,"A"
