"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20161","03206363",60,0,"1","210","D","2","D",55,"D","12","D"
"20161","03206363",61,0,"1","320","D","1","D",126,"D","11","D"
"20161","03206363",62,0,"1","320","D","1","D",54,"D","12","D"
"20161","03206373",40,0,"2","210","D","1","D",10,"D","11","D"
"20161","03206373",41,0,"2","310","D","1","D",10,"D","11","D"
"20161","03206393",17,0,"1","500","D","1","D",300,"D","01","D"
"20161","03206473",44,0,"1","830","D","1","D",88,"D","13","D"
"20161","03206473",45,0,"1","150","D","1","D",118,"D","11","D"
"20161","03206473",46,0,"1","150","D","1","D",44,"D","12","D"
"20161","03206473",47,0,"1","150","D","1","D",53,"D","01","D"
"20161","03206473",48,0,"2","150","D","1","D",80,"D","11","D"
"20161","03206513",28,0,"1","830","D","1","D",17,"D","13","D"
"20161","03206563",10,0,"1","360","D","1","D",14,"D","13","D"
"20161","03206703",37,0,"1","830","D","1","D",138,"D","12","D"
"20161","03206703",38,0,"1","500","D","1","D",207,"D","11","D"
"20161","03206703",39,0,"1","350","D","1","D",2,"D","12","D"
"20161","03206753",36,0,"1","370","D","1","D",19,"D","12","D"
"20161","03206803",40,0,"1","210","D","1","D",60,"D","11","D"
"20161","03206803",41,0,"1","350","D","1","D",20,"D","12","D"
"20161","03206823",24,0,"1","340","D","1","D",40,"D","12","D"
"20161","03206823",25,0,"1","370","D","1","D",80,"D","12","D"
"20161","03206833",34,0,"1","800","D","1","D",325,"D","13","D"
"20161","03206833",35,0,"1","510","D","1","D",40,"D","01","D"
"20161","03206833",36,0,"1","500","D","1","D",400,"D","12","D"
"20161","03206983",22,0,"1","830","D","1","D",10,"D","13","D"
"20161","03206983",23,0,"1","360","D","1","D",10,"D","13","D"
"20161","03207023",43,0,"1","830","D","1","D",470,"D","13","D"
"20161","03207023",44,0,"1","830","D","1","D",32,"D","13","D"
"20161","03207023",45,0,"1","950","D","1","D",2615,"D","12","D"
"20161","03207023",46,0,"1","210","D","1","D",13,"D","11","D"
"20161","03207023",47,0,"1","340","D","1","D",4,"D","01","D"
"20161","03207023",48,0,"1","340","D","1","D",36,"D","12","D"
"20161","03207023",49,0,"1","340","D","1","D",24,"D","12","D"
"20161","03207023",50,0,"1","360","D","1","D",13,"D","13","D"
"20161","03207023",51,0,"1","380","D","1","D",9,"D","13","D"
"20161","03207023",52,0,"2","340","D","1","D",15,"D","11","D"
"20161","03207073",17,0,"1","830","D","1","D",760,"D","11","D"
"20161","03207073",18,0,"1","500","D","1","D",35,"D","12","D"
"20161","03207073",19,0,"1","510","D","1","D",13,"D","12","D"
"20161","03207073",20,0,"1","510","D","1","D",13,"D","01","D"
"20161","03207073",21,0,"1","210","D","2","D",9,"D","12","D"
"20161","03207153",20,0,"1","800","D","1","D",600,"D","11","D"
"20161","03207153",21,0,"1","610","D","1","D",86,"D","01","D"
"20161","03207153",22,0,"1","360","D","1","D",17,"D","13","D"
"20161","03207193",13,0,"1","510","D","1","D",36,"D","12","D"
"20161","03207193",14,0,"1","320","D","1","D",35,"D","12","D"
"20161","03207193",15,0,"1","320","D","1","D",35,"D","01","D"
"20161","03207223",18,0,"1","510","D","1","D",75,"D","01","D"
"20161","03207223",19,0,"1","360","D","1","D",8,"D","13","D"
"20161","03207243",31,0,"1","830","D","1","D",250,"D","12","D"
"20161","03207243",32,0,"1","830","D","1","D",300,"D","01","D"
"20161","03207273",19,0,"2","810","D","1","D",8,"D","11","D"
"20161","03207273",20,0,"2","810","D","1","D",10,"D","11","D"
"20161","03207273",21,0,"2","160","D","1","D",6,"F","11","D"
"20161","03207303",33,0,"1","360","D","1","D",8,"D","13","D"
"20161","03207363",21,0,"1","510","D","1","D",50,"D","12","D"
"20161","03207403",28,0,"1","600","D","1","D",100,"D","12","D"
"20161","03207613",27,0,"1","500","D","1","D",159,"D","01","D"
"20161","03207613",28,0,"1","510","D","1","D",60,"D","12","D"
"20161","03207673",33,0,"1","610","D","1","D",225,"D","11","D"
"20161","03207673",34,0,"1","610","D","1","D",225,"D","12","D"
"20161","03207673",35,0,"1","350","D","1","D",6,"D","13","D"
"20161","03207753",18,0,"1","600","D","1","D",120,"D","01","D"
"20161","03207753",19,0,"1","510","D","1","D",40,"D","01","D"
"20161","03207753",20,0,"1","510","D","1","D",40,"D","11","D"
"20161","03207753",21,0,"1","510","D","1","D",40,"D","12","D"
"20161","03207753",22,0,"1","510","D","1","D",40,"D","12","D"
"20161","03207753",23,0,"1","360","D","1","D",12,"D","13","D"
"20161","03207753",24,0,"1","350","D","1","D",10,"D","11","D"
"20161","03207753",25,0,"1","350","D","1","D",10,"D","12","D"
"20161","03207753",26,0,"1","350","D","1","D",10,"D","01","D"
"20161","03207763",18,0,"1","210","D","1","D",12,"D","12","D"
"20161","03207763",19,0,"1","360","D","1","D",8,"D","13","D"
"20161","03207823",49,0,"1","830","D","1","D",80,"D","13","D"
"20161","03207823",50,0,"1","830","D","1","D",95,"D","13","D"
"20161","03207823",51,0,"1","600","D","1","D",20,"D","11","D"
"20161","03207823",52,0,"1","160","D","1","D",70,"D","12","D"
"20161","03207823",53,0,"1","210","D","1","D",50,"D","12","D"
"20161","03207823",54,0,"1","360","D","1","D",8,"D","13","D"
"20161","03207823",55,0,"2","150","D","1","D",50,"D","11","D"
"20161","03207833",20,0,"1","150","D","1","D",19,"D","12","D"
"20161","03207873",17,0,"1","360","D","1","D",10,"D","13","D"
"20161","03207953",38,0,"1","350","D","1","D",13,"D","13","D"
"20161","03207963",47,0,"1","820","D","1","D",140,"D","12","D"
"20161","03207963",48,0,"1","210","D","1","D",60,"D","11","D"
"20161","03207963",49,0,"1","210","D","1","D",120,"D","12","D"
"20161","03207963",50,0,"1","210","D","1","D",100,"D","01","D"
"20161","03207963",51,0,"1","360","D","1","D",8,"D","13","D"
"20161","03207993",36,0,"1","150","D","1","D",13,"D","11","D"
"20161","03207993",37,0,"1","150","D","1","D",13,"D","12","D"
"20161","03207993",38,0,"1","150","D","1","D",13,"D","01","D"
"20161","03208013",30,0,"1","510","D","1","D",40,"D","12","D"
"20161","03208013",31,0,"1","510","D","1","D",40,"D","01","D"
"20161","03208013",32,0,"1","350","D","1","D",4,"D","13","D"
"20161","03208013",33,0,"1","370","D","1","D",100,"D","12","D"
"20161","03208103",27,0,"1","320","D","1","D",53,"D","12","D"
"20161","03208103",28,0,"1","320","D","1","D",30,"D","12","D"
"20161","03208113",30,0,"1","830","D","1","D",60,"D","13","D"
"20161","03208113",31,0,"1","510","D","1","D",70,"D","12","D"
"20161","03208113",32,0,"2","150","D","1","D",180,"D","11","D"
"20161","03208153",17,0,"1","150","D","1","D",60,"D","01","D"
"20161","03208163",40,0,"1","610","D","1","D",240,"D","11","D"
"20161","03208163",41,0,"1","610","D","1","D",240,"D","12","D"
"20161","03208163",42,0,"1","610","D","1","D",120,"D","01","D"
"20161","03208163",43,0,"1","510","D","1","D",12,"D","01","D"
"20161","03208163",44,0,"1","500","D","1","D",50,"D","12","D"
"20161","03208163",45,0,"1","150","D","1","D",22,"D","11","D"
"20161","03208163",46,0,"1","150","D","1","D",22,"D","12","D"
"20161","03208163",47,0,"1","150","D","1","D",22,"D","01","D"
"20161","03208163",48,0,"1","210","D","1","D",10,"D","11","D"
"20161","03208163",49,0,"1","210","D","1","D",10,"D","12","D"
"20161","03208163",50,0,"1","210","D","1","D",10,"D","01","D"
"20161","03208163",51,0,"1","360","D","1","D",9,"D","13","D"
"20161","03208173",26,0,"1","610","D","1","D",150,"D","01","D"
"20161","03208173",27,0,"1","500","D","1","D",80,"D","01","D"
"20161","03208173",28,0,"1","510","D","1","D",160,"D","11","D"
"20161","03208173",29,0,"1","350","D","1","D",10,"D","13","D"
"20161","03208223",43,0,"1","510","D","1","D",50,"D","11","D"
"20161","03208223",44,0,"1","510","D","1","D",50,"D","12","D"
"20161","03208223",45,0,"1","210","D","1","D",50,"D","12","D"
"20161","03208223",46,0,"1","210","D","1","D",25,"D","01","D"
"20161","03208223",47,0,"1","360","D","1","D",9,"D","13","D"
"20161","03208223",48,0,"1","310","D","1","D",50,"D","12","D"
"20161","03208223",49,0,"1","310","D","1","D",50,"D","01","D"
"20161","03208223",50,0,"1","370","D","1","D",150,"D","12","D"
"20161","03208223",51,0,"1","340","D","1","D",150,"D","12","D"
"20161","03208223",52,0,"2","840","D","1","D",99,"D","11","D"
"20161","03208223",53,0,"2","340","D","1","D",40,"D","11","D"
"20161","03208243",49,0,"1","510","D","1","D",20,"D","11","D"
"20161","03208243",50,0,"1","510","D","1","D",20,"D","12","D"
"20161","03208353",19,0,"1","840","D","1","D",55,"D","01","D"
"20161","03208363",35,0,"1","150","D","1","D",26,"D","11","D"
"20161","03208523",38,0,"1","500","D","1","D",320,"D","12","D"
"20161","03208523",39,0,"1","510","D","1","D",20,"D","01","D"
"20161","03208523",40,0,"1","210","D","1","D",24,"D","11","D"
"20161","03208523",41,0,"1","350","D","1","D",5,"D","13","D"
"20161","03208523",42,0,"2","210","D","1","D",30,"D","11","D"
"20161","03208543",14,0,"1","830","D","1","D",50,"D","13","D"
"20161","03208543",15,0,"1","510","D","1","D",20,"D","11","D"
"20161","03208543",16,0,"1","510","D","1","D",40,"D","12","D"
"20161","03208543",17,0,"1","510","D","1","D",40,"D","01","D"
"20161","03208553",37,0,"1","830","D","1","D",20,"D","13","D"
"20161","03208553",38,0,"1","510","D","1","D",150,"D","12","D"
"20161","03208553",39,0,"1","370","D","1","D",25,"D","12","D"
"20161","03208593",57,0,"1","830","D","1","D",100,"D","13","D"
"20161","03208593",58,0,"1","840","D","1","D",40,"D","11","D"
"20161","03208593",59,0,"1","510","D","1","D",30,"D","01","D"
"20161","03208593",60,0,"1","330","D","1","D",5,"D","13","D"
"20161","03208623",23,0,"1","830","D","1","D",28,"D","13","D"
"20161","03208673",27,0,"1","360","D","1","D",9,"D","13","D"
"20161","03208703",30,0,"1","360","D","1","D",15,"D","13","D"
"20161","03208713",40,0,"1","830","D","1","D",38,"D","13","D"
"20161","03208713",41,0,"1","830","D","1","D",55,"D","13","D"
"20161","03208713",42,0,"1","210","D","1","D",38,"D","11","D"
"20161","03208713",43,0,"1","210","D","1","D",13,"D","01","D"
"20161","03208713",44,0,"1","210","D","1","D",51,"D","12","D"
"20161","03208713",45,0,"1","510","D","1","D",10,"D","11","D"
"20161","03208713",46,0,"1","360","D","1","D",17,"D","13","D"
"20161","03208713",47,0,"1","340","D","1","D",30,"D","12","D"
"20161","03208713",48,0,"2","210","D","1","D",62,"D","11","D"
"20161","03208743",42,0,"1","160","D","1","D",50,"D","01","D"
"20161","03208743",43,0,"1","200","D","1","D",30,"D","13","D"
"20161","03208743",44,0,"1","400","D","1","D",10,"D","01","D"
"20161","03208743",45,0,"1","360","D","1","D",12,"D","13","D"
"20161","03208743",46,0,"2","160","D","1","D",10,"D","11","D"
"20161","03208743",47,0,"2","160","D","1","D",10,"D","11","D"
"20161","03208753",65,0,"1","610","D","1","D",30,"D","12","D"
"20161","03208763",20,0,"1","370","D","1","D",80,"D","12","D"
"20161","03208763",21,0,"1","340","D","1","D",20,"D","12","D"
"20161","03208843",18,0,"1","360","D","1","D",8,"D","13","D"
"20161","03208923",12,0,"1","600","D","1","D",38,"D","11","D"
"20161","03208953",25,0,"1","360","D","1","D",10,"D","13","D"
"20161","03209063",8,0,"1","510","D","1","D",30,"D","12","D"
"20161","03209073",20,0,"1","360","D","1","D",8,"D","13","D"
"20161","03209093",43,0,"1","150","D","1","D",65,"D","11","D"
"20161","03209093",44,0,"1","150","D","1","D",15,"D","12","D"
"20161","03209093",45,0,"1","510","D","1","D",11,"D","01","D"
"20161","03209093",46,0,"1","360","D","1","D",9,"D","13","D"
"20161","03209093",47,0,"2","840","D","1","D",100,"D","11","D"
"20161","03209103",26,0,"1","160","D","1","D",30,"D","01","D"
"20161","03209103",27,0,"1","600","D","1","D",320,"F","11","D"
"20161","03209103",28,0,"2","600","D","1","D",320,"D","11","D"
"20161","03209103",29,0,"2","600","D","1","D",40,"F","11","D"
"20161","03209113",40,0,"1","830","D","1","D",109,"D","13","D"
"20161","03209113",41,0,"1","510","D","1","D",16,"D","11","D"
"20161","03209113",42,0,"1","510","D","1","D",14,"D","01","D"
"20161","03209113",43,0,"1","210","D","1","D",44,"D","11","D"
"20161","03209113",44,0,"1","210","D","1","D",22,"D","01","D"
"20161","03209113",45,0,"1","350","D","1","D",5,"D","11","D"
"20161","03209113",46,0,"1","350","D","1","D",2,"D","12","D"
"20161","03209113",47,0,"1","350","D","1","D",8,"D","13","D"
"20161","03209123",53,0,"1","830","D","1","D",42,"D","13","D"
"20161","03209123",54,0,"1","840","D","1","D",9,"D","01","D"
"20161","03209123",55,0,"1","500","D","1","D",30,"D","01","D"
"20161","03209123",56,0,"1","510","D","1","D",39,"D","01","D"
"20161","03209123",57,0,"1","210","D","1","D",30,"D","12","D"
"20161","03209123",58,0,"1","210","D","1","D",12,"D","01","D"
"20161","03209123",59,0,"1","320","D","1","D",8,"D","12","D"
"20161","03209123",60,0,"1","370","D","2","D",80,"D","12","D"
"20161","03209173",32,0,"1","360","D","1","D",8,"D","13","D"
"20161","03209183",16,0,"1","830","D","1","D",67,"D","13","D"
"20161","03209183",17,0,"1","150","D","1","D",67,"D","01","D"
"20161","03209183",18,0,"1","320","D","1","D",40,"D","11","D"
"20161","03209193",47,0,"1","510","D","1","D",47,"D","12","D"
"20161","03209193",48,0,"1","310","D","1","D",5,"D","12","D"
"20161","03209193",49,0,"1","340","D","1","D",125,"D","12","D"
"20161","03209243",45,0,"1","350","D","1","D",30,"D","13","D"
"20161","03209283",22,0,"1","510","D","1","D",30,"D","12","D"
"20161","03209283",23,0,"1","370","D","1","D",40,"D","01","D"
"20161","03209353",22,0,"1","830","D","1","D",10,"D","13","D"
"20161","03209353",23,0,"1","510","D","1","D",10,"D","11","D"
"20161","03209434",27,0,"1","500","D","1","D",70,"D","11","D"
"20161","03209434",28,0,"1","510","D","1","D",30,"D","12","D"
"20161","03209434",29,0,"1","510","D","1","D",25,"D","01","D"
"20161","03209434",30,0,"1","500","D","1","D",150,"D","11","D"
"20161","03209434",31,0,"1","350","D","1","D",8,"D","13","D"
"20161","03209434",32,0,"1","350","D","1","D",20,"D","01","D"
"20161","03209434",33,0,"2","510","D","1","D",6,"D","11","D"
"20161","03209434",34,0,"2","310","D","1","D",14,"D","11","D"
"20161","03209453",21,0,"1","830","D","1","D",50,"D","13","D"
"20161","03209453",22,0,"1","510","D","1","D",27,"D","12","D"
"20161","03209453",23,0,"1","360","D","1","D",9,"D","13","D"
"20161","03209533",20,0,"1","510","D","1","D",40,"D","11","D"
"20161","03209533",21,0,"1","510","D","1","D",40,"D","12","D"
"20161","03209593",39,0,"1","510","D","1","D",55,"D","12","D"
"20161","03209593",40,0,"1","510","D","1","D",25,"D","11","D"
"20161","03209593",41,0,"1","380","D","1","D",20,"D","11","D"
"20161","03209593",42,0,"1","370","D","1","D",40,"D","12","D"
"20161","03209593",43,0,"1","330","D","1","D",20,"D","13","D"
"20161","03209593",44,0,"1","360","D","1","D",9,"D","13","D"
"20161","03209593",45,0,"1","360","D","1","D",15,"D","13","D"
"20161","03209593",46,0,"2","210","D","1","D",8,"D","11","D"
"20161","03209613",19,0,"2","600","D","1","D",5,"D","11","D"
"20161","03209653",20,0,"1","830","D","1","D",50,"D","13","D"
"20161","03209653",21,0,"1","500","D","1","D",200,"D","01","D"
"20161","03209653",22,0,"1","350","D","1","D",9,"D","13","D"
"20161","03209653",23,0,"2","500","D","1","D",300,"D","11","D"
"20161","03209703",29,0,"1","360","D","1","D",8,"D","13","D"
"20161","03209713",47,0,"1","800","D","1","D",110,"D","01","D"
"20161","03209713",48,0,"1","830","D","1","D",50,"D","01","D"
"20161","03209713",49,0,"1","610","D","1","D",200,"D","01","D"
"20161","03209713",50,0,"1","500","D","1","D",50,"D","11","D"
"20161","03209713",51,0,"1","500","D","1","D",25,"D","12","D"
"20161","03209713",52,0,"1","500","D","1","D",35,"D","01","D"
"20161","03209713",53,0,"1","350","D","1","D",5,"D","13","D"
"20161","03209713",54,0,"1","360","D","1","D",8,"D","13","D"
"20161","03209723",44,0,"1","610","D","1","D",375,"D","11","D"
"20161","03209723",45,0,"1","600","D","1","D",200,"D","12","D"
"20161","03209723",46,0,"1","600","D","1","D",250,"D","12","D"
"20161","03209723",47,0,"1","500","D","1","D",80,"D","12","D"
"20161","03209723",48,0,"1","510","D","1","D",80,"D","01","D"
"20161","03209723",49,0,"1","200","D","1","D",15,"D","13","D"
"20161","03209723",50,0,"1","350","D","1","D",15,"D","13","D"
"20161","03209723",51,0,"2","410","D","1","D",30,"D","11","D"
"20161","03209813",73,0,"1","820","D","1","D",30,"D","01","D"
"20161","03209813",74,0,"1","510","D","1","D",30,"D","01","D"
"20161","03209813",75,0,"1","510","D","1","D",30,"D","11","D"
"20161","03209813",76,0,"1","510","D","1","D",30,"D","12","D"
"20161","03209813",77,0,"1","160","D","1","D",44,"D","01","D"
"20161","03209813",78,0,"1","370","D","1","D",46,"D","11","D"
"20161","03209813",79,0,"1","370","D","1","D",281,"D","12","D"
"20161","03209813",80,0,"1","370","D","1","D",208,"D","01","D"
"20161","03209823",31,0,"1","350","D","1","D",10,"D","13","D"
"20161","03209833",66,0,"1","800","D","1","D",145,"D","01","D"
"20161","03209833",67,0,"1","830","D","1","D",75,"D","11","D"
"20161","03209833",68,0,"1","830","D","1","D",75,"D","12","D"
"20161","03209833",69,0,"1","830","D","1","D",105,"D","01","D"
"20161","03209833",70,0,"1","150","D","1","D",30,"D","01","D"
"20161","03209833",71,0,"1","360","D","1","D",9,"D","13","D"
"20161","03209843",13,0,"1","510","D","1","D",70,"D","12","D"
"20161","03209843",14,0,"1","510","D","1","D",70,"D","01","D"
"20161","03209843",15,0,"1","510","D","1","D",70,"D","11","D"
"20161","03209853",43,0,"1","510","D","1","D",10,"D","11","D"
"20161","03209853",44,0,"1","510","D","1","D",10,"D","12","D"
"20161","03209853",45,0,"1","510","D","1","D",10,"D","01","D"
"20161","03209853",46,0,"1","330","D","1","D",5,"D","13","D"
"20161","03209853",47,0,"1","360","D","1","D",9,"D","13","D"
"20161","03209873",33,0,"1","830","D","1","D",12,"D","13","D"
"20161","03209873",34,0,"1","510","D","1","D",100,"D","12","D"
"20161","03209873",35,0,"1","510","D","1","D",300,"D","12","D"
"20161","03209873",36,0,"1","340","D","1","D",200,"D","12","D"
"20161","03209873",37,0,"1","350","D","1","D",8,"D","13","D"
"20161","03209913",17,0,"1","510","D","1","D",25,"D","11","D"
"20161","03209913",18,0,"1","510","D","1","D",25,"D","12","D"
"20161","03209943",54,0,"1","340","D","1","D",50,"D","12","D"
"20161","03209983",40,0,"1","210","D","1","D",15,"D","11","D"
"20161","03209983",41,0,"1","210","D","1","D",15,"D","12","D"
"20161","03209983",42,0,"1","210","D","1","D",15,"D","01","D"
"20161","03209983",43,0,"1","360","D","1","D",9,"D","13","D"
"20161","03210003",47,0,"1","830","D","1","D",79,"D","13","D"
"20161","03210003",48,0,"1","840","D","1","D",50,"D","01","D"
"20161","03210003",49,0,"1","320","D","1","D",23,"D","01","D"
"20161","03210003",50,0,"1","350","D","1","D",4,"D","01","D"
"20161","03210003",51,0,"2","500","D","1","D",110,"D","11","D"
"20161","03210003",52,0,"2","210","D","1","D",13,"D","11","D"
"20161","03210003",53,0,"2","350","D","1","D",3,"D","11","D"
"20161","03210013",39,0,"1","830","D","1","D",25,"D","13","D"
"20161","03210013",40,0,"1","600","D","1","D",50,"D","01","D"
"20161","03210013",41,0,"1","350","D","1","D",10,"D","13","D"
"20161","03210033",62,0,"1","210","D","1","D",8,"D","12","D"
"20161","03210033",63,0,"1","330","D","1","D",15,"D","13","D"
"20161","03210033",64,0,"1","350","D","1","D",5,"D","13","D"
"20161","03210073",31,0,"1","350","D","1","D",20,"D","13","D"
"20161","03210093",57,0,"1","800","D","1","D",666,"D","13","D"
"20161","03210093",58,0,"1","830","D","1","D",10,"D","13","D"
"20161","03210093",59,0,"1","830","D","1","D",40,"D","13","D"
"20161","03210093",60,0,"1","830","D","1","D",40,"D","13","D"
"20161","03210093",61,0,"1","830","D","1","D",40,"D","13","D"
"20161","03210093",62,0,"1","500","D","1","D",100,"D","11","D"
"20161","03210093",63,0,"1","500","D","1","D",100,"D","12","D"
"20161","03210093",64,0,"1","500","D","1","D",100,"D","11","D"
"20161","03210093",65,0,"1","500","D","1","D",100,"D","12","D"
"20161","03210093",66,0,"1","500","D","1","D",100,"D","01","D"
"20161","03210093",67,0,"1","510","D","1","D",20,"D","11","D"
"20161","03210093",68,0,"1","510","D","1","D",20,"D","12","D"
"20161","03210093",69,0,"1","510","D","1","D",20,"D","01","D"
"20161","03210093",70,0,"1","150","D","1","D",10,"D","11","D"
"20161","03210093",71,0,"1","150","D","1","D",10,"D","12","D"
"20161","03210093",72,0,"1","150","D","1","D",10,"D","01","D"
"20161","03210093",73,0,"1","210","D","1","D",50,"D","11","D"
"20161","03210093",74,0,"1","210","D","1","D",50,"D","12","D"
"20161","03210093",75,0,"1","210","D","1","D",50,"D","01","D"
"20161","03210093",76,0,"1","330","D","1","D",5,"D","13","D"
"20161","03210093",77,0,"1","330","D","1","D",10,"D","13","D"
"20161","03210093",78,0,"1","360","D","1","D",8,"D","13","D"
"20161","03210153",19,0,"1","210","D","1","D",210,"D","11","D"
"20161","03210153",20,0,"1","210","D","1","D",200,"D","12","D"
"20161","03210153",21,0,"1","210","D","1","D",220,"D","01","D"
"20161","03210213",22,0,"2","810","D","1","D",75,"D","11","D"
"20161","03210213",23,0,"2","510","D","1","D",20,"D","11","D"
"20161","03210273",26,0,"1","510","D","1","D",30,"D","12","D"
"20161","03210283",34,0,"1","360","D","1","D",9,"D","13","D"
"20161","03210283",35,0,"1","360","D","1","D",58,"D","11","D"
"20161","03210333",35,0,"1","510","D","1","D",8,"D","01","D"
"20161","03210333",36,0,"1","150","D","1","D",20,"D","12","D"
"20161","03210333",37,0,"1","210","D","1","D",16,"D","01","D"
"20161","03210333",38,0,"1","340","D","1","D",25,"D","01","D"
"20161","03210333",39,0,"1","360","D","1","D",8,"D","13","D"
"20161","03210333",40,0,"1","360","D","1","D",5,"D","13","D"
"20161","03210343",74,0,"1","830","D","1","D",10,"D","13","D"
"20161","03210343",75,0,"1","830","D","1","D",10,"D","13","D"
"20161","03210343",76,0,"1","150","D","1","D",88,"D","11","D"
"20161","03210343",77,0,"1","360","D","1","D",8,"D","13","D"
"20161","03210353",12,0,"2","160","D","1","D",6,"D","11","D"
"20161","03210463",28,0,"1","830","D","1","D",37,"D","13","D"
"20161","03210463",29,0,"1","820","D","1","D",45,"D","01","D"
"20161","03210463",30,0,"1","510","D","1","D",40,"D","12","D"
"20161","03210463",31,0,"1","510","D","1","D",40,"D","11","D"
"20161","03210463",32,0,"1","370","D","1","D",120,"D","11","D"
"20161","03210463",33,0,"1","370","D","1","D",120,"D","12","D"
"20161","03210493",12,0,"1","360","D","1","D",8,"D","13","D"
"20161","03210503",34,0,"1","210","D","1","D",80,"D","12","D"
"20161","03210513",17,0,"2","500","D","1","D",36,"D","11","D"
"20161","03210603",47,0,"1","610","D","1","D",80,"D","01","D"
"20161","03210603",48,0,"1","610","D","1","D",80,"D","11","D"
"20161","03210603",49,0,"1","150","D","1","D",20,"D","12","D"
"20161","03210603",50,0,"1","150","D","1","D",13,"D","01","D"
"20161","03210603",51,0,"1","360","D","2","D",50,"D","12","D"
"20161","03210623",27,0,"2","150","D","1","D",8,"D","11","D"
"20161","03210623",28,0,"2","150","D","1","D",8,"D","11","D"
"20161","03210633",37,0,"1","840","D","1","D",100,"D","01","D"
"20161","03210633",38,0,"1","510","D","1","D",20,"D","11","D"
"20161","03210633",39,0,"1","510","D","1","D",20,"D","12","D"
"20161","03210633",40,0,"1","510","D","1","D",20,"D","01","D"
"20161","03210633",41,0,"1","210","D","1","D",25,"D","11","D"
"20161","03210633",42,0,"1","210","D","1","D",25,"D","12","D"
"20161","03210633",43,0,"1","210","D","1","D",25,"D","01","D"
"20161","03210633",44,0,"1","310","D","1","D",300,"D","11","D"
"20161","03210633",45,0,"1","320","D","1","D",10,"D","11","D"
"20161","03210633",46,0,"1","320","D","1","D",10,"D","12","D"
"20161","03210633",47,0,"1","320","D","1","D",10,"D","01","D"
"20161","03210633",48,0,"1","360","D","1","D",15,"D","13","D"
"20161","03210683",49,0,"1","830","D","1","D",300,"D","13","D"
"20161","03210683",50,0,"1","510","D","1","D",40,"D","12","D"
"20161","03210683",51,0,"1","150","D","1","D",65,"D","12","D"
"20161","03210683",52,0,"1","210","D","1","D",40,"D","12","D"
"20161","03210683",53,0,"1","320","D","1","D",9,"D","12","D"
"20161","03210683",54,0,"2","830","D","1","D",390,"D","11","D"
"20161","03210703",31,0,"1","830","D","1","D",20,"D","13","D"
"20161","03210703",32,0,"1","360","D","1","D",10,"D","13","D"
"20161","03210703",33,0,"1","370","D","1","D",50,"D","11","D"
"20161","03210713",36,0,"1","830","D","1","D",765,"D","13","D"
"20161","03210713",37,0,"1","840","D","1","D",50,"D","01","D"
"20161","03210713",38,0,"1","210","D","1","D",50,"D","12","D"
"20161","03210713",39,0,"1","360","D","1","D",20,"D","13","D"
"20161","03210753",21,0,"1","830","D","1","D",40,"D","13","D"
"20161","03210753",22,0,"1","510","D","1","D",25,"D","12","D"
"20161","03210753",23,0,"1","510","D","1","D",5,"D","01","D"
"20161","03210753",24,0,"1","350","D","1","D",5,"D","12","D"
"20161","03210753",25,0,"1","350","D","1","D",5,"D","01","D"
"20161","03210753",26,0,"1","340","D","1","D",16,"D","12","D"
"20161","03210753",27,0,"1","340","D","1","D",12,"D","12","D"
"20161","03210753",28,0,"1","370","D","1","D",40,"D","12","D"
"20161","03210793",46,0,"1","830","D","1","D",42,"D","13","D"
"20161","03210793",47,0,"1","840","D","1","D",199,"D","01","D"
"20161","03210793",48,0,"1","820","D","1","D",50,"D","01","D"
"20161","03210793",49,0,"1","510","D","1","D",12,"D","01","D"
"20161","03210793",50,0,"1","510","D","1","D",12,"D","11","D"
"20161","03210793",51,0,"1","510","D","1","D",12,"D","12","D"
"20161","03210793",52,0,"1","160","D","1","D",60,"D","12","D"
"20161","03210793",53,0,"1","210","D","1","D",40,"D","12","D"
"20161","03210793",54,0,"2","510","D","1","D",12,"D","11","D"
"20161","03210833",34,0,"1","950","D","1","D",4192,"D","01","D"
"20161","03210833",35,0,"2","160","D","1","D",15,"D","11","D"
"20161","03210843",42,0,"1","370","D","2","D",27,"D","12","D"
"20161","03210843",43,0,"2","150","D","1","D",45,"D","11","D"
"20161","03210893",31,0,"1","360","D","1","D",12,"D","13","D"
"20161","03210903",11,0,"1","150","D","1","D",25,"D","01","D"
"20161","03210924",27,0,"1","360","D","1","D",9,"D","13","D"
"20161","03210973",38,0,"1","830","D","1","D",55,"D","13","D"
"20161","03210973",39,0,"1","840","D","1","D",36,"D","01","D"
"20161","03210993",33,0,"1","160","D","1","D",18,"D","01","D"
"20161","03210993",34,0,"1","160","D","1","D",18,"D","11","D"
"20161","03210993",35,0,"1","160","D","1","D",18,"D","12","D"
"20161","03210993",36,0,"1","370","D","1","D",50,"D","12","D"
"20161","03210993",37,0,"2","160","D","1","D",18,"D","11","D"
"20161","03211033",52,0,"1","600","D","2","D",60,"D","01","D"
"20161","03211033",53,0,"1","500","D","1","D",184,"D","12","D"
"20161","03211033",54,0,"1","160","D","1","D",100,"D","01","D"
"20161","03211033",55,0,"1","300","D","1","D",12,"D","01","D"
"20161","03211063",14,0,"1","160","D","1","D",5,"D","11","D"
