"QYEAR","NEWID","SEQNO","ALCNO","PRTDMBNO","PRTD_BNO","ENROLLMO","ENRO_LMO","ENROLLYR","ENRO_LYR","HHDRGSS","HHDRGSS_","STILDRUG","STIL_RUG","DRGPREMX","DRGP_EMX","QDRGPM1X","QDRG_M1X","QDRGPM2X","QDRG_M2X","QDRGPM3X","QDRG_M3X","PREMCHG","PREMCHG_","PREMCHGX","PREM_HGX"
"20152","02840395",9,0,2,"D",,"A","2005","D","1","D","1","D",100,"D",.,"A",.,"A",.,"A","1","D",.,"A"
"20152","02840945",11,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","2","D",0,"D"
"20152","02841095",19,0,1,"D","01","D","2015","D","2","D","1","D",0,"D",32,"D",32,"D",32,"D","2","D",32,"D"
"20152","02841175",7,0,1,"D","03","D","2010","D","1","D","1","D",31,"F",31,"F",31,"F",31,"F","1","D",.,"A"
"20152","02841355",18,0,1,"D","05","D","2006","D","1","D","1","D",58,"D",58,"D",58,"D",58,"D","1","D",.,"A"
"20152","02841355",19,0,2,"D","08","D","2006","D","1","D","1","D",28,"D",28,"D",28,"D",28,"D","1","D",.,"A"
"20152","02841495",5,0,1,"D","03","D","2009","D","1","D",,"A",56,"D",56,"D",56,"D",56,"D",,"A",.,"A"
"20152","02841525",5,0,1,"D","07","D","2014","D","1","D","1","D",105,"D",105,"D",105,"D",105,"D","1","D",.,"A"
"20152","02841935",10,0,2,"D","12","D","2005","D","1","D","1","D",5,"D",5,"D",5,"D",5,"D","1","D",.,"A"
"20152","02841935",11,0,3,"D","12","D","2005","D","1","D","1","D",5,"D",5,"D",5,"D",5,"D","1","D",.,"A"
"20152","02841965",14,0,1,"D","11","D","2006","D","1","D","1","D",48,"D",48,"D",48,"D",48,"D","1","D",.,"A"
"20152","02842385",11,0,4,"D",,"A","2013","D","1","F","1","D",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02842405",17,0,1,"D","11","D","2014","D","1","D","1","D",52,"D",52,"D",52,"D",52,"D","1","D",.,"A"
"20152","02842415",5,0,1,"D","01","D","2011","D","2","D","1","D",9,"D",9,"D",9,"D",9,"D","1","D",.,"A"
"20152","02842585",24,0,1,"D","09","D","2012","D","1","D","1","D",300,"D",80,"D",80,"D",80,"D","2","D",80,"D"
"20152","02842585",25,0,2,"D","02","D","2012","D","1","D","1","D",300,"D",80,"D",80,"D",80,"D","2","D",80,"D"
"20152","02842795",8,0,1,"D","05","D","2013","D","2","D","1","D",49,"D",49,"D",49,"D",49,"D","1","D",.,"A"
"20152","02842825",5,0,1,"D","02","D","2015","D","1","D",,"A",50,"D",50,"D",50,"D",.,"A",,"A",.,"A"
"20152","02842855",15,0,1,"D","09","D","2008","D","1","D","1","D",31,"D",53,"D",53,"D",53,"D","2","D",53,"D"
"20152","02842855",16,0,2,"D","01","D","2007","D","1","D","1","D",31,"D",53,"D",53,"D",53,"D","2","D",53,"D"
"20152","02842855",17,0,3,"D","05","D","2014","D","1","D","1","D",.,"C",20,"D",20,"D",20,"D","2","D",20,"D"
"20152","02843325",5,0,1,"D","12","D","2005","D","2","D","1","D",54,"D",54,"D",54,"D",54,"D","1","D",.,"A"
"20152","02843815",11,0,1,"D","02","D","2007","D","2","D","1","D",9,"F",9,"F",9,"F",9,"F","1","D",.,"A"
"20152","02844015",3,0,1,"D","10","D","2011","D","2","D","1","D",15,"D",15,"D",15,"D",15,"D","1","D",.,"A"
"20152","02844105",11,0,1,"D","01","D","2006","D","1","D","1","D",55,"F",55,"F",55,"F",55,"F","1","D",.,"A"
"20152","02844195",17,0,1,"D","01","D","2013","D","1","D","1","D",30,"F",30,"F",30,"F",30,"F","1","D",.,"A"
"20152","02844665",14,0,2,"D","07","D","2014","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02844715",15,0,1,"D","08","D","2009","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02844715",16,0,2,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02844825",10,0,1,"D","01","D","2009","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02844885",5,0,1,"D","06","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02845155",8,0,1,"D","12","D","2005","D","1","D","1","D",42,"D",42,"D",42,"D",42,"D","1","D",.,"A"
"20152","02845305",7,0,1,"D","08","D","2012","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02845495",18,0,1,"D","12","D","2005","D","1","D","1","D",180,"F",180,"F",180,"F",180,"F","1","D",.,"A"
"20152","02845495",19,0,2,"D","02","D","2007","D","2","D","1","D",44,"D",44,"D",44,"D",44,"D","1","D",.,"A"
"20152","02845555",5,0,1,"D","05","D","2015","D","2","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02845655",5,0,1,"D","05","D","2014","D","1","D","1","D",12,"F",12,"F",12,"F",12,"F","1","D",.,"A"
"20152","02845875",11,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02846175",7,0,2,"D","10","D","2011","D","1","D","1","D",20,"D",20,"D",20,"D",20,"D","2","D",20,"D"
"20152","02846575",14,0,1,"D",,"A","2006","D","2","D","1","D",39,"D",.,"A",.,"A",.,"A","1","D",.,"A"
"20152","02846575",15,0,2,"D",,"A","2006","D","2","D","1","D",39,"D",.,"A",.,"A",.,"A","1","D",.,"A"
"20152","02846935",3,0,1,"D","08","D","2014","D","1","D","1","D",17,"F",17,"F",17,"F",17,"F","2","D",.,"A"
"20152","02846935",4,0,2,"D","05","D","2014","D","1","D","1","D",250,"F",250,"F",250,"F",250,"F","2","D",.,"A"
"20152","02847015",18,0,6,"D","12","D","2005","D","2","D","1","D",106,"F",106,"F",106,"F",106,"F","1","D",.,"A"
"20152","02847095",5,0,1,"D","10","D","2011","D","1","D","1","D",51,"F",51,"F",51,"F",51,"F",,"A",51,"F"
"20152","02847235",5,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02867245",3,0,1,"D","03","D","2015","D","1","D",,"A",75,"F",75,"F",75,"F",.,"A",,"A",.,"A"
"20152","02867245",4,0,2,"D","06","D","2015","D","1","D",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02867355",6,0,1,"D","01","D","2015","D","1","D",,"A",75,"D",75,"D",75,"D",75,"D",,"A",.,"A"
"20152","02867355",7,0,2,"D","01","D","2015","D","1","D",,"A",75,"D",75,"D",75,"D",75,"D",,"A",.,"A"
"20152","02867975",9,0,1,"D","05","D","2015","D","1","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02867975",10,0,2,"D","03","D","2015","D","1","F",,"A",25,"F",25,"F",25,"F",.,"A",,"A",.,"A"
"20152","02867975",11,0,3,"D","03","D","2015","D","1","F",,"A",35,"F",35,"F",35,"F",.,"A",,"A",.,"A"
"20152","02868065",12,0,1,"D","04","D","2013","D","2","D","1","D",27,"D",54,"D",54,"D",54,"D","2","D",54,"D"
"20152","02868885",6,0,1,"D","09","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02869265",21,0,3,"D","08","D","2009","D","1","D","1","D",175,"D",175,"D",175,"D",175,"D","1","D",.,"A"
"20152","02869575",5,0,1,"D","05","D","2011","D","1","D","1","D",100,"D",100,"D",100,"D",100,"D","1","D",.,"A"
"20152","02870125",9,0,1,"D","12","D","2005","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20152","02870265",6,0,1,"D","03","D","2015","D","1","D",,"A",100,"D",100,"D",100,"D",.,"A",,"A",.,"A"
"20152","02870465",18,0,2,"D","07","D","2008","D","2","D","1","D",250,"D",250,"D",250,"D",250,"D","1","D",.,"A"
"20152","02870815",7,0,1,"D","01","D","2012","D","1","F","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02871315",8,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02871435",3,0,2,"D","02","D","2015","D","2","D","1","D",103,"D",103,"D",103,"D",103,"D","1","D",.,"A"
"20152","02871465",12,0,1,"D","08","D","2013","D","2","D","1","D",28,"D",28,"D",28,"D",28,"D","1","D",.,"A"
"20152","02871615",7,0,1,"D","06","D","2012","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02871615",8,0,2,"D","07","D","2012","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02872425",3,0,2,"D","06","D","2012","D","1","D","1","D",98,"D",98,"D",98,"D",98,"D","1","D",.,"A"
"20152","02872745",7,0,1,"D","09","D","2014","D","1","D","1","D",45,"F",45,"F",45,"F",45,"F","1","D",.,"A"
"20152","02872745",8,0,2,"D","08","D","2014","D","1","D","1","D",108,"F",108,"F",108,"F",108,"F","1","D",.,"A"
"20152","02873455",32,0,5,"D","11","D","2014","D","1","D","1","D",18,"D",18,"D",18,"D",18,"D","1","D",.,"A"
"20152","02873615",8,0,1,"D","09","D","2014","D","1","D","1","D",90,"F",90,"F",90,"F",90,"F","1","D",.,"A"
"20152","02873615",9,0,2,"D","09","D","2014","D","1","D","1","D",72,"F",72,"F",72,"F",72,"F","1","D",.,"A"
"20152","02874195",9,0,1,"D","09","D","2014","D","2","D","1","D",49,"D",49,"D",49,"D",49,"D","1","D",.,"A"
"20152","02874195",10,0,2,"D","12","D","2014","D","2","D","1","D",54,"D",54,"D",54,"D",54,"D","1","D",.,"A"
"20152","02874365",8,0,1,"D","05","D","2015","D","2","D",,"A",0,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02874635",5,0,1,"D","10","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02875015",3,0,1,"D","09","D","2014","D","1","D","1","D",50,"F",50,"F",50,"F",50,"F","1","D",.,"A"
"20152","02875425",7,0,1,"D","08","D","2014","D","2","D","1","D",23,"D",23,"D",23,"D",23,"D","1","D",.,"A"
"20152","02875425",8,0,2,"D","08","D","2014","D","2","D","1","D",23,"D",23,"D",23,"D",23,"D","1","D",.,"A"
"20152","02875875",8,0,1,"D","07","D","2010","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02876175",25,0,1,"D","09","D","2014","D","1","D","1","D",43,"D",43,"D",43,"D",43,"D","1","D",.,"A"
"20152","02876175",26,0,2,"D","09","D","2014","D","1","D","1","D",43,"D",43,"D",43,"D",43,"D","1","D",.,"A"
"20152","02876185",3,0,1,"D",,"A","2008","D","1","D","1","D",110,"D",.,"A",.,"A",.,"A","2","D",.,"C"
"20152","02876235",37,0,1,"D","01","D","2007","D","1","D","1","D",26,"D",26,"D",26,"D",26,"D","1","D",.,"A"
"20152","02876235",38,0,2,"D","12","D","2005","D","1","D","1","D",26,"D",26,"D",26,"D",26,"D","1","D",.,"A"
"20152","02876485",13,0,2,"D","01","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02876485",14,0,3,"D","01","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02876485",15,0,4,"D","10","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02877355",7,0,1,"D","12","D","2005","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02877355",8,0,2,"D","08","D","2014","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02877365",16,0,1,"D",,"A","2005","D","1","D","1","D",24,"D",.,"A",.,"A",.,"A","2","D",77,"D"
"20152","02877565",8,0,1,"D","01","D","2007","D","1","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20152","02877565",9,0,2,"D","04","D","2007","D","1","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20152","02877735",6,0,1,"D","08","D","2014","D","1","D","1","D",56,"F",56,"F",56,"F",56,"F","1","D",.,"A"
"20152","02877735",7,0,2,"D","08","D","2014","D","1","D","1","D",29,"F",29,"F",29,"F",29,"F","1","D",.,"A"
"20152","02878155",9,0,2,"D","03","D","2015","D","2","D","1","D",16,"D",16,"D",16,"D",.,"A","1","D",.,"A"
"20152","02878255",10,0,3,"D","07","D","2014","D","1","D","1","D",80,"F",80,"F",80,"F",80,"F","1","D",.,"A"
"20152","02878485",5,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02878515",8,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02878535",10,0,1,"D","08","D","2014","D","1","D","1","D",50,"D",50,"D",50,"D",50,"D","2","D",50,"D"
"20152","02900574",12,0,1,"D","02","D","2015","D","1","D",,"A",23,"D",23,"D",.,"A",.,"A",,"A",.,"A"
"20152","02900924",18,0,1,"D","01","D","2007","D","1","D","1","D",50,"F",50,"F",50,"F",50,"F","1","D",.,"A"
"20152","02901704",9,0,1,"D","02","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","2","D",0,"D"
"20152","02901704",10,0,2,"D","12","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02901854",5,0,1,"D",,"A",,"C","2","F",,"A",.,"C",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02902244",9,0,1,"D","03","D","2014","D","1","D","1","D",40,"F",40,"F",40,"F",40,"F","1","D",.,"A"
"20152","02902374",6,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02902604",9,0,1,"D","09","D","2014","D","1","F","1","D",58,"F",58,"F",58,"F",58,"F","1","D",.,"A"
"20152","02902814",42,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02902974",6,0,1,"D","01","D","2006","D","2","D","1","D",17,"D",17,"D",17,"D",17,"D","1","D",.,"A"
"20152","02903034",6,0,1,"D","12","D","2005","D","2","D","1","D",50,"D",50,"D",50,"D",50,"D","1","D",.,"A"
"20152","02903224",13,0,3,"D","02","D","2015","D","1","D",,"A",3,"F",3,"F",.,"A",.,"A",,"A",.,"A"
"20152","02903754",20,0,1,"D","06","D","2010","D","2","D","1","D",10,"F",10,"F",10,"F",10,"F","1","D",.,"A"
"20152","02903754",21,0,2,"D","03","D","2010","D","2","D","1","D",103,"F",103,"F",103,"F",103,"F","1","D",.,"A"
"20152","02904454",12,0,1,"D","07","D","2014","D","1","D","1","D",10,"D",10,"D",10,"D",10,"D","1","D",.,"A"
"20152","02904764",5,0,1,"D","09","D","2014","D","1","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20152","02905254",21,0,4,"D","07","D","2010","D","2","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20152","02905604",6,0,1,"D","08","D","2014","D","1","D","1","D",25,"F",25,"F",25,"F",25,"F","1","D",.,"A"
"20152","02905614",18,0,4,"D","12","D","2005","D","1","D",,"A",105,"D",105,"D",105,"D",105,"D",,"A",.,"A"
"20152","02905784",5,0,1,"D","02","D","2008","D","2","D","1","D",103,"D",105,"D",105,"D",105,"D","2","D",105,"D"
"20152","02906244",8,0,1,"D","01","D","2010","D","1","D","1","D",100,"F",100,"F",100,"F",100,"F","1","D",.,"A"
"20152","02906284",23,0,1,"D","08","D","2007","D","2","D","1","D",32,"D",32,"D",32,"D",32,"D","1","D",.,"A"
"20152","02906314",7,0,1,"D","12","D","2014","D","1","D","1","D",12,"F",12,"F",12,"F",12,"F","1","D",.,"A"
"20152","02906414",5,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02906414",6,0,2,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02906414",7,0,3,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02906414",8,0,4,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02906994",13,0,1,"D","01","D","2015","D","1","D",,"A",104,"F",104,"F",104,"F",.,"A",,"A",.,"A"
"20152","02908474",5,0,2,"D","11","D","2009","D","1","D","1","D",35,"D",35,"D",35,"D",35,"D","1","D",.,"A"
"20152","02908524",6,0,1,"D","01","D","2012","D","1","D","1","D",27,"F",27,"F",27,"F",27,"F","1","D",.,"A"
"20152","02908944",10,0,9,"D","03","D","2014","D","1","D","1","D",10,"F",10,"F",10,"F",10,"F","1","D",.,"A"
"20152","02909334",8,0,1,"D","12","D","2005","D","1","D","1","D",42,"F",48,"F",48,"F",48,"F","1","D",48,"F"
"20152","02909364",9,0,1,"D","01","D","2013","D","1","D","1","D",15,"F",15,"F",15,"F",15,"F","1","D",.,"A"
"20152","02909684",9,0,2,"D","02","D","2015","D","1","D",,"A",35,"D",35,"D",.,"A",.,"A",,"A",.,"A"
"20152","02909744",9,0,1,"D","01","D","2014","D","2","D","1","D",44,"D",55,"D",55,"D",55,"D","2","D",55,"D"
"20152","02909744",10,0,2,"D","01","D","2014","D","2","D","1","D",44,"D",55,"D",55,"D",55,"D","2","D",55,"D"
"20152","02909784",16,0,1,"D","07","D","2009","D","2","D","1","D",1,"F",1,"F",1,"F",1,"F","1","D",.,"A"
"20152","02910324",5,0,1,"D","01","D","2015","D","1","D","1","D",104,"D",104,"D",104,"D",.,"A","1","D",.,"A"
"20152","02910324",6,0,2,"D","01","D","2015","D","1","D","1","D",104,"D",104,"D",104,"D",.,"A","1","D",.,"A"
"20152","02910764",6,0,2,"D","01","D","2013","D","1","D","1","D",180,"D",180,"D",180,"D",180,"D","1","D",.,"A"
"20152","02911034",12,0,1,"D",,"A","2005","D","1","D","1","D",.,"C",.,"A",.,"A",.,"A","1","D",.,"A"
"20152","02911264",11,0,1,"D","12","D","2005","D","1","D","1","D",49,"D",49,"D",49,"D",49,"D","1","D",.,"A"
"20152","02911324",3,0,1,"D","02","D","2015","D","1","D",,"A",79,"F",79,"F",.,"A",.,"A",,"A",.,"A"
"20152","02911324",4,0,2,"D","06","D","2014","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02911554",10,0,1,"D","02","D","2015","D","1","D",,"A",168,"F",168,"F",.,"A",.,"A",,"A",.,"A"
"20152","02911554",11,0,2,"D","01","D","2015","D","1","D",,"A",23,"F",23,"F",23,"F",.,"A",,"A",.,"A"
"20152","02911804",5,0,1,"D","03","D","2013","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02911864",5,0,1,"D","01","D","2010","D","1","D","1","D",20,"F",20,"F",20,"F",20,"F","1","D",.,"A"
"20152","02911864",6,0,2,"D","01","D","2014","D","1","D","1","D",70,"F",70,"F",70,"F",70,"F","1","D",.,"A"
"20152","02922484",14,0,1,"D","02","D","2015","D","2","D","1","D",16,"F",16,"F",16,"F",.,"A","1","D",.,"A"
"20152","02922954",6,0,1,"D","12","D","2005","D","1","D",,"A",25,"D",25,"D",25,"D",25,"D",,"A",.,"A"
"20152","02923034",9,0,1,"D","03","D","2009","D","2","D",,"A",104,"D",104,"D",104,"D",104,"D",,"A",.,"A"
"20152","02923034",10,0,2,"D","10","D","2009","D","2","D",,"A",104,"D",104,"D",104,"D",104,"D",,"A",.,"A"
"20152","02923374",7,0,1,"D","04","D","2015","D","2","D",,"A",5,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02923634",3,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02923674",3,0,1,"D","01","D","2012","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02923774",13,0,1,"D","05","D","2011","D","1","D","1","D",22,"F",22,"F",22,"F",22,"F","1","D",.,"A"
"20152","02923784",5,0,1,"D","01","D","2008","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02923905",7,0,5,"D","10","D","2013","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20152","02923905",8,0,6,"D","01","D","2015","D","1","D",,"A",0,"D",0,"D",0,"D",0,"D",,"A",.,"A"
"20152","02924214",16,0,1,"D","04","D","2012","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02924284",25,0,2,"D","12","D","2014","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02925204",9,0,1,"D","02","D","2015","D","1","D","1","D",35,"D",35,"D",35,"D",.,"A","1","D",.,"A"
"20152","02925214",12,0,1,"D","12","D","2005","D","1","D","1","D",29,"F",29,"F",29,"F",29,"F","1","D",.,"A"
"20152","02925214",13,0,2,"D","12","D","2005","D","1","D","1","D",30,"F",30,"F",30,"F",30,"F","1","D",.,"A"
"20152","02925614",4,0,1,"D","04","D","2006","D","1","D","1","D",40,"F",40,"F",40,"F",40,"F","1","D",.,"A"
"20152","02925654",10,0,1,"D","12","D","2005","D","1","D","1","D",9,"D",9,"D",9,"D",9,"D","1","D",.,"A"
"20152","02925904",9,0,1,"D",,"A","2010","D","2","D","1","D",0,"D",.,"A",.,"A",.,"A","1","D",.,"A"
"20152","02925984",3,0,3,"D","12","D","2010","D","1","D",,"A",3,"D",3,"D",3,"D",3,"D",,"A",.,"A"
"20152","02926034",6,0,2,"D","01","D","2013","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02926394",24,0,1,"D","05","D","2015","D","2","D",,"A",22,"D",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02926534",7,0,1,"D","01","D","2006","D","1","D","1","D",82,"F",82,"F",82,"F",82,"F","1","D",.,"A"
"20152","02926784",15,0,1,"D","01","D","2006","D","1","D",,"A",20,"D",20,"D",20,"D",20,"D",,"A",.,"A"
"20152","02927044",17,0,1,"D","11","D","2013","D","2","D","1","D",36,"D",36,"D",36,"D",36,"D","1","D",.,"A"
"20152","02927264",16,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02927354",3,0,1,"D","04","D","2009","D","2","D","1","D",27,"D",27,"D",27,"D",27,"D","1","D",.,"A"
"20152","02927394",4,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02927494",7,0,2,"D","09","D","2013","D","1","D","1","D",200,"D",20,"D",20,"D",20,"D","2","D",20,"D"
"20152","02927574",12,0,1,"D","02","D","2011","D","2","D","1","D",15,"D",15,"D",15,"D",15,"D","1","D",.,"A"
"20152","02927624",4,0,1,"D","12","D","2005","D","1","D","1","D",14,"F",14,"F",14,"F",14,"F","1","D",.,"A"
"20152","02927764",3,0,2,"D","12","D","2005","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02929184",8,0,1,"D","10","D","2010","D","1","D","1","D",136,"F",136,"F",136,"F",136,"F","1","D",.,"A"
"20152","02929284",11,0,1,"D","01","D","2014","D","1","D","1","D",45,"D",45,"D",45,"D",45,"D","1","D",.,"A"
"20152","02929614",5,0,1,"D","03","D","2015","D","1","D",,"A",50,"F",50,"F",.,"A",.,"A",,"A",.,"A"
"20152","02929844",16,0,1,"D","07","D","2011","D","2","D","1","D",30,"D",30,"D",30,"D",30,"D","1","D",.,"A"
"20152","02930144",5,0,1,"D",,"A","2005","D","1","D","1","D",.,"C",.,"A",.,"A",.,"A",,"C",.,"A"
"20152","02930514",5,0,1,"D","10","D","2014","D","1","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02930774",10,0,1,"D","01","D","2015","D","2","D",,"A",95,"D",95,"D",95,"D",95,"D",,"A",.,"A"
"20152","02930814",13,0,1,"D","12","D","2005","D","1","D",,"A",115,"D",115,"D",115,"D",115,"D",,"A",.,"A"
"20152","02931294",6,0,1,"D","09","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02931294",7,0,2,"D","09","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02931294",8,0,3,"D","09","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02931444",11,0,1,"D","01","D","2010","D","1","D","1","D",15,"D",15,"D",15,"D",15,"D","1","D",.,"A"
"20152","02931754",13,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02931914",7,0,1,"D","01","D","2007","D","1","D","1","D",20,"F",20,"F",20,"F",20,"F","1","D",.,"A"
"20152","02932024",7,0,1,"D","12","D","2005","D","1","D","1","D",5,"D",5,"D",5,"D",5,"D","1","D",.,"A"
"20152","02932024",8,0,2,"D","12","D","2005","D","1","D","1","D",5,"D",5,"D",5,"D",5,"D","1","D",.,"A"
"20152","02932024",9,0,3,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02932204",7,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02932204",8,0,2,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02932234",13,0,1,"D","12","D","2005","D","1","D",,"A",52,"D",52,"D",52,"D",52,"D",,"A",.,"A"
"20152","02932234",14,0,2,"D","12","D","2005","D","1","D",,"A",52,"D",52,"D",52,"D",52,"D",,"A",.,"A"
"20152","02932234",15,0,3,"D","03","D","2015","D","1","D",,"A",35,"F",35,"F",.,"A",.,"A",,"A",.,"A"
"20152","02932434",19,0,1,"D",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A"
"20152","02932474",3,0,1,"D",,"A",,"C","1","D","1","D",151,"D",.,"A",.,"A",.,"A","1","D",.,"A"
"20152","02932524",7,0,2,"D","08","D","2014","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02933734",15,0,1,"D","02","D","2015","D","1","F","1","D",180,"F",180,"F",180,"F",.,"A",,"C",.,"A"
"20152","02933734",16,0,2,"D","01","D","2015","D","1","F","1","D",6,"F",6,"F",6,"F",6,"F",,"C",.,"A"
"20152","02944474",8,0,1,"D","02","D","2012","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
"20152","02944544",8,0,1,"D","12","D","2014","D","1","D","1","D",105,"D",105,"D",105,"D",105,"D","1","D",.,"A"
"20152","02944544",9,0,2,"D","09","D","2014","D","1","D","1","D",105,"D",105,"D",105,"D",105,"D","1","D",.,"A"
"20152","02944574",7,0,1,"D",,"A","2012","D","1","D","1","D",105,"D",.,"A",.,"A",.,"A","2","D",170,"D"
"20152","02944754",17,0,1,"D","05","D","2014","D","2","D","1","D",40,"D",40,"D",40,"D",40,"D","1","D",.,"A"
"20152","02945064",18,0,1,"D","09","D","2014","D","2","D","1","D",.,"C",140,"D",140,"D",140,"D","2","D",140,"D"
"20152","02945134",6,0,1,"D","12","D","2005","D","2","D","1","D",0,"D",0,"D",0,"D",0,"D","1","D",.,"A"
