"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20154","03103123",42,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20154","03103483",10,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",1300,"D"
"20154","03103853",17,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",212,"D","01","D",20000,"D"
"20154","03104773",53,0,"5","01","D","100","D","1","D",0.0475,"D",2043,"D",19388,"T","01","D",172000,"D"
"20154","03105323",25,0,"5","01","D","100","D","2","D",0.0475,"D",510,"F",660,"F","01","D",42925,"F"
"20154","03105353",48,0,"5","01","D","100","D","2","D",0.0475,"D",119,"F",481,"F","01","D",10000,"F"
"20154","03106663",40,0,"5","01","D","100","D","1","D",0.0475,"D",325,"D",19388,"T","01","D",27357,"D"
"20154","03106713",25,0,"5","02","D","200","D","1","D",0.0475,"D",202,"D",1298,"D","01","D",17000,"D"
"20154","03107343",25,0,"5","01","D","100","D","1","D",0.0475,"D",18,"D",1982,"D","01","D",1500,"D"
"20154","03107383",38,0,"5","01","D","100","D","1","D",0.0475,"D",386,"D",784,"D","01","D",32500,"D"
"20154","03107453",28,0,"5","02","D","300","D","1","D",0.0475,"D",191,"D",5534,"T","01","D",16125,"D"
"20154","03107603",64,0,"5","01","D","100","D","1","D",0.0475,"D",4,"D",346,"D","01","D",350,"D"
"20154","03109314",17,0,"5","01","D","100","D","1","D",0.0475,"D",190,"F",551,"F","01","D",16000,"F"
"20154","03109594",11,0,"5","01","D","100","D","1","D",0.0475,"D",392,"F",4608,"F","01","D",33000,"F"
"20154","03109763",30,0,"5","01","D","100","D","1","D",0.0475,"D",95,"D",628,"D","01","D",8000,"D"
"20154","03110013",35,0,"5","01","D","100","D","1","D",0.0475,"D",2719,"D",281,"D","01","D",363919,"T"
"20154","03110043",36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",41500,"D"
"20154","03110063",31,0,"5","01","D","100","D","2","D",0.0475,"D",1,"F",69,"F","01","D",70,"F"
"20154","03110823",27,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"D",-1370,"D","01","D",200000,"D"
"20154","03142313",33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03142333",29,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20154","03142413",25,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",1096,"D","01","D",34000,"D"
"20154","03142613",23,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",481,"D","01","D",10000,"D"
"20154","03143013",37,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",1322,"D","01","D",15000,"D"
"20154","03143023",36,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",-144,"D","01","D",50000,"D"
"20154","03143513",18,0,"5","01","D","100","D","2","D",0.0475,"D",404,"F",211,"F","01","D",34000,"F"
"20154","03143683",32,0,"5","01","D","100","D","1","D",0.0475,"D",499,"D",251,"D","01","D",42000,"D"
"20154","03144393",23,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",1207,"D","01","D",60000,"D"
"20154","03144453",14,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",817,"D","01","D",7000,"D"
"20154","03145063",24,0,"5","01","D","100","D","1","D",0.0475,"D",0,"F",0,"F","01","D",0,"F"
"20154","03145473",21,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",-76,"D","01","D",19000,"D"
"20154","03146343",47,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03146523",20,0,"5","01","D","100","D","1","D",0.0475,"D",938,"D",-286,"D","01","D",79000,"D"
"20154","03146763",37,0,"5","01","D","100","D","1","D",0.0475,"D",879,"F",120,"F","01","D",74000,"F"
"20154","03147283",24,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03147803",16,0,"1","01","D","100","D",,"C",0.0475,"D",333,"F",1689,"F","01","D",28000,"F"
"20154","03147993",16,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03148203",22,0,"5","01","D","100","D","1","D",0.0475,"D",439,"D",1121,"D","01","D",37000,"D"
"20154","03148273",82,0,"5","01","D","100","D","1","D",0.0475,"D",273,"F",255,"F","01","D",23000,"F"
"20154","03148323",22,0,"5","01","D","100","D","2","D",0.0475,"D",713,"F",187,"F","01","D",60000,"F"
"20154","03149183",16,0,"5","01","D","100","D","1","D",0.0475,"D",1069,"D",431,"D","01","D",90000,"D"
"20154","03149593",13,0,"5","01","D","100","D","2","D",0.0475,"D",404,"F",-235,"F","01","D",34000,"F"
"20154","03150843",29,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03151063",30,0,"5","01","D","100","D","1","D",0.0475,"D",214,"F",686,"F","01","D",18000,"F"
"20154","03151183",21,0,"5","01","D","100","D",,"C",0.0475,"D",410,"F",736,"F","01","D",34500,"F"
"20154","03151263",18,0,"1","01","D","100","D","1","D",0.0475,"D",1188,"D",1812,"D","01","D",100000,"D"
"20154","03151723",34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",39000,"D"
"20154","03152333",51,0,"5","01","D","100","D","1","D",0.0475,"D",1,"D",69,"D","01","D",70,"D"
"20154","03152503",40,0,"5","01","D","100","D","1","D",0.0475,"D",2043,"D",-243,"D","01","D",172000,"D"
"20154","03152723",23,0,"5","01","D","100","D","2","D",0.0475,"D",499,"F",1103,"F","01","D",42000,"F"
"20154","03163443",14,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",1141,"D","01","D",5000,"D"
"20154","03163643",64,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",-114,"D","01","D",50000,"D"
"20154","03164023",29,0,"5","01","D","100","D","1","D",0.0475,"D",2779,"D",19388,"T","01","D",363919,"T"
"20154","03164173",23,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",329,"D","01","D",20000,"D"
"20154","03165663",20,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",363919,"T"
"20154","03166263",26,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",812,"D","01","D",20000,"D"
"20154","03167013",42,0,"5","01","D","100","D","1","D",0.0475,"D",3812,"D",-1112,"D","01","D",363919,"T"
"20154","03167433",26,0,"5","01","D","100","D","1","D",0.0475,"D",19,"D",1244,"D","01","D",1600,"D"
"20154","03168963",23,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",1432,"D","01","D",31000,"D"
"20154","03169263",42,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",177,"D","01","D",23000,"D"
"20154","03170293",20,0,"5","01","D","100","D","1","D",0.0475,"D",761,"D",297,"D","01","D",64074,"D"
"20154","03170423",18,0,"5","01","D","100","D","1","D",0.0475,"D",1188,"D",19388,"T","01","D",100000,"D"
"20154","03170923",13,0,"5","01","D","100","D","2","D",0.0475,"D",59,"F",1141,"F","01","D",5000,"F"
"20154","03171303",34,0,"5","01","D","100","D","1","D",0.0475,"D",254,"D",1144,"D","01","D",21400,"D"
"20154","03171383",31,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",1929,"D","01","D",6000,"D"
"20154","03171523",36,0,"5","01","D","100","D","1","D",0.0475,"D",273,"F",1227,"F","01","D",23000,"F"
"20154","03172133",16,0,"5","01","D","100","D","2","D",0.0475,"D",368,"F",1432,"F","01","D",31000,"F"
"20154","03172283",17,0,"1","01","D","100","D","1","D",0.0475,"D",380,"D",220,"D","01","D",32000,"D"
"20154","03173303",17,0,"5","01","D","100","D","1","D",0.0475,"D",63,"D",372,"D","01","D",5300,"D"
"20154","03184682",38,0,"5","01","D","100","D","1","D",0.0475,"D",460,"D",740,"D","01","D",38701,"D"
"20154","03185002",25,0,"5","01","D","100","D","1","D",0.0475,"D",249,"D",276,"D","01","D",21000,"D"
"20154","03185092",27,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","02","D",26000,"D"
"20154","03185092",28,0,"5","01","D","100","D","2","D",0.0475,"D",2779,"F",19388,"V","01","D",363919,"V"
"20154","03186122",19,0,"5","01","D","100","D","1","D",0.0475,"D",88,"F",512,"F","01","D",7450,"F"
"20154","03186592",29,0,"5","01","D","100","D","1","D",0.0475,"D",202,"D",548,"D","01","D",17000,"D"
"20154","03187002",45,0,"5","01","D","100","D","1","D",0.0475,"D",410,"D",406,"D","01","D",34557,"D"
"20154","03187012",21,0,"5","01","D","100","D","1","D",0.0475,"D",75,"D",25,"D","01","D",6300,"D"
"20154","03187102",25,0,"5","01","D","100","D",,"C",0.0475,"D",1259,"F",541,"F","01","D",106000,"F"
"20154","03187672",13,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",86,"D","01","D",18000,"D"
"20154","03187902",28,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03188292",26,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03189152",59,0,"5","02","D","300","D","1","D",0.0475,"D",4156,"D",5534,"T","01","D",350000,"D"
"20154","03189262",36,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",4608,"D","01","D",33000,"D"
"20154","03190472",11,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",937,"D","01","D",60000,"D"
"20154","03191462",30,0,"5","01","D","100","D","1","D",0.0475,"D",75,"D",1875,"D","01","D",6300,"D"
"20154","03191712",27,0,"5","01","D","100","D","1","D",0.0475,"D",2933,"D",-1358,"D","01","D",363919,"T"
"20154","03191872",43,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",19388,"T","01","D",30000,"D"
"20154","03192522",16,0,"5","01","D","100","D","2","D",0.0475,"D",974,"F",2282,"F","01","D",82000,"F"
"20154","03192692",14,0,"1","01","D","100","D","1","D",0.0475,"D",451,"D",1049,"D","01","D",38000,"D"
"20154","03194392",18,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03206062",38,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03207022",25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",42000,"D"
"20154","03207212",22,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",30000,"D"
"20154","03207612",21,0,"5","01","D","100","D","1","D",0.0475,"D",315,"D",20,"D","01","D",26500,"D"
"20154","03208112",25,0,"5","01","D","100","D","1","D",0.0475,"D",1772,"D",-872,"D","01","D",149200,"D"
"20154","03208302",19,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",187,"D","01","D",60000,"D"
"20154","03209122",45,0,"5","01","D","100","D","1","D",0.0475,"D",570,"D",330,"D","01","D",48000,"D"
"20154","03210682",50,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03210972",38,0,"5","01","D","100","D","1","D",0.0475,"D",0,"F",0,"F","01","D",0,"F"
"20154","03211352",20,0,"5","01","D","100","D","1","D",0.0475,"D",12,"D",588,"D","01","D",1000,"D"
"20154","03212152",19,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",211,"D","01","D",34000,"D"
"20154","03212982",35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",71046,"D"
"20154","03213322",19,0,"5","01","D","100","D","1","D",0.0475,"D",724,"D",1784,"D","01","D",61000,"D"
"20154","03213442",41,0,"5","01","D","100","D","1","D",0.0475,"D",1188,"F",19388,"V","01","D",100000,"F"
"20154","03213692",23,0,"1","01","D","100","D","1","D",0.0475,"D",594,"D",-90,"D","01","D",50000,"D"
"20154","03214392",27,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",45000,"D"
"20154","03214542",22,0,"5","01","D","100","D","2","D",0.0475,"D",119,"F",481,"F","01","D",10000,"F"
"20154","03214872",15,0,"5","01","D","100","D","2","D",0.0475,"D",784,"F",-184,"F","01","D",66000,"F"
"20154","03215482",23,0,"5","01","D","100","D","1","D",0.0475,"D",12,"F",588,"F","01","D",1000,"F"
"20154","03215552",41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",25000,"D"
"20154","03215622",16,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",-1,"D","01","D",38000,"D"
"20154","03215622",17,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","02","D",0,"D"
"20154","03215962",38,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",1922,"D","01","D",15000,"D"
"20154","03216072",39,0,"5","01","D","100","D","1","D",0.0475,"D",164,"D",786,"D","01","D",13828,"D"
"20154","03216102",37,0,"5","01","D","100","D","1","D",0.0475,"D",42,"D",558,"D","01","D",3500,"D"
"20154","03228282",40,0,"5","01","D","100","D","1","D",0.0475,"D",2611,"D",-313,"D","01","D",219899,"D"
"20154","03228652",18,0,"5","01","D","100","D","1","D",0.0475,"D",582,"D",495,"D","01","D",49000,"D"
"20154","03228842",19,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",944,"D","01","D",30000,"D"
"20154","03228902",15,0,"1","01","D","200","D",,"C",0.0475,"D",254,"F",1144,"F","01","D",21400,"F"
"20154","03229532",20,0,"5","01","D","100","D","1","D",0.0475,"D",1093,"F",-493,"F","01","D",92000,"F"
"20154","03229742",34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",62000,"D"
"20154","03229952",29,0,"5","01","D","100","D","1","D",0.0475,"D",1045,"D",3455,"D","01","D",88000,"D"
"20154","03230132",38,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",130000,"D"
"20154","03230452",20,0,"5","02","D","300","D","1","D",0.0475,"D",56,"D",1201,"D","01","D",4677,"D"
"20154","03231372",33,0,"5","01","D","100","D","1","D",0.0475,"D",1591,"D",1209,"D","01","D",134000,"D"
"20154","03232672",10,0,"1","01","D","100","D","1","D",0.0475,"D",451,"D",1949,"D","01","D",38000,"D"
"20154","03233552",33,0,"5","01","D","100","D","1","D",0.0475,"D",1781,"D",-1181,"D","01","D",150000,"D"
"20154","03234512",27,0,"5","01","D","100","D","1","D",0.0475,"D",157,"D",743,"D","01","D",13200,"D"
"20154","03234862",38,0,"5","01","D","100","D","1","D",0.0475,"D",333,"D",1689,"D","01","D",28000,"D"
"20154","03234902",14,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03235582",33,0,"5","01","D","100","D","1","D",0.0475,"D",46,"D",179,"D","01","D",3860,"D"
"20154","03238152",12,0,"5","01","D","100","D","1","D",0.0475,"D",285,"F",19388,"V","01","D",24000,"F"
"20154","03238302",20,0,"5","01","D","100","D","1","D",0.0475,"D",277,"D",218,"D","01","D",23300,"D"
"20154","03238332",19,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03248881",28,0,"1","01","D","100","D","1","D",0.0475,"D",831,"D",3069,"D","01","D",70000,"D"
"20154","03248881",29,0,"1","02","D","200","D","1","D",0.0475,"D",831,"D",3069,"D","01","D",70000,"D"
"20154","03249201",15,0,"1","01","D","100","D","1","D",0.0475,"D",653,"D",697,"D","01","D",55000,"D"
"20154","03249661",32,0,"1","01","D","100","D","1","D",0.0475,"D",88,"D",512,"D","01","D",7450,"D"
"20154","03249751",60,0,"1","01","D","100","D","1","D",0.0475,"D",62,"D",238,"D","01","D",5200,"D"
"20154","03249761",18,0,"1","01","D","100","D","1","D",0.0475,"D",143,"D",2857,"D","01","D",12000,"D"
"20154","03250811",26,0,"1","01","D","100","D","1","D",0.0475,"D",416,"D",1144,"D","01","D",35000,"D"
"20154","03251651",16,0,"1","01","D","100","D","1","D",0.0475,"D",713,"F",1207,"F","01","D",60000,"F"
"20154","03251901",20,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",363919,"T"
"20154","03252691",15,0,"1","01","D","100","D","1","D",0.0475,"D",416,"D",1384,"D","01","D",35000,"D"
"20154","03253081",60,0,"1","01","D","100","D","1","D",0.0475,"D",534,"D",2466,"D","01","D",45000,"D"
"20154","03253521",32,0,"1","01","D","100","D","1","D",0.0475,"D",273,"D",927,"D","01","D",23000,"D"
"20154","03253901",13,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03253981",19,0,"1","01","D","100","D","1","D",0.0475,"D",356,"D",844,"D","01","D",30000,"D"
"20154","03254151",13,0,"1","01","D","100","D","1","D",0.0475,"D",214,"F",86,"F","01","D",18000,"F"
"20154","03255141",16,0,"1","01","D","100","D","1","D",0.0475,"D",214,"D",686,"D","01","D",18000,"D"
"20154","03255211",17,0,"1","01","D","100","D","1","D",0.0475,"D",2,"D",198,"D","01","D",200,"D"
"20154","03255421",21,0,"1","01","D","100","D","1","D",0.0475,"D",1104,"D",1926,"D","01","D",93000,"D"
"20154","03256231",17,0,"1","01","D","100","D","1","D",0.0475,"D",471,"D",-141,"D","01","D",39682,"D"
"20154","03256731",53,0,"1","02","D","300","D","1","D",0.0475,"D",1781,"D",-1183,"T","01","D",150000,"D"
"20154","03257501",18,0,"1","01","D","100","D","1","D",0.0475,"D",71,"D",-11,"D","01","D",6000,"D"
"20154","03257601",15,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03257811",19,0,"1","01","D","100","D","1","D",0.0475,"D",178,"F",1922,"F","01","D",15000,"F"
"20154","03258301",14,0,"1","01","D","100","D","1","D",0.0475,"D",273,"D",255,"D","01","D",23000,"D"
"20154","03259231",11,0,"1","01","D","100","D","1","D",0.0475,"D",594,"D",771,"D","01","D",50000,"D"
"20154","03259481",30,0,"1","01","D","100","D","1","D",0.0475,"D",974,"D",2282,"D","01","D",82000,"D"
"20154","03259631",21,0,"1","01","D","100","D","1","D",0.0475,"D",297,"D",-123,"D","01","D",25000,"D"
"20154","03259671",7,0,"1","01","D","100","D","1","D",0.0475,"D",2,"D",198,"D","01","D",200,"D"
"20154","03270021",23,0,"1","01","D","100","D","1","D",0.0475,"D",1093,"D",-493,"D","01","D",92000,"D"
"20154","03270121",18,0,"1","01","D","100","D","1","D",0.0475,"D",1663,"D",322,"D","01","D",140000,"D"
"20154","03270481",28,0,"1","01","D","100","D","1","D",0.0475,"D",52,"D",297,"D","01","D",4400,"D"
"20154","03270651",21,0,"1","01","D","100","D","1","D",0.0475,"D",368,"D",2132,"D","01","D",31000,"D"
"20154","03271161",30,0,"1","01","D","100","D",,"C",0.0475,"D",356,"F",944,"F","01","D",30000,"F"
"20154","03271541",12,0,"1","01","D","100","D","1","D",0.0475,"D",404,"D",-235,"D","01","D",34000,"D"
"20154","03271641",17,0,"1","01","D","100","D","1","D",0.0475,"D",594,"D",1206,"D","01","D",50000,"D"
"20154","03271851",18,0,"1","01","D","100","D","1","D",0.0475,"D",606,"D",294,"D","01","D",51000,"D"
"20154","03272681",26,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03273741",12,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",3600,"D"
"20154","03273921",10,0,"1","01","D","100","D",,"C",0.0475,"D",157,"F",743,"F","01","D",13200,"F"
"20154","03274251",14,0,"1","01","D","100","D","1","D",0.0475,"D",1164,"D",-346,"D","01","D",98000,"D"
"20154","03275391",27,0,"1","01","D","100","D","1","D",0.0475,"D",784,"D",-184,"D","01","D",66000,"D"
"20154","03275711",10,0,"1","01","D","100","D","1","D",0.0475,"D",333,"D",267,"D","01","D",28000,"D"
"20154","03276101",31,0,"1","01","D","100","D","1","D",0.0475,"D",356,"D",544,"D","01","D",30000,"D"
"20154","03276491",19,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",363919,"T"
"20154","03276661",8,0,"1","01","D","100","D","1","D",0.0475,"D",214,"D",1061,"D","01","D",18000,"D"
"20154","03277231",21,0,"1","01","D","100","D","1","D",0.0475,"D",137,"D",463,"D","01","D",11508,"D"
"20154","03278241",28,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03278631",19,0,"1","01","D","100","D","1","D",0.0475,"D",534,"D",3066,"D","01","D",45000,"D"
"20154","03279231",10,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",77000,"D"
"20154","03279271",9,0,"1","01","D","100","D","1","D",0.0475,"D",285,"D",19388,"T","01","D",24000,"D"
"20154","03279781",18,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03281501",25,0,"1","01","D","100","D","1","D",0.0475,"D",534,"D",2466,"D","01","D",45000,"D"
"20154","03292561",12,0,"1","01","D","100","D","1","D",0.0475,"D",356,"D",4644,"D","01","D",30000,"D"
"20154","03293191",16,0,"1","01","D","100","D","1","D",0.0475,"D",13,"D",1087,"D","01","D",1100,"D"
"20154","03293441",18,0,"1","01","D","100","D","1","D",0.0475,"D",13,"D",3242,"D","01","D",1100,"D"
"20154","03293901",22,0,"1","01","D","100","D","1","D",0.0475,"D",13,"F",1087,"F","01","D",1100,"F"
"20154","03294031",20,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",1200,"D"
"20154","03294201",11,0,"1","01","D","100","D","1","D",0.0475,"D",344,"D",2656,"D","01","D",29000,"D"
"20154","03296661",22,0,"1","01","D","100","D","1","D",0.0475,"D",48,"D",327,"D","01","D",4000,"D"
"20154","03297641",33,0,"1","02","D","300","D","1","D",0.0475,"D",713,"D",37,"D","01","D",60000,"D"
"20154","03299701",36,0,"1","01","D","100","D","1","D",0.0475,"D",510,"D",660,"D","01","D",42925,"D"
"20154","03299961",11,0,"1","01","D","100","D","1","D",0.0475,"D",2019,"D",1881,"D","01","D",170000,"D"
"20154","03300301",9,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",94000,"D"
"20154","03300391",18,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20154","03301051",14,0,"1","01","D","100","D","1","D",0.0475,"D",238,"D",212,"D","01","D",20000,"D"
"20154","03301331",35,0,"1","01","D","100","D","1","D",0.0475,"D",499,"D",1001,"D","01","D",42000,"D"
"20154","03302221",19,0,"1","01","D","100","D","1","D",0.0475,"D",879,"D",120,"D","01","D",74000,"D"
"20154","03302391",16,0,"1","01","D","100","D","1","D",0.0475,"D",107,"D",493,"D","01","D",9000,"D"
"20154","03303091",27,0,"1","01","D","100","D","1","D",0.0475,"D",261,"D",892,"D","01","D",22000,"D"
"20154","03303211",13,0,"1","01","D","100","D","2","D",0.0475,"D",52,"F",297,"F","01","D",4400,"F"
"20161","03090294",21,0,"5","01","D","100","D","1","D",0.05,"D",257,"F",1141,"F","01","D",20533,"F"
"20161","03091264",16,0,"5","01","D","100","D","1","D",0.05,"D",563,"D",283,"D","01","D",45000,"D"
"20161","03092984",64,0,"5","01","D","100","D","1","D",0.05,"D",238,"D",662,"D","01","D",19000,"D"
"20161","03093824",30,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",114000,"D"
"20161","03094124",13,0,"5","01","D","100","D","1","D",0.05,"D",4,"D",296,"D","01","D",300,"D"
"20161","03095564",32,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20161","03096184",34,0,"5","01","D","100","D","1","D",0.05,"D",183,"D",207,"D","01","D",14600,"D"
"20161","03097964",27,0,"5","01","D","100","D","1","D",0.05,"D",58,"D",242,"D","01","D",4600,"D"
"20161","03099144",33,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20161","03099424",45,0,"5","01","D","100","D","2","D",0.05,"D",625,"F",1175,"F","01","D",50000,"F"
"20161","03100594",22,0,"5","01","D","100","D","1","D",0.05,"D",1375,"D",245,"D","01","D",110000,"D"
"20161","03101264",10,0,"5","01","D","100","D","2","D",0.05,"D",300,"F",600,"F","01","D",24000,"F"
"20161","03101384",16,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",17000,"D"
"20161","03101764",71,0,"5","01","D","100","D","1","D",0.05,"D",263,"D",1237,"D","01","D",21000,"D"
"20161","03103124",49,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20161","03103484",12,0,"5","01","D","100","D","1","D",0.05,"D",1500,"D",19388,"T","01","D",120000,"D"
"20161","03103854",18,0,"5","01","D","100","D","1","D",0.05,"D",23,"D",727,"D","01","D",1800,"D"
"20161","03104774",53,0,"5","01","D","100","D","1","D",0.05,"D",1961,"D",19388,"T","01","D",156840,"D"
"20161","03105324",26,0,"5","01","D","100","D","2","D",0.05,"D",58,"F",242,"F","01","D",4600,"F"
"20161","03105354",69,0,"5","01","D","100","D","1","D",0.05,"D",363,"F",3237,"F","01","D",29000,"F"
"20161","03106074",56,0,"5","02","D","300","D","1","D",0.05,"D",175,"D",905,"D","01","D",14000,"D"
"20161","03106664",70,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20161","03106714",33,0,"5","02","D","200","D","1","D",0.05,"D",213,"D",1287,"D","01","D",17000,"D"
"20161","03107344",27,0,"5","01","D","100","D","1","D",0.05,"D",13,"D",987,"D","01","D",1000,"D"
"20161","03107384",50,0,"5","01","D","100","D","1","D",0.05,"D",413,"D",757,"D","01","D",33000,"D"
"20161","03107454",23,0,"5","02","D","300","D","1","D",0.05,"D",263,"D",1987,"D","01","D",21000,"D"
"20161","03107604",87,0,"5","01","D","100","D","1","D",0.05,"D",733,"D",317,"D","01","D",58651,"D"
"20161","03109764",31,0,"5","01","D","100","D","1","D",0.05,"D",150,"D",573,"D","01","D",12000,"D"
"20161","03109774",32,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",200000,"D"
"20161","03110044",27,0,"5","01","D","100","D","1","D",0.05,"D",513,"D",462,"D","01","D",41000,"D"
"20161","03110064",33,0,"5","01","D","100","D","2","D",0.05,"D",675,"F",-75,"F","01","D",54000,"F"
"20161","03110824",26,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",200000,"D"
"20161","03142314",37,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20161","03142334",30,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20161","03142414",29,0,"5","01","D","100","D","1","D",0.05,"D",563,"D",937,"D","01","D",45000,"D"
"20161","03142614",28,0,"5","01","D","100","D","1","D",0.05,"D",125,"D",475,"D","01","D",10000,"D"
"20161","03143014",41,0,"5","01","D","100","D","1","D",0.05,"D",163,"D",1337,"D","01","D",13000,"D"
"20161","03143024",40,0,"5","01","D","100","D","1","D",0.05,"D",613,"D",-193,"D","01","D",49000,"D"
"20161","03143514",23,0,"5","01","D","100","D","2","D",0.05,"D",200,"F",1000,"F","01","D",16000,"F"
"20161","03143684",30,0,"5","01","D","100","D","1","D",0.05,"D",500,"D",205,"D","01","D",40000,"D"
"20161","03144394",25,0,"5","01","D","100","D","1","D",0.05,"D",225,"F",525,"F","01","D",18000,"F"
"20161","03144454",18,0,"5","01","D","100","D","1","D",0.05,"D",75,"D",725,"D","01","D",6000,"D"
